,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,-10402.180488,-458172.9,-88224.9,Income Statement
1,Tax Rate For Calcs,0.242979,0.026672,0.3,0.3,Income Statement
2,Normalized EBITDA,47040000.0,895227000.0,428873.0,11660744.0,Income Statement
3,Total Unusual Items,,-390000.0,-1527243.0,-294083.0,Income Statement
4,Total Unusual Items Excluding Goodwill,,-390000.0,-1527243.0,-294083.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,-37493000.0,786880000.0,-74638871.0,-52126143.0,Income Statement
6,Reconciled Depreciation,26022000.0,25410000.0,13285946.0,12190061.0,Income Statement
7,Reconciled Cost Of Revenue,166565000.0,233258000.0,228604423.0,278559161.0,Income Statement
8,EBIT,21018000.0,869427000.0,-14384316.0,-823400.0,Income Statement
9,Net Interest Income,-70545000.0,-54729000.0,-56656168.0,-48582877.0,Income Statement
10,Interest Expense,70545000.0,60984000.0,57197841.0,47855073.0,Income Statement
11,Interest Income,,8680000.0,3383112.0,1503395.0,Income Statement
12,Normalized Income,-37493000.0,787259597.819512,-73569800.9,-51920284.9,Income Statement
13,Net Income From Continuing And Discontinued Operation,-37493000.0,786880000.0,-74638871.0,-52126143.0,Income Statement
14,Total Expenses,326283000.0,363887000.0,332292244.0,410712438.0,Income Statement
15,Rent Expense Supplemental,,3244000.0,3412110.0,5941635.0,Income Statement
16,Diluted Average Shares,18653234.0,18686298.0,18706516.0,18683205.0,Income Statement
17,Basic Average Shares,18653234.0,18686298.0,18706516.0,18683205.0,Income Statement
18,Diluted EPS,-2.01,42.11,-3.99,-2.79,Income Statement
19,Basic EPS,-2.01,42.11,-3.99,-2.79,Income Statement
20,Diluted NI Availto Com Stockholders,-37493000.0,786880000.0,-74638871.0,-52126143.0,Income Statement
21,Net Income Common Stockholders,-37493000.0,786880000.0,-74638871.0,-52126143.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
