,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,320468147.072329,0.0,0.0,0.0,Income Statement
1,Tax Rate For Calcs,0.25168,0.0,0.0,0.0,Income Statement
2,Normalized EBITDA,3910000.0,-76615000.0,138400000.0,118219000.0,Income Statement
3,Total Unusual Items,1273314000.0,0.0,0.0,,Income Statement
4,Total Unusual Items Excluding Goodwill,1273314000.0,0.0,0.0,,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,955007000.0,-69203000.0,29420000.0,993000.0,Income Statement
6,Reconciled Depreciation,955000.0,0.0,109967000.0,117226000.0,Income Statement
7,Reconciled Cost Of Revenue,,0.0,0.0,,Income Statement
8,EBIT,1276269000.0,-76615000.0,28433000.0,993000.0,Income Statement
9,Net Interest Income,-67000.0,6818000.0,0.0,,Income Statement
10,Interest Expense,67000.0,0.0,0.0,,Income Statement
11,Interest Income,,6818000.0,,,Income Statement
12,Normalized Income,2161147.072329,-69203000.0,29420000.0,993000.0,Income Statement
13,Net Income From Continuing And Discontinued Operation,1607033000.0,239457000.0,-456170000.0,-647544000.0,Income Statement
14,Total Expenses,183821000.0,141444000.0,3056000.0,11672000.0,Income Statement
15,Diluted Average Shares,117731355.0,117959113.0,117708000.0,117708000.0,Income Statement
16,Basic Average Shares,117731355.0,117959113.0,117708000.0,117708000.0,Income Statement
17,Diluted EPS,13.65,2.03,-3.88,-5.5,Income Statement
18,Basic EPS,13.65,2.03,-3.88,-5.5,Income Statement
19,Diluted NI Availto Com Stockholders,1607033000.0,239457000.0,-456170000.0,-647544000.0,Income Statement
20,Net Income Common Stockholders,1607033000.0,239457000.0,-456170000.0,-647544000.0,Income Statement
21,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
22,Net Income,1607033000.0,239457000.0,-456170000.0,-647544000.0,Income Statement
23,Net Income Including Noncontrolling Interests,1607033000.0,239457000.0,-456170000.0,-647544000.0,Income Statement
24,Net Income Discontinuous Operations,652026000.0,308660000.0,-485590000.0,-648537000.0,Income Statement
