,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-20893120.67721,-10313314.038658,-12696720.983243,-33573000.0
Tax Rate For Calcs,0.274235,0.30068,0.112709,0.3
Normalized EBITDA,6847431000.0,4926580000.0,2340440000.0,2410830000.0
Total Unusual Items,-76187000.0,-34300000.0,-112650000.0,-111910000.0
Total Unusual Items Excluding Goodwill,-76187000.0,-34300000.0,-112650000.0,-111910000.0
Net Income From Continuing Operation Net Minority Interest,3260793000.0,1962020000.0,288050000.0,363270000.0
Reconciled Depreciation,1499148000.0,1297120000.0,1232140000.0,1150400000.0
Reconciled Cost Of Revenue,6252849000.0,5429260000.0,3485580000.0,3248280000.0
EBIT,5272096000.0,3595160000.0,995650000.0,1148520000.0
Net Interest Income,-779193000.0,-696010000.0,-548830000.0,-369120000.0
Interest Expense,779193000.0,789550000.0,671010000.0,509850000.0
Interest Income,,167220000.0,177580000.0,196450000.0
Normalized Income,3316086879.32279,1986006685.961342,388003279.016757,441607000.0
Net Income From Continuing And Discontinued Operation,3260793000.0,1962020000.0,288050000.0,363270000.0
Total Expenses,22243348000.0,18159810000.0,13379170000.0,13854850000.0
Rent Expense Supplemental,,537560000.0,364940000.0,404420000.0
Diluted Average Shares,,253650504.0,252056385.0,251559894.0
Basic Average Shares,,253236430.0,251408994.0,250255111.0
Diluted EPS,,7.73497,1.14,1.44
Basic EPS,,7.747618,1.15,1.45
Diluted NI Availto Com Stockholders,3260793000.0,1962020000.0,288050000.0,363270000.0
Net Income Common Stockholders,3260793000.0,1962020000.0,288050000.0,363270000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,3260793000.0,1962020000.0,288050000.0,363270000.0
Minority Interests,0.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,3260793000.0,1962020000.0,288050000.0,363270000.0
Net Income Continuous Operations,3260793000.0,1962020000.0,288050000.0,363270000.0
Tax Provision,1232110000.0,843590000.0,36590000.0,275400000.0
Pretax Income,4492903000.0,2805610000.0,324640000.0,638670000.0
Other Non Operating Income Expenses,649148000.0,122440000.0,79960000.0,163940000.0
