,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,459394.521864,90000.0,-3060000.0
Tax Rate For Calcs,0.2251,0.229697,0.3,0.3
Normalized EBITDA,1910200000.0,1746300000.0,1649400000.0,2131400000.0
Total Unusual Items,,2000000.0,300000.0,-10200000.0
Total Unusual Items Excluding Goodwill,,2000000.0,300000.0,-10200000.0
Net Income From Continuing Operation Net Minority Interest,427900000.0,320600000.0,19800000.0,550600000.0
Reconciled Depreciation,704200000.0,768200000.0,878400000.0,999100000.0
Reconciled Cost Of Revenue,6310200000.0,6935200000.0,6195200000.0,7234600000.0
EBIT,1206000000.0,980100000.0,771300000.0,1122100000.0
Net Interest Income,-653800000.0,-592700000.0,-689500000.0,-836500000.0
Interest Expense,653800000.0,563900000.0,695800000.0,824600000.0
Interest Income,,25800000.0,32200000.0,25100000.0
Normalized Income,427900000.0,319059394.521864,19590000.0,557740000.0
Net Income From Continuing And Discontinued Operation,427900000.0,154700000.0,-218700000.0,390600000.0
Total Expenses,12049300000.0,11451200000.0,10257900000.0,11969900000.0
Rent Expense Supplemental,,55700000.0,48700000.0,35200000.0
Diluted Average Shares,6356209.0,6340164.0,6341443.0,6341443.0
Basic Average Shares,6356209.0,6340164.0,6341443.0,6341443.0
Diluted EPS,67.32,24.4,-34.5,61.62
Basic EPS,67.32,24.4,-34.5,61.62
Diluted NI Availto Com Stockholders,427900000.0,154700000.0,-218700000.0,390600000.0
Net Income Common Stockholders,427900000.0,154700000.0,-218700000.0,390600000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,427900000.0,154700000.0,-218700000.0,390600000.0
Net Income Including Noncontrolling Interests,427900000.0,154700000.0,-218700000.0,390600000.0
Net Income Discontinuous Operations,0.0,-165900000.0,-238500000.0,-160000000.0
Net Income Continuous Operations,427900000.0,320600000.0,19800000.0,550600000.0
Tax Provision,124300000.0,95600000.0,55700000.0,-253100000.0
Pretax Income,552200000.0,416200000.0,75500000.0,297500000.0
Other Non Operating Income Expenses,97600000.0,46100000.0,19500000.0,20000000.0
Special Income Charges,,2000000.0,300000.0,-10200000.0
Other Special Charges,,-2000000.0,-300000.0,1000000.0
Write Off,,,0.0,9200000.0
Net Non Operating Interest Income Expense,-653800000.0,-592700000.0,-689500000.0,-836500000.0
Total Other Finance Cost,,54600000.0,25900000.0,37000000.0
Interest Expense Non Operating,653800000.0,563900000.0,695800000.0,824600000.0
Interest Income Non Operating,,25800000.0,32200000.0,25100000.0
Operating Income,1108400000.0,952500000.0,776500000.0,1058200000.0
Operating Expense,5739100000.0,4516000000.0,4062700000.0,4735300000.0
Other Operating Expenses,2500700000.0,963300000.0,898900000.0,1131400000.0
Depreciation And Amortization In Income Statement,704200000.0,768200000.0,775400000.0,901700000.0
Amortization,,10400000.0,20900000.0,28700000.0
Depreciation Income Statement,704200000.0,757800000.0,754500000.0,873000000.0
Selling General And Administration,,296300000.0,269900000.0,345700000.0
Selling And Marketing Expense,,80600000.0,58200000.0,126300000.0
General And Administrative Expense,,215700000.0,211700000.0,219400000.0
Rent And Landing Fees,,55700000.0,48700000.0,35200000.0
Gross Profit,6847500000.0,5468500000.0,4839200000.0,5793500000.0
Cost Of Revenue,6310200000.0,6935200000.0,6195200000.0,7234600000.0
Total Revenue,13157700000.0,12403700000.0,11034400000.0,13028100000.0
Operating Revenue,13157700000.0,12403700000.0,11034400000.0,13028100000.0
Ordinary Shares Number,6791443.0,6341443.0,6341443.0,6341443.0
Share Issued,6791443.0,6341443.0,6341443.0,6341443.0
Net Debt,4805700000.0,5078800000.0,5362300000.0,5478200000.0
Total Debt,7535400000.0,6867100000.0,7438600000.0,7428300000.0
