,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-4709560000.0,-3118902994.395703,-1342260000.0,-255978126.978102
Tax Rate For Calcs,0.4,0.295962,0.3,0.25985
Normalized EBITDA,22017200000.0,47799100000.0,30300700000.0,20241130000.0
Total Unusual Items,-11773900000.0,-10538200000.0,-4474200000.0,201250000.0
Total Unusual Items Excluding Goodwill,-11773900000.0,-10538200000.0,-4474200000.0,-985100000.0
Net Income From Continuing Operation Net Minority Interest,4866300000.0,12023700000.0,401600000.0,7308710000.0
Reconciled Depreciation,928100000.0,665900000.0,734200000.0,3063910000.0
Reconciled Cost Of Revenue,60640300000.0,60626100000.0,36038300000.0,95499800000.0
EBIT,9315200000.0,36513200000.0,25092300000.0,17378470000.0
Net Interest Income,-4791000000.0,-3752200000.0,-8401400000.0,-6565990000.0
Interest Expense,4791000000.0,19347800000.0,24760700000.0,7315160000.0
Interest Income,,3126900000.0,2963000000.0,749170000.0
Normalized Income,11930640000.0,19442997005.604298,3533540000.0,9224181873.021898
Net Income From Continuing And Discontinued Operation,4866300000.0,12023700000.0,401600000.0,7308710000.0
Total Expenses,74970400000.0,59622100000.0,42089900000.0,104933660000.0
Diluted Average Shares,964553416.0,916171020.0,894636656.0,894636656.0
Basic Average Shares,963318204.0,915040200.0,894636656.0,894636656.0
Diluted EPS,5.045,13.125,0.448897,8.169473
Basic EPS,5.05,13.14,0.448897,8.169473
Diluted NI Availto Com Stockholders,4866300000.0,12023700000.0,401600000.0,7308710000.0
Net Income Common Stockholders,4866300000.0,12023700000.0,401600000.0,7308710000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,4866300000.0,12023700000.0,401600000.0,7308710000.0
Minority Interests,-27900000.0,-61400000.0,-77300000.0,-139650000.0
Net Income Including Noncontrolling Interests,4894200000.0,12085100000.0,478900000.0,7448360000.0
Net Income Continuous Operations,4894200000.0,12085100000.0,478900000.0,7448360000.0
Tax Provision,-370000000.0,5080300000.0,-147300000.0,2614950000.0
Pretax Income,4524200000.0,17165400000.0,331600000.0,10063310000.0
Other Non Operating Income Expenses,1408000000.0,5100000.0,46200000.0,278480000.0
Special Income Charges,-11773900000.0,-10716600000.0,-4563100000.0,-1098570000.0
Other Special Charges,,10716600000.0,4563100000.0,-87780000.0
Net Non Operating Interest Income Expense,-4791000000.0,-3752200000.0,-8401400000.0,-6565990000.0
Total Other Finance Cost,,-12468700000.0,-13396300000.0,
Interest Expense Non Operating,4791000000.0,19347800000.0,24760700000.0,7315160000.0
Interest Income Non Operating,,3126900000.0,2963000000.0,749170000.0
Operating Income,19733200000.0,31847300000.0,11446900000.0,17325110000.0
Operating Expense,14330100000.0,-1004000000.0,6051600000.0,9433860000.0
Other Operating Expenses,9163200000.0,-5972200000.0,3092800000.0,5818970000.0
Depreciation And Amortization In Income Statement,928100000.0,747700000.0,734200000.0,1877550000.0
Amortization,,,,269270000.0
Depreciation Income Statement,928100000.0,747700000.0,734200000.0,1608280000.0
Selling General And Administration,,1705900000.0,1274300000.0,
Selling And Marketing Expense,,1172000000.0,788500000.0,
General And Administrative Expense,,533900000.0,485800000.0,
Gross Profit,34063300000.0,30843300000.0,17498500000.0,26758970000.0
Cost Of Revenue,60640300000.0,60626100000.0,36038300000.0,95499800000.0
Total Revenue,94703600000.0,91469400000.0,53536800000.0,122258770000.0
Operating Revenue,94703600000.0,91469400000.0,53536800000.0,122258770000.0
Ordinary Shares Number,481805547.0,481506362.0,447318328.0,447318328.0
Share Issued,481805547.0,481506362.0,447318328.0,447318328.0
Net Debt,77377700000.0,110595600000.0,179653100000.0,183046140000.0
Total Debt,90601700000.0,115366700000.0,181928900000.0,184231560000.0
Tangible Book Value,121319200000.0,115659900000.0,40518700000.0,40046250000.0
Invested Capital,217112300000.0,236417000000.0,227918400000.0,229754750000.0
Working Capital,118909800000.0,107379100000.0,33611000000.0,4245600000.0
Net Tangible Assets,121319200000.0,115659900000.0,40518700000.0,40046250000.0
Capital Lease Obligations,115900000.0,,,
Common Stock Equity,126626500000.0,121050300000.0,45989500000.0,45523190000.0
Total Capitalization,149194600000.0,148205600000.0,88665300000.0,66861780000.0
Total Equity Gross Minority Interest,127222400000.0,121618300000.0,51258400000.0,50714770000.0
Minority Interest,595900000.0,568000000.0,5268900000.0,5191580000.0
Stockholders Equity,126626500000.0,121050300000.0,45989500000.0,45523190000.0
Other Equity Interest,121808600000.0,116235200000.0,,
Fixed Assets Revaluation Reserve,,4332600000.0,,4303940000.0
Retained Earnings,,46076300000.0,29608800000.0,21475460000.0
Additional Paid In Capital,,66040500000.0,2127900000.0,15681190000.0
Capital Stock,4817900000.0,4815100000.0,3958800000.0,3958780000.0
Common Stock,4817900000.0,4815100000.0,3958800000.0,3958780000.0
