,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,1514928000.0,-154978414.920367,80558418.68755,195896031.533114,Income Statement
1,Tax Rate For Calcs,0.4,0.218684,0.286674,0.288615,Income Statement
2,Normalized EBITDA,10245513000.0,6809084000.0,20627869000.0,19668207000.0,Income Statement
3,Total Unusual Items,3787320000.0,-708687000.0,281011000.0,678744000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,3787320000.0,-708687000.0,281011000.0,678744000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,9350000.0,-5488662000.0,2665918000.0,3577619000.0,Income Statement
6,Reconciled Depreciation,3984973000.0,3997705000.0,4429440000.0,4704757000.0,Income Statement
7,Reconciled Cost Of Revenue,92384315000.0,82824386000.0,75528652000.0,72009260000.0,Income Statement
8,EBIT,10047860000.0,2102692000.0,16479440000.0,15642194000.0,Income Statement
9,Net Interest Income,-9013636000.0,-8931440000.0,-5782714000.0,-6491645000.0,Income Statement
10,Interest Expense,9013636000.0,9137948000.0,10614926000.0,9952683000.0,Income Statement
11,Interest Income,,1638785000.0,5953056000.0,4864377000.0,Income Statement
12,Normalized Income,-2263042000.0,-4934953414.920367,2465465418.68755,3094771031.533114,Income Statement
13,Net Income From Continuing And Discontinued Operation,9350000.0,-5488662000.0,2665918000.0,3577619000.0,Income Statement
14,Total Expenses,100855545000.0,89348140000.0,82959474000.0,80327186000.0,Income Statement
15,Rent Expense Supplemental,,759511000.0,521168000.0,254811000.0,Income Statement
16,Diluted Average Shares,146214971.0,145318030.0,136769768.0,136769768.0,Income Statement
17,Basic Average Shares,146214971.0,145318030.0,136769768.0,136769768.0,Income Statement
18,Diluted EPS,-0.1,-37.77,19.49202,26.157966,Income Statement
19,Basic EPS,-0.1,-37.77,19.49202,26.157966,Income Statement
20,Diluted NI Availto Com Stockholders,9350000.0,-5488662000.0,2665918000.0,3577619000.0,Income Statement
21,Net Income Common Stockholders,9350000.0,-5488662000.0,2665918000.0,3577619000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,9350000.0,-5488662000.0,2665918000.0,3577619000.0,Income Statement
24,Minority Interests,23274000.0,8097000.0,-1699543000.0,-476542000.0,Income Statement
25,Net Income Including Noncontrolling Interests,-13924000.0,-5496759000.0,4365461000.0,4054161000.0,Income Statement
26,Net Income Continuous Operations,-13924000.0,-5496759000.0,4365461000.0,4054161000.0,Income Statement
