,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,437200.0,176306.867788,355848.069106,Income Statement
1,Tax Rate For Calcs,0.4,0.4,0.086467,0.281081,Income Statement
2,Normalized EBITDA,1717100000.0,6373541000.0,-2900000.0,-4483000.0,Income Statement
3,Total Unusual Items,0.0,1093000.0,2039000.0,1266000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,0.0,1093000.0,2039000.0,1266000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,1671600000.0,6337142000.0,-44574000.0,-33956000.0,Income Statement
6,Reconciled Depreciation,500000.0,481000.0,481000.0,481000.0,Income Statement
7,Reconciled Cost Of Revenue,2100000.0,2016000.0,1857000.0,1788000.0,Income Statement
8,EBIT,1716600000.0,6374153000.0,-1342000.0,-3698000.0,Income Statement
9,Net Interest Income,-56300000.0,-51032000.0,-46629000.0,-43541000.0,Income Statement
10,Interest Expense,56300000.0,51722000.0,47451000.0,43534000.0,Income Statement
11,Interest Income,,690000.0,822000.0,,Income Statement
12,Normalized Income,1671600000.0,6336486200.0,-46436693.132212,-34866151.930894,Income Statement
13,Net Income From Continuing And Discontinued Operation,1671600000.0,6337142000.0,-44574000.0,-33956000.0,Income Statement
14,Total Expenses,-73000000.0,5203000.0,4612000.0,5088000.0,Income Statement
15,Rent Expense Supplemental,,125000.0,125000.0,125000.0,Income Statement
16,Diluted Average Shares,,10258021.0,10258326.0,10258326.0,Income Statement
17,Basic Average Shares,,10258021.0,10258326.0,10258326.0,Income Statement
18,Diluted EPS,,617.78,-4.35,-3.31,Income Statement
19,Basic EPS,,617.78,-4.35,-3.31,Income Statement
20,Diluted NI Availto Com Stockholders,1671600000.0,6337142000.0,-44574000.0,-33956000.0,Income Statement
21,Net Income Common Stockholders,1671600000.0,6337142000.0,-44574000.0,-33956000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,1671600000.0,6337142000.0,-44574000.0,-33956000.0,Income Statement
24,Net Income Including Noncontrolling Interests,1671600000.0,6337142000.0,-44574000.0,-33956000.0,Income Statement
25,Net Income Continuous Operations,1671600000.0,6337142000.0,-44574000.0,-33956000.0,Income Statement
26,Tax Provision,-11300000.0,-14711000.0,-4219000.0,-13276000.0,Income Statement
27,Pretax Income,1660300000.0,6322431000.0,-48793000.0,-47232000.0,Income Statement
28,Other Non Operating Income Expenses,100000.0,24000.0,57000.0,691000.0,Income Statement
29,Special Income Charges,0.0,0.0,0.0,0.0,Income Statement
30,Net Non Operating Interest Income Expense,-56300000.0,-51032000.0,-46629000.0,-43541000.0,Income Statement
31,Total Other Finance Cost,,,,7000.0,Income Statement
32,Interest Expense Non Operating,56300000.0,51722000.0,47451000.0,43534000.0,Income Statement
33,Interest Income Non Operating,,690000.0,822000.0,,Income Statement
34,Operating Income,73000000.0,-5203000.0,-3763000.0,-5088000.0,Income Statement
35,Operating Expense,-75100000.0,3187000.0,2755000.0,3300000.0,Income Statement
36,Other Operating Expenses,3000000.0,1207000.0,900000.0,1369000.0,Income Statement
37,Depreciation And Amortization In Income Statement,500000.0,481000.0,481000.0,481000.0,Income Statement
38,Depreciation Income Statement,500000.0,481000.0,481000.0,481000.0,Income Statement
39,Selling General And Administration,,1323000.0,1198000.0,1251000.0,Income Statement
40,Selling And Marketing Expense,,141000.0,150000.0,172000.0,Income Statement
41,General And Administrative Expense,,1182000.0,1048000.0,1079000.0,Income Statement
42,Rent And Landing Fees,,125000.0,125000.0,125000.0,Income Statement
43,Gross Profit,-2100000.0,-2016000.0,-1008000.0,-1788000.0,Income Statement
44,Cost Of Revenue,2100000.0,2016000.0,1857000.0,1788000.0,Income Statement
45,Total Revenue,0.0,0.0,849000.0,0.0,Income Statement
46,Operating Revenue,0.0,0.0,849000.0,0.0,Income Statement
0,Ordinary Shares Number,10258326.0,10258326.0,10258326.0,10258326.0,Balance Sheet
1,Share Issued,10258326.0,10258326.0,10258326.0,10258326.0,Balance Sheet
2,Net Debt,682700000.0,626200000.0,574500000.0,,Balance Sheet
3,Total Debt,682800000.0,626400000.0,574700000.0,,Balance Sheet
4,Tangible Book Value,19912400000.0,18235004000.0,237779000.0,229978000.0,Balance Sheet
5,Invested Capital,20607500000.0,18247323000.0,250098000.0,242297000.0,Balance Sheet
6,Working Capital,,18674836000.0,397367000.0,382150000.0,Balance Sheet
7,Net Tangible Assets,19912400000.0,18235004000.0,237779000.0,229978000.0,Balance Sheet
8,Common Stock Equity,19924700000.0,18247323000.0,250098000.0,242297000.0,Balance Sheet
9,Total Capitalization,20607500000.0,18247323000.0,250098000.0,242297000.0,Balance Sheet
10,Total Equity Gross Minority Interest,19924700000.0,18247323000.0,250098000.0,242297000.0,Balance Sheet
11,Stockholders Equity,19924700000.0,18247323000.0,250098000.0,242297000.0,Balance Sheet
12,Other Equity Interest,19822100000.0,18144800000.0,147500000.0,139714000.0,Balance Sheet
13,Retained Earnings,,5546747000.0,-790395000.0,,Balance Sheet
14,Capital Stock,102600000.0,102583000.0,102583000.0,102583000.0,Balance Sheet
15,Common Stock,102600000.0,102583000.0,102583000.0,102583000.0,Balance Sheet
16,Total Liabilities Net Minority Interest,877600000.0,832744000.0,804615000.0,743805000.0,Balance Sheet
17,Total Non Current Liabilities Net Minority Interest,877600000.0,638258000.0,610089000.0,549426000.0,Balance Sheet
18,Other Non Current Liabilities,,-100000.0,-1000.0,,Balance Sheet
19,Preferred Securities Outside Stock Equity,,626409000.0,574688000.0,527236000.0,Balance Sheet
20,Non Current Pension And Other Postretirement Benefit Plans,,471000.0,430000.0,,Balance Sheet
21,Non Current Deferred Taxes Liabilities,0.0,11378000.0,34972000.0,21813000.0,Balance Sheet
22,Long Term Debt And Capital Lease Obligation,682800000.0,626400000.0,574700000.0,,Balance Sheet
23,Long Term Debt,682800000.0,626400000.0,574700000.0,,Balance Sheet
24,Long Term Provisions,300000.0,500000.0,400000.0,377000.0,Balance Sheet
25,Current Liabilities,,194486000.0,194526000.0,194379000.0,Balance Sheet
26,Payables,,194486000.0,194526000.0,194379000.0,Balance Sheet
27,Other Payable,,194486000.0,194526000.0,194379000.0,Balance Sheet
28,Dividends Payable,,0.0,0.0,0.0,Balance Sheet
29,Total Tax Payable,,0.0,,,Balance Sheet
30,Total Assets,20802300000.0,19080067000.0,1054713000.0,986102000.0,Balance Sheet
31,Total Non Current Assets,20738000000.0,210744000.0,462820000.0,409573000.0,Balance Sheet
32,Investmentin Financial Assets,20700200000.0,172496000.0,13254000.0,29009000.0,Balance Sheet
33,Available For Sale Securities,20700200000.0,147350000.0,937400000.0,,Balance Sheet
34,Financial Assets Designatedas Fair Value Through Profitor Loss Total,,25146000.0,13254000.0,29009000.0,Balance Sheet
35,Trading Securities,,,,29009000.0,Balance Sheet
36,Long Term Equity Investment,,,410837000.0,341354000.0,Balance Sheet
37,Investmentsin Joint Venturesat Cost,,,225703000.0,226200000.0,Balance Sheet
38,Investments In Other Ventures Under Equity Method,,,185134000.0,115154000.0,Balance Sheet
39,Investmentsin Associatesat Cost,,,0.0,,Balance Sheet
40,Goodwill And Other Intangible Assets,12300000.0,12319000.0,12319000.0,12319000.0,Balance Sheet
41,Goodwill,12300000.0,12319000.0,12319000.0,12319000.0,Balance Sheet
42,Net PPE,25500000.0,25929000.0,26410000.0,26891000.0,Balance Sheet
43,Accumulated Depreciation,,-4462000.0,-3981000.0,-3500000.0,Balance Sheet
44,Gross PPE,,30391000.0,30391000.0,30391000.0,Balance Sheet
45,Buildings And Improvements,,30391000.0,30391000.0,30391000.0,Balance Sheet
46,Properties,,0.0,0.0,0.0,Balance Sheet
47,Current Assets,64300000.0,18869322000.0,591893000.0,576529000.0,Balance Sheet
48,Other Current Assets,,156000.0,160000.0,160000.0,Balance Sheet
49,Prepaid Assets,,8284000.0,6986000.0,,Balance Sheet
50,Other Receivables,55900000.0,569044000.0,569044000.0,569044000.0,Balance Sheet
51,Taxes Receivable,8300000.0,8300000.0,7000000.0,6163000.0,Balance Sheet
52,Cash Cash Equivalents And Short Term Investments,100000.0,18291838000.0,15703000.0,1162000.0,Balance Sheet
53,Other Short Term Investments,,18291590000.0,15493000.0,,Balance Sheet
54,Cash And Cash Equivalents,100000.0,248000.0,210000.0,1162000.0,Balance Sheet
55,Cash Financial,,248000.0,210000.0,1162000.0,Balance Sheet
0,Free Cash Flow,-5100000.0,-3563000.0,-1711000.0,-30840000.0,Cash Flow
1,Issuance Of Debt,,0.0,0.0,43533000.0,Cash Flow
2,End Cash Position,100000.0,248000.0,15703000.0,1162000.0,Cash Flow
3,Beginning Cash Position,200000.0,15703000.0,1162000.0,583000.0,Cash Flow
4,Changes In Cash,-100000.0,-15455000.0,14541000.0,579000.0,Cash Flow
5,Financing Cash Flow,0.0,0.0,0.0,0.0,Cash Flow
6,Interest Paid Cff,,,0.0,-43533000.0,Cash Flow
7,Net Issuance Payments Of Debt,,0.0,0.0,43533000.0,Cash Flow
8,Net Long Term Debt Issuance,,0.0,0.0,43533000.0,Cash Flow
9,Long Term Debt Issuance,,0.0,0.0,43533000.0,Cash Flow
10,Investing Cash Flow,5000000.0,-11892000.0,16252000.0,31419000.0,Cash Flow
11,Net Investment Purchase And Sale,5000000.0,-11892000.0,16252000.0,32802000.0,Cash Flow
12,Net PPE Purchase And Sale,,0.0,0.0,0.0,Cash Flow
13,Sale Of PPE,,,,0.0,Cash Flow
14,Purchase Of PPE,,0.0,0.0,,Cash Flow
15,Operating Cash Flow,-5100000.0,-3563000.0,-1711000.0,-30840000.0,Cash Flow
16,Taxes Refund Paid,0.0,-677000.0,-1060000.0,-686000.0,Cash Flow
17,Change In Working Capital,-200000.0,5000.0,200000.0,-378000.0,Cash Flow
18,Change In Other Current Liabilities,0.0,-40000.0,147000.0,-459000.0,Cash Flow
19,Change In Other Current Assets,0.0,4000.0,0.0,2000.0,Cash Flow
20,Other Non Cash Items,56400000.0,51722000.0,47451000.0,43533000.0,Cash Flow
21,Depreciation And Amortization,500000.0,481000.0,481000.0,481000.0,Cash Flow
22,Depreciation,500000.0,481000.0,481000.0,481000.0,Cash Flow
23,Pension And Employee Benefit Expense,0.0,25000.0,10000.0,-20000.0,Cash Flow
24,Gain Loss On Investment Securities,-78600000.0,,,-26537000.0,Cash Flow
25,Net Income From Continuing Operations,1660300000.0,6322431000.0,-48793000.0,-47232000.0,Cash Flow
