,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,-94317.539494
Tax Rate For Calcs,0.312616,0.398493,0.339354,0.235794
Normalized EBITDA,181629000.0,170048000.0,153128125.0,113469310.0
Total Unusual Items,0.0,0.0,0.0,-400000.0
Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,-400000.0
Net Income From Continuing Operation Net Minority Interest,49073000.0,35611000.0,36266206.0,10081795.0
Reconciled Depreciation,56415000.0,56073000.0,57157350.0,56932708.0
Reconciled Cost Of Revenue,6885565000.0,4866108000.0,4371999073.0,4491928928.0
EBIT,125214000.0,113975000.0,95970775.0,56136602.0
Net Interest Income,-53823000.0,-56046000.0,-42783171.0,-48499934.0
Interest Expense,53823000.0,54772000.0,41075729.0,42944095.0
Interest Income,,672000.0,448006.0,1358560.0
Normalized Income,49073000.0,35611000.0,36266206.0,10387477.460506
Net Income From Continuing And Discontinued Operation,49073000.0,35611000.0,36266206.0,10081795.0
Total Expenses,7284969000.0,5245126000.0,4838637133.0,4941504692.0
Rent Expense Supplemental,,1500000.0,300000.0,300000.0
Diluted Average Shares,46736190.0,46248052.0,46764000.0,46763750.0
Basic Average Shares,46736190.0,46248052.0,46764000.0,46763750.0
Diluted EPS,1.05,0.77,0.78,0.21559
Basic EPS,1.05,0.77,0.78,0.21559
Diluted NI Availto Com Stockholders,49073000.0,35611000.0,36266206.0,10081795.0
Net Income Common Stockholders,49073000.0,35611000.0,36266206.0,10081795.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,49073000.0,35611000.0,36266206.0,10081795.0
Net Income Including Noncontrolling Interests,49073000.0,35611000.0,36266206.0,10081795.0
Net Income Continuous Operations,49073000.0,35611000.0,36266206.0,10081795.0
Tax Provision,22318000.0,23592000.0,18628840.0,3110712.0
Pretax Income,71391000.0,59203000.0,54895046.0,13192507.0
Other Non Operating Income Expenses,4113000.0,4146000.0,3315200.0,
