,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-12279157.497642,-25938671.641461,-17687233.883631,-54523200.0
Tax Rate For Calcs,0.292361,0.398205,0.15471,0.3
Normalized EBITDA,4263000000.0,2332412000.0,2929658000.0,2451380000.0
Total Unusual Items,-42000000.0,-65139000.0,-114325000.0,-181744000.0
Total Unusual Items Excluding Goodwill,-42000000.0,-65139000.0,-114325000.0,-181744000.0
Net Income From Continuing Operation Net Minority Interest,2350000000.0,943357000.0,1610911000.0,718991000.0
Reconciled Depreciation,424000000.0,695143000.0,679925000.0,711882000.0
Reconciled Cost Of Revenue,19547000000.0,19643131000.0,16555937000.0,19065412000.0
EBIT,3535000000.0,1572130000.0,2135408000.0,1557754000.0
Net Interest Income,-354000000.0,-295011000.0,-350177000.0,-396827000.0
Interest Expense,354000000.0,217300000.0,314635000.0,344466000.0
Interest Income,134492000.0,39666000.0,91332000.0,123708000.0
Normalized Income,2379720842.502358,982557328.358539,1707548766.116369,846211800.0
Net Income From Continuing And Discontinued Operation,2350000000.0,943357000.0,1610911000.0,718991000.0
Total Expenses,33998000000.0,28480163000.0,24976795000.0,29312930000.0
Rent Expense Supplemental,40167000.0,30346000.0,38082000.0,55120000.0
Diluted Average Shares,,79408926.0,79408926.0,79408926.0
Basic Average Shares,,79408926.0,79408926.0,79408926.0
Diluted EPS,,11.88,20.29,9.05
Basic EPS,,11.88,20.29,9.05
Diluted NI Availto Com Stockholders,2350000000.0,943357000.0,1610911000.0,718991000.0
Net Income Common Stockholders,2350000000.0,943357000.0,1610911000.0,718991000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2350000000.0,943357000.0,1610911000.0,718991000.0
Minority Interests,-8000000.0,-408000.0,3457000.0,120000.0
Net Income Including Noncontrolling Interests,2358000000.0,943765000.0,1607454000.0,718871000.0
Net Income Continuous Operations,2358000000.0,943765000.0,1607454000.0,718871000.0
Tax Provision,930000000.0,539500000.0,281692000.0,530515000.0
Pretax Income,3181000000.0,1354830000.0,1820773000.0,1213288000.0
Other Non Operating Income Expenses,273000000.0,252378000.0,259527000.0,223492000.0
Special Income Charges,-42000000.0,-97331000.0,-141331000.0,-186590000.0
Other Special Charges,56004000.0,730000.0,9449000.0,1598000.0
Write Off,37580000.0,96601000.0,131882000.0,184992000.0
Net Non Operating Interest Income Expense,-354000000.0,-295011000.0,-350177000.0,-396827000.0
Total Other Finance Cost,121952000.0,117377000.0,126874000.0,176069000.0
Interest Expense Non Operating,354000000.0,217300000.0,314635000.0,344466000.0
Interest Income Non Operating,134492000.0,39666000.0,91332000.0,123708000.0
Operating Income,3304000000.0,1462512000.0,1866284000.0,1544969000.0
Operating Expense,14451000000.0,8837032000.0,8420858000.0,10247518000.0
Other Operating Expenses,8113000000.0,1675956000.0,1958233000.0,2829925000.0
Depreciation And Amortization In Income Statement,686000000.0,695143000.0,679925000.0,711882000.0
Amortization,23963000.0,23588000.0,105597000.0,31843000.0
Depreciation Income Statement,686000000.0,671555000.0,574328000.0,680039000.0
Selling General And Administration,1870821000.0,1668642000.0,955517000.0,1441647000.0
Selling And Marketing Expense,874145000.0,752674000.0,193225000.0,486319000.0
General And Administrative Expense,996676000.0,915968000.0,762292000.0,955328000.0
Rent And Landing Fees,40167000.0,30346000.0,38082000.0,55120000.0
Gross Profit,17755000000.0,10299544000.0,10287142000.0,11792487000.0
Cost Of Revenue,19547000000.0,19643131000.0,16555937000.0,19065412000.0
Total Revenue,37302000000.0,29942675000.0,26843079000.0,30857899000.0
Operating Revenue,37302000000.0,29942675000.0,26843079000.0,30857899000.0
Ordinary Shares Number,79408926.0,79408926.0,79408926.0,79408926.0
Share Issued,79408926.0,79408926.0,79408926.0,79408926.0
Net Debt,314000000.0,1459271000.0,1269597000.0,2611246000.0
Total Debt,2859000000.0,3961268000.0,3310000000.0,6287003000.0
Tangible Book Value,13842000000.0,11597776000.0,10851782000.0,9220190000.0
Invested Capital,16567000000.0,15526201000.0,14051817000.0,15211392000.0
Working Capital,7512000000.0,5853614000.0,4074134000.0,3251526000.0
Net Tangible Assets,13842000000.0,11597776000.0,10851782000.0,9220190000.0
Capital Lease Obligations,332000000.0,209309000.0,305097000.0,506181000.0
Common Stock Equity,14040000000.0,11774242000.0,11046914000.0,9430570000.0
Total Capitalization,15149000000.0,13137875000.0,11887132000.0,10600781000.0
Total Equity Gross Minority Interest,14074000000.0,11800328000.0,11072405000.0,9459392000.0
Minority Interest,34000000.0,26086000.0,25491000.0,28822000.0
Stockholders Equity,14040000000.0,11774242000.0,11046914000.0,9430570000.0
Other Equity Interest,13881000000.0,11615000000.0,10888000000.0,
Retained Earnings,6645455000.0,4560886000.0,3826447000.0,2230763000.0
Additional Paid In Capital,423937000.0,423937000.0,423937000.0,423937000.0
Capital Stock,159000000.0,158818000.0,158818000.0,158818000.0
Common Stock,159000000.0,158818000.0,158818000.0,158818000.0
Total Liabilities Net Minority Interest,16084000000.0,16966663000.0,16073436000.0,19019435000.0
Total Non Current Liabilities Net Minority Interest,2329000000.0,2537244000.0,1487623000.0,1990230000.0
Other Non Current Liabilities,703000000.0,688000000.0,16606000.0,13287000.0
Tradeand Other Payables Non Current,80000000.0,240475000.0,154299000.0,175675000.0
Non Current Deferred Revenue,536639000.0,522335000.0,150325000.0,171684000.0
Long Term Debt And Capital Lease Obligation,1258000000.0,1406553000.0,921019000.0,1372371000.0
Long Term Capital Lease Obligation,149000000.0,42920000.0,80801000.0,202160000.0
Long Term Debt,1109000000.0,1363633000.0,840218000.0,1170211000.0
Long Term Provisions,275000000.0,259433000.0,245374000.0,257213000.0
Current Liabilities,13755000000.0,14429419000.0,14585813000.0,17029205000.0
Other Current Liabilities,3398000000.0,3697000000.0,4087000000.0,83572000.0
Current Debt And Capital Lease Obligation,1601000000.0,2554715000.0,2388981000.0,4914632000.0
Current Capital Lease Obligation,183000000.0,166389000.0,224296000.0,304021000.0
Current Debt,1418000000.0,2388326000.0,2164685000.0,4610611000.0
Pensionand Other Post Retirement Benefit Plans Current,76346000.0,132915000.0,134679000.0,85677000.0
Current Provisions,839000000.0,1632050000.0,1939356000.0,1741724000.0
Payables,6238000000.0,7485448000.0,7246309000.0,7150925000.0
Other Payable,236956000.0,164473000.0,113806000.0,113561000.0
Dividends Payable,12055000.0,11600000.0,14880000.0,18894000.0
Total Tax Payable,61000000.0,,,
Accounts Payable,6177000000.0,7309375000.0,7117623000.0,7018470000.0
Total Assets,30158000000.0,28766991000.0,27145841000.0,28478827000.0
Total Non Current Assets,8891000000.0,8483958000.0,8485894000.0,8198096000.0
Other Non Current Assets,697000000.0,1037000000.0,-1000.0,
Non Current Prepaid Assets,488008000.0,748078000.0,658823000.0,627725000.0
Non Current Deferred Taxes Assets,408000000.0,417750000.0,472248000.0,320195000.0
Investmentin Financial Assets,189000000.0,151933000.0,66484000.0,39024000.0
Available For Sale Securities,189000000.0,151933000.0,66484000.0,39024000.0
Long Term Equity Investment,885000000.0,796543000.0,680442000.0,593453000.0
Investment Properties,7000000.0,2038000.0,25088000.0,25194000.0
Goodwill And Other Intangible Assets,198000000.0,176466000.0,195132000.0,210380000.0
Other Intangible Assets,54000000.0,37309000.0,53932000.0,68439000.0
Goodwill,144000000.0,139157000.0,141200000.0,141941000.0
Net PPE,5933000000.0,5411691000.0,5314967000.0,5286047000.0
Accumulated Depreciation,-8243449000.0,-7667485000.0,-7228119000.0,-6645266000.0
Gross PPE,5933000000.0,13079176000.0,12543086000.0,11931313000.0
Construction In Progress,813000000.0,267259000.0,728833000.0,507899000.0
Other Properties,5120000000.0,274053000.0,301712000.0,484058000.0
Machinery Furniture Equipment,9214076000.0,8890446000.0,8114968000.0,7583209000.0
Buildings And Improvements,3101054000.0,2992325000.0,2737326000.0,2691440000.0
Land And Improvements,742800000.0,655093000.0,660247000.0,664707000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,21267000000.0,20283033000.0,18659947000.0,20280731000.0
Other Current Assets,3354000000.0,3418000000.0,3905000000.0,
Hedging Assets Current,144160000.0,,,
Restricted Cash,16100000.0,14970000.0,18107000.0,35122000.0
Prepaid Assets,1543055000.0,1366923000.0,1864733000.0,1778989000.0
Inventory,7140000000.0,6435235000.0,6028435000.0,6156829000.0
Finished Goods,1932097000.0,1931875000.0,1842854000.0,2034127000.0
Work In Process,2416019000.0,2237327000.0,2313191000.0,2164018000.0
Raw Materials,2791516000.0,2266033000.0,1872390000.0,1958684000.0
Other Receivables,1063132000.0,1474506000.0,1396277000.0,1575774000.0
Taxes Receivable,57000000.0,92550000.0,65753000.0,62003000.0
Accounts Receivable,4885000000.0,6738832000.0,6282597000.0,7048689000.0
Allowance For Doubtful Accounts Receivable,-78173000.0,-80913000.0,-93465000000.0,-137187000.0
Gross Accounts Receivable,6602566000.0,6819745000.0,99747597000.0,7185876000.0
Cash Cash Equivalents And Short Term Investments,5831000000.0,4160017000.0,3004045000.0,3623325000.0
Other Short Term Investments,3618000000.0,1867329000.0,1268739000.0,453749000.0
Cash And Cash Equivalents,2213000000.0,2292688000.0,1735306000.0,3169576000.0
Cash Equivalents,920847000.0,1525074000.0,536159000.0,1342144000.0
Cash Financial,1292000000.0,767614000.0,1199147000.0,1827432000.0
Free Cash Flow,1639000000.0,592123000.0,2406880000.0,1605550000.0
Repayment Of Debt,-1540000000.0,-2284130000.0,-4447099000.0,-3131183000.0
Issuance Of Debt,327000000.0,3031186000.0,1671181000.0,5114936000.0
Capital Expenditure,-855000000.0,-819524000.0,-758898000.0,-1446737000.0
End Cash Position,1484000000.0,2575819000.0,1735306000.0,3169576000.0
Other Cash Adjustment Outside Changein Cash,,1000000.0,,
