,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,143285456.928341,3839700.0,94003869.126642
Tax Rate For Calcs,0.332995,0.388211,0.3,0.3539
Normalized EBITDA,5792602000.0,4437760000.0,3543687000.0,4076970000.0
Total Unusual Items,208673000.0,369092000.0,12799000.0,265623000.0
Total Unusual Items Excluding Goodwill,208673000.0,369092000.0,12799000.0,265623000.0
Net Income From Continuing Operation Net Minority Interest,1151225000.0,675108000.0,-130773000.0,676704000.0
Reconciled Depreciation,2899971000.0,2707499000.0,2639956000.0,2471235000.0
Reconciled Cost Of Revenue,8573928000.0,7648290000.0,7325734000.0,10112741000.0
EBIT,2892631000.0,2099353000.0,916530000.0,1871358000.0
Net Interest Income,-1186156000.0,89606000.0,358815000.0,462691000.0
Interest Expense,1186156000.0,993742000.0,891786000.0,858096000.0
Interest Income,1033167000.0,1136489000.0,1265912000.0,1314022000.0
Normalized Income,1151225000.0,449301456.928341,-139732300.0,505084869.126642
Net Income From Continuing And Discontinued Operation,1151225000.0,675108000.0,-130773000.0,676704000.0
Total Expenses,23353838000.0,19175983000.0,17012326000.0,21795912000.0
Rent Expense Supplemental,840018000.0,554962000.0,399084000.0,557178000.0
Diluted Average Shares,,200471000.0,199542000.0,199516500.0
Basic Average Shares,,199644000.0,199456000.0,199356000.0
Diluted EPS,,3.37,-0.66,-6.626667
Basic EPS,,3.38,-0.66,-6.626667
Diluted NI Availto Com Stockholders,1151225000.0,675108000.0,-130773000.0,-1320590000.0
Net Income Common Stockholders,1151225000.0,675108000.0,-130773000.0,-1320590000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1151225000.0,675108000.0,-130773000.0,-1320590000.0
Minority Interests,12998000.0,-1293000.0,9271000.0,22035000.0
Net Income Including Noncontrolling Interests,1138227000.0,676401000.0,-140044000.0,-1342625000.0
Net Income Extraordinary,,,0.0,-1997294000.0
Net Income Continuous Operations,1138227000.0,676401000.0,-140044000.0,654669000.0
Tax Provision,568248000.0,429210000.0,164788000.0,358593000.0
Pretax Income,1706475000.0,1105611000.0,24744000.0,1013262000.0
Other Non Operating Income Expenses,1069042000.0,623472000.0,607754000.0,9948000.0
Special Income Charges,-387000.0,17859000.0,-11933000.0,-4108000.0
Other Special Charges,387000.0,-17859000.0,11933000.0,4108000.0
Net Non Operating Interest Income Expense,-1186156000.0,89606000.0,358815000.0,462691000.0
Total Other Finance Cost,78296000.0,53141000.0,15311000.0,-6765000.0
Interest Expense Non Operating,1186156000.0,993742000.0,891786000.0,858096000.0
Interest Income Non Operating,1033167000.0,1136489000.0,1265912000.0,1314022000.0
Operating Income,1816078000.0,-36042000.0,-806068000.0,524032000.0
Operating Expense,14779910000.0,11527693000.0,9686592000.0,11683171000.0
Other Operating Expenses,11879939000.0,5321135000.0,4405162000.0,5554611000.0
Depreciation And Amortization In Income Statement,2899971000.0,2707499000.0,2639956000.0,2471235000.0
Depreciation Income Statement,2899971000.0,2707499000.0,2639956000.0,2471235000.0
Selling General And Administration,2942728000.0,2757628000.0,2086346000.0,2915121000.0
Selling And Marketing Expense,2177053000.0,1997540000.0,1520518000.0,2326406000.0
General And Administrative Expense,765675000.0,760088000.0,565828000.0,588715000.0
Rent And Landing Fees,840018000.0,554962000.0,399084000.0,557178000.0
Gross Profit,16595988000.0,11491651000.0,8880524000.0,12207203000.0
Cost Of Revenue,8573928000.0,7648290000.0,7325734000.0,10112741000.0
Total Revenue,25169916000.0,19139941000.0,16206258000.0,22319944000.0
Operating Revenue,25169916000.0,19139941000.0,16206258000.0,22319944000.0
Treasury Shares Number,750060.0,750060.0,945060.0,945060.0
Ordinary Shares Number,200606580.0,199848116.0,199385616.0,199385616.0
Share Issued,201356640.0,200598176.0,200330676.0,200330676.0
Net Debt,6396803000.0,8313293000.0,8599957000.0,7757972000.0
Total Debt,26226338000.0,25666653000.0,24867730000.0,24344621000.0
Tangible Book Value,2271396000.0,1011927000.0,-601441000.0,-867184000.0
Invested Capital,11458162000.0,11838417000.0,10240055000.0,9078752000.0
Working Capital,12260273000.0,7892342000.0,11179487000.0,9646235000.0
Net Tangible Assets,2271396000.0,1011927000.0,-601441000.0,-867184000.0
Capital Lease Obligations,18665935000.0,16326324000.0,15474471000.0,15728948000.0
Common Stock Equity,3897759000.0,2498088000.0,846796000.0,463079000.0
Total Capitalization,10869389000.0,9077907000.0,8917484000.0,3729844000.0
Total Equity Gross Minority Interest,3985457000.0,2597969000.0,908311000.0,556317000.0
Minority Interest,87698000.0,99881000.0,61515000.0,93238000.0
Stockholders Equity,3897759000.0,2498088000.0,846796000.0,463079000.0
Other Equity Interest,11733000.0,204268000.0,160348000.0,147549000.0
Fixed Assets Revaluation Reserve,9167879000.0,9109664000.0,8228629000.0,7870002000.0
Treasury Stock,5596000.0,7501000.0,6300000.0,6300000.0
Retained Earnings,5716589000.0,4565364000.0,3890577000.0,4021350000.0
Additional Paid In Capital,547735000.0,435526000.0,1050754000.0,1050754000.0
Capital Stock,2006970000.0,2005982000.0,1335538000.0,1335538000.0
Common Stock,2006970000.0,2005982000.0,1335538000.0,1335538000.0
Total Liabilities Net Minority Interest,89185245000.0,85864049000.0,84306509000.0,88301545000.0
Total Non Current Liabilities Net Minority Interest,73267062000.0,69282076000.0,69242567000.0,70599804000.0
Non Current Pension And Other Postretirement Benefit Plans,83528000.0,86778000.0,81728000.0,70937000.0
Tradeand Other Payables Non Current,72886000.0,370637000.0,369428000.0,350903000.0
Non Current Deferred Revenue,47116129000.0,45365708000.0,45783087000.0,50258246000.0
Non Current Deferred Taxes Liabilities,2192108000.0,2250323000.0,2023807000.0,2382434000.0
Long Term Debt And Capital Lease Obligation,23802411000.0,21208630000.0,20984517000.0,17537284000.0
Long Term Capital Lease Obligation,16830781000.0,14628811000.0,12913829000.0,14270519000.0
Long Term Debt,6971630000.0,6579819000.0,8070688000.0,3266765000.0
Long Term Provisions,83528000.0,86778000.0,81728000.0,
Current Liabilities,15918183000.0,16581973000.0,15063942000.0,17701741000.0
Other Current Liabilities,529643000.0,587435000.0,486918000.0,
Current Debt And Capital Lease Obligation,2423927000.0,4458023000.0,3883213000.0,6807337000.0
Current Capital Lease Obligation,1835154000.0,1697513000.0,2560642000.0,1458429000.0
Current Debt,588773000.0,2760510000.0,1322571000.0,5348908000.0
Pensionand Other Post Retirement Benefit Plans Current,70811000.0,85075000.0,69837000.0,60690000.0
Current Provisions,70811000.0,85075000.0,69837000.0,
Payables,3979124000.0,5356145000.0,4880673000.0,4744854000.0
Other Payable,1523402000.0,1284889000.0,1312046000.0,1256181000.0
Dividends Payable,456000.0,549000.0,675000.0,830000.0
Total Tax Payable,529643000.0,587435000.0,486918000.0,400591000.0
Accounts Payable,3979124000.0,3483272000.0,3081034000.0,3087252000.0
Total Assets,93170702000.0,88462018000.0,85214820000.0,88857862000.0
Total Non Current Assets,64992246000.0,63987703000.0,58971391000.0,61509886000.0
Other Non Current Assets,671561000.0,411390000.0,327133000.0,
Non Current Prepaid Assets,2011748000.0,4363194000.0,557290000.0,1206326000.0
Non Current Deferred Assets,7098805000.0,6703595000.0,6537984000.0,6651639000.0
Non Current Deferred Taxes Assets,5059089000.0,4897410000.0,5075220000.0,5225958000.0
Investmentin Financial Assets,3270995000.0,1228868000.0,766586000.0,115779000.0
Available For Sale Securities,3270995000.0,1090876000.0,611288000.0,750000000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,94372000.0,137992000.0,155298000.0,115779000.0
Long Term Equity Investment,303880000.0,131107000.0,19346000.0,18288000.0
Investmentsin Joint Venturesat Cost,,,,5403000.0
Investmentsin Associatesat Cost,,,,12885000.0
Goodwill And Other Intangible Assets,1626363000.0,1486161000.0,1448237000.0,1330263000.0
Other Intangible Assets,574082000.0,473528000.0,420216000.0,330561000.0
Goodwill,1052281000.0,1012633000.0,1028021000.0,999702000.0
