,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-51200000.0,-25620000.0,-57300000.0
Tax Rate For Calcs,0.000168,0.4,0.3,0.3
Normalized EBITDA,1685100000.0,2372600000.0,5037700000.0,-7666900000.0
Total Unusual Items,0.0,-128000000.0,-85400000.0,-191000000.0
Total Unusual Items Excluding Goodwill,0.0,-128000000.0,-85400000.0,-191000000.0
Net Income From Continuing Operation Net Minority Interest,-29151100000.0,-26031200000.0,-24612600000.0,-36937300000.0
Reconciled Depreciation,7297400000.0,7720200000.0,8933000000.0,9858400000.0
Reconciled Cost Of Revenue,1688900000.0,7804400000.0,6589800000.0,24181400000.0
EBIT,-5612300000.0,-5475600000.0,-3980700000.0,-17716300000.0
Net Interest Income,-23543800000.0,-20636500000.0,-20657600000.0,-18075900000.0
Interest Expense,23543800000.0,20526500000.0,20611200000.0,19210300000.0
Interest Income,,838000000.0,515100000.0,1432400000.0
Normalized Income,-29151100000.0,-25954400000.0,-24552820000.0,-36803600000.0
Net Income From Continuing And Discontinued Operation,-29151100000.0,-26031200000.0,-24612600000.0,-36937300000.0
Total Expenses,21108000000.0,20702400000.0,21634900000.0,38811200000.0
Rent Expense Supplemental,,672500000.0,525400000.0,444600000.0
Diluted Average Shares,630021612.0,629862052.0,630000000.0,630000000.0
Basic Average Shares,630021612.0,629862052.0,630000000.0,630000000.0
Diluted EPS,-46.27,-41.32,-39.07,-58.63
Basic EPS,-46.27,-41.32,-39.07,-58.63
Diluted NI Availto Com Stockholders,-29151100000.0,-26031200000.0,-24612600000.0,-36937300000.0
Net Income Common Stockholders,-29151100000.0,-26031200000.0,-24612600000.0,-36937300000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-29151100000.0,-26031200000.0,-24612600000.0,-36937300000.0
Net Income Including Noncontrolling Interests,-29151100000.0,-26031200000.0,-24612600000.0,-36937300000.0
Net Income Discontinuous Operations,0.0,0.0,,
Net Income Continuous Operations,-29151100000.0,-26031200000.0,-24612600000.0,-36937300000.0
Tax Provision,-4900000.0,29100000.0,20700000.0,10700000.0
Pretax Income,-29156100000.0,-26002100000.0,-24591900000.0,-36926600000.0
Other Non Operating Income Expenses,6130900000.0,3962400000.0,3895800000.0,3908100000.0
