,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,570.376693,0.0,0.0
Tax Rate For Calcs,0.211434,0.285188,0.292869,0.3
Normalized EBITDA,469191000.0,711378000.0,259617000.0,699826000.0
Total Unusual Items,,2000.0,,
Total Unusual Items Excluding Goodwill,,2000.0,,
Net Income From Continuing Operation Net Minority Interest,370615000.0,508309000.0,182988000.0,720481000.0
Reconciled Depreciation,171000.0,271000.0,216000.0,85000.0
Reconciled Cost Of Revenue,13817000.0,25118000.0,19238000.0,17919000.0
EBIT,469020000.0,711109000.0,259401000.0,699741000.0
Net Interest Income,,8223000.0,4522000.0,3834000.0
Interest Expense,,0.0,627000.0,
Interest Income,,8223000.0,5149000.0,3834000.0
Normalized Income,370615000.0,508307570.376693,182988000.0,720481000.0
Net Income From Continuing And Discontinued Operation,370615000.0,508309000.0,182988000.0,720481000.0
Total Expenses,23222000.0,-59254000.0,-187538000.0,121377000.0
Rent Expense Supplemental,,851000.0,517000.0,467000.0
Diluted Average Shares,10900441.0,10900901.0,10901781.0,10901781.0
Basic Average Shares,10900441.0,10900901.0,10901781.0,10901781.0
Diluted EPS,34.0,46.63,16.79,66.09
Basic EPS,34.0,46.63,16.79,66.09
Diluted NI Availto Com Stockholders,370615000.0,508309000.0,182988000.0,720481000.0
Net Income Common Stockholders,370615000.0,508309000.0,182988000.0,720481000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,370615000.0,508309000.0,182988000.0,720481000.0
Minority Interests,0.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,370615000.0,508309000.0,182987000.0,720481000.0
Net Income Continuous Operations,370615000.0,508309000.0,182987000.0,720481000.0
Tax Provision,99371000.0,202800000.0,75787000.0,-16896000.0
Pretax Income,469986000.0,711109000.0,258774000.0,703585000.0
Other Non Operating Income Expenses,966000.0,9035000.0,610000.0,
Special Income Charges,,2000.0,,
Other Special Charges,,-2000.0,,
Net Non Operating Interest Income Expense,,8223000.0,4522000.0,3834000.0
Interest Expense Non Operating,,0.0,627000.0,
Interest Income Non Operating,,8223000.0,5149000.0,3834000.0
Operating Income,469020000.0,702884000.0,254251000.0,699741000.0
Operating Expense,9405000.0,-84372000.0,-206776000.0,103458000.0
Other Operating Expenses,21420000.0,-2742000.0,2610000.0,91273000.0
Depreciation And Amortization In Income Statement,171000.0,271000.0,216000.0,85000.0
Depreciation Income Statement,171000.0,271000.0,216000.0,85000.0
Selling General And Administration,,9172000.0,7192000.0,11201000.0
Selling And Marketing Expense,,135000.0,117000.0,102000.0
