,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,-725142.3
Tax Rate For Calcs,0.0,0.000776,0.3,0.3
Normalized EBITDA,-8457000.0,-8409000.0,-12668152.0,842087.0
Total Unusual Items,0.0,0.0,0.0,-2417141.0
Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,-2417141.0
Net Income From Continuing Operation Net Minority Interest,-212664000.0,-212450000.0,-249656941.0,-368259502.0
Reconciled Depreciation,204206000.0,204206000.0,204567453.0,231469745.0
Reconciled Cost Of Revenue,0.0,0.0,0.0,-11375100.0
EBIT,-212663000.0,-212615000.0,-217235605.0,-233044799.0
Net Interest Income,-1000.0,-4000.0,-36302805.0,-134732329.0
Interest Expense,1000.0,0.0,32095607.0,134614119.0
Interest Income,,0.0,357577.0,39376.0
Normalized Income,-212664000.0,-212450000.0,-249656941.0,-366567503.3
Net Income From Continuing And Discontinued Operation,-212664000.0,-212450000.0,-249656941.0,-368259502.0
Total Expenses,212666000.0,212613000.0,215786972.0,229900071.0
Rent Expense Supplemental,,713000.0,958180.0,1848002.0
Diluted Average Shares,34920197.0,34942434.0,34944500.0,34944500.0
Basic Average Shares,34920197.0,34942434.0,34944500.0,34944500.0
Diluted EPS,-6.09,-6.08,-7.144386,-10.54
Basic EPS,-6.09,-6.08,-7.144386,-10.54
Diluted NI Availto Com Stockholders,-212664000.0,-212450000.0,-249656941.0,-368259502.0
Net Income Common Stockholders,-212664000.0,-212450000.0,-249656941.0,-368259502.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-212664000.0,-212450000.0,-249656941.0,-368259502.0
Minority Interests,0.0,0.0,168540.0,3898.0
Net Income Including Noncontrolling Interests,-212664000.0,-212450000.0,-249825481.0,-368263400.0
Net Income Extraordinary,,0.0,0.0,0.0
Net Income Continuous Operations,-212664000.0,-212450000.0,-249825481.0,-368263400.0
Tax Provision,0.0,-165000.0,494269.0,604482.0
Pretax Income,-212664000.0,-212615000.0,-249331212.0,-367658918.0
Other Non Operating Income Expenses,3000.0,,2770365.0,10765723.0
Special Income Charges,0.0,0.0,0.0,-2417141.0
Other Special Charges,,,,400000.0
Impairment Of Capital Assets,,,0.0,2017141.0
Net Non Operating Interest Income Expense,-1000.0,-4000.0,-36302805.0,-134732329.0
Total Other Finance Cost,,4000.0,4564775.0,157586.0
Interest Expense Non Operating,1000.0,0.0,32095607.0,134614119.0
Interest Income Non Operating,,0.0,357577.0,39376.0
Operating Income,-212666000.0,-212613000.0,-215786972.0,-241275171.0
Operating Expense,212666000.0,212613000.0,215786972.0,241275171.0
Other Operating Expenses,8289000.0,1171000.0,1388196.0,1681120.0
Depreciation And Amortization In Income Statement,204206000.0,204206000.0,204567453.0,231469745.0
Depreciation Income Statement,204206000.0,204206000.0,204567453.0,231469745.0
Selling General And Administration,,6026000.0,8241313.0,5291987.0
