,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,4669200.0,138317.396044,8650500.0,-7546.893117
Tax Rate For Calcs,0.4,0.303328,0.3,0.000882
Normalized EBITDA,-40984000.0,19337000.0,293150000.0,149835000.0
Total Unusual Items,11673000.0,456000.0,28835000.0,-8553000.0
Total Unusual Items Excluding Goodwill,11673000.0,456000.0,28835000.0,-8553000.0
Net Income From Continuing Operation Net Minority Interest,32913000.0,13420000.0,337176000.0,137010000.0
Reconciled Depreciation,404000.0,365000.0,325000.0,295000.0
Reconciled Cost Of Revenue,23590000.0,21832000.0,18578000.0,29879000.0
EBIT,-29715000.0,19428000.0,321660000.0,140987000.0
Net Interest Income,,18137000.0,19203000.0,9229000.0
Interest Expense,,165000.0,304000.0,3856000.0
Interest Income,,18332000.0,19521000.0,13101000.0
Normalized Income,25909200.0,13102317.396044,316991500.0,145555453.106883
Net Income From Continuing And Discontinued Operation,32913000.0,13420000.0,337176000.0,137010000.0
Total Expenses,51695000.0,15744000.0,15141000.0,52356000.0
Rent Expense Supplemental,,1569000.0,1557000.0,989000.0
Diluted Average Shares,14065385.0,14126316.0,14091896.0,14091896.0
Basic Average Shares,14065385.0,14126316.0,14091896.0,14091896.0
Diluted EPS,2.34,0.95,23.93,9.72
Basic EPS,2.34,0.95,23.93,9.72
Diluted NI Availto Com Stockholders,32913000.0,13420000.0,337176000.0,137010000.0
Net Income Common Stockholders,32913000.0,13420000.0,337176000.0,137010000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,32913000.0,13420000.0,337176000.0,137010000.0
Minority Interests,0.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,32913000.0,13420000.0,337176000.0,137010000.0
Net Income Continuous Operations,32913000.0,13420000.0,337176000.0,137010000.0
Tax Provision,-1691000.0,5843000.0,-15820000.0,121000.0
Pretax Income,31222000.0,19263000.0,321356000.0,137131000.0
Other Non Operating Income Expenses,60335000.0,3180000.0,2209000.0,2533000.0
Special Income Charges,11673000.0,-9731000.0,-4361000.0,4543000.0
Other Special Charges,-11673000.0,-7000.0,-12000.0,-4543000.0
Write Off,,9738000.0,4373000.0,
Net Non Operating Interest Income Expense,,18137000.0,19203000.0,9229000.0
Total Other Finance Cost,,30000.0,14000.0,16000.0
Interest Expense Non Operating,,165000.0,304000.0,3856000.0
Interest Income Non Operating,,18332000.0,19521000.0,13101000.0
Operating Income,-29715000.0,23180000.0,15516000.0,-11933000.0
Operating Expense,28105000.0,-6088000.0,-3437000.0,22477000.0
Other Operating Expenses,27701000.0,-18468000.0,-13316000.0,8839000.0
Depreciation And Amortization In Income Statement,404000.0,365000.0,325000.0,295000.0
Depreciation Income Statement,404000.0,365000.0,325000.0,295000.0
Selling General And Administration,,5686000.0,3445000.0,8471000.0
Selling And Marketing Expense,,177000.0,192000.0,285000.0
General And Administrative Expense,,5509000.0,3253000.0,8186000.0
Rent And Landing Fees,,1569000.0,1557000.0,989000.0
Gross Profit,-1610000.0,17092000.0,12079000.0,10544000.0
Cost Of Revenue,23590000.0,21832000.0,18578000.0,29879000.0
Total Revenue,21980000.0,38924000.0,30657000.0,40423000.0
Operating Revenue,21980000.0,38924000.0,30657000.0,40423000.0
Ordinary Shares Number,14091896.0,14091896.0,14091896.0,14091896.0
Share Issued,14091896.0,14091896.0,14091896.0,14091896.0
Total Debt,,0.0,0.0,
Tangible Book Value,1208223000.0,1503866000.0,1488883000.0,1151315000.0
Invested Capital,1208227000.0,1503876000.0,1488898000.0,1151316000.0
Working Capital,-828420000.0,-917415000.0,-963031000.0,-1010352000.0
Net Tangible Assets,1208223000.0,1503866000.0,1488883000.0,1151315000.0
Common Stock Equity,1208227000.0,1503876000.0,1488898000.0,1151316000.0
Total Capitalization,1208227000.0,1503876000.0,1488898000.0,1151316000.0
Total Equity Gross Minority Interest,1208227000.0,1503977000.0,1488999000.0,1151417000.0
Minority Interest,0.0,101000.0,101000.0,101000.0
Stockholders Equity,1208227000.0,1503876000.0,1488898000.0,1151316000.0
Other Equity Interest,1067049000.0,1362698000.0,1347720000.0,101000.0
Retained Earnings,,234032000.0,220612000.0,-115183000.0
Additional Paid In Capital,,117449000.0,117449000.0,117449000.0
Capital Stock,141178000.0,141178000.0,141178000.0,141178000.0
Common Stock,141178000.0,141178000.0,141178000.0,141178000.0
Total Liabilities Net Minority Interest,975959000.0,1095075000.0,1116919000.0,1130296000.0
Total Non Current Liabilities Net Minority Interest,0.0,1000.0,0.0,0.0
Other Non Current Liabilities,,-20000.0,-20000.0,-101000.0
Preferred Securities Outside Stock Equity,,20000.0,20000.0,
Non Current Deferred Taxes Liabilities,0.0,1000.0,0.0,0.0
Current Liabilities,975959000.0,1095074000.0,1116919000.0,1130296000.0
Other Current Liabilities,2568000.0,131496000.0,3429000.0,3617000.0
Current Deferred Taxes Liabilities,,,0.0,
Current Debt And Capital Lease Obligation,,0.0,0.0,
Current Debt,,0.0,0.0,
Payables,5860000.0,6311000.0,7201000.0,7021000.0
Other Payable,,2933000.0,3251000.0,2688000.0
Total Tax Payable,,133000.0,1567000.0,1239000.0
Accounts Payable,5860000.0,3245000.0,2383000.0,3094000.0
Total Assets,2184186000.0,2599052000.0,2605918000.0,2281713000.0
Total Non Current Assets,2036647000.0,2421393000.0,2452030000.0,2161769000.0
Other Non Current Assets,73082000.0,-6859000.0,13738000.0,-6672000.0
Non Current Prepaid Assets,,21410000.0,1000000.0,21410000.0
Investmentin Financial Assets,142585000.0,115606000.0,106720000.0,80028000.0
Held To Maturity Securities,,0.0,764000.0,764000.0
Available For Sale Securities,142585000.0,57076000.0,54809000.0,52319000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,58530000.0,51147000.0,26945000.0
Long Term Equity Investment,1764921000.0,2215427000.0,2253193000.0,2000030000.0
Investmentsin Associatesat Cost,1764921000.0,2215427000.0,2253193000.0,2000030000.0
Investment Properties,46569000.0,27514000.0,27696000.0,27880000.0
Goodwill And Other Intangible Assets,4000.0,10000.0,15000.0,1000.0
Other Intangible Assets,4000.0,10000.0,15000.0,1000.0
Net PPE,1183000.0,1316000.0,1524000.0,1607000.0
Accumulated Depreciation,,-61096000.0,-65795000.0,-66184000.0
Gross PPE,,62413000.0,67319000.0,67792000.0
Other Properties,,320000.0,320000.0,320000.0
Machinery Furniture Equipment,,62093000.0,66999000.0,67472000.0
Current Assets,147539000.0,177659000.0,153888000.0,119944000.0
Other Current Assets,152000.0,15000.0,181000.0,
Assets Held For Sale Current,3507000.0,3507000.0,3240000.0,3240000.0
Current Deferred Assets,,14000.0,181000.0,80000.0
Prepaid Assets,,1363000.0,1363000.0,1486000.0
Inventory,0.0,1331000.0,1331000.0,1331000.0
Other Receivables,,1055000.0,824000.0,639000.0
Taxes Receivable,,466000.0,240000.0,213000.0
Accounts Receivable,1347000.0,1973000.0,2272000.0,2656000.0
Allowance For Doubtful Accounts Receivable,,,-29774000.0,-30172000.0
Gross Accounts Receivable,,,32046000.0,32828000.0
