,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-2860848.137328,3507048.558724,-23973821.902646
Tax Rate For Calcs,0.250605,0.253105,0.254374,0.27828
Total Unusual Items,0.0,-11303000.0,13787000.0,-86150000.0
Total Unusual Items Excluding Goodwill,0.0,-11303000.0,13787000.0,-86150000.0
Net Income From Continuing Operation Net Minority Interest,74434900000.0,48050380000.0,29300961000.0,44581806000.0
Reconciled Depreciation,4072100000.0,3520235000.0,3276435000.0,2909449000.0
Net Interest Income,175921200000.0,150008445000.0,135278933000.0,120587443000.0
Interest Expense,187758000000.0,158215978000.0,154719034000.0,167240856000.0
Interest Income,363679200000.0,308224423000.0,289997967000.0,287828299000.0
Normalized Income,74434900000.0,48058822151.86267,29290681048.558723,44643982178.09735
Net Income From Continuing And Discontinued Operation,74434900000.0,48050380000.0,29300961000.0,44581806000.0
Diluted Average Shares,776252998.0,775380023.0,733230801.0,695542990.0
Basic Average Shares,775282783.0,774130820.0,731929220.0,692966902.0
Diluted EPS,95.89,61.97,39.96,64.1
Basic EPS,96.01,62.07,40.03,64.33
Diluted NI Availto Com Stockholders,74434900000.0,48050380000.0,29300961000.0,44581806000.0
Net Income Common Stockholders,74434900000.0,48050380000.0,29300961000.0,44581806000.0
Net Income,74434900000.0,48050380000.0,29300961000.0,44581806000.0
Net Income Including Noncontrolling Interests,74434900000.0,48050374000.0,29300987000.0,44581836000.0
Net Income Extraordinary,0.0,0.0,0.0,
Net Income Continuous Operations,74434900000.0,48050374000.0,29300987000.0,44581836000.0
Tax Provision,24890600000.0,16281800000.0,9995400000.0,17188600000.0
Pretax Income,99321900000.0,64328191000.0,39294175000.0,61767285000.0
Special Income Charges,0.0,-11303000.0,13787000.0,-86150000.0
Other Special Charges,,11303000.0,-13787000.0,86150000.0
Gain On Sale Of Security,,5931587000.0,14861935000.0,5525614000.0
Operating Expense,113458700000.0,114626457000.0,104307556000.0,87244673000.0
Other Operating Expenses,71672100000.0,65180816000.0,61457415000.0,46999411000.0
Depreciation And Amortization In Income Statement,,3520235000.0,3276435000.0,2909449000.0
Depreciation Income Statement,,3520235000.0,3276435000.0,2909449000.0
Selling General And Administration,,1193311000.0,1128484000.0,1303002000.0
Selling And Marketing Expense,,670148000.0,502059000.0,580492000.0
General And Administrative Expense,,523163000.0,626425000.0,722510000.0
Insurance And Claims,,4287941000.0,3226498000.0,2805134000.0
Rent And Landing Fees,,5664148000.0,4789234000.0,4992282000.0
Total Revenue,257648900000.0,220432051000.0,194185844000.0,185451008000.0
Operating Revenue,257648900000.0,220432051000.0,194185844000.0,185451008000.0
Ordinary Shares Number,775895198.0,774663163.0,773372299.0,693535738.0
Share Issued,775895198.0,774663163.0,773372299.0,693535738.0
Net Debt,,,,411714428000.0
Total Debt,490112300000.0,456775678000.0,484946973000.0,572255487000.0
Tangible Book Value,550046200000.0,505162842000.0,469905509000.0,382379317000.0
Invested Capital,1040158500000.0,961938520000.0,954852482000.0,954634804000.0
Net Tangible Assets,550046200000.0,505162842000.0,469905509000.0,382379317000.0
Common Stock Equity,550046200000.0,505162842000.0,469905509000.0,382379317000.0
Total Capitalization,1040158500000.0,961938520000.0,954852482000.0,954634804000.0
Total Equity Gross Minority Interest,550046200000.0,505162842000.0,469905509000.0,382379317000.0
Stockholders Equity,550046200000.0,505162842000.0,469905509000.0,382379317000.0
Other Equity Interest,443200000.0,25059702000.0,34953057000.0,41731935000.0
Retained Earnings,,192523056000.0,160638491000.0,135251990000.0
Additional Paid In Capital,,184440246000.0,183592370000.0,124260931000.0
Capital Stock,7759000000.0,7746632000.0,7733723000.0,6935357000.0
Common Stock,7759000000.0,7746632000.0,7733723000.0,6935357000.0
Total Liabilities Net Minority Interest,4028320100000.0,3514510914000.0,3159127495000.0,2689906730000.0
Long Term Debt And Capital Lease Obligation,490112300000.0,456775678000.0,484946973000.0,572255487000.0
Payables,,13110190000.0,14508118000.0,12766046000.0
Accounts Payable,,13110190000.0,14508118000.0,12766046000.0
Total Assets,4578366300000.0,4019673756000.0,3629033004000.0,3072286047000.0
Investments And Advances,830756800000.0,709298942000.0,694457343000.0,598293209000.0
Investmentin Financial Assets,830756800000.0,709270707000.0,694433092000.0,598271170000.0
Available For Sale Securities,,31411503000.0,35043618000.0,40357672000.0
Long Term Equity Investment,,28235000.0,24251000.0,22039000.0
Investmentsin Associatesat Cost,,28235000.0,24251000.0,22039000.0
Investmentsin Subsidiariesat Cost,,,,0.0
Net PPE,20789300000.0,19287516000.0,18757448000.0,18708756000.0
Accumulated Depreciation,,-23392313000.0,-19779390000.0,-16846979000.0
Gross PPE,,42679829000.0,38536838000.0,35555735000.0
Construction In Progress,,945255000.0,752299000.0,788358000.0
Other Properties,,33034749000.0,29084714000.0,26025803000.0
Properties,,8699825000.0,8699825000.0,8741574000.0
Receivables,,121444617000.0,54876620000.0,38719547000.0
Taxes Receivable,,12642926000.0,8738450000.0,15754038000.0
Cash And Cash Equivalents,567767600000.0,685847078000.0,566098889000.0,160541059000.0
Cash Equivalents,,9474063000.0,147683617000.0,1664630000.0
Cash Financial,429748300000.0,13267130000.0,14350073000.0,14083602000.0
Free Cash Flow,-130133800000.0,162578884000.0,446345168000.0,-133278220000.0
Repayment Of Debt,-10000000000.0,-57995887000.0,,
Issuance Of Debt,26880100000.0,,,126247971000.0
Issuance Of Capital Stock,857100000.0,844285000.0,53349512000.0,7344162000.0
Capital Expenditure,-5710900000.0,-4142992000.0,-3412004000.0,-4204701000.0
End Cash Position,567767600000.0,685847078000.0,566098889000.0,160541059000.0
