,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,4450800.0,2416120.600096,8000634.488706,Income Statement
1,Tax Rate For Calcs,0.231842,0.4,0.026611,0.139654,Income Statement
2,Normalized EBITDA,24707000.0,-61774000.0,-146543000.0,-198165000.0,Income Statement
3,Total Unusual Items,,11127000.0,90794000.0,57289000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,,11127000.0,90794000.0,57289000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,-25676000.0,-117014000.0,-117307000.0,-187552000.0,Income Statement
6,Reconciled Depreciation,31563000.0,33028000.0,36599000.0,37104000.0,Income Statement
7,Reconciled Cost Of Revenue,2392000.0,20306000.0,202662000.0,376281000.0,Income Statement
8,EBIT,-6856000.0,-83675000.0,-92348000.0,-177980000.0,Income Statement
9,Net Interest Income,-26572000.0,-23507000.0,-29735000.0,-44406000.0,Income Statement
10,Interest Expense,26572000.0,23004000.0,28166000.0,40016000.0,Income Statement
11,Interest Income,,555000.0,472000.0,975000.0,Income Statement
12,Normalized Income,-25676000.0,-123690200.0,-205684879.399904,-236840365.511294,Income Statement
13,Net Income From Continuing And Discontinued Operation,-25676000.0,-117014000.0,-117307000.0,-187552000.0,Income Statement
14,Total Expenses,86522000.0,124989000.0,424676000.0,658577000.0,Income Statement
15,Rent Expense Supplemental,,931000.0,634000.0,1760000.0,Income Statement
16,Diluted Average Shares,8763140.0,8751982.0,8749865.0,8749865.0,Income Statement
17,Basic Average Shares,8763140.0,8751982.0,8749865.0,8749865.0,Income Statement
18,Diluted EPS,-2.93,-13.37,-13.41,-21.43,Income Statement
19,Basic EPS,-2.93,-13.37,-13.41,-21.43,Income Statement
20,Diluted NI Availto Com Stockholders,-25676000.0,-117014000.0,-117307000.0,-187552000.0,Income Statement
21,Net Income Common Stockholders,-25676000.0,-117014000.0,-117307000.0,-187552000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,-25676000.0,-117014000.0,-117307000.0,-187552000.0,Income Statement
24,Net Income Including Noncontrolling Interests,-25678000.0,-117014000.0,-117307000.0,-187552000.0,Income Statement
25,Net Income Continuous Operations,-25678000.0,-117014000.0,-117307000.0,-187552000.0,Income Statement
26,Tax Provision,-7750000.0,10335000.0,-3207000.0,-30444000.0,Income Statement
27,Pretax Income,-33428000.0,-106679000.0,-120514000.0,-217996000.0,Income Statement
28,Other Non Operating Income Expenses,22426000.0,13059000.0,13585000.0,17317000.0,Income Statement
29,Special Income Charges,,11127000.0,90794000.0,57289000.0,Income Statement
30,Other Special Charges,,-11127000.0,-90794000.0,-57289000.0,Income Statement
31,Net Non Operating Interest Income Expense,-26572000.0,-23507000.0,-29735000.0,-44406000.0,Income Statement
32,Total Other Finance Cost,,1058000.0,2041000.0,5365000.0,Income Statement
33,Interest Expense Non Operating,26572000.0,23004000.0,28166000.0,40016000.0,Income Statement
34,Interest Income Non Operating,,555000.0,472000.0,975000.0,Income Statement
35,Operating Income,-29282000.0,-104900000.0,-192181000.0,-244148000.0,Income Statement
36,Operating Expense,84130000.0,104683000.0,222014000.0,282296000.0,Income Statement
37,Other Operating Expenses,26242000.0,17008000.0,21322000.0,38834000.0,Income Statement
38,Depreciation And Amortization In Income Statement,31563000.0,33028000.0,36599000.0,37104000.0,Income Statement
39,Depreciation Income Statement,31563000.0,33028000.0,36599000.0,37104000.0,Income Statement
40,Selling General And Administration,,8487000.0,20026000.0,27765000.0,Income Statement
41,Selling And Marketing Expense,,1048000.0,10883000.0,15201000.0,Income Statement
42,General And Administrative Expense,,7439000.0,9143000.0,12564000.0,Income Statement
43,Rent And Landing Fees,,931000.0,634000.0,1760000.0,Income Statement
44,Gross Profit,54848000.0,-217000.0,29833000.0,38148000.0,Income Statement
45,Cost Of Revenue,2392000.0,20306000.0,202662000.0,376281000.0,Income Statement
46,Total Revenue,57240000.0,20089000.0,232495000.0,414429000.0,Income Statement
47,Operating Revenue,57240000.0,20089000.0,232495000.0,414429000.0,Income Statement
0,Ordinary Shares Number,8749865.0,8749865.0,8749865.0,8749865.0,Balance Sheet
1,Share Issued,8749865.0,8749865.0,8749865.0,8749865.0,Balance Sheet
2,Net Debt,379969000.0,324723000.0,241058000.0,233208000.0,Balance Sheet
3,Total Debt,380800000.0,330800000.0,243600000.0,238018000.0,Balance Sheet
4,Tangible Book Value,-195592000.0,-164936000.0,-69708000.0,42764000.0,Balance Sheet
5,Invested Capital,185208000.0,165864000.0,173892000.0,280782000.0,Balance Sheet
6,Working Capital,-478068000.0,-492928000.0,-418853000.0,-408059000.0,Balance Sheet
7,Net Tangible Assets,-195592000.0,-164936000.0,-69708000.0,42764000.0,Balance Sheet
8,Common Stock Equity,-195592000.0,-164936000.0,-69708000.0,42764000.0,Balance Sheet
9,Total Capitalization,-145292000.0,-164636000.0,-69408000.0,43064000.0,Balance Sheet
10,Total Equity Gross Minority Interest,-195592000.0,-164936000.0,-69708000.0,42764000.0,Balance Sheet
11,Stockholders Equity,-195592000.0,-164936000.0,-69708000.0,42764000.0,Balance Sheet
12,Other Equity Interest,-282994000.0,-252338000.0,-157110000.0,,Balance Sheet
13,Fixed Assets Revaluation Reserve,,7085000.0,7085000.0,7246000.0,Balance Sheet
14,Retained Earnings,,-709716000.0,-592702000.0,-479395000.0,Balance Sheet
15,Additional Paid In Capital,,428017000.0,428017000.0,428017000.0,Balance Sheet
16,Capital Stock,87402000.0,87402000.0,87402000.0,87402000.0,Balance Sheet
17,Common Stock,87402000.0,87402000.0,87402000.0,87402000.0,Balance Sheet
18,Total Liabilities Net Minority Interest,633649000.0,651848000.0,576705000.0,690704000.0,Balance Sheet
19,Total Non Current Liabilities Net Minority Interest,129335000.0,133661000.0,121500000.0,123027000.0,Balance Sheet
20,Other Non Current Liabilities,,,,1000.0,Balance Sheet
21,Preferred Securities Outside Stock Equity,,50000000.0,50000000.0,50000000.0,Balance Sheet
22,Non Current Deferred Taxes Liabilities,79035000.0,83361000.0,71200000.0,72726000.0,Balance Sheet
23,Long Term Debt And Capital Lease Obligation,50300000.0,300000.0,300000.0,300000.0,Balance Sheet
24,Long Term Debt,50300000.0,300000.0,300000.0,300000.0,Balance Sheet
25,Current Liabilities,504314000.0,518187000.0,455205000.0,567677000.0,Balance Sheet
26,Other Current Liabilities,28690000.0,23948000.0,11951000.0,,Balance Sheet
27,Current Debt And Capital Lease Obligation,330500000.0,330500000.0,243300000.0,237718000.0,Balance Sheet
28,Current Debt,330500000.0,330500000.0,243300000.0,237718000.0,Balance Sheet
29,Pensionand Other Post Retirement Benefit Plans Current,,20863000.0,40322000.0,60182000.0,Balance Sheet
