,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-219168272.340426,21741240.0,-4107740.0,540000.0
Tax Rate For Calcs,0.356255,0.3518,0.3367,0.3
Normalized EBITDA,13343300000.0,11026000000.0,13808200000.0,9052000000.0
Total Unusual Items,-615200000.0,61800000.0,-12200000.0,1800000.0
Total Unusual Items Excluding Goodwill,-615200000.0,61800000.0,-12200000.0,1800000.0
Net Income From Continuing Operation Net Minority Interest,2624800000.0,2100200000.0,3193400000.0,1507600000.0
Reconciled Depreciation,4070600000.0,3866900000.0,3866900000.0,3778300000.0
Reconciled Cost Of Revenue,100109400000.0,81887600000.0,55765600000.0,54577900000.0
EBIT,8657500000.0,7220900000.0,9929100000.0,5275500000.0
Net Interest Income,-4545000000.0,-3917700000.0,-4325400000.0,-5237800000.0
Interest Expense,4545000000.0,4130800000.0,4585600000.0,5443200000.0
Interest Income,21500000.0,273200000.0,333100000.0,252100000.0
Normalized Income,3020831727.659574,2060141240.0,3201492260.0,1506340000.0
Net Income From Continuing And Discontinued Operation,2624800000.0,2100200000.0,3193400000.0,1507600000.0
Total Expenses,137541900000.0,111649000000.0,81796200000.0,80362100000.0
Rent Expense Supplemental,206800000.0,186900000.0,158800000.0,188500000.0
Total Operating Income As Reported,,11098600000.0,13494100000.0,
Diluted Average Shares,,246230880.0,246230880.0,246230880.0
Basic Average Shares,,246230880.0,246230880.0,246230880.0
Diluted EPS,,8.53,12.97,6.12
Basic EPS,,8.53,12.97,6.12
Diluted NI Availto Com Stockholders,2624800000.0,2100200000.0,3193400000.0,1507600000.0
Net Income Common Stockholders,2624800000.0,2100200000.0,3193400000.0,1507600000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2624800000.0,2100200000.0,3193400000.0,1507600000.0
Minority Interests,-5700000.0,87800000.0,-115900000.0,94500000.0
Net Income Including Noncontrolling Interests,2630500000.0,2012400000.0,3309300000.0,1413100000.0
Net Income Continuous Operations,2630500000.0,2012400000.0,3309300000.0,1413100000.0
Tax Provision,1465100000.0,1087100000.0,2009100000.0,-1657800000.0
Pretax Income,4112500000.0,3090100000.0,5343500000.0,-167700000.0
Other Non Operating Income Expenses,365200000.0,60000000.0,44800000.0,20200000.0
Special Income Charges,-615200000.0,35400000.0,-49200000.0,-2400000.0
Other Special Charges,615200000.0,-35400000.0,49200000.0,2400000.0
Net Non Operating Interest Income Expense,-4545000000.0,-3917700000.0,-4325400000.0,-5237800000.0
Total Other Finance Cost,59800000.0,60100000.0,72900000.0,46700000.0
Interest Expense Non Operating,4545000000.0,4130800000.0,4585600000.0,5443200000.0
Interest Income Non Operating,21500000.0,273200000.0,333100000.0,252100000.0
Operating Income,8907500000.0,6880000000.0,9225800000.0,6015700000.0
Operating Expense,37432500000.0,29761400000.0,26030600000.0,25784200000.0
Other Operating Expenses,21181700000.0,9150800000.0,7294000000.0,8207400000.0
Depreciation And Amortization In Income Statement,4070600000.0,3853600000.0,3866900000.0,3778300000.0
Depreciation Income Statement,4070600000.0,3853600000.0,3866900000.0,3778300000.0
Selling General And Administration,8058700000.0,7217200000.0,5512800000.0,5165400000.0
Selling And Marketing Expense,6912500000.0,6152200000.0,4494400000.0,5165400000.0
General And Administrative Expense,1146200000.0,1065000000.0,1018400000.0,
Rent And Landing Fees,206800000.0,186900000.0,158800000.0,188500000.0
Gross Profit,46340000000.0,36641400000.0,35256400000.0,31799900000.0
Cost Of Revenue,100109400000.0,81887600000.0,55765600000.0,54577900000.0
Total Revenue,146449400000.0,118529000000.0,91022000000.0,86377800000.0
Operating Revenue,146449400000.0,118529000000.0,91022000000.0,86377800000.0
Ordinary Shares Number,246230880.0,246230880.0,246230880.0,246230880.0
Share Issued,246230880.0,246230880.0,246230880.0,246230880.0
Net Debt,46103900000.0,50211500000.0,45678300000.0,54833200000.0
Total Debt,48823500000.0,52203800000.0,48007000000.0,57350900000.0
Tangible Book Value,31390300000.0,26172400000.0,24423300000.0,21195200000.0
Invested Capital,81797000000.0,79635100000.0,73292300000.0,78800600000.0
Working Capital,1507000000.0,-2640300000.0,-766900000.0,-5286700000.0
Net Tangible Assets,31390300000.0,26172400000.0,24423300000.0,21195200000.0
Capital Lease Obligations,988100000.0,1051800000.0,1442100000.0,1863800000.0
Common Stock Equity,33961600000.0,28483100000.0,26727400000.0,23313500000.0
Total Capitalization,57565200000.0,53242400000.0,55334800000.0,54817700000.0
Total Equity Gross Minority Interest,34958800000.0,29474700000.0,27790300000.0,24260600000.0
Minority Interest,997200000.0,991600000.0,1062900000.0,947100000.0
Stockholders Equity,33961600000.0,28483100000.0,26727400000.0,23313500000.0
Other Equity Interest,33469100000.0,27990600000.0,,
Retained Earnings,17158900000.0,14903400000.0,13295700000.0,10274700000.0
Additional Paid In Capital,4629200000.0,4629200000.0,4629200000.0,4629200000.0
Capital Stock,492500000.0,492500000.0,492500000.0,492500000.0
Common Stock,492500000.0,492500000.0,492500000.0,492500000.0
Total Liabilities Net Minority Interest,89526800000.0,93001800000.0,82076600000.0,88641100000.0
Total Non Current Liabilities Net Minority Interest,36918700000.0,37022800000.0,40389700000.0,41301900000.0
Other Non Current Liabilities,600000.0,,,
Non Current Pension And Other Postretirement Benefit Plans,995700000.0,,,944300000.0
Non Current Deferred Taxes Liabilities,4305800000.0,4051200000.0,3683100000.0,2798800000.0
Long Term Debt And Capital Lease Obligation,24156200000.0,25409300000.0,29547200000.0,32956900000.0
Long Term Capital Lease Obligation,552600000.0,650000000.0,939800000.0,1452700000.0
Long Term Debt,23603600000.0,24759300000.0,28607400000.0,31504200000.0
Long Term Provisions,995700000.0,1198500000.0,1038800000.0,
Current Liabilities,52608100000.0,55979000000.0,41686900000.0,47339200000.0
Other Current Liabilities,4008100000.0,314700000.0,311700000.0,287100000.0
Current Debt And Capital Lease Obligation,24667300000.0,26794500000.0,18459800000.0,24394000000.0
Current Capital Lease Obligation,435500000.0,401800000.0,502300000.0,411100000.0
Current Debt,24231800000.0,26392700000.0,17957500000.0,23982900000.0
Pensionand Other Post Retirement Benefit Plans Current,526600000.0,,,251300000.0
Current Provisions,526600000.0,174200000.0,78300000.0,
Payables,18811700000.0,24589100000.0,17687700000.0,18528500000.0
Other Payable,3734200000.0,2318400000.0,1914000000.0,1483900000.0
Dividends Payable,16100000.0,17500000.0,17300000.0,17600000.0
Total Tax Payable,615400000.0,368000000.0,15700000.0,142900000.0
Accounts Payable,18196300000.0,21885200000.0,15740700000.0,16884100000.0
Total Assets,124485600000.0,122476500000.0,109866900000.0,112901700000.0
Total Non Current Assets,70370500000.0,69137800000.0,68946900000.0,70849200000.0
Other Non Current Assets,635400000.0,18600000.0,14500000.0,190100000.0
Non Current Prepaid Assets,1063400000.0,680500000.0,553800000.0,693200000.0
Non Current Deferred Assets,59100000.0,70500000.0,122700000.0,
Non Current Deferred Taxes Assets,1095200000.0,869200000.0,462500000.0,769300000.0
Investmentin Financial Assets,1370900000.0,660100000.0,750700000.0,728500000.0
Available For Sale Securities,1370900000.0,660100000.0,750700000.0,722900000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,148800000.0,117800000.0,91500000.0,46800000.0
Trading Securities,,,,5600000.0
Long Term Equity Investment,648200000.0,752600000.0,720000000.0,739200000.0
Investmentsin Associatesat Cost,797100000.0,752600000.0,720000000.0,739200000.0
Investment Properties,55300000.0,56300000.0,57300000.0,58300000.0
Goodwill And Other Intangible Assets,2571300000.0,2310700000.0,2304100000.0,2118300000.0
Other Intangible Assets,2571300000.0,2310700000.0,2304100000.0,2118300000.0
Net PPE,63994200000.0,62985300000.0,63053600000.0,64483100000.0
Accumulated Depreciation,-44861500000.0,-40066000000.0,-36731400000.0,-32478900000.0
Gross PPE,63994200000.0,103051300000.0,99785000000.0,96962000000.0
Construction In Progress,1906100000.0,1005600000.0,2864200000.0,2772100000.0
Other Properties,62088100000.0,61979700000.0,60189400000.0,
Machinery Furniture Equipment,87233900000.0,83168700000.0,78316800000.0,76059400000.0
Buildings And Improvements,13551700000.0,12914700000.0,12719500000.0,12460600000.0
Land And Improvements,6164000000.0,5962300000.0,5884500000.0,5669900000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,54115100000.0,53338700000.0,40920000000.0,42052500000.0
Other Current Assets,3988500000.0,87100000.0,14600000.0,119800000.0
Hedging Assets Current,222800000.0,194700000.0,53300000.0,
Current Deferred Assets,17900000.0,17900000.0,25200000.0,
Restricted Cash,239400000.0,824100000.0,851300000.0,711300000.0
Prepaid Assets,4351900000.0,6053000000.0,4286300000.0,4597800000.0
Inventory,21705300000.0,24326200000.0,17892900000.0,16178400000.0
Finished Goods,12676500000.0,11522700000.0,8300300000.0,9581100000.0
Work In Process,1077500000.0,1271100000.0,904100000.0,535900000.0
Raw Materials,7951300000.0,11532400000.0,8688500000.0,6061400000.0
Other Receivables,863100000.0,283000000.0,270700000.0,375300000.0
Taxes Receivable,1100000000.0,799300000.0,832600000.0,818200000.0
Accounts Receivable,22832200000.0,19798600000.0,15754200000.0,18484200000.0
Allowance For Doubtful Accounts Receivable,-359900000.0,-306300000.0,-220800000.0,-185400000.0
Gross Accounts Receivable,23192100000.0,20104900000.0,15975000000.0,18669600000.0
Cash Cash Equivalents And Short Term Investments,4489100000.0,954800000.0,938900000.0,767500000.0
Other Short Term Investments,2757600000.0,14300000.0,52300000.0,113600000.0
Cash And Cash Equivalents,1731500000.0,940500000.0,886600000.0,653900000.0
Cash Equivalents,1500000.0,1400000.0,1400000.0,21500000.0
Cash Financial,1730000000.0,939100000.0,885200000.0,632400000.0
Free Cash Flow,7610100000.0,318400000.0,14053500000.0,10718700000.0
Repayment Of Debt,-6311000000.0,-9608800000.0,-15183100000.0,-4652300000.0
Issuance Of Debt,5279400000.0,5133200000.0,6201700000.0,1192900000.0
Issuance Of Capital Stock,,,,0.0
