,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,-63098086.517995,-11400.0,-9080466.6,Income Statement
1,Tax Rate For Calcs,0.257154,0.259061,0.3,0.2617,Income Statement
2,Normalized EBITDA,1302631000.0,826181000.0,252068000.0,480394000.0,Income Statement
3,Total Unusual Items,0.0,-243565000.0,-38000.0,-34698000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,0.0,-243565000.0,-38000.0,-34698000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,814103000.0,306334000.0,53218000.0,246165000.0,Income Statement
6,Reconciled Depreciation,141415000.0,129650000.0,107917000.0,89562000.0,Income Statement
7,Reconciled Cost Of Revenue,11173194000.0,8844183000.0,5414998000.0,6275571000.0,Income Statement
8,EBIT,1161216000.0,452966000.0,144113000.0,356134000.0,Income Statement
9,Net Interest Income,-65292000.0,-44743000.0,-22174000.0,-10802000.0,Income Statement
10,Interest Expense,65292000.0,39526000.0,25606000.0,22694000.0,Income Statement
11,Interest Income,,8139000.0,10923000.0,24675000.0,Income Statement
12,Normalized Income,814103000.0,486800913.482005,53244600.0,271782533.4,Income Statement
13,Net Income From Continuing And Discontinued Operation,814103000.0,306334000.0,53218000.0,246165000.0,Income Statement
14,Total Expenses,12617299000.0,9701530000.0,6170291000.0,6916068000.0,Income Statement
15,Rent Expense Supplemental,,8401000.0,10188000.0,9284000.0,Income Statement
16,Diluted Average Shares,12111024.0,12112851.0,12111000.0,12111000.0,Income Statement
17,Basic Average Shares,12111024.0,12112851.0,12111000.0,12111000.0,Income Statement
18,Diluted EPS,67.22,25.29,4.39,20.33,Income Statement
19,Basic EPS,67.22,25.29,4.39,20.33,Income Statement
20,Diluted NI Availto Com Stockholders,814103000.0,306334000.0,53218000.0,246165000.0,Income Statement
21,Net Income Common Stockholders,814103000.0,306334000.0,53218000.0,246165000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,814103000.0,306334000.0,53218000.0,246165000.0,Income Statement
24,Net Income Including Noncontrolling Interests,814103000.0,306334000.0,53218000.0,246165000.0,Income Statement
25,Net Income Continuous Operations,814103000.0,306334000.0,53218000.0,246165000.0,Income Statement
26,Tax Provision,281821000.0,107106000.0,65289000.0,87275000.0,Income Statement
27,Pretax Income,1095924000.0,413440000.0,118507000.0,333440000.0,Income Statement
28,Other Non Operating Income Expenses,22572000.0,2692000.0,4521000.0,943000.0,Income Statement
29,Special Income Charges,0.0,-243565000.0,-38000.0,-34698000.0,Income Statement
30,Other Special Charges,,232495000.0,38000.0,,Income Statement
31,Write Off,,6885000.0,,34698000.0,Income Statement
32,Impairment Of Capital Assets,,4185000.0,,0.0,Income Statement
33,Net Non Operating Interest Income Expense,-65292000.0,-44743000.0,-22174000.0,-10802000.0,Income Statement
34,Total Other Finance Cost,,13356000.0,7491000.0,12783000.0,Income Statement
35,Interest Expense Non Operating,65292000.0,39526000.0,25606000.0,22694000.0,Income Statement
36,Interest Income Non Operating,,8139000.0,10923000.0,24675000.0,Income Statement
37,Operating Income,1419727000.0,775600000.0,102063000.0,498935000.0,Income Statement
38,Operating Expense,1444105000.0,857347000.0,755293000.0,640497000.0,Income Statement
39,Other Operating Expenses,1055499000.0,16440000.0,29435000.0,40169000.0,Income Statement
40,Depreciation And Amortization In Income Statement,141415000.0,129650000.0,107917000.0,89522000.0,Income Statement
41,Amortization,,12011000.0,4771000.0,5102000.0,Income Statement
42,Depreciation Income Statement,141415000.0,117639000.0,103146000.0,84420000.0,Income Statement
43,Selling General And Administration,,413574000.0,372940000.0,297094000.0,Income Statement
44,Selling And Marketing Expense,,230785000.0,194342000.0,160724000.0,Income Statement
45,General And Administrative Expense,,182789000.0,178598000.0,136370000.0,Income Statement
46,Rent And Landing Fees,,8401000.0,10188000.0,9284000.0,Income Statement
47,Gross Profit,2863832000.0,1632947000.0,857356000.0,1139432000.0,Income Statement
48,Cost Of Revenue,11173194000.0,8844183000.0,5414998000.0,6275571000.0,Income Statement
49,Total Revenue,14037026000.0,10477130000.0,6272354000.0,7415003000.0,Income Statement
50,Operating Revenue,14037026000.0,10477130000.0,6272354000.0,7415003000.0,Income Statement
0,Ordinary Shares Number,12110461.0,12110461.0,12110461.0,12110461.0,Balance Sheet
1,Share Issued,12110461.0,12110461.0,12110461.0,12110461.0,Balance Sheet
2,Net Debt,358862000.0,323732000.0,616013000.0,428128000.0,Balance Sheet
3,Total Debt,424325000.0,419074000.0,699490000.0,460807000.0,Balance Sheet
4,Tangible Book Value,4659878000.0,3845780000.0,3539551000.0,3485435000.0,Balance Sheet
5,Invested Capital,5042741000.0,4255432000.0,4193131000.0,3936914000.0,Balance Sheet
6,Working Capital,1985880000.0,1413657000.0,1276701000.0,1345208000.0,Balance Sheet
7,Net Tangible Assets,4659878000.0,3845780000.0,3539551000.0,3485435000.0,Balance Sheet
8,Capital Lease Obligations,41509000.0,9516000.0,46112000.0,9788000.0,Balance Sheet
9,Common Stock Equity,4659925000.0,3845874000.0,3539753000.0,3485895000.0,Balance Sheet
10,Total Capitalization,4659925000.0,4014624000.0,3783503000.0,3667491000.0,Balance Sheet
11,Total Equity Gross Minority Interest,4659925000.0,3845874000.0,3539753000.0,3485895000.0,Balance Sheet
12,Stockholders Equity,4659925000.0,3845874000.0,3539753000.0,3485895000.0,Balance Sheet
13,Retained Earnings,1923279000.0,1109228000.0,803107000.0,749249000.0,Balance Sheet
14,Additional Paid In Capital,2496547000.0,2496547000.0,2496547000.0,2496547000.0,Balance Sheet
15,Capital Stock,121105000.0,121105000.0,121105000.0,121105000.0,Balance Sheet
16,Common Stock,121105000.0,121105000.0,121105000.0,121105000.0,Balance Sheet
17,Total Liabilities Net Minority Interest,5443357000.0,4920937000.0,3170610000.0,2477104000.0,Balance Sheet
18,Total Non Current Liabilities Net Minority Interest,49176000.0,245187000.0,325718000.0,206105000.0,Balance Sheet
19,Other Non Current Liabilities,11183000.0,11309000.0,-1000.0,,Balance Sheet
20,Non Current Deferred Revenue,,34478000.0,11435000.0,11561000.0,Balance Sheet
21,Non Current Deferred Taxes Liabilities,7972000.0,41509000.0,31034000.0,11808000.0,Balance Sheet
22,Long Term Debt And Capital Lease Obligation,29571000.0,168750000.0,282800000.0,182286000.0,Balance Sheet
23,Long Term Capital Lease Obligation,29571000.0,41509000.0,39050000.0,690000.0,Balance Sheet
24,Long Term Debt,0.0,168750000.0,243750000.0,181596000.0,Balance Sheet
25,Current Liabilities,5394181000.0,4675750000.0,2844892000.0,2270999000.0,Balance Sheet
26,Other Current Liabilities,45215000.0,8146000.0,1175000.0,,Balance Sheet
27,Current Debt And Capital Lease Obligation,394754000.0,250324000.0,416690000.0,278521000.0,Balance Sheet
28,Current Capital Lease Obligation,11938000.0,9516000.0,7062000.0,9098000.0,Balance Sheet
29,Current Debt,382816000.0,240808000.0,409628000.0,269423000.0,Balance Sheet
30,Pensionand Other Post Retirement Benefit Plans Current,,8195000.0,5820000.0,4297000.0,Balance Sheet
31,Current Provisions,10773000.0,8195000.0,9903000.0,,Balance Sheet
32,Payables,4874397000.0,4394309000.0,2371638000.0,1988181000.0,Balance Sheet
33,Other Payable,,118208000.0,189527000.0,34977000.0,Balance Sheet
34,Total Tax Payable,129176000.0,6485000.0,6083000.0,,Balance Sheet
35,Accounts Payable,4745221000.0,4269616000.0,2176028000.0,1953204000.0,Balance Sheet
36,Total Assets,10103282000.0,8766811000.0,6710363000.0,5962999000.0,Balance Sheet
37,Total Non Current Assets,2723221000.0,2677404000.0,2588770000.0,2346792000.0,Balance Sheet
38,Other Non Current Assets,67147000.0,2000.0,-540445000.0,-1000.0,Balance Sheet
