,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,-21553.914617,-44429.86913,-23.394308,-8445.707072,Income Statement
1,Tax Rate For Calcs,0.193552,0.059098,0.073567,0.091073,Income Statement
2,Normalized EBITDA,1172310.0,2647628.0,404630.0,1039702.0,Income Statement
3,Total Unusual Items,-111360.0,-751806.0,-318.0,-92736.0,Income Statement
4,Total Unusual Items Excluding Goodwill,-111360.0,-751806.0,-318.0,-92736.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,632820.0,605005.0,251861.0,591829.0,Income Statement
6,Reconciled Depreciation,7070.0,3976.0,132451.0,275295.0,Income Statement
7,Reconciled Cost Of Revenue,2530040.0,2741555.0,2853505.0,3047480.0,Income Statement
8,EBIT,1053880.0,1891846.0,271861.0,671671.0,Income Statement
9,Net Interest Income,-1086060.0,-1098221.0,-1118747.0,-1044780.0,Income Statement
10,Interest Expense,,,0.0,20542.0,Income Statement
11,Interest Income,520120.0,510113.0,574067.0,471224.0,Income Statement
12,Normalized Income,722626.085383,1312381.13087,252155.605692,676119.292928,Income Statement
13,Net Income From Continuing And Discontinued Operation,632820.0,605005.0,251861.0,591829.0,Income Statement
14,Total Expenses,5500820.0,5945544.0,5133172.0,6024111.0,Income Statement
15,Rent Expense Supplemental,40680.0,40680.0,43730.0,48000.0,Income Statement
16,Diluted Average Shares,26415811.0,26415811.0,26415811.0,26415811.0,Income Statement
17,Basic Average Shares,26415811.0,26415811.0,26415811.0,26415811.0,Income Statement
18,Diluted EPS,0.02,0.02,0.01,0.02,Income Statement
19,Basic EPS,0.02,0.02,0.01,0.02,Income Statement
20,Diluted NI Availto Com Stockholders,632820.0,605005.0,251861.0,591829.0,Income Statement
21,Net Income Common Stockholders,632820.0,605005.0,251861.0,591829.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,632820.0,605005.0,251861.0,591829.0,Income Statement
24,Net Income Including Noncontrolling Interests,632820.0,605005.0,251861.0,591829.0,Income Statement
25,Net Income Continuous Operations,632820.0,605005.0,251861.0,591829.0,Income Statement
