,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,6209794.565686,-39561900.0,6964253.282445
Tax Rate For Calcs,0.195565,0.169782,0.3,0.281988
Normalized EBITDA,211370000.0,313190000.0,281780000.0,464329000.0
Total Unusual Items,,36575000.0,-131873000.0,24697000.0
Total Unusual Items Excluding Goodwill,,36575000.0,-131873000.0,24697000.0
Net Income From Continuing Operation Net Minority Interest,119547000.0,229272000.0,1442000.0,271860000.0
Reconciled Depreciation,41641000.0,41304000.0,42254000.0,44097000.0
Reconciled Cost Of Revenue,126025000.0,120208000.0,112414000.0,467159000.0
EBIT,169729000.0,308461000.0,107653000.0,444929000.0
Net Interest Income,-18173000.0,-16453000.0,-26855000.0,-45716000.0
Interest Expense,18173000.0,32290000.0,50051000.0,66324000.0
Interest Income,,15906000.0,23338000.0,21104000.0
Normalized Income,119547000.0,198906794.565686,93753100.0,254127253.282445
Net Income From Continuing And Discontinued Operation,119547000.0,229272000.0,1442000.0,271860000.0
Total Expenses,743670000.0,283277000.0,276411000.0,654409000.0
Rent Expense Supplemental,,,476000.0,5044000.0
Diluted Average Shares,18195890.0,18190465.0,18176418.0,18162939.0
Basic Average Shares,18195890.0,18190465.0,18176418.0,18162939.0
Diluted EPS,6.57,12.48,0.08,14.97
Basic EPS,6.57,12.48,0.08,14.97
Diluted NI Availto Com Stockholders,119547000.0,229272000.0,1442000.0,271860000.0
Net Income Common Stockholders,119547000.0,229272000.0,1442000.0,271860000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,119547000.0,229272000.0,1442000.0,271860000.0
Minority Interests,-2370000.0,-10000.0,-24000.0,17000.0
Net Income Including Noncontrolling Interests,121917000.0,229282000.0,1466000.0,271843000.0
Net Income Continuous Operations,121917000.0,229282000.0,1466000.0,271843000.0
Tax Provision,29639000.0,46889000.0,56136000.0,106762000.0
Pretax Income,151556000.0,276171000.0,57602000.0,378605000.0
Other Non Operating Income Expenses,58764000.0,3853000.0,4363000.0,1807000.0
Special Income Charges,,25203000.0,-157318000.0,15257000.0
Other Special Charges,,-25203000.0,-31066000.0,-15257000.0
Write Off,,,188384000.0,
Net Non Operating Interest Income Expense,-18173000.0,-16453000.0,-26855000.0,-45716000.0
Total Other Finance Cost,,69000.0,142000.0,496000.0
Interest Expense Non Operating,18173000.0,32290000.0,50051000.0,66324000.0
Interest Income Non Operating,,15906000.0,23338000.0,21104000.0
Operating Income,109999000.0,251283000.0,211805000.0,397031000.0
Operating Expense,617645000.0,163069000.0,163997000.0,187250000.0
Other Operating Expenses,576004000.0,121765000.0,105914000.0,112237000.0
Depreciation And Amortization In Income Statement,41641000.0,41304000.0,42254000.0,44097000.0
Amortization,,607000.0,4870000.0,4683000.0
Depreciation Income Statement,41641000.0,40697000.0,37384000.0,39414000.0
Selling General And Administration,,,15353000.0,25872000.0
Selling And Marketing Expense,,,4849000.0,13861000.0
General And Administrative Expense,,,10504000.0,12011000.0
Rent And Landing Fees,,,476000.0,5044000.0
Gross Profit,727644000.0,414352000.0,375802000.0,584281000.0
Cost Of Revenue,126025000.0,120208000.0,112414000.0,467159000.0
Total Revenue,853669000.0,534560000.0,488216000.0,1051440000.0
Operating Revenue,853669000.0,534560000.0,488216000.0,1051440000.0
Ordinary Shares Number,18192939.0,18192939.0,18192939.0,18162939.0
Share Issued,18192939.0,18192939.0,18192939.0,18162939.0
Net Debt,104040000.0,119506000.0,608806000.0,630383000.0
Total Debt,208660000.0,256197000.0,717822000.0,734524000.0
Tangible Book Value,4790731000.0,4706609000.0,4476960000.0,4488228000.0
Invested Capital,5003784000.0,4963467000.0,5196050000.0,5223656000.0
Working Capital,1664056000.0,1424520000.0,1918114000.0,1902797000.0
Net Tangible Assets,4790731000.0,4706609000.0,4476960000.0,4488228000.0
Common Stock Equity,4795124000.0,4707270000.0,4478228000.0,4489132000.0
Total Capitalization,4880619000.0,4816820000.0,4692685000.0,4749686000.0
Total Equity Gross Minority Interest,4801537000.0,4708715000.0,4479663000.0,4490541000.0
Minority Interest,6413000.0,1445000.0,1435000.0,1409000.0
Stockholders Equity,4795124000.0,4707270000.0,4478228000.0,4489132000.0
Other Equity Interest,4613195000.0,,690000.0,1244000.0
Retained Earnings,,2724712000.0,2512476000.0,2532422000.0
Additional Paid In Capital,,1723469000.0,1723469000.0,1719615000.0
Capital Stock,181929000.0,181929000.0,181929000.0,181629000.0
Common Stock,181929000.0,181929000.0,181929000.0,181629000.0
Total Liabilities Net Minority Interest,815426000.0,482860000.0,953677000.0,945865000.0
Total Non Current Liabilities Net Minority Interest,554159000.0,245360000.0,338569000.0,352633000.0
Other Non Current Liabilities,-999000.0,,,
Non Current Deferred Taxes Liabilities,10902000.0,81009000.0,69897000.0,80116000.0
Long Term Debt And Capital Lease Obligation,85495000.0,109550000.0,214457000.0,260554000.0
Long Term Debt,85495000.0,109550000.0,214457000.0,260554000.0
Long Term Provisions,458761000.0,54801000.0,54215000.0,11963000.0
Current Liabilities,261267000.0,237500000.0,615108000.0,593232000.0
Other Current Liabilities,50766000.0,2696000.0,35957000.0,2322000.0
Current Deferred Taxes Liabilities,,15471000.0,10519000.0,4704000.0
Current Debt And Capital Lease Obligation,123165000.0,146647000.0,503365000.0,473970000.0
Current Debt,123165000.0,146647000.0,503365000.0,473970000.0
Pensionand Other Post Retirement Benefit Plans Current,,,339000.0,724000.0
Current Provisions,411000.0,346000.0,339000.0,
Payables,37166000.0,31300000.0,42305000.0,46039000.0
Other Payable,,21718000.0,35666000.0,33084000.0
Dividends Payable,,351000.0,481000.0,348000.0
Total Tax Payable,36928000.0,9066000.0,5573000.0,10465000.0
Accounts Payable,238000.0,165000.0,585000.0,2142000.0
Total Assets,5616963000.0,5191575000.0,5433340000.0,5436406000.0
Total Non Current Assets,3691640000.0,3529555000.0,2900118000.0,2940377000.0
Other Non Current Assets,21104000.0,,33179000.0,
Non Current Prepaid Assets,,28737000.0,39798000.0,38587000.0
Investmentin Financial Assets,28540000.0,6980000.0,27648000.0,153297000.0
Held To Maturity Securities,,,,0.0
Available For Sale Securities,28540000.0,3698000.0,505000.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,3282000.0,27143000.0,153297000.0
Long Term Equity Investment,,10166000.0,9278000.0,9482000.0
Investmentsin Joint Venturesat Cost,,,,0.0
Investmentsin Associatesat Cost,,10166000.0,9278000.0,9482000.0
Investment Properties,978475000.0,966495000.0,772828000.0,785929000.0
Goodwill And Other Intangible Assets,4393000.0,661000.0,1268000.0,904000.0
Other Intangible Assets,4393000.0,661000.0,1268000.0,904000.0
Net PPE,1091176000.0,1115177000.0,1141367000.0,1163535000.0
Accumulated Depreciation,,-236014000.0,-205134000.0,-168211000.0
Gross PPE,1091176000.0,1351191000.0,1346501000.0,1331746000.0
Construction In Progress,0.0,48501000.0,41227000.0,29717000.0
Other Properties,1091176000.0,,1100140000.0,
Machinery Furniture Equipment,,153948000.0,156532000.0,153398000.0
Buildings And Improvements,,989195000.0,989195000.0,989084000.0
Land And Improvements,,159547000.0,159547000.0,159547000.0
Properties,,0.0,0.0,0.0
Current Assets,1925323000.0,1662020000.0,2533222000.0,2496029000.0
Other Current Assets,4936000.0,1000.0,2931000.0,
Assets Held For Sale Current,6276000.0,9280000.0,16668000.0,10425000.0
Restricted Cash,,8363000.0,10229000.0,3324000.0
Prepaid Assets,,9276000.0,5615000.0,6765000.0
Inventory,21853000.0,15420000.0,35357000.0,50131000.0
Other Inventories,,5561000.0,8242000.0,9540000.0
Finished Goods,,9392000.0,26596000.0,40073000.0
Raw Materials,,467000.0,519000.0,518000.0
Other Receivables,1609143000.0,1188007000.0,1655468000.0,1658542000.0
Taxes Receivable,8032000.0,22185000.0,11456000.0,12222000.0
Accounts Receivable,142604000.0,229600000.0,421639000.0,494539000.0
Allowance For Doubtful Accounts Receivable,,-7643000.0,-9865000.0,-1435000.0
Gross Accounts Receivable,,237243000.0,431504000.0,495974000.0
Cash Cash Equivalents And Short Term Investments,132479000.0,179888000.0,376790000.0,260081000.0
Other Short Term Investments,27859000.0,43197000.0,267774000.0,155940000.0
Cash And Cash Equivalents,104620000.0,136691000.0,109016000.0,104141000.0
Cash Financial,,136691000.0,109016000.0,104141000.0
Free Cash Flow,16008000.0,242173000.0,50513000.0,203509000.0
Issuance Of Capital Stock,,0.0,3626000.0,
Capital Expenditure,-10084000.0,-175584000.0,,-73208000.0
End Cash Position,104620000.0,136691000.0,109016000.0,104141000.0
Beginning Cash Position,136691000.0,109016000.0,104141000.0,75710000.0
Changes In Cash,-32071000.0,27675000.0,4875000.0,28431000.0
Financing Cash Flow,-102094000.0,-493984000.0,-122011000.0,-163590000.0
Net Other Financing Charges,-1000.0,,,
Interest Paid Cff,-18173000.0,-32358000.0,-49972000.0,-66470000.0
Cash Dividends Paid,-36385000.0,,-18193000.0,-65690000.0
Common Stock Dividend Paid,,,,-65690000.0
Net Common Stock Issuance,,0.0,3626000.0,
Common Stock Issuance,,0.0,3626000.0,
Net Issuance Payments Of Debt,-47535000.0,-461626000.0,-57472000.0,-31430000.0
Net Long Term Debt Issuance,-47535000.0,-461626000.0,-57472000.0,-31430000.0
Investing Cash Flow,43931000.0,103902000.0,76373000.0,-84696000.0
Interest Received Cfi,16870000.0,15932000.0,23772000.0,21374000.0
Dividends Received Cfi,15000.0,,,
Net Investment Purchase And Sale,37130000.0,263554000.0,35252000.0,104957000.0
Net PPE Purchase And Sale,-10084000.0,-175584000.0,17349000.0,-29111000.0
Sale Of PPE,,,17349000.0,
Purchase Of PPE,,,,-29111000.0
Capital Expenditure Reported,,,,-44097000.0
Operating Cash Flow,26092000.0,417757000.0,50513000.0,276717000.0
Taxes Refund Paid,-64344000.0,-41459000.0,-60783000.0,-92580000.0
Change In Working Capital,-484235000.0,150585000.0,-205164000.0,-71471000.0
Change In Other Current Liabilities,23932000.0,-26433000.0,26769000.0,-56251000.0
Change In Other Current Assets,-1423000.0,9387000.0,21928000.0,-7192000.0
Change In Inventory,-6433000.0,19937000.0,14774000.0,-25729000.0
Change In Receivables,-500311000.0,147694000.0,-268635000.0,17701000.0
Other Non Cash Items,1303000.0,16452000.0,26635000.0,45366000.0
Provisionand Write Offof Assets,403212000.0,-871000.0,53425000.0,753000.0
Depreciation And Amortization,41641000.0,41304000.0,42254000.0,44097000.0
Amortization Cash Flow,,607000.0,,
Depreciation,41641000.0,40697000.0,42254000.0,44097000.0
Pension And Employee Benefit Expense,751000.0,854000.0,1155000.0,2108000.0
Gain Loss On Investment Securities,-6516000.0,-11927000.0,-22011000.0,-14996000.0
Gain Loss On Sale Of PPE,-17822000.0,-25203000.0,-31066000.0,-15257000.0
Net Income From Continuing Operations,151556000.0,276171000.0,57602000.0,378605000.0
