,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,9147200.0,662400.0,-2729061.80655
Tax Rate For Calcs,0.114108,0.4,0.3,0.16113
Normalized EBITDA,44264000.0,77142000.0,85664000.0,116465000.0
Total Unusual Items,5000.0,22868000.0,2208000.0,-16937000.0
Total Unusual Items Excluding Goodwill,5000.0,22868000.0,2208000.0,-16937000.0
Net Income From Continuing Operation Net Minority Interest,-47816000.0,777000.0,60010000.0,25177000.0
Reconciled Depreciation,61082000.0,80611000.0,56238000.0,54233000.0
Reconciled Cost Of Revenue,2137101000.0,1802499000.0,1318664000.0,1345638000.0
EBIT,-16818000.0,19399000.0,31634000.0,45295000.0
Net Interest Income,-37157000.0,-25424000.0,-15633000.0,-21319000.0
Interest Expense,37157000.0,18072000.0,10649000.0,15282000.0
Interest Income,1690000.0,646000.0,1468000.0,3274000.0
Normalized Income,-47816000.0,-12943800.0,58464400.0,39384938.19345
Net Income From Continuing And Discontinued Operation,-47816000.0,777000.0,60010000.0,25177000.0
Total Expenses,3592856000.0,2953523000.0,2304090000.0,2515127000.0
Rent Expense Supplemental,115000.0,578000.0,614000.0,749000.0
Diluted Average Shares,3935473.0,3934575.0,3934575.0,3934575.0
Basic Average Shares,3935473.0,3934575.0,3934575.0,3934575.0
Diluted EPS,-12.15,0.2,15.25,6.4
Basic EPS,-12.15,0.2,15.25,6.4
Diluted NI Availto Com Stockholders,-47816000.0,777000.0,60010000.0,25177000.0
Net Income Common Stockholders,-47816000.0,777000.0,60010000.0,25177000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-47816000.0,777000.0,60010000.0,25177000.0
Net Income Including Noncontrolling Interests,-47816000.0,777000.0,60010000.0,25177000.0
Net Income Discontinuous Operations,0.0,0.0,0.0,0.0
Net Income Continuous Operations,-47816000.0,777000.0,60010000.0,25177000.0
Tax Provision,-6159000.0,550000.0,-39025000.0,4836000.0
Pretax Income,-53975000.0,1327000.0,20985000.0,30013000.0
Other Non Operating Income Expenses,27654000.0,16026000.0,1305000.0,32005000.0
Special Income Charges,5000.0,22868000.0,2208000.0,-16937000.0
Other Special Charges,-5000.0,-22868000.0,-2208000.0,-236000.0
Write Off,,,,17173000.0
Net Non Operating Interest Income Expense,-37157000.0,-25424000.0,-15633000.0,-21319000.0
Total Other Finance Cost,9251000.0,7998000.0,6452000.0,9311000.0
Interest Expense Non Operating,37157000.0,18072000.0,10649000.0,15282000.0
Interest Income Non Operating,1690000.0,646000.0,1468000.0,3274000.0
Operating Income,-44472000.0,-27209000.0,25286000.0,21028000.0
Operating Expense,1455755000.0,1151024000.0,985426000.0,1169489000.0
Other Operating Expenses,965708000.0,441912000.0,340145000.0,396445000.0
Depreciation And Amortization In Income Statement,61082000.0,59915000.0,56238000.0,54233000.0
Depreciation Income Statement,61082000.0,59915000.0,56238000.0,54233000.0
Research And Development,52842000.0,37265000.0,39334000.0,77602000.0
Selling General And Administration,220571000.0,216536000.0,175430000.0,205933000.0
Selling And Marketing Expense,187889000.0,177915000.0,145793000.0,173489000.0
General And Administrative Expense,32682000.0,38621000.0,29637000.0,32444000.0
Rent And Landing Fees,115000.0,578000.0,614000.0,749000.0
Gross Profit,1411283000.0,1123815000.0,1010712000.0,1190517000.0
Cost Of Revenue,2137101000.0,1802499000.0,1318664000.0,1345638000.0
Total Revenue,3548384000.0,2926314000.0,2329376000.0,2536155000.0
Operating Revenue,3548384000.0,2926314000.0,2329376000.0,2536155000.0
Ordinary Shares Number,3934575.0,3934575.0,3934575.0,3934575.0
Share Issued,3934575.0,3934575.0,3934575.0,3934575.0
Net Debt,497182000.0,413516000.0,295160000.0,206621000.0
Total Debt,499720000.0,416413000.0,297734000.0,240099000.0
Tangible Book Value,841013000.0,894142000.0,887153000.0,829554000.0
Invested Capital,1353823000.0,1322727000.0,1199467000.0,1079781000.0
Working Capital,257833000.0,270534000.0,281035000.0,305097000.0
Net Tangible Assets,841013000.0,894142000.0,887153000.0,829554000.0
Common Stock Equity,854103000.0,906314000.0,901733000.0,839682000.0
Total Capitalization,903466000.0,906314000.0,914033000.0,839682000.0
Total Equity Gross Minority Interest,854103000.0,906314000.0,901733000.0,839682000.0
Stockholders Equity,854103000.0,906314000.0,901733000.0,839682000.0
Other Equity Interest,814757000.0,866968000.0,,
Retained Earnings,159773000.0,211984000.0,208854000.0,148847000.0
Additional Paid In Capital,170043000.0,170043000.0,170043000.0,170043000.0
Capital Stock,39346000.0,39346000.0,39346000.0,39346000.0
Common Stock,39346000.0,39346000.0,39346000.0,39346000.0
Total Liabilities Net Minority Interest,1206499000.0,1064838000.0,917916000.0,950151000.0
Total Non Current Liabilities Net Minority Interest,147666000.0,106724000.0,119497000.0,219446000.0
Non Current Pension And Other Postretirement Benefit Plans,6554000.0,8816000.0,9632000.0,15072000.0
Tradeand Other Payables Non Current,,,,106420000.0
Non Current Deferred Taxes Liabilities,91749000.0,97908000.0,97565000.0,97954000.0
Long Term Debt And Capital Lease Obligation,49363000.0,0.0,12300000.0,0.0
Long Term Debt,49363000.0,0.0,12300000.0,0.0
Long Term Provisions,,8816000.0,9632000.0,
Current Liabilities,1058833000.0,958114000.0,798419000.0,730705000.0
Other Current Liabilities,14599000.0,13057000.0,-30000.0,
Current Debt And Capital Lease Obligation,450357000.0,416413000.0,285434000.0,240099000.0
Current Debt,450357000.0,416413000.0,285434000.0,240099000.0
Pensionand Other Post Retirement Benefit Plans Current,862000.0,895000.0,838000.0,
Current Provisions,862000.0,895000.0,838000.0,2105000.0
Payables,507293000.0,512399000.0,438077000.0,387214000.0
Other Payable,72898000.0,89833000.0,59233000.0,69454000.0
Dividends Payable,,,,0.0
Total Tax Payable,42000.0,0.0,4292000.0,0.0
Accounts Payable,507293000.0,422566000.0,374552000.0,317760000.0
Total Assets,2060602000.0,1971152000.0,1819649000.0,1789833000.0
Total Non Current Assets,743936000.0,742504000.0,740198000.0,754032000.0
Other Non Current Assets,14301000.0,-1000.0,34031000.0,
Non Current Prepaid Assets,35059000.0,18587000.0,19841000.0,47847000.0
Investmentin Financial Assets,44917000.0,9269000.0,9248000.0,9248000.0
Available For Sale Securities,44917000.0,9269000.0,9248000.0,9248000.0
Investment Properties,3582000.0,3611000.0,3640000.0,3668000.0
Goodwill And Other Intangible Assets,13090000.0,12172000.0,14580000.0,10128000.0
Other Intangible Assets,13090000.0,12172000.0,14580000.0,10128000.0
Net PPE,668046000.0,680610000.0,677204000.0,667378000.0
Accumulated Depreciation,-379133000.0,-380827000.0,-302555000.0,-250510000.0
Gross PPE,668046000.0,1061437000.0,979759000.0,917888000.0
Construction In Progress,3220000.0,10026000.0,24170000.0,22944000.0
Other Properties,664826000.0,670584000.0,27399000.0,
Machinery Furniture Equipment,845626000.0,864742000.0,772524000.0,751169000.0
Buildings And Improvements,158283000.0,146619000.0,144965000.0,133074000.0
Land And Improvements,40050000.0,40050000.0,10701000.0,10701000.0
Properties,0.0,0.0,0.0,0.0
Current Assets,1316666000.0,1228648000.0,1079454000.0,1035802000.0
Other Current Assets,44269000.0,85799000.0,79532000.0,
Restricted Cash,,,0.0,234000.0
Prepaid Assets,35476000.0,46969000.0,23621000.0,19554000.0
Inventory,556705000.0,484925000.0,342788000.0,377065000.0
Other Inventories,15074000.0,22541000.0,15716000.0,14386000.0
Finished Goods,174901000.0,152981000.0,114329000.0,175483000.0
Work In Process,34341000.0,23226000.0,26241000.0,22663000.0
Raw Materials,332389000.0,286177000.0,186502000.0,164533000.0
Other Receivables,4157000.0,27982000.0,51830000.0,66405000.0
Taxes Receivable,7762000.0,14509000.0,7416000.0,11817000.0
Accounts Receivable,689846000.0,644740000.0,646523000.0,526019000.0
Cash Cash Equivalents And Short Term Investments,25846000.0,9523000.0,7276000.0,34708000.0
Other Short Term Investments,23308000.0,6626000.0,4702000.0,1230000.0
Cash And Cash Equivalents,2538000.0,2897000.0,2574000.0,33478000.0
Cash Equivalents,10000.0,10000.0,10000.0,30000000.0
Cash Financial,2528000.0,2887000.0,2564000.0,3478000.0
Free Cash Flow,-47204000.0,-104641000.0,-81053000.0,109420000.0
Repayment Of Debt,-16788000.0,-36600000.0,0.0,0.0
Issuance Of Debt,71800000.0,0.0,48900000.0,
Capital Expenditure,-58313000.0,-76868000.0,-42328000.0,-61847000.0
End Cash Position,2538000.0,2897000.0,2574000.0,33478000.0
Other Cash Adjustment Outside Changein Cash,-1000.0,,,
Beginning Cash Position,2897000.0,2574000.0,33478000.0,38432000.0
Changes In Cash,-358000.0,323000.0,-30904000.0,-4954000.0
Financing Cash Flow,45990000.0,104070000.0,46537000.0,-117460000.0
Interest Paid Cff,-37157000.0,-18072000.0,-11026000.0,-14361000.0
Common Stock Dividend Paid,,,0.0,
Net Issuance Payments Of Debt,83147000.0,122142000.0,57563000.0,-103099000.0
Net Short Term Debt Issuance,28135000.0,158742000.0,8663000.0,-103099000.0
Net Long Term Debt Issuance,55012000.0,-36600000.0,48900000.0,0.0
Long Term Debt Payments,-16788000.0,-36600000.0,0.0,0.0
Long Term Debt Issuance,71800000.0,0.0,48900000.0,
