,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-333655.892819,-2798387.210627,0.0
Tax Rate For Calcs,0.231987,0.262721,0.256028,0.257086
Normalized EBITDA,-79040000.0,630260000.0,653260000.0,94050000.0
Total Unusual Items,,-1270000.0,-10930000.0,0.0
Total Unusual Items Excluding Goodwill,,-1270000.0,-10930000.0,0.0
Net Income From Continuing Operation Net Minority Interest,-82500000.0,449600000.0,463740000.0,63950000.0
Reconciled Depreciation,23880000.0,14820000.0,4220000.0,3740000.0
Reconciled Cost Of Revenue,755310000.0,1326240000.0,994820000.0,646030000.0
EBIT,-102920000.0,614170000.0,638110000.0,90310000.0
Net Interest Income,-4500000.0,44990000.0,1540000.0,-7530000.0
Interest Expense,4500000.0,4360000.0,14780000.0,4230000.0
Interest Income,,52400000.0,17570000.0,200000.0
Normalized Income,-82500000.0,450536344.107181,471871612.789373,63950000.0
Net Income From Continuing And Discontinued Operation,-82500000.0,449600000.0,463740000.0,63950000.0
Total Expenses,1287200000.0,2007430000.0,1512420000.0,901060000.0
Rent Expense Supplemental,,6410000.0,2160000.0,2390000.0
Diluted Average Shares,,10000175.0,7475360.0,7130413.0
Basic Average Shares,,10000175.0,7475360.0,7130413.0
Diluted EPS,,44.96,62.04,8.968625
Basic EPS,,44.96,62.04,8.968625
Diluted NI Availto Com Stockholders,-82500000.0,449600000.0,463740000.0,63950000.0
Net Income Common Stockholders,-82500000.0,449600000.0,463740000.0,63950000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-82500000.0,449600000.0,463740000.0,63950000.0
Net Income Including Noncontrolling Interests,-82500000.0,449600000.0,463740000.0,63950000.0
Net Income Continuous Operations,-82500000.0,449600000.0,463740000.0,63950000.0
Tax Provision,-24920000.0,160210000.0,159590000.0,22130000.0
Pretax Income,-107420000.0,609810000.0,623330000.0,86080000.0
Other Non Operating Income Expenses,71050000.0,2520000.0,980000.0,20000.0
Special Income Charges,,-7780000.0,-10930000.0,0.0
Write Off,,7780000.0,10930000.0,0.0
Net Non Operating Interest Income Expense,-4500000.0,44990000.0,1540000.0,-7530000.0
Total Other Finance Cost,,3050000.0,1250000.0,3500000.0
Interest Expense Non Operating,4500000.0,4360000.0,14780000.0,4230000.0
Interest Income Non Operating,,52400000.0,17570000.0,200000.0
Operating Income,-173970000.0,548050000.0,622120000.0,93200000.0
Operating Expense,531890000.0,681190000.0,517600000.0,255030000.0
Other Operating Expenses,347420000.0,391280000.0,360930000.0,176880000.0
Depreciation And Amortization In Income Statement,23880000.0,14820000.0,4220000.0,3740000.0
Amortization,,820000.0,,
Depreciation Income Statement,23880000.0,14000000.0,4220000.0,3740000.0
Selling General And Administration,,169540000.0,104460000.0,40450000.0
Selling And Marketing Expense,,117380000.0,95880000.0,31310000.0
General And Administrative Expense,,52160000.0,8580000.0,9140000.0
Rent And Landing Fees,,6410000.0,2160000.0,2390000.0
Gross Profit,357920000.0,1229240000.0,1139720000.0,348230000.0
Cost Of Revenue,755310000.0,1326240000.0,994820000.0,646030000.0
Total Revenue,1113230000.0,2555480000.0,2134540000.0,994260000.0
Operating Revenue,1113230000.0,2555480000.0,2134540000.0,994260000.0
Ordinary Shares Number,10000175.0,10000175.0,10000175.0,10000175.0
Share Issued,10000175.0,10000175.0,10000175.0,10000175.0
Net Debt,,,,90750000.0
Total Debt,33270000.0,44050000.0,38850000.0,97790000.0
Tangible Book Value,1922690000.0,2003820000.0,1627970000.0,149340000.0
Invested Capital,1949640000.0,2032730000.0,1640970000.0,240830000.0
Working Capital,1776800000.0,1939550000.0,1622530000.0,232490000.0
Net Tangible Assets,1922690000.0,2003820000.0,1627970000.0,149340000.0
Capital Lease Obligations,32450000.0,43290000.0,28870000.0,6300000.0
Common Stock Equity,1948820000.0,2031970000.0,1630990000.0,149340000.0
Total Capitalization,1948820000.0,2031970000.0,1638780000.0,240080000.0
Total Equity Gross Minority Interest,1948820000.0,2031970000.0,1630990000.0,149340000.0
Stockholders Equity,1948820000.0,2031970000.0,1630990000.0,149340000.0
Other Equity Interest,1848820000.0,1931980000.0,1530980000.0,9900000.0
Retained Earnings,,957130000.0,556140000.0,152300000.0
Additional Paid In Capital,,987790000.0,987790000.0,
Capital Stock,100000000.0,100000000.0,100000000.0,100000.0
Common Stock,100000000.0,100000000.0,100000000.0,100000.0
Total Liabilities Net Minority Interest,116980000.0,159330000.0,226530000.0,189490000.0
Total Non Current Liabilities Net Minority Interest,28150000.0,36950000.0,37860000.0,94460000.0
Other Non Current Liabilities,,10000.0,-10000.0,
Non Current Pension And Other Postretirement Benefit Plans,,,,1010000.0
Long Term Debt And Capital Lease Obligation,20270000.0,32810000.0,33360000.0,93450000.0
Long Term Capital Lease Obligation,20270000.0,32810000.0,25570000.0,2710000.0
Long Term Debt,,0.0,7790000.0,90740000.0
Long Term Provisions,7880000.0,4130000.0,4510000.0,1010000.0
Current Liabilities,88830000.0,122380000.0,188670000.0,95030000.0
Other Current Liabilities,22590000.0,20820000.0,38500000.0,2290000.0
Current Debt And Capital Lease Obligation,13000000.0,11240000.0,5490000.0,4340000.0
Current Capital Lease Obligation,12180000.0,10480000.0,3300000.0,3590000.0
Current Debt,820000.0,760000.0,2190000.0,750000.0
Pensionand Other Post Retirement Benefit Plans Current,,,,80000.0
Current Provisions,2300000.0,1690000.0,700000.0,80000.0
Payables,50580000.0,79250000.0,139580000.0,84560000.0
Other Payable,,11390000.0,7750000.0,2640000.0
Dividends Payable,,70000.0,,
Total Tax Payable,680000.0,20580000.0,44390000.0,23610000.0
Accounts Payable,49900000.0,47210000.0,87440000.0,58310000.0
Total Assets,2065800000.0,2191300000.0,1857520000.0,338830000.0
Total Non Current Assets,200170000.0,129370000.0,46320000.0,11310000.0
Non Current Deferred Taxes Assets,27290000.0,1010000.0,5520000.0,420000.0
Investmentin Financial Assets,75250000.0,22240000.0,0.0,
Available For Sale Securities,75250000.0,22240000.0,,
Goodwill And Other Intangible Assets,26130000.0,28150000.0,3020000.0,
Other Intangible Assets,26130000.0,28150000.0,3020000.0,
Net PPE,60410000.0,77970000.0,36830000.0,10640000.0
Accumulated Depreciation,,-16030000.0,-2030000.0,-1020000.0
Gross PPE,60410000.0,94000000.0,38860000.0,11660000.0
Other Properties,60410000.0,7250000.0,36830000.0,
Machinery Furniture Equipment,,36360000.0,9570000.0,5570000.0
Buildings And Improvements,,50390000.0,29290000.0,6090000.0
Properties,,0.0,0.0,0.0
Current Assets,1865630000.0,2061930000.0,1811200000.0,327520000.0
Other Current Assets,127100000.0,7110000.0,1850000.0,50000.0
Restricted Cash,,174800000.0,,0.0
Prepaid Assets,,151100000.0,116360000.0,13580000.0
Inventory,344770000.0,631770000.0,367760000.0,164260000.0
Finished Goods,,631770000.0,367760000.0,164260000.0
Other Receivables,,67700000.0,21360000.0,19920000.0
Taxes Receivable,9320000.0,,,
Accounts Receivable,42950000.0,28940000.0,36950000.0,128970000.0
Allowance For Doubtful Accounts Receivable,,0.0,-560000.0,-560000.0
Gross Accounts Receivable,,28940000.0,37510000.0,129530000.0
Cash Cash Equivalents And Short Term Investments,1341490000.0,1000510000.0,1266920000.0,740000.0
Other Short Term Investments,1336450000.0,918020000.0,1094500000.0,
Cash And Cash Equivalents,5040000.0,82490000.0,172420000.0,740000.0
Cash Equivalents,,80000000.0,166000000.0,
Cash Financial,,2490000.0,6420000.0,740000.0
Free Cash Flow,98310000.0,-46000000.0,341400000.0,-83350000.0
Repayment Of Debt,0.0,-7790000.0,-128850000.0,-7500000.0
Issuance Of Debt,,,47360000.0,98990000.0
Issuance Of Capital Stock,,0.0,1050000000.0,
Capital Expenditure,-3960000.0,-59990000.0,-7270000.0,-4120000.0
End Cash Position,5040000.0,82490000.0,172420000.0,740000.0
Beginning Cash Position,82490000.0,172420000.0,740000.0,1110000.0
Effect Of Exchange Rate Changes,-90000.0,-10000.0,20000.0,40000.0
Changes In Cash,-77360000.0,-89920000.0,171660000.0,-410000.0
Financing Cash Flow,-15070000.0,-73020000.0,923390000.0,82760000.0
Interest Paid Cff,-1120000.0,-4340000.0,-8260000.0,-5370000.0
Cash Dividends Paid,,-49930000.0,,
Net Common Stock Issuance,,0.0,1050000000.0,
Common Stock Issuance,,0.0,1050000000.0,
Net Issuance Payments Of Debt,60000.0,-9220000.0,-81490000.0,91490000.0
Net Short Term Debt Issuance,60000.0,-1430000.0,,
Net Long Term Debt Issuance,0.0,-7790000.0,-81490000.0,91490000.0
Long Term Debt Payments,0.0,-7790000.0,-128850000.0,-7500000.0
Long Term Debt Issuance,,,47360000.0,98990000.0
Investing Cash Flow,-164560000.0,-30890000.0,-1100400000.0,-3940000.0
Interest Received Cfi,12230000.0,40410000.0,1370000.0,180000.0
Net Investment Purchase And Sale,-172830000.0,-11310000.0,-1094500000.0,0.0
Sale Of Investment,251980000.0,314040000.0,,
Purchase Of Investment,-424810000.0,-325350000.0,-1094500000.0,0.0
Net Intangibles Purchase And Sale,0.0,-25950000.0,-3020000.0,
Purchase Of Intangibles,0.0,-25950000.0,-3020000.0,
Net PPE Purchase And Sale,-3960000.0,-34040000.0,-4250000.0,-4120000.0
Purchase Of PPE,-3960000.0,-34040000.0,-4250000.0,-4120000.0
Operating Cash Flow,102270000.0,13990000.0,348670000.0,-79230000.0
Taxes Refund Paid,-41470000.0,-179510000.0,-150660000.0,-60000.0
Change In Working Capital,285940000.0,-378980000.0,-125080000.0,-176900000.0
Change In Other Current Liabilities,-18800000.0,-9040000.0,42360000.0,-45330000.0
Change In Other Current Assets,26140000.0,-42710000.0,-84660000.0,-23200000.0
Change In Payable,1770000.0,-39590000.0,30730000.0,-39120000.0
Change In Inventory,287000000.0,-264010000.0,-203500000.0,-28770000.0
Change In Receivables,-13760000.0,-26140000.0,85740000.0,-41200000.0
Other Non Cash Items,-37690000.0,-44990000.0,-1540000.0,7530000.0
Provisionand Write Offof Assets,3500000.0,,0.0,560000.0
Depreciation And Amortization,23880000.0,14820000.0,4220000.0,3740000.0
Amortization Cash Flow,,820000.0,,
Depreciation,23880000.0,14000000.0,4220000.0,3740000.0
Gain Loss On Investment Securities,-24440000.0,-6510000.0,,
Net Foreign Currency Exchange Gain Loss,-30000.0,-650000.0,-1600000.0,-180000.0
Net Income From Continuing Operations,-107420000.0,609810000.0,623330000.0,86080000.0
