,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-4542708.333333,917456.647399,0.0,437174.72119
Tax Rate For Calcs,0.309028,0.286705,0.303514,0.312268
Normalized EBITDA,220700000.0,181500000.0,156600000.0,170900000.0
Total Unusual Items,-14700000.0,3200000.0,0.0,1400000.0
Total Unusual Items Excluding Goodwill,-14700000.0,3200000.0,0.0,1400000.0
Net Income From Continuing Operation Net Minority Interest,59700000.0,61700000.0,21800000.0,37000000.0
Reconciled Depreciation,30500000.0,33900000.0,50900000.0,51100000.0
Reconciled Cost Of Revenue,2922300000.0,2564600000.0,1386500000.0,1725800000.0
EBIT,175500000.0,150800000.0,105700000.0,121200000.0
Net Interest Income,-89100000.0,-72900000.0,-72000000.0,-63600000.0
Interest Expense,89100000.0,64300000.0,74400000.0,67400000.0
Interest Income,,3100000.0,2400000.0,3800000.0
Normalized Income,69857291.666667,59417456.647399,21800000.0,36037174.72119
Net Income From Continuing And Discontinued Operation,59700000.0,61700000.0,21800000.0,37000000.0
Total Expenses,3533400000.0,3069200000.0,1778700000.0,2199800000.0
Rent Expense Supplemental,,3000000.0,9900000.0,11800000.0
Diluted Average Shares,79600000.0,80129870.0,80000000.0,80000000.0
Basic Average Shares,79600000.0,80129870.0,80000000.0,80000000.0
Diluted EPS,0.75,0.77,0.27,0.46
Basic EPS,0.75,0.77,0.27,0.46
Diluted NI Availto Com Stockholders,59700000.0,61700000.0,21800000.0,37000000.0
Net Income Common Stockholders,59700000.0,61700000.0,21800000.0,37000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,59700000.0,61700000.0,21800000.0,37000000.0
Net Income Including Noncontrolling Interests,59700000.0,61700000.0,21800000.0,37000000.0
Net Income Discontinuous Operations,,,,0.0
Net Income Continuous Operations,59700000.0,61700000.0,21800000.0,37000000.0
Tax Provision,26700000.0,24800000.0,9500000.0,16800000.0
Pretax Income,86400000.0,86500000.0,31300000.0,53800000.0
Other Non Operating Income Expenses,3500000.0,700000.0,8700000.0,10200000.0
Special Income Charges,-14700000.0,3000000.0,0.0,1400000.0
Other Special Charges,,-3000000.0,,-1400000.0
Net Non Operating Interest Income Expense,-89100000.0,-72900000.0,-72000000.0,-63600000.0
Total Other Finance Cost,,11700000.0,,
Interest Expense Non Operating,89100000.0,64300000.0,74400000.0,67400000.0
Interest Income Non Operating,,3100000.0,2400000.0,3800000.0
Operating Income,186700000.0,155400000.0,94600000.0,105800000.0
Operating Expense,611100000.0,504600000.0,392200000.0,474000000.0
Other Operating Expenses,423000000.0,215800000.0,144400000.0,189300000.0
Depreciation And Amortization In Income Statement,30500000.0,33900000.0,50900000.0,51100000.0
Depreciation Income Statement,30500000.0,33900000.0,50900000.0,51100000.0
Selling General And Administration,,112400000.0,66000000.0,82800000.0
Selling And Marketing Expense,,100900000.0,58700000.0,77200000.0
General And Administrative Expense,,11500000.0,7300000.0,5600000.0
Rent And Landing Fees,,3000000.0,9900000.0,11800000.0
Gross Profit,797800000.0,660000000.0,486800000.0,579800000.0
Cost Of Revenue,2922300000.0,2564600000.0,1386500000.0,1725800000.0
Total Revenue,3720100000.0,3224600000.0,1873300000.0,2305600000.0
Operating Revenue,3720100000.0,3224600000.0,1873300000.0,2305600000.0
Ordinary Shares Number,80000000.0,80000000.0,80000000.0,80000000.0
Share Issued,80000000.0,80000000.0,80000000.0,80000000.0
Net Debt,386300000.0,440500000.0,312800000.0,425300000.0
Total Debt,466900000.0,457700000.0,419700000.0,456700000.0
Tangible Book Value,650200000.0,592100000.0,528500000.0,504100000.0
Invested Capital,1118400000.0,1034000000.0,927500000.0,935900000.0
Working Capital,409100000.0,392100000.0,246200000.0,178500000.0
Net Tangible Assets,650200000.0,592100000.0,528500000.0,504100000.0
Capital Lease Obligations,,16100000.0,21100000.0,25300000.0
Common Stock Equity,651500000.0,592400000.0,528900000.0,504500000.0
Total Capitalization,722600000.0,718600000.0,589600000.0,561500000.0
Total Equity Gross Minority Interest,651500000.0,592400000.0,528900000.0,504500000.0
Stockholders Equity,651500000.0,592400000.0,528900000.0,504500000.0
Other Equity Interest,571500000.0,512400000.0,448700000.0,
Retained Earnings,,408700000.0,347200000.0,325400000.0
Additional Paid In Capital,,99000000.0,99000000.0,99000000.0
Capital Stock,80000000.0,80000000.0,80000000.0,80000000.0
Common Stock,80000000.0,80000000.0,80000000.0,80000000.0
Total Liabilities Net Minority Interest,677500000.0,775800000.0,636300000.0,614800000.0
Total Non Current Liabilities Net Minority Interest,78400000.0,143100000.0,86600000.0,90600000.0
Other Non Current Liabilities,,,-200000.0,100000.0
Non Current Pension And Other Postretirement Benefit Plans,,6500000.0,10000000.0,12700000.0
Non Current Deferred Taxes Liabilities,,,0.0,
Long Term Debt And Capital Lease Obligation,71100000.0,136600000.0,76800000.0,77800000.0
Long Term Capital Lease Obligation,,10400000.0,16100000.0,20800000.0
Long Term Debt,71100000.0,126200000.0,60700000.0,57000000.0
Long Term Provisions,3300000.0,6500000.0,10000000.0,
Current Liabilities,599100000.0,632700000.0,549700000.0,524200000.0
Other Current Liabilities,49100000.0,23400000.0,22100000.0,23100000.0
Current Deferred Taxes Liabilities,,17800000.0,9100000.0,
Current Debt And Capital Lease Obligation,395800000.0,321100000.0,342900000.0,378900000.0
Current Capital Lease Obligation,,5700000.0,5000000.0,4500000.0
Current Debt,395800000.0,315400000.0,337900000.0,374400000.0
Pensionand Other Post Retirement Benefit Plans Current,,7300000.0,6200000.0,5100000.0
Current Provisions,21300000.0,7300000.0,6200000.0,
Payables,119700000.0,231300000.0,147000000.0,85500000.0
Other Payable,,3800000.0,2400000.0,3600000.0
Total Tax Payable,0.0,17800000.0,9100000.0,3900000.0
Accounts Payable,119700000.0,227500000.0,144600000.0,78000000.0
Total Assets,1329000000.0,1368200000.0,1165200000.0,1119300000.0
Total Non Current Assets,320800000.0,343400000.0,369300000.0,416600000.0
Other Non Current Assets,67600000.0,68400000.0,66700000.0,66700000.0
Non Current Prepaid Assets,,6900000.0,12800000.0,11100000.0
Non Current Deferred Taxes Assets,2600000.0,1600000.0,2400000.0,1100000.0
Investmentin Financial Assets,600000.0,2700000.0,0.0,15100000.0
Available For Sale Securities,600000.0,2700000.0,2500000.0,15100000.0
Goodwill And Other Intangible Assets,1300000.0,300000.0,400000.0,400000.0
Other Intangible Assets,1300000.0,300000.0,400000.0,400000.0
Net PPE,245400000.0,267400000.0,287000000.0,322200000.0
Accumulated Depreciation,,-626900000.0,-593000000.0,-542100000.0
Gross PPE,245400000.0,894300000.0,880000000.0,864300000.0
Construction In Progress,300000.0,0.0,3900000.0,45200000.0
Other Properties,245100000.0,40900000.0,40900000.0,40900000.0
Machinery Furniture Equipment,,689800000.0,671600000.0,614600000.0
Buildings And Improvements,,147000000.0,147000000.0,147000000.0
Land And Improvements,,16600000.0,16600000.0,16600000.0
Properties,,0.0,0.0,0.0
Current Assets,1008200000.0,1024800000.0,795900000.0,702700000.0
Other Current Assets,228100000.0,2000000.0,3400000.0,3800000.0
Restricted Cash,,0.0,0.0,900000.0
Prepaid Assets,,50300000.0,49800000.0,38300000.0
Inventory,327900000.0,426100000.0,334700000.0,335100000.0
Other Inventories,,21900000.0,,
Finished Goods,,75000000.0,55000000.0,44700000.0
Work In Process,,250000000.0,199900000.0,205500000.0
Raw Materials,,79200000.0,79800000.0,84900000.0
Other Receivables,1000000.0,54500000.0,51400000.0,48800000.0
Taxes Receivable,300000.0,,0.0,
Accounts Receivable,341900000.0,460300000.0,243600000.0,255800000.0
Allowance For Doubtful Accounts Receivable,,-1400000.0,-500000.0,-1200000.0
Gross Accounts Receivable,,461700000.0,244100000.0,257000000.0
Cash Cash Equivalents And Short Term Investments,109000000.0,31600000.0,113000000.0,20000000.0
Other Short Term Investments,28400000.0,30500000.0,27200000.0,13900000.0
Cash And Cash Equivalents,80600000.0,1100000.0,85800000.0,6100000.0
Cash Financial,,1100000.0,85800000.0,6100000.0
Free Cash Flow,127500000.0,-79300000.0,202400000.0,167700000.0
Repayment Of Debt,,,-32800000.0,-115900000.0
Capital Expenditure,-9500000.0,,-14800000.0,-43400000.0
End Cash Position,106700000.0,28700000.0,113000000.0,20000000.0
Beginning Cash Position,28800000.0,113000000.0,20000000.0,40100000.0
Changes In Cash,77900000.0,-84300000.0,93000000.0,-20100000.0
Financing Cash Flow,19600000.0,-37500000.0,-111600000.0,-188300000.0
Net Other Financing Charges,,,-74600000.0,
Interest Paid Cff,,-75400000.0,,-68400000.0
Net Issuance Payments Of Debt,25400000.0,43000000.0,-32800000.0,-115900000.0
Net Short Term Debt Issuance,51500000.0,-22500000.0,-32100000.0,-99200000.0
Short Term Debt Payments,,,-32100000.0,-99200000.0
Net Long Term Debt Issuance,-26100000.0,65500000.0,-700000.0,-16700000.0
Long Term Debt Payments,,,-700000.0,-16700000.0
Investing Cash Flow,-78700000.0,32500000.0,-12600000.0,-42900000.0
Interest Received Cfi,-72000000.0,3600000.0,2200000.0,500000.0
Net Investment Purchase And Sale,2800000.0,-2300000.0,,
Sale Of Investment,2800000.0,1600000.0,,
Purchase Of Investment,0.0,-3900000.0,,
Net PPE Purchase And Sale,-9500000.0,31200000.0,-14800000.0,0.0
Sale Of PPE,,,,0.0
Purchase Of PPE,,,-14800000.0,
Capital Expenditure Reported,,,,-43400000.0
Operating Cash Flow,137000000.0,-79300000.0,217200000.0,211100000.0
Taxes Refund Paid,-46900000.0,-16000000.0,-6600000.0,-8100000.0
Change In Working Capital,-10600000.0,-243400000.0,76400000.0,54500000.0
Change In Payable,-105200000.0,69100000.0,63200000.0,-58000000.0
Change In Inventory,98200000.0,-91300000.0,300000.0,40500000.0
Change In Receivables,-3600000.0,-221200000.0,12900000.0,72000000.0
Other Non Cash Items,71400000.0,70000000.0,72000000.0,64400000.0
Provisionand Write Offof Assets,0.0,900000.0,-700000.0,400000.0
Depreciation And Amortization,30500000.0,33900000.0,50900000.0,51100000.0
Depreciation,30500000.0,33900000.0,50900000.0,51100000.0
Gain Loss On Investment Securities,6200000.0,-11200000.0,-6100000.0,-5000000.0
Gain Loss On Sale Of PPE,,,,0.0
Net Income From Continuing Operations,86400000.0,86500000.0,31300000.0,53800000.0
