,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,28757314.468387,25449392.856622,-10933420.481861
Tax Rate For Calcs,0.286989,0.254544,0.193145,0.337973
Normalized EBITDA,597397000.0,451986000.0,230639000.0,405011000.0
Total Unusual Items,0.0,112976000.0,131763000.0,-32350000.0
Total Unusual Items Excluding Goodwill,0.0,112976000.0,131763000.0,-32350000.0
Net Income From Continuing Operation Net Minority Interest,361749000.0,352583000.0,221430000.0,191686000.0
Reconciled Depreciation,85484000.0,88057000.0,82315000.0,76747000.0
Reconciled Cost Of Revenue,1230881000.0,1175190000.0,880252000.0,1079906000.0
EBIT,511913000.0,476905000.0,280087000.0,295914000.0
Net Interest Income,-4559000.0,27666000.0,23810000.0,5714000.0
Interest Expense,4559000.0,3929000.0,5651000.0,6370000.0
Interest Income,,34389000.0,31650000.0,15560000.0
Normalized Income,361749000.0,268364314.468387,115116392.856622,213102579.518139
Net Income From Continuing And Discontinued Operation,361749000.0,352583000.0,221430000.0,191686000.0
Total Expenses,3057695000.0,2802743000.0,2352470000.0,2919752000.0
Rent Expense Supplemental,,951000.0,5572000.0,8153000.0
Diluted Average Shares,5706720.0,5707073.0,5707162.0,5707162.0
Basic Average Shares,5706720.0,5707073.0,5707162.0,5707162.0
Diluted EPS,63.39,61.78,38.8,33.59
Basic EPS,63.39,61.78,38.8,33.59
Diluted NI Availto Com Stockholders,361749000.0,352583000.0,221430000.0,191686000.0
Net Income Common Stockholders,361749000.0,352583000.0,221430000.0,191686000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,361749000.0,352583000.0,221430000.0,191686000.0
Net Income Including Noncontrolling Interests,361749000.0,352583000.0,221430000.0,191686000.0
Net Income Discontinuous Operations,,,,0.0
Net Income Continuous Operations,361749000.0,352583000.0,221430000.0,191686000.0
Tax Provision,145605000.0,120393000.0,53006000.0,97858000.0
Pretax Income,507354000.0,472976000.0,274436000.0,289544000.0
Other Non Operating Income Expenses,153964000.0,9794000.0,8012000.0,25169000.0
Special Income Charges,0.0,23247000.0,760000.0,626000.0
Other Special Charges,,-23487000.0,-760000.0,-1321000.0
Write Off,,240000.0,0.0,695000.0
Net Non Operating Interest Income Expense,-4559000.0,27666000.0,23810000.0,5714000.0
Total Other Finance Cost,,2794000.0,2189000.0,3476000.0
Interest Expense Non Operating,4559000.0,3929000.0,5651000.0,6370000.0
Interest Income Non Operating,,34389000.0,31650000.0,15560000.0
Operating Income,357949000.0,321525000.0,110668000.0,264568000.0
Operating Expense,1826814000.0,1627553000.0,1472218000.0,1839846000.0
Other Operating Expenses,930583000.0,46249000.0,55024000.0,53179000.0
Depreciation And Amortization In Income Statement,85484000.0,88057000.0,82315000.0,76747000.0
Amortization,,11054000.0,7594000.0,578000.0
Depreciation Income Statement,85484000.0,77003000.0,74721000.0,76169000.0
Research And Development,,16012000.0,15258000.0,16369000.0
Selling General And Administration,,514192000.0,400672000.0,610908000.0
Selling And Marketing Expense,,158574000.0,111260000.0,176354000.0
General And Administrative Expense,,355618000.0,289412000.0,434554000.0
Rent And Landing Fees,,951000.0,5572000.0,8153000.0
Gross Profit,2184763000.0,1949078000.0,1582886000.0,2104414000.0
Cost Of Revenue,1230881000.0,1175190000.0,880252000.0,1079906000.0
Total Revenue,3415644000.0,3124268000.0,2463138000.0,3184320000.0
Operating Revenue,3415644000.0,3124268000.0,2463138000.0,3184320000.0
Ordinary Shares Number,5707162.0,5707162.0,5707162.0,5707162.0
Share Issued,5707162.0,5707162.0,5707162.0,5707162.0
Net Debt,25235000.0,14895000.0,,
Total Debt,53178000.0,56618000.0,16187000.0,20475000.0
Tangible Book Value,3091042000.0,2756032000.0,2429121000.0,2205700000.0
Invested Capital,3155365000.0,2832368000.0,2448149000.0,2227979000.0
Working Capital,2044725000.0,1448881000.0,1430713000.0,1199202000.0
Net Tangible Assets,3091042000.0,2756032000.0,2429121000.0,2205700000.0
Capital Lease Obligations,13489000.0,18961000.0,11858000.0,20475000.0
Common Stock Equity,3115676000.0,2794711000.0,2443820000.0,2227979000.0
Total Capitalization,3115676000.0,2794711000.0,2443820000.0,2227979000.0
Total Equity Gross Minority Interest,3115676000.0,2794711000.0,2443820000.0,2227979000.0
Stockholders Equity,3115676000.0,2794711000.0,2443820000.0,2227979000.0
Other Equity Interest,3058656000.0,2737639000.0,2386748000.0,
Retained Earnings,,1338438000.0,1014554000.0,795658000.0
Additional Paid In Capital,,32317000.0,32317000.0,32317000.0
Capital Stock,57020000.0,57072000.0,57072000.0,57072000.0
Common Stock,57020000.0,57072000.0,57072000.0,57072000.0
Total Liabilities Net Minority Interest,1118262000.0,1233703000.0,970199000.0,974189000.0
Total Non Current Liabilities Net Minority Interest,128887000.0,144271000.0,164108000.0,164401000.0
Other Non Current Liabilities,52000.0,,,
Non Current Pension And Other Postretirement Benefit Plans,102336000.0,104724000.0,105789000.0,104520000.0
Non Current Deferred Taxes Liabilities,0.0,3977000.0,9719000.0,447000.0
Long Term Debt And Capital Lease Obligation,6228000.0,11094000.0,3947000.0,14442000.0
Long Term Capital Lease Obligation,6228000.0,11094000.0,3947000.0,14442000.0
Long Term Provisions,,104724000.0,105789000.0,
Current Liabilities,989375000.0,1089432000.0,806091000.0,809788000.0
Other Current Liabilities,33744000.0,32847000.0,28022000.0,
Current Deferred Taxes Liabilities,,,,10799000.0
Current Debt And Capital Lease Obligation,46950000.0,45524000.0,12240000.0,6033000.0
Current Capital Lease Obligation,7261000.0,7867000.0,7911000.0,6033000.0
Current Debt,39689000.0,37657000.0,4329000.0,0.0
Current Provisions,195761000.0,240974000.0,199987000.0,150909000.0
Payables,321380000.0,787533000.0,586055000.0,635392000.0
Other Payable,,458812000.0,251499000.0,234276000.0
Dividends Payable,,2806000.0,2921000.0,3323000.0
Total Tax Payable,,16101000.0,12145000.0,
Accounts Payable,321380000.0,309814000.0,319490000.0,397793000.0
Total Assets,4233938000.0,4028414000.0,3414019000.0,3202168000.0
Total Non Current Assets,1199838000.0,1490101000.0,1177215000.0,1193178000.0
Other Non Current Assets,45863000.0,27491000.0,4529000.0,
Non Current Prepaid Assets,,337420000.0,54529000.0,20603000.0
Non Current Deferred Taxes Assets,9860000.0,,,
Investmentin Financial Assets,316705000.0,265641000.0,238635000.0,241690000.0
Available For Sale Securities,316705000.0,265641000.0,238635000.0,241690000.0
Goodwill And Other Intangible Assets,24634000.0,38679000.0,14699000.0,22279000.0
Other Intangible Assets,,38679000.0,14699000.0,22279000.0
Net PPE,802776000.0,846205000.0,832439000.0,902897000.0
Accumulated Depreciation,,-1342086000.0,-1273361000.0,-1212116000.0
Gross PPE,802776000.0,2188291000.0,2105800000.0,2115013000.0
Construction In Progress,27187000.0,8101000.0,7544000.0,15186000.0
Other Properties,775589000.0,96639000.0,90444000.0,91956000.0
Machinery Furniture Equipment,,1264309000.0,1249012000.0,1244660000.0
Buildings And Improvements,,479642000.0,419200000.0,423611000.0
Land And Improvements,,339600000.0,339600000.0,339600000.0
Properties,,0.0,0.0,0.0
Current Assets,3034100000.0,2538313000.0,2236804000.0,2008990000.0
Other Current Assets,49321000.0,50686000.0,6989000.0,
Restricted Cash,,2806000.0,2921000.0,3323000.0
Prepaid Assets,4242000.0,73971000.0,40067000.0,89897000.0
Inventory,506825000.0,391792000.0,357481000.0,427229000.0
Other Inventories,,92200000.0,39489000.0,57664000.0
Finished Goods,,166358000.0,184535000.0,224170000.0
Work In Process,,33986000.0,39569000.0,32946000.0
Raw Materials,,99248000.0,93888000.0,112449000.0
Other Receivables,91178000.0,70979000.0,141816000.0,146998000.0
Taxes Receivable,,20990000.0,3668000.0,
Accounts Receivable,303298000.0,250664000.0,194896000.0,301296000.0
Allowance For Doubtful Accounts Receivable,,-3603000.0,-3325000.0,-2282000.0
Gross Accounts Receivable,,254267000.0,198221000.0,303578000.0
Cash Cash Equivalents And Short Term Investments,2079236000.0,1748101000.0,1488966000.0,1040247000.0
Other Short Term Investments,2064782000.0,1725339000.0,1438209000.0,976078000.0
Cash And Cash Equivalents,14454000.0,22762000.0,50757000.0,64169000.0
Cash Equivalents,,,20000000.0,
Cash Financial,,22762000.0,30757000.0,64169000.0
Free Cash Flow,52781000.0,292833000.0,349786000.0,146705000.0
Repayment Of Debt,,,-12163000.0,-6495000.0
Issuance Of Debt,2032000.0,,,
Capital Expenditure,-52369000.0,-110814000.0,-16321000.0,-154229000.0
End Cash Position,14454000.0,-14895000.0,46428000.0,64169000.0
Other Cash Adjustment Outside Changein Cash,,,1000.0,
Beginning Cash Position,22762000.0,26428000.0,64169000.0,64121000.0
Effect Of Exchange Rate Changes,116000.0,804000.0,46000.0,802000.0
Changes In Cash,-8424000.0,-42127000.0,-17787000.0,-754000.0
Financing Cash Flow,-63622000.0,-48801000.0,-17050000.0,-101699000.0
Interest Paid Cff,-2830000.0,-2886000.0,-4485000.0,-6370000.0
Cash Dividends Paid,-51498000.0,-34358000.0,-402000.0,-88834000.0
Common Stock Dividend Paid,,,,-88834000.0
Net Issuance Payments Of Debt,2032000.0,,-12163000.0,-6495000.0
Net Short Term Debt Issuance,2032000.0,,,0.0
Short Term Debt Payments,,,,0.0
Short Term Debt Issuance,2032000.0,,,
Net Long Term Debt Issuance,,,-12163000.0,-6495000.0
Long Term Debt Payments,,,-12163000.0,-6495000.0
Investing Cash Flow,-49952000.0,-396973000.0,-366844000.0,-199989000.0
Interest Received Cfi,21598000.0,25846000.0,27341000.0,9200000.0
Dividends Received Cfi,3554000.0,770000.0,0.0,26437000.0
Net Investment Purchase And Sale,13180000.0,-417301000.0,-381128000.0,-93552000.0
Sale Of Investment,75954000.0,0.0,974357000.0,1422044000.0
Purchase Of Investment,-62774000.0,-417301000.0,-1355485000.0,-1515596000.0
Net PPE Purchase And Sale,-48284000.0,-86288000.0,-13057000.0,-150574000.0
Sale Of PPE,4085000.0,24526000.0,3264000.0,3655000.0
Purchase Of PPE,-52369000.0,-110814000.0,-16321000.0,-154229000.0
Capital Expenditure Reported,,,,-154229000.0
Operating Cash Flow,105150000.0,403647000.0,366107000.0,300934000.0
Taxes Refund Paid,-157071000.0,-125770000.0,-23012000.0,-151969000.0
Change In Working Capital,-258372000.0,111713000.0,189176000.0,92674000.0
Change In Other Current Liabilities,-102374000.0,169459000.0,57387000.0,63408000.0
Change In Other Current Assets,807000.0,-30065000.0,18405000.0,-2708000.0
Change In Payable,11439000.0,62445000.0,-62788000.0,101733000.0
Change In Inventory,-115033000.0,-34311000.0,69748000.0,13348000.0
Change In Receivables,-53211000.0,-55815000.0,106424000.0,-83107000.0
Other Non Cash Items,-28666000.0,-29066000.0,-25497000.0,-9190000.0
Depreciation And Amortization,85484000.0,88057000.0,82315000.0,76747000.0
Amortization Cash Flow,,11054000.0,,
Depreciation,85484000.0,77003000.0,82315000.0,76747000.0
Gain Loss On Investment Securities,-43325000.0,-90499000.0,-131003000.0,6539000.0
Net Foreign Currency Exchange Gain Loss,-41000.0,-277000.0,73000.0,-2090000.0
Gain Loss On Sale Of PPE,-213000.0,-23487000.0,-381000.0,-1321000.0
Net Income From Continuing Operations,507354000.0,472976000.0,274436000.0,289544000.0
