,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,1982868.223693,-9845569.738399,-40728636.196317
Tax Rate For Calcs,0.259177,0.258624,0.23339,0.350547
Normalized EBITDA,610600000.0,814187000.0,632137000.0,709143000.0
Total Unusual Items,0.0,7667000.0,-42185000.0,-116186000.0
Total Unusual Items Excluding Goodwill,0.0,7667000.0,-42185000.0,-116186000.0
Net Income From Continuing Operation Net Minority Interest,232100000.0,414694000.0,262422000.0,177491000.0
Reconciled Depreciation,158700000.0,150543000.0,148665000.0,149723000.0
Reconciled Cost Of Revenue,4323100000.0,4070459000.0,3706057000.0,3980814000.0
EBIT,451800000.0,670092000.0,441287000.0,443234000.0
Net Interest Income,-138500000.0,-94309000.0,-104906000.0,-171081000.0
Interest Expense,138500000.0,110735000.0,98972000.0,169941000.0
Interest Income,,23613000.0,4973000.0,7624000.0
Normalized Income,232100000.0,409009868.223693,294761430.261601,252948363.803683
Net Income From Continuing And Discontinued Operation,232100000.0,414694000.0,262422000.0,177491000.0
Total Expenses,5417100000.0,4836767000.0,4359182000.0,4429069000.0
Rent Expense Supplemental,,21040000.0,19478000.0,22843000.0
Diluted Average Shares,92103175.0,91951220.0,92000170.0,92000170.0
Basic Average Shares,92103175.0,91951220.0,92000170.0,92000170.0
Diluted EPS,2.52,4.51,2.85,2.01
Basic EPS,2.52,4.51,2.85,2.01
Diluted NI Availto Com Stockholders,232100000.0,414694000.0,262422000.0,177491000.0
Net Income Common Stockholders,232100000.0,414694000.0,262422000.0,177491000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,232100000.0,414694000.0,262422000.0,177491000.0
Net Income Including Noncontrolling Interests,232100000.0,414694000.0,262422000.0,177491000.0
Net Income Continuous Operations,232100000.0,414694000.0,262422000.0,177491000.0
Tax Provision,81200000.0,144663000.0,79893000.0,95802000.0
Pretax Income,313300000.0,559357000.0,342315000.0,273293000.0
Other Non Operating Income Expenses,113600000.0,30106000.0,19382000.0,59675000.0
Special Income Charges,0.0,-9994000.0,-2008000.0,-116242000.0
Other Special Charges,,-5595000.0,-899000.0,113649000.0
