,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-204760000.0,467125004.527289,-446862.723428,-1703992800.0
Tax Rate For Calcs,0.4,0.027508,0.001166,0.3
Normalized EBITDA,8040200000.0,13304507000.0,6508296000.0,1945358000.0
Total Unusual Items,-511900000.0,16981328000.0,-383249000.0,-5679976000.0
Total Unusual Items Excluding Goodwill,-511900000.0,16981328000.0,-383249000.0,-5679976000.0
Net Income From Continuing Operation Net Minority Interest,2268700000.0,22472856000.0,-5582747000.0,-15044654000.0
Reconciled Depreciation,2657100000.0,2609921000.0,2667562000.0,2763374000.0
Reconciled Cost Of Revenue,33716400000.0,40994799000.0,26190321000.0,30133553000.0
EBIT,4871200000.0,27675914000.0,3457485000.0,-6497992000.0
Net Interest Income,-4530200000.0,-4541342000.0,-9063650000.0,-8647689000.0
Interest Expense,4530200000.0,4567385000.0,9046749000.0,8540874000.0
Interest Income,,47433000.0,24782000.0,35708000.0
Normalized Income,2575840000.0,5958653004.527289,-5199944862.723428,-11068670800.0
Net Income From Continuing And Discontinued Operation,2268700000.0,22472856000.0,-5582747000.0,-15044654000.0
Total Expenses,58266200000.0,48879091000.0,32975722000.0,36889481000.0
Rent Expense Supplemental,,107893000.0,106856000.0,106421000.0
Diluted Average Shares,969529915.0,953449300.0,638633063.0,638633063.0
Basic Average Shares,969529915.0,791295775.0,638633063.0,638633063.0
Diluted EPS,2.34,23.57,-8.74,-23.56
Basic EPS,2.34,28.4,-8.74,-23.56
Diluted NI Availto Com Stockholders,2268700000.0,22472856000.0,-5582747000.0,-15044654000.0
Net Income Common Stockholders,2268700000.0,22472856000.0,-5582747000.0,-15044654000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2268700000.0,22472856000.0,-5582747000.0,-15044654000.0
Net Income Including Noncontrolling Interests,2268700000.0,22472856000.0,-5582747000.0,-15044654000.0
Net Income Continuous Operations,2268700000.0,22472856000.0,-5582747000.0,-15044654000.0
Tax Provision,-1927700000.0,635673000.0,-6517000.0,5788000.0
Pretax Income,341000000.0,23108529000.0,-5589264000.0,-15038866000.0
Other Non Operating Income Expenses,220700000.0,2303000.0,1418000.0,14380000.0
Special Income Charges,-511900000.0,16981313000.0,-383250000.0,-5679970000.0
Other Special Charges,,-17235017000.0,-1000.0,5650689000.0
Write Off,,253704000.0,382853000.0,29281000.0
Impairment Of Capital Assets,,0.0,398000.0,
Net Non Operating Interest Income Expense,-4530200000.0,-4541342000.0,-9063650000.0,-8647689000.0
Total Other Finance Cost,,21390000.0,41683000.0,142523000.0
