,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,5258384.176916,-5918180.302852,4309948.97487
Tax Rate For Calcs,0.25966,0.251009,0.255955,0.087604
Normalized EBITDA,2695999000.0,5380932000.0,2036410000.0,1709370000.0
Total Unusual Items,,20949000.0,-23122000.0,49198000.0
Total Unusual Items Excluding Goodwill,,20949000.0,-23122000.0,49198000.0
Net Income From Continuing Operation Net Minority Interest,1428221000.0,3529134000.0,981489000.0,950284000.0
Reconciled Depreciation,644727000.0,608024000.0,616604000.0,612223000.0
Reconciled Cost Of Revenue,28108190000.0,30764977000.0,16568318000.0,14906545000.0
EBIT,2051272000.0,4793857000.0,1396684000.0,1146345000.0
Net Interest Income,-122131000.0,62254000.0,-4506000.0,-87303000.0
Interest Expense,122131000.0,82007000.0,77559000.0,104819000.0
Interest Income,,144261000.0,73053000.0,17516000.0
Normalized Income,1428221000.0,3513443384.176916,998692819.697148,905395948.97487
Net Income From Continuing And Discontinued Operation,1428221000.0,3529134000.0,981489000.0,950284000.0
Total Expenses,34198016000.0,34108343000.0,19816281000.0,18397979000.0
Rent Expense Supplemental,,11273000.0,12763000.0,13835000.0
Diluted Average Shares,104631575.0,104659964.0,104667638.0,104667638.0
Basic Average Shares,104631575.0,104659964.0,104667638.0,104667638.0
Diluted EPS,13.65,33.72,9.38,9.08
Basic EPS,13.65,33.72,9.38,9.08
Diluted NI Availto Com Stockholders,1428221000.0,3529134000.0,981489000.0,950284000.0
Net Income Common Stockholders,1428221000.0,3529134000.0,981489000.0,950284000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1428221000.0,3529134000.0,981489000.0,950284000.0
Net Income Including Noncontrolling Interests,1428221000.0,3529134000.0,981489000.0,950284000.0
Net Income Continuous Operations,1428221000.0,3529134000.0,981489000.0,950284000.0
Tax Provision,500920000.0,1182716000.0,337636000.0,91242000.0
Pretax Income,1929141000.0,4711850000.0,1319125000.0,1041526000.0
Other Non Operating Income Expenses,555493000.0,66297000.0,48979000.0,68947000.0
Special Income Charges,,-12272000.0,-13828000.0,-9754000.0
Other Special Charges,,12272000.0,3415000.0,146000.0
Write Off,,0.0,8976000.0,
Impairment Of Capital Assets,,0.0,1437000.0,9608000.0
Net Non Operating Interest Income Expense,-122131000.0,62254000.0,-4506000.0,-87303000.0
Interest Expense Non Operating,122131000.0,82007000.0,77559000.0,104819000.0
Interest Income Non Operating,,144261000.0,73053000.0,17516000.0
Operating Income,1495779000.0,4539811000.0,1265104000.0,1002721000.0
