,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-6014360000.0,-4409360000.0,-15270000.0,-330300.3057
Tax Rate For Calcs,0.4,0.4,0.3,0.00048
Normalized EBITDA,-336700000.0,2619800000.0,1452000000.0,755600000.0
Total Unusual Items,-15035900000.0,-11023400000.0,-50900000.0,-688800000.0
Total Unusual Items Excluding Goodwill,-15035900000.0,-11023400000.0,-50900000.0,-688800000.0
Net Income From Continuing Operation Net Minority Interest,-18534600000.0,-11704700000.0,-1935300000.0,-3335000000.0
Reconciled Depreciation,142000000.0,871000000.0,877800000.0,944800000.0
Reconciled Cost Of Revenue,8247300000.0,28722700000.0,19271500000.0,25881400000.0
EBIT,-15514600000.0,-9274600000.0,523300000.0,-878000000.0
Net Interest Income,-2351800000.0,-2480800000.0,-2401500000.0,-2312300000.0
Interest Expense,2351800000.0,2415100000.0,2421700000.0,2458600000.0
Interest Income,,21900000.0,37900000.0,187800000.0
Normalized Income,-9513060000.0,-5090660000.0,-1899670000.0,-2646530300.3057
Net Income From Continuing And Discontinued Operation,-18534600000.0,-11704700000.0,-1935300000.0,-3335000000.0
Total Expenses,11573900000.0,30854500000.0,21521300000.0,28331500000.0
Rent Expense Supplemental,,9200000.0,40300000.0,61200000.0
Diluted Average Shares,,81868224.0,81871849.0,81871849.0
Basic Average Shares,,81868224.0,81871849.0,81871849.0
Diluted EPS,,-142.97,-23.64,-40.56
Basic EPS,,-142.97,-23.64,-40.56
Diluted NI Availto Com Stockholders,-18534600000.0,-11704700000.0,-1935300000.0,-3335000000.0
Net Income Common Stockholders,-18534600000.0,-11704700000.0,-1935300000.0,-3335000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-18534600000.0,-11704700000.0,-1935300000.0,-3335000000.0
Net Income Including Noncontrolling Interests,-18534600000.0,-11704700000.0,-1935300000.0,-3335000000.0
Net Income Continuous Operations,-18534600000.0,-11704700000.0,-1935300000.0,-3335000000.0
Tax Provision,668200000.0,15000000.0,36900000.0,-1600000.0
Pretax Income,-17866400000.0,-11689700000.0,-1898400000.0,-3336600000.0
Other Non Operating Income Expenses,123500000.0,4200000.0,20200000.0,
Special Income Charges,-15035900000.0,-11026800000.0,-52400000.0,-688700000.0
Other Special Charges,,10831400000.0,1000000.0,1100000.0
Write Off,15035900000.0,195400000.0,51400000.0,687600000.0
Impairment Of Capital Assets,,,,0.0
Net Non Operating Interest Income Expense,-2351800000.0,-2480800000.0,-2401500000.0,-2312300000.0
Total Other Finance Cost,,87600000.0,17700000.0,41500000.0
Interest Expense Non Operating,2351800000.0,2415100000.0,2421700000.0,2458600000.0
Interest Income Non Operating,,21900000.0,37900000.0,187800000.0
Operating Income,-602200000.0,1803900000.0,533200000.0,-202500000.0
Operating Expense,3326600000.0,2131800000.0,2249800000.0,2450100000.0
Other Operating Expenses,2697700000.0,-152700000.0,16000000.0,21200000.0
Depreciation And Amortization In Income Statement,142000000.0,871000000.0,877800000.0,944800000.0
Amortization,,15300000.0,20400000.0,22100000.0
Depreciation Income Statement,142000000.0,855700000.0,857400000.0,922700000.0
Selling General And Administration,,632100000.0,530800000.0,617600000.0
Selling And Marketing Expense,,384600000.0,317700000.0,354100000.0
General And Administrative Expense,,247500000.0,213100000.0,263500000.0
Rent And Landing Fees,,9200000.0,40300000.0,61200000.0
Gross Profit,2724400000.0,3935700000.0,2783000000.0,2247600000.0
Cost Of Revenue,8247300000.0,28722700000.0,19271500000.0,25881400000.0
Total Revenue,10971700000.0,32658400000.0,22054500000.0,28129000000.0
Operating Revenue,10971700000.0,32658400000.0,22054500000.0,28129000000.0
Ordinary Shares Number,81871849.0,81871849.0,81871849.0,81871849.0
Share Issued,81871849.0,81871849.0,81871849.0,81871849.0
Net Debt,23595600000.0,23033300000.0,24777400000.0,25217600000.0
Total Debt,23598400000.0,24694400000.0,25080800000.0,25439000000.0
Tangible Book Value,-28368600000.0,-9790100000.0,1903600000.0,3753100000.0
Invested Capital,-4770200000.0,14653300000.0,26899900000.0,29120800000.0
Working Capital,-28368600000.0,-25863900000.0,-16419500000.0,-15157100000.0
Net Tangible Assets,-28368600000.0,-9790100000.0,1903600000.0,3753100000.0
Capital Lease Obligations,0.0,258000000.0,106500000.0,112800000.0
Common Stock Equity,-28368600000.0,-9783100000.0,1925600000.0,3794600000.0
Total Capitalization,-28368600000.0,-9783100000.0,1925600000.0,3794600000.0
Total Equity Gross Minority Interest,-28368600000.0,-9783100000.0,1925600000.0,3794600000.0
Stockholders Equity,-28368600000.0,-9783100000.0,1925600000.0,3794600000.0
Other Equity Interest,-29187300000.0,-10601800000.0,,
Retained Earnings,,-19597500000.0,-7892700000.0,-6024900000.0
Additional Paid In Capital,,8154300000.0,8154300000.0,8154300000.0
Capital Stock,818700000.0,818700000.0,818700000.0,818700000.0
Common Stock,818700000.0,818700000.0,818700000.0,818700000.0
Total Liabilities Net Minority Interest,28986600000.0,35673800000.0,33781800000.0,32504700000.0
Total Non Current Liabilities Net Minority Interest,0.0,338800000.0,237100000.0,221600000.0
Preferred Securities Outside Stock Equity,,,0.0,
Non Current Pension And Other Postretirement Benefit Plans,,126200000.0,133500000.0,115100000.0
Non Current Deferred Taxes Liabilities,,0.0,0.0,0.0
Long Term Debt And Capital Lease Obligation,0.0,212600000.0,103600000.0,106500000.0
Long Term Capital Lease Obligation,0.0,212600000.0,103600000.0,106500000.0
Long Term Debt,0.0,0.0,0.0,0.0
Long Term Provisions,,126200000.0,,
Current Liabilities,28986600000.0,35335000000.0,33544700000.0,32283100000.0
Other Current Liabilities,489500000.0,139500000.0,150600000.0,
Current Debt And Capital Lease Obligation,23598400000.0,24481800000.0,24977200000.0,25332500000.0
Current Capital Lease Obligation,0.0,45400000.0,2900000.0,6300000.0
Current Debt,23598400000.0,24436400000.0,24974300000.0,25326200000.0
Pensionand Other Post Retirement Benefit Plans Current,,158100000.0,81600000.0,81300000.0
Current Provisions,5600000.0,158100000.0,81600000.0,
Payables,323400000.0,9473300000.0,7220500000.0,5464800000.0
Other Payable,,8448200000.0,5893400000.0,4020600000.0
Dividends Payable,,1800000.0,2800000.0,3300000.0
Total Tax Payable,,23300000.0,34000000.0,
Accounts Payable,323400000.0,1000000000.0,1290300000.0,1440900000.0
Total Assets,618000000.0,25890700000.0,35707400000.0,36299300000.0
Total Non Current Assets,0.0,16419600000.0,18582200000.0,19173300000.0
Other Non Current Assets,,700000.0,800000.0,800000.0
Non Current Prepaid Assets,,45600000.0,17700000.0,12100000.0
Investmentin Financial Assets,0.0,5500000.0,2100000.0,600000.0
Available For Sale Securities,,4306900000.0,5780200000.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,5500000.0,2100000.0,600000.0
Long Term Equity Investment,,3961700000.0,3961700000.0,3961700000.0
Investmentsin Subsidiariesat Cost,,3961700000.0,3961700000.0,3961700000.0
Investment Properties,0.0,2300000.0,2300000.0,2300000.0
Goodwill And Other Intangible Assets,0.0,7000000.0,22000000.0,41500000.0
Other Intangible Assets,,7000000.0,22000000.0,41500000.0
Net PPE,0.0,11449200000.0,12056100000.0,12869900000.0
Accumulated Depreciation,,-6499500000.0,-5649300000.0,-4793300000.0
Gross PPE,0.0,17948700000.0,17705400000.0,17663200000.0
Construction In Progress,0.0,271500000.0,287700000.0,259200000.0
Other Properties,,11177700000.0,11768400000.0,
Machinery Furniture Equipment,,14249500000.0,14184400000.0,14170700000.0
Buildings And Improvements,,2745100000.0,2743500000.0,2743500000.0
Land And Improvements,,682600000.0,489800000.0,489800000.0
Properties,,0.0,0.0,0.0
Current Assets,618000000.0,9471100000.0,17125200000.0,17126000000.0
Other Current Assets,494100000.0,136900000.0,30100000.0,38000000.0
Assets Held For Sale Current,,3300000.0,3300000.0,3300000.0
Restricted Cash,,1800000.0,77400000.0,75500000.0
Prepaid Assets,,921700000.0,8302800000.0,9048500000.0
Inventory,0.0,2642500000.0,3360500000.0,3063100000.0
