,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-10525200.0,17160183.6,-161940030.235577,9868548.867743
Tax Rate For Calcs,0.4,0.1956,0.285168,0.289672
Normalized EBITDA,931335000.0,554189000.0,203353000.0,1348681000.0
Total Unusual Items,-26313000.0,87731000.0,-567876000.0,38695000.0
Total Unusual Items Excluding Goodwill,-26313000.0,87731000.0,-567876000.0,34068000.0
Net Income From Continuing Operation Net Minority Interest,-64666000.0,-363021000.0,-1105031000.0,107121000.0
Reconciled Depreciation,773432000.0,909331000.0,992250000.0,1041630000.0
Reconciled Cost Of Revenue,1159969000.0,920313000.0,961281000.0,1812852000.0
EBIT,54544000.0,-267411000.0,-1356774000.0,345746000.0
Net Interest Income,-166562000.0,-163106000.0,-179869000.0,-192106000.0
Interest Expense,166562000.0,182415000.0,189087000.0,194941000.0
Interest Income,,19309000.0,9218000.0,2835000.0
Normalized Income,-48878200.0,-433591816.4,-699095030.235577,87548548.867743
Net Income From Continuing And Discontinued Operation,-102881000.0,-363021000.0,-1105031000.0,107121000.0
Total Expenses,4318865000.0,3623202000.0,3508765000.0,5087013000.0
Rent Expense Supplemental,,16152000.0,3987000.0,5207000.0
Diluted Average Shares,,47524342.0,47670415.0,47670415.0
Basic Average Shares,,47524342.0,47670415.0,47670415.0
Diluted EPS,,-7.6,-23.180646,2.25
Basic EPS,,-7.6,-23.180646,2.25
Diluted NI Availto Com Stockholders,-102881000.0,-363021000.0,-1105031000.0,107121000.0
Net Income Common Stockholders,-102881000.0,-363021000.0,-1105031000.0,107121000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-102881000.0,-363021000.0,-1105031000.0,107121000.0
Minority Interests,2342000.0,-918000.0,,
Net Income Including Noncontrolling Interests,-105223000.0,-362103000.0,-1105031000.0,107121000.0
Net Income Discontinuous Operations,-38215000.0,,,
Net Income Continuous Operations,-67008000.0,-362103000.0,-1105031000.0,107121000.0
Tax Provision,-45010000.0,-87723000.0,-440830000.0,43684000.0
Pretax Income,-112018000.0,-449826000.0,-1545861000.0,150805000.0
Other Non Operating Income Expenses,18200000.0,34927000.0,16382000.0,14549000.0
Special Income Charges,-26313000.0,17372000.0,-681258000.0,-82444000.0
Other Special Charges,26313000.0,-38712000.0,664802000.0,946000.0
Write Off,,6694000.0,13386000.0,76484000.0
Impairment Of Capital Assets,,14646000.0,3070000.0,387000.0
Net Non Operating Interest Income Expense,-166562000.0,-163106000.0,-179869000.0,-192106000.0
Interest Expense Non Operating,166562000.0,182415000.0,189087000.0,194941000.0
Interest Income Non Operating,,19309000.0,9218000.0,2835000.0
Operating Income,62657000.0,-409491000.0,-813864000.0,294456000.0
Operating Expense,3158896000.0,2702889000.0,2547484000.0,3274161000.0
Other Operating Expenses,978240000.0,402072000.0,440541000.0,582291000.0
Depreciation And Amortization In Income Statement,850478000.0,909331000.0,992251000.0,1036982000.0
Amortization,,456382000.0,529204000.0,528873000.0
Depreciation Income Statement,850478000.0,452949000.0,463047000.0,508109000.0
Selling General And Administration,,286398000.0,205461000.0,310574000.0
Selling And Marketing Expense,,89746000.0,50882000.0,128527000.0
General And Administrative Expense,,196652000.0,154579000.0,182047000.0
Rent And Landing Fees,,16152000.0,3987000.0,5207000.0
Gross Profit,3221553000.0,2293398000.0,1733620000.0,3568617000.0
Cost Of Revenue,1159969000.0,920313000.0,961281000.0,1812852000.0
Total Revenue,4381522000.0,3213711000.0,2694901000.0,5381469000.0
Operating Revenue,4381522000.0,3213711000.0,2694901000.0,5381469000.0
Ordinary Shares Number,47670415.0,47670415.0,47670415.0,47670415.0
