,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,1844829.394884,-15490332.413917,544200.0,0.0
Tax Rate For Calcs,0.252578,0.266006,0.3,0.3
Normalized EBITDA,160534000.0,230502000.0,125910000.0,148346000.0
Total Unusual Items,7304000.0,-58233000.0,1814000.0,0.0
Total Unusual Items Excluding Goodwill,7304000.0,-58233000.0,1814000.0,0.0
Net Income From Continuing Operation Net Minority Interest,54434000.0,48964000.0,5508000.0,24150000.0
Reconciled Depreciation,62978000.0,59288000.0,55406000.0,60996000.0
Reconciled Cost Of Revenue,5368285000.0,4645075000.0,2299108000.0,3272062000.0
EBIT,104860000.0,112981000.0,72318000.0,87350000.0
Net Interest Income,-32031000.0,-45917000.0,-60092000.0,-84488000.0
Interest Expense,32031000.0,46272000.0,59662000.0,83365000.0
Interest Income,,4364000.0,4492000.0,6175000.0
Normalized Income,48974829.394884,91706667.586083,4238200.0,24150000.0
Net Income From Continuing And Discontinued Operation,54434000.0,48964000.0,5508000.0,24150000.0
Total Expenses,6422589000.0,4778936000.0,2430286000.0,3460051000.0
Diluted Average Shares,16445317.0,14792749.0,13876000.0,13570000.0
Basic Average Shares,16445317.0,14792749.0,13876000.0,13570000.0
Diluted EPS,3.31,3.31,0.63,4.8
Basic EPS,3.31,3.31,0.63,4.8
Diluted NI Availto Com Stockholders,54434000.0,48964000.0,5508000.0,24150000.0
Net Income Common Stockholders,54434000.0,48964000.0,5508000.0,24150000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,54434000.0,48964000.0,5508000.0,24150000.0
Net Income Including Noncontrolling Interests,54434000.0,48964000.0,5508000.0,24150000.0
Net Income Discontinuous Operations,,0.0,,0.0
Net Income Continuous Operations,54434000.0,48964000.0,5508000.0,24150000.0
Tax Provision,18395000.0,17745000.0,7147000.0,-20166000.0
Pretax Income,72829000.0,66709000.0,12656000.0,3985000.0
Other Non Operating Income Expenses,9704000.0,4378000.0,4493000.0,
Special Income Charges,7304000.0,-58233000.0,1814000.0,0.0
Other Special Charges,-7304000.0,,-1814000.0,
Write Off,,58233000.0,,0.0
Net Non Operating Interest Income Expense,-32031000.0,-45917000.0,-60092000.0,-84488000.0
Total Other Finance Cost,,4009000.0,4922000.0,7298000.0
