,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,42954800.0,513197.165803,35990700.0,Income Statement
1,Tax Rate For Calcs,0.017787,0.4,0.167329,0.3,Income Statement
2,Normalized EBITDA,3955196000.0,3917472000.0,3240284000.0,3270518000.0,Income Statement
3,Total Unusual Items,,107387000.0,3067000.0,119969000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,,107387000.0,3067000.0,119969000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,2398989000.0,2237927000.0,943345000.0,1085100000.0,Income Statement
6,Reconciled Depreciation,1039351000.0,1276686000.0,1314206000.0,1332856000.0,Income Statement
7,Reconciled Cost Of Revenue,1703241000.0,2963245000.0,2198102000.0,2243058000.0,Income Statement
8,EBIT,2915845000.0,2748173000.0,1929145000.0,2057631000.0,Income Statement
9,Net Interest Income,-453022000.0,-611968000.0,-772613000.0,-1006963000.0,Income Statement
10,Interest Expense,453022000.0,647013000.0,794785000.0,1026293000.0,Income Statement
11,Interest Income,,42496000.0,27833000.0,27153000.0,Income Statement
12,Normalized Income,2398989000.0,2173494800.0,940791197.165803,1001121700.0,Income Statement
13,Net Income From Continuing And Discontinued Operation,2398989000.0,2237927000.0,943345000.0,1030261000.0,Income Statement
14,Total Expenses,11564188000.0,11295316000.0,9946017000.0,10524203000.0,Income Statement
15,Rent Expense Supplemental,,87446000.0,29695000.0,42889000.0,Income Statement
16,Diluted Average Shares,,499537277.0,499643836.0,108728049.0,Income Statement
17,Basic Average Shares,,499537277.0,499643836.0,108728049.0,Income Statement
18,Diluted EPS,,4.48,1.9,9.48,Income Statement
19,Basic EPS,,4.48,1.9,9.48,Income Statement
20,Diluted NI Availto Com Stockholders,2398989000.0,2237927000.0,943345000.0,1030261000.0,Income Statement
21,Net Income Common Stockholders,2398989000.0,2237927000.0,943345000.0,1030261000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,2398989000.0,2237927000.0,943345000.0,1030261000.0,Income Statement
24,Minority Interests,-20028000.0,-280000.0,-1204000.0,-8938000.0,Income Statement
25,Net Income Including Noncontrolling Interests,2419017000.0,2238207000.0,944549000.0,1039199000.0,Income Statement
26,Net Income Discontinuous Operations,,,0.0,-54839000.0,Income Statement
27,Net Income Continuous Operations,2419017000.0,2238207000.0,944549000.0,1094038000.0,Income Statement
28,Tax Provision,43806000.0,-137047000.0,189811000.0,-62700000.0,Income Statement
29,Pretax Income,2462823000.0,2101160000.0,1134360000.0,1031338000.0,Income Statement
30,Other Non Operating Income Expenses,220856000.0,179724000.0,94381000.0,103560000.0,Income Statement
31,Special Income Charges,,107005000.0,650000.0,72729000.0,Income Statement
32,Other Special Charges,,-107005000.0,-2143000.0,-76472000.0,Income Statement
33,Write Off,,0.0,1493000.0,3743000.0,Income Statement
34,Net Non Operating Interest Income Expense,-453022000.0,-611968000.0,-772613000.0,-1006963000.0,Income Statement
35,Total Other Finance Cost,,7451000.0,5661000.0,7823000.0,Income Statement
36,Interest Expense Non Operating,453022000.0,647013000.0,794785000.0,1026293000.0,Income Statement
37,Interest Income Non Operating,,42496000.0,27833000.0,27153000.0,Income Statement
38,Operating Income,2645232000.0,2407556000.0,1809525000.0,1813596000.0,Income Statement
39,Operating Expense,9860947000.0,8332071000.0,7747915000.0,8281145000.0,Income Statement
40,Other Operating Expenses,9860947000.0,8178061000.0,6909208000.0,8057958000.0,Income Statement
41,Selling General And Administration,,164779000.0,160916000.0,177538000.0,Income Statement
42,Selling And Marketing Expense,,10273000.0,,,Income Statement
43,General And Administrative Expense,,154506000.0,160916000.0,177538000.0,Income Statement
44,Gross Profit,12506179000.0,10739627000.0,9557440000.0,10094741000.0,Income Statement
45,Cost Of Revenue,1703241000.0,2963245000.0,2198102000.0,2243058000.0,Income Statement
46,Total Revenue,14209420000.0,13702872000.0,11755542000.0,12337799000.0,Income Statement
47,Operating Revenue,14209420000.0,13702872000.0,11755542000.0,12337799000.0,Income Statement
0,Ordinary Shares Number,499643836.0,499643836.0,124835908.0,111770477.0,Balance Sheet
1,Share Issued,499643836.0,499643836.0,124835908.0,111770477.0,Balance Sheet
2,Net Debt,3598642000.0,2960695000.0,4565606000.0,7415521000.0,Balance Sheet
3,Total Debt,5301854000.0,6021568000.0,7016699000.0,9344755000.0,Balance Sheet
4,Tangible Book Value,14135787000.0,13182272000.0,11535088000.0,9930970000.0,Balance Sheet
5,Invested Capital,22095936000.0,21224903000.0,20227681000.0,20647513000.0,Balance Sheet
6,Working Capital,-833350000.0,1257484000.0,-636141000.0,-736871000.0,Balance Sheet
7,Net Tangible Assets,14135787000.0,13182272000.0,11535088000.0,9930970000.0,Balance Sheet
8,Capital Lease Obligations,971898000.0,1164239000.0,1534205000.0,1864331000.0,Balance Sheet
9,Common Stock Equity,17765980000.0,16367574000.0,14745187000.0,13167089000.0,Balance Sheet
10,Total Capitalization,20679933000.0,20866373000.0,19070920000.0,19492222000.0,Balance Sheet
11,Total Equity Gross Minority Interest,17884836000.0,16465602000.0,14852860000.0,13273519000.0,Balance Sheet
12,Minority Interest,118856000.0,98028000.0,107673000.0,106430000.0,Balance Sheet
13,Stockholders Equity,17765980000.0,16367574000.0,14745187000.0,13167089000.0,Balance Sheet
14,Retained Earnings,,8895788000.0,8491290000.0,8045995000.0,Balance Sheet
15,Additional Paid In Capital,,5660017000.0,4510018000.0,3538294000.0,Balance Sheet
16,Capital Stock,4996438000.0,4996438000.0,1248359000.0,1087280000.0,Balance Sheet
17,Common Stock,4996438000.0,4996438000.0,1248359000.0,1087280000.0,Balance Sheet
18,Total Liabilities Net Minority Interest,7153040000.0,7880166000.0,9143563000.0,11092129000.0,Balance Sheet
19,Total Non Current Liabilities Net Minority Interest,3886965000.0,5845224000.0,5842380000.0,8200418000.0,Balance Sheet
20,Preferred Securities Outside Stock Equity,,172774000.0,162230000.0,152007000.0,Balance Sheet
21,Non Current Pension And Other Postretirement Benefit Plans,55167000.0,96077000.0,123880000.0,111168000.0,Balance Sheet
22,Non Current Deferred Revenue,9734000.0,14113000.0,24126000.0,36393000.0,Balance Sheet
23,Non Current Deferred Taxes Liabilities,74438000.0,70269000.0,21541000.0,38429000.0,Balance Sheet
24,Long Term Debt And Capital Lease Obligation,3734361000.0,5478726000.0,5497338000.0,7849156000.0,Balance Sheet
25,Long Term Capital Lease Obligation,820408000.0,979927000.0,1171605000.0,1524023000.0,Balance Sheet
26,Long Term Debt,2913953000.0,4498799000.0,4325733000.0,6325133000.0,Balance Sheet
27,Long Term Provisions,13265000.0,13265000.0,13265000.0,13265000.0,Balance Sheet
28,Current Liabilities,3266075000.0,2034942000.0,3301183000.0,2891711000.0,Balance Sheet
29,Other Current Liabilities,145872000.0,157349000.0,140666000.0,197786000.0,Balance Sheet
30,Current Deferred Taxes Liabilities,16093000.0,,,,Balance Sheet
31,Current Debt And Capital Lease Obligation,1567493000.0,542842000.0,1519361000.0,1495599000.0,Balance Sheet
32,Current Capital Lease Obligation,151490000.0,184312000.0,362600000.0,340308000.0,Balance Sheet
33,Current Debt,1416003000.0,358530000.0,1156761000.0,1155291000.0,Balance Sheet
34,Pensionand Other Post Retirement Benefit Plans Current,321339000.0,18021000.0,9795000.0,15091000.0,Balance Sheet
35,Payables,1053355000.0,1376458000.0,1647872000.0,1282621000.0,Balance Sheet
36,Other Payable,,396814000.0,552709000.0,360183000.0,Balance Sheet
37,Dividends Payable,,6168000.0,6123000.0,7680000.0,Balance Sheet
38,Total Tax Payable,,25576000.0,121722000.0,0.0,Balance Sheet
39,Accounts Payable,1053355000.0,947900000.0,967318000.0,914758000.0,Balance Sheet
40,Total Assets,25037876000.0,24345768000.0,23996423000.0,24365648000.0,Balance Sheet
41,Total Non Current Assets,22605151000.0,21053343000.0,21331381000.0,22210808000.0,Balance Sheet
42,Other Non Current Assets,268040000.0,259260000.0,244091000.0,44771000.0,Balance Sheet
43,Non Current Prepaid Assets,,295831000.0,287734000.0,276740000.0,Balance Sheet
44,Non Current Deferred Taxes Assets,1224428000.0,834160000.0,501761000.0,320020000.0,Balance Sheet
45,Investmentin Financial Assets,349624000.0,130070000.0,90089000.0,34060000.0,Balance Sheet
46,Available For Sale Securities,349624000.0,130070000.0,90089000.0,34060000.0,Balance Sheet
47,Long Term Equity Investment,1410127000.0,1410811000.0,,0.0,Balance Sheet
48,Investmentsin Associatesat Cost,,1410811000.0,,0.0,Balance Sheet
49,Goodwill And Other Intangible Assets,3630193000.0,3185302000.0,3210099000.0,3236119000.0,Balance Sheet
50,Other Intangible Assets,140315000.0,153760000.0,178557000.0,204577000.0,Balance Sheet
51,Goodwill,3489878000.0,3031542000.0,3031542000.0,3031542000.0,Balance Sheet
52,Net PPE,15483711000.0,14813810000.0,15531722000.0,16416855000.0,Balance Sheet
53,Accumulated Depreciation,,-5068517000.0,-2736562000.0,-2326183000.0,Balance Sheet
54,Gross PPE,15483711000.0,19882327000.0,18268284000.0,18743038000.0,Balance Sheet
55,Construction In Progress,148123000.0,100814000.0,290592000.0,54221000.0,Balance Sheet
56,Other Properties,15335588000.0,4879806000.0,3456822000.0,3800706000.0,Balance Sheet
57,Machinery Furniture Equipment,,1871496000.0,1811824000.0,2059457000.0,Balance Sheet
58,Buildings And Improvements,,4781624000.0,4339036000.0,4362718000.0,Balance Sheet
59,Land And Improvements,,8248587000.0,8370010000.0,8465936000.0,Balance Sheet
60,Properties,,0.0,0.0,0.0,Balance Sheet
61,Current Assets,2432725000.0,3292426000.0,2665042000.0,2154840000.0,Balance Sheet
62,Other Current Assets,94960000.0,123306000.0,137209000.0,,Balance Sheet
63,Assets Held For Sale Current,,,,1409731000.0,Balance Sheet
64,Restricted Cash,,6170000.0,212323000.0,7680000.0,Balance Sheet
65,Prepaid Assets,,92877000.0,92699000.0,73366000.0,Balance Sheet
66,Other Receivables,41467000.0,55195000.0,57656000.0,85959000.0,Balance Sheet
67,Taxes Receivable,,32064000.0,44760000.0,6752000.0,Balance Sheet
68,Accounts Receivable,1369463000.0,1184864000.0,1299487000.0,1297603000.0,Balance Sheet
69,Allowance For Doubtful Accounts Receivable,,-159359000.0,,-155471000.0,Balance Sheet
70,Gross Accounts Receivable,,1344223000.0,1299487000.0,1453074000.0,Balance Sheet
71,Cash Cash Equivalents And Short Term Investments,926835000.0,1921256000.0,958117000.0,683480000.0,Balance Sheet
72,Other Short Term Investments,195521000.0,24622000.0,41229000.0,618577000.0,Balance Sheet
73,Cash And Cash Equivalents,731314000.0,1896634000.0,916888000.0,64903000.0,Balance Sheet
74,Cash Equivalents,,1867073000.0,626891000.0,5042000.0,Balance Sheet
75,Cash Financial,,29561000.0,289997000.0,59861000.0,Balance Sheet
0,Free Cash Flow,1083665000.0,3040558000.0,2688136000.0,2532214000.0,Cash Flow
1,Repayment Of Debt,-1272918000.0,-3667334000.0,-2187897000.0,-1177517000.0,Cash Flow
2,Issuance Of Debt,750000000.0,3202267000.0,380689000.0,199668000.0,Cash Flow
3,Issuance Of Capital Stock,,0.0,1132803000.0,,Cash Flow
4,Capital Expenditure,-2158005000.0,-593445000.0,-388161000.0,-493954000.0,Cash Flow
5,End Cash Position,731314000.0,1709080000.0,590362000.0,-442122000.0,Cash Flow
6,Other Cash Adjustment Outside Changein Cash,,,,-1000.0,Cash Flow
7,Beginning Cash Position,1709080000.0,590362000.0,-442122000.0,79423000.0,Cash Flow
8,Changes In Cash,-977766000.0,1118718000.0,1032484000.0,-521544000.0,Cash Flow
9,Financing Cash Flow,-2146782000.0,-2107681000.0,-2284173000.0,-3362532000.0,Cash Flow
10,Net Other Financing Charges,,,,-101345000.0,Cash Flow
11,Interest Paid Cff,-457026000.0,-656178000.0,-779397000.0,-864500000.0,Cash Flow
12,Cash Dividends Paid,-999288000.0,-624699000.0,-500245000.0,-978552000.0,Cash Flow
13,Common Stock Dividend Paid,,,-500245000.0,-978552000.0,Cash Flow
14,Net Common Stock Issuance,,0.0,1132803000.0,,Cash Flow
15,Common Stock Issuance,,0.0,1132803000.0,,Cash Flow
16,Net Issuance Payments Of Debt,-522918000.0,-465067000.0,-1807208000.0,-977849000.0,Cash Flow
17,Net Long Term Debt Issuance,-522918000.0,-465067000.0,-1807208000.0,-977849000.0,Cash Flow
18,Long Term Debt Payments,-1272918000.0,-3667334000.0,-2187897000.0,-1177517000.0,Cash Flow
19,Long Term Debt Issuance,750000000.0,3202267000.0,380689000.0,199668000.0,Cash Flow
20,Investing Cash Flow,-2072654000.0,-407604000.0,240360000.0,-185180000.0,Cash Flow
21,Interest Received Cfi,44399000.0,41127000.0,26622000.0,7418000.0,Cash Flow
22,Dividends Received Cfi,50441000.0,,,,Cash Flow
23,Net Investment Purchase And Sale,-20216000.0,0.0,601899000.0,301356000.0,Cash Flow
24,Sale Of Investment,4961792000.0,0.0,601899000.0,1757856000.0,Cash Flow
25,Purchase Of Investment,-4982008000.0,,0.0,-1456500000.0,Cash Flow
26,Net Business Purchase And Sale,,,,0.0,Cash Flow
27,Purchase Of Business,,,,0.0,Cash Flow
28,Net PPE Purchase And Sale,-2147278000.0,-448731000.0,-388161000.0,-493954000.0,Cash Flow
29,Sale Of PPE,10727000.0,144714000.0,2143000.0,,Cash Flow
30,Purchase Of PPE,-2158005000.0,-593445000.0,-388161000.0,-493954000.0,Cash Flow
31,Capital Expenditure Reported,,,-388161000.0,-493954000.0,Cash Flow
32,Operating Cash Flow,3241670000.0,3634003000.0,3076297000.0,3026168000.0,Cash Flow
33,Taxes Refund Paid,-378860000.0,-330358000.0,-230360000.0,-332597000.0,Cash Flow
34,Change In Working Capital,-104740000.0,226891000.0,149350000.0,211281000.0,Cash Flow
35,Change In Other Current Liabilities,-14612000.0,-148434000.0,105341000.0,63957000.0,Cash Flow
36,Change In Other Current Assets,-157881000.0,176724000.0,-154122000.0,46496000.0,Cash Flow
37,Change In Payable,217739000.0,107175000.0,86523000.0,215448000.0,Cash Flow
38,Change In Receivables,-189389000.0,97116000.0,30209000.0,-80455000.0,Cash Flow
39,Other Non Cash Items,298318000.0,462356000.0,720719000.0,867305000.0,Cash Flow
40,Provisionand Write Offof Assets,4473000.0,-1511000.0,-7418000.0,-15054000.0,Cash Flow
41,Depreciation And Amortization,1039351000.0,1276686000.0,1314206000.0,1332856000.0,Cash Flow
42,Amortization Cash Flow,26692000.0,26312000.0,26020000.0,26533000.0,Cash Flow
43,Depreciation,1012659000.0,1250374000.0,1288186000.0,1306323000.0,Cash Flow
44,Gain Loss On Investment Securities,-30877000.0,-382000.0,-2417000.0,-47240000.0,Cash Flow
45,Net Foreign Currency Exchange Gain Loss,10324000.0,-10581000.0,,,Cash Flow
46,Gain Loss On Sale Of PPE,-8887000.0,-98776000.0,-2143000.0,4367000.0,Cash Flow
47,Net Income From Continuing Operations,2462823000.0,2101160000.0,1134360000.0,976499000.0,Cash Flow
