,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,851598495.0,29392875.0,-60262944.0
Tax Rate For Calcs,0.246341,0.26595,0.26127,0.27048
Normalized EBITDA,5001600000.0,4949600000.0,6172400000.0,8403200000.0
Total Unusual Items,,3202100000.0,112500000.0,-222800000.0
Total Unusual Items Excluding Goodwill,,3202100000.0,112500000.0,-222800000.0
Net Income From Continuing Operation Net Minority Interest,2190200000.0,5663700000.0,3518300000.0,4901900000.0
Reconciled Depreciation,1879200000.0,1495600000.0,1442100000.0,1322900000.0
Reconciled Cost Of Revenue,45835800000.0,42583100000.0,38054700000.0,37132500000.0
EBIT,3122400000.0,6656100000.0,4842800000.0,6857500000.0
Net Interest Income,-150100000.0,323200000.0,461600000.0,775600000.0
Interest Expense,150100000.0,152200000.0,145800000.0,189600000.0
Interest Income,,481900000.0,615000000.0,974100000.0
Normalized Income,2190200000.0,3313198495.0,3435192875.0,5064437056.0
Net Income From Continuing And Discontinued Operation,2190200000.0,5663700000.0,3518300000.0,4901900000.0
Total Expenses,64827200000.0,59014300000.0,54988100000.0,54127600000.0
Rent Expense Supplemental,,735800000.0,716400000.0,710200000.0
Diluted Average Shares,,126875000.0,126871830.0,126871830.0
Basic Average Shares,,126875000.0,126871830.0,126871830.0
Diluted EPS,,44.64,27.73,38.64
Basic EPS,,44.64,27.73,38.64
Diluted NI Availto Com Stockholders,2190200000.0,5663700000.0,3518300000.0,4901900000.0
Net Income Common Stockholders,2190200000.0,5663700000.0,3518300000.0,4901900000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2190200000.0,5663700000.0,3518300000.0,4901900000.0
Minority Interests,-49900000.0,-10000000.0,,
Net Income Including Noncontrolling Interests,2240100000.0,5673700000.0,3518300000.0,4901900000.0
Net Income Continuous Operations,2240100000.0,5673700000.0,3518300000.0,4901900000.0
Tax Provision,732200000.0,830200000.0,1178700000.0,1766000000.0
Pretax Income,2972300000.0,6503900000.0,4697000000.0,6667900000.0
Other Non Operating Income Expenses,1273100000.0,43500000.0,143600000.0,28200000.0
Special Income Charges,,3246600000.0,-19200000.0,13200000.0
Other Special Charges,,-3246600000.0,19200000.0,-13200000.0
Restructuring And Mergern Acquisition,,-3245900000.0,,
Net Non Operating Interest Income Expense,-150100000.0,323200000.0,461600000.0,775600000.0
Total Other Finance Cost,,6500000.0,7600000.0,8900000.0
Interest Expense Non Operating,150100000.0,152200000.0,145800000.0,189600000.0
Interest Income Non Operating,,481900000.0,615000000.0,974100000.0
Operating Income,1849300000.0,2920200000.0,3995700000.0,5688500000.0
Operating Expense,18991400000.0,16431200000.0,16933400000.0,16995100000.0
Other Operating Expenses,10659900000.0,2617200000.0,2955000000.0,7298900000.0
Depreciation And Amortization In Income Statement,1854100000.0,1474600000.0,1421000000.0,1293200000.0
Amortization,,95700000.0,30900000.0,22400000.0
Depreciation Income Statement,1854100000.0,1378900000.0,1390100000.0,1270800000.0
Research And Development,,399600000.0,363200000.0,425000000.0
Selling General And Administration,,5059800000.0,5192900000.0,1480400000.0
Selling And Marketing Expense,,4718800000.0,4875100000.0,1122700000.0
General And Administrative Expense,,341000000.0,317800000.0,357700000.0
Rent And Landing Fees,,735800000.0,716400000.0,710200000.0
Gross Profit,20840700000.0,19351400000.0,20929100000.0,22683600000.0
Cost Of Revenue,45835800000.0,42583100000.0,38054700000.0,37132500000.0
Total Revenue,66676500000.0,61934500000.0,58983800000.0,59816100000.0
Operating Revenue,66676500000.0,61934500000.0,58983800000.0,59816100000.0
Ordinary Shares Number,126871830.0,126871830.0,126871830.0,126871830.0
Share Issued,126871830.0,126871830.0,126871830.0,126871830.0
Total Debt,1116700000.0,1335900000.0,,
Tangible Book Value,25244600000.0,23477800000.0,28479400000.0,25580500000.0
Invested Capital,35203600000.0,33581000000.0,28583100000.0,25634800000.0
Working Capital,19757200000.0,18338000000.0,20536700000.0,17140300000.0
Net Tangible Assets,25244600000.0,23477800000.0,28479400000.0,25580500000.0
Capital Lease Obligations,1116700000.0,1335900000.0,,
Common Stock Equity,35203600000.0,33581000000.0,28583100000.0,25634800000.0
Total Capitalization,35203600000.0,33581000000.0,28583100000.0,25634800000.0
Total Equity Gross Minority Interest,36679700000.0,35007000000.0,28583100000.0,25634800000.0
Minority Interest,1476100000.0,1426000000.0,,
Stockholders Equity,35203600000.0,33581000000.0,28583100000.0,25634800000.0
Other Equity Interest,33934900000.0,605100000.0,554800000.0,506900000.0
Retained Earnings,,30007500000.0,25059900000.0,22164600000.0
Additional Paid In Capital,,1650300000.0,1650300000.0,1650300000.0
Capital Stock,1268700000.0,1268700000.0,1268700000.0,1268700000.0
Common Stock,1268700000.0,1268700000.0,1268700000.0,1268700000.0
Total Liabilities Net Minority Interest,22910100000.0,21858300000.0,21901200000.0,17967900000.0
Total Non Current Liabilities Net Minority Interest,3934700000.0,4302800000.0,2975900000.0,2291000000.0
Other Non Current Liabilities,,,,50700000.0
Tradeand Other Payables Non Current,80200000.0,82900000.0,33100000.0,166500000.0
Non Current Deferred Revenue,33600000.0,39300000.0,45000000.0,50700000.0
Non Current Deferred Taxes Liabilities,588600000.0,620800000.0,,
Long Term Debt And Capital Lease Obligation,850200000.0,1051000000.0,,
Long Term Capital Lease Obligation,850200000.0,1051000000.0,,
Long Term Provisions,2353200000.0,2482200000.0,2509100000.0,2073800000.0
Current Liabilities,18975400000.0,17555500000.0,18925300000.0,15676900000.0
Other Current Liabilities,1475900000.0,710500000.0,673400000.0,51800000.0
Current Debt And Capital Lease Obligation,266500000.0,284900000.0,,
Current Capital Lease Obligation,266500000.0,284900000.0,,
Current Provisions,535200000.0,460500000.0,440600000.0,376700000.0
Payables,16407400000.0,15513500000.0,17265000000.0,14929200000.0
Other Payable,,48800000.0,54400000.0,226500000.0
Total Tax Payable,0.0,647900000.0,640000000.0,411200000.0
Accounts Payable,16407400000.0,14816800000.0,16570600000.0,14291500000.0
Total Assets,59589800000.0,56865300000.0,50484300000.0,43602700000.0
Total Non Current Assets,20857200000.0,20971800000.0,11022300000.0,10785500000.0
Other Non Current Assets,303000000.0,143200000.0,164500000.0,
Defined Pension Benefit,,97600000.0,121900000.0,18000000.0
Non Current Prepaid Assets,,,99000000.0,630000000.0
Non Current Deferred Taxes Assets,617000000.0,528000000.0,416700000.0,374900000.0
Investmentin Financial Assets,207400000.0,197900000.0,1400000.0,
Available For Sale Securities,207400000.0,197900000.0,1400000.0,
Long Term Equity Investment,,0.0,2073700000.0,1888200000.0
Investmentsin Joint Venturesat Cost,,0.0,2073700000.0,1888200000.0
Goodwill And Other Intangible Assets,9959000000.0,10103200000.0,103700000.0,54300000.0
Other Intangible Assets,2481000000.0,2625200000.0,103700000.0,54300000.0
Goodwill,7478000000.0,7478000000.0,,
Net PPE,9409700000.0,9366700000.0,7477800000.0,7617400000.0
Accumulated Depreciation,,-6727000000.0,-5720100000.0,-4499500000.0
Gross PPE,9409700000.0,16093700000.0,13197900000.0,12116900000.0
Construction In Progress,185300000.0,1393100000.0,509300000.0,582600000.0
Other Properties,9224400000.0,1343300000.0,6968500000.0,
Machinery Furniture Equipment,,11420500000.0,10303500000.0,9628600000.0
Buildings And Improvements,,1801500000.0,2211100000.0,1731700000.0
Land And Improvements,,135300000.0,174000000.0,174000000.0
Properties,,0.0,0.0,0.0
Current Assets,38732600000.0,35893500000.0,39462000000.0,32817200000.0
Other Current Assets,2337900000.0,2109500000.0,2049600000.0,
Hedging Assets Current,,,,79500000.0
Restricted Cash,,63100000.0,27200000.0,98500000.0
Prepaid Assets,,1537100000.0,1481900000.0,497700000.0
Inventory,15081700000.0,13114600000.0,12737800000.0,11988900000.0
Finished Goods,,8141400000.0,9236000000.0,8608400000.0
Work In Process,,11900000.0,10000000.0,19000000.0
Raw Materials,,4961300000.0,3491800000.0,3361500000.0
Other Receivables,16500000.0,590200000.0,682000000.0,811700000.0
Accounts Receivable,4334400000.0,4297900000.0,3789700000.0,2816000000.0
Allowance For Doubtful Accounts Receivable,,-1127200000.0,-1227800000.0,-992500000.0
Gross Accounts Receivable,,5425100000.0,5017500000.0,3808500000.0
Cash Cash Equivalents And Short Term Investments,16962100000.0,16290600000.0,20743400000.0,16524900000.0
Other Short Term Investments,184100000.0,188900000.0,138800000.0,3783300000.0
Cash And Cash Equivalents,16778000000.0,16101700000.0,20604600000.0,12741600000.0
Cash Equivalents,,15860400000.0,20259000000.0,12529500000.0
Cash Financial,,241300000.0,345600000.0,212100000.0
Free Cash Flow,888500000.0,-720200000.0,4234600000.0,729700000.0
Capital Expenditure,-1807900000.0,-1697900000.0,-1006800000.0,-3072500000.0
End Cash Position,16778000000.0,16101700000.0,20604600000.0,12741600000.0
Other Cash Adjustment Outside Changein Cash,100000.0,94400000.0,,
Beginning Cash Position,16101700000.0,20604600000.0,12741600000.0,10531100000.0
Changes In Cash,676200000.0,-4597300000.0,7863000000.0,2210500000.0
Financing Cash Flow,-1006600000.0,-885700000.0,-754300000.0,-871900000.0
Net Other Financing Charges,,,,-130400000.0
Interest Paid Cff,-94700000.0,-58400000.0,-24300000.0,-26700000.0
Cash Dividends Paid,-634400000.0,-634400000.0,-634400000.0,-634400000.0
Common Stock Dividend Paid,,,,-634400000.0
Investing Cash Flow,-1013600000.0,-4689300000.0,3375900000.0,-719800000.0
Interest Received Cfi,749700000.0,471700000.0,717000000.0,968800000.0
Net Investment Purchase And Sale,31300000.0,767000000.0,3648400000.0,1360300000.0
Sale Of Investment,,767000000.0,3648400000.0,1377400000.0
Purchase Of Investment,,,,-17100000.0
Net Business Purchase And Sale,0.0,-4248400000.0,,
Purchase Of Business,0.0,-4248400000.0,,
Net PPE Purchase And Sale,-1794600000.0,-1679600000.0,-989500000.0,-3048900000.0
Sale Of PPE,13300000.0,18300000.0,17300000.0,23600000.0
Purchase Of PPE,-1807900000.0,-1697900000.0,-1006800000.0,-3072500000.0
Capital Expenditure Reported,,,,-3072500000.0
Operating Cash Flow,2696400000.0,977700000.0,5241400000.0,3802200000.0
Taxes Refund Paid,-703200000.0,-922300000.0,-1249400000.0,-2063500000.0
Change In Working Capital,-839100000.0,-2366500000.0,749600000.0,-1122100000.0
Change In Other Current Assets,-63100000.0,-379400000.0,-826500000.0,522800000.0
Change In Payable,1314600000.0,-2327300000.0,2838100000.0,1674400000.0
Change In Inventory,-1967300000.0,670600000.0,-1078400000.0,-3102900000.0
Change In Receivables,-55200000.0,4900000.0,-581900000.0,-263700000.0
Other Non Cash Items,-686100000.0,-3596000000.0,-462200000.0,-776500000.0
Stock Based Compensation,73800000.0,50300000.0,47900000.0,62900000.0
Provisionand Write Offof Assets,-18500000.0,-93400000.0,92500000.0,11200000.0
Depreciation And Amortization,1879200000.0,1495600000.0,1442100000.0,1322900000.0
Amortization Cash Flow,41900000.0,95700000.0,30900000.0,22400000.0
Depreciation,1837300000.0,1399900000.0,1411200000.0,1300500000.0
Net Foreign Currency Exchange Gain Loss,14800000.0,7300000.0,90300000.0,-148400000.0
Gain Loss On Sale Of PPE,3200000.0,500000.0,19200000.0,-13200000.0
Net Income From Continuing Operations,2972300000.0,6503900000.0,4697000000.0,6667900000.0
