,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,2431600.0,-1260600.0,0.0,Income Statement
1,Tax Rate For Calcs,0.305065,0.4,0.3,0.0,Income Statement
2,Total Unusual Items,0.0,6079000.0,-4202000.0,-47425000.0,Income Statement
3,Total Unusual Items Excluding Goodwill,0.0,6079000.0,-4202000.0,-47425000.0,Income Statement
4,Net Income From Continuing Operation Net Minority Interest,37060600000.0,25336669000.0,15139687000.0,-128352369000.0,Income Statement
5,Reconciled Depreciation,4992100000.0,4903194000.0,3968473000.0,3943792000.0,Income Statement
6,Net Interest Income,114610800000.0,91942468000.0,85480137000.0,70130999000.0,Income Statement
7,Interest Expense,91304500000.0,91249332000.0,114075071000.0,138411192000.0,Income Statement
8,Interest Income,205915300000.0,183191800000.0,199555208000.0,208542191000.0,Income Statement
9,Normalized Income,37060600000.0,25333021600.0,15142628400.0,-128304944000.0,Income Statement
10,Net Income From Continuing And Discontinued Operation,37060600000.0,25336669000.0,15139687000.0,-128352369000.0,Income Statement
11,Diluted Average Shares,10742202899.0,10735889831.0,10485515210.0,8899497497.0,Income Statement
12,Basic Average Shares,10742202899.0,10735889831.0,10485515210.0,8899497497.0,Income Statement
13,Diluted EPS,3.45,2.36,1.44,-14.42,Income Statement
14,Basic EPS,3.45,2.36,1.44,-14.42,Income Statement
15,Diluted NI Availto Com Stockholders,37060600000.0,25336669000.0,15139687000.0,-128352369000.0,Income Statement
16,Net Income Common Stockholders,37060600000.0,25336669000.0,15139687000.0,-128352369000.0,Income Statement
17,Net Income,37060600000.0,25336669000.0,15139687000.0,-128352369000.0,Income Statement
18,Minority Interests,-219100000.0,-234021000.0,-181627000.0,-159352000.0,Income Statement
19,Net Income Including Noncontrolling Interests,37279700000.0,25570690000.0,15321314000.0,-128193016000.0,Income Statement
20,Net Income Extraordinary,0.0,0.0,,,Income Statement
21,Net Income Continuous Operations,37279700000.0,25570690000.0,15321314000.0,-128193016000.0,Income Statement
22,Tax Provision,16184600000.0,12027300000.0,10357400000.0,,Income Statement
23,Pretax Income,53053000000.0,25177381000.0,14486742000.0,-128193016000.0,Income Statement
24,Special Income Charges,0.0,6079000.0,-4202000.0,-47425000.0,Income Statement
25,Other Special Charges,,-6079000.0,4202000.0,47425000.0,Income Statement
26,Write Off,,,,-8232147000.0,Income Statement
27,Gain On Sale Of Security,,10791504000.0,17297109000.0,8941176000.0,Income Statement
28,Operating Expense,55413100000.0,64924756000.0,61718500000.0,64415391000.0,Income Statement
29,Other Operating Expenses,18353000000.0,19758210000.0,17303338000.0,19300512000.0,Income Statement
30,Depreciation And Amortization In Income Statement,,4172641000.0,3968473000.0,3943791000.0,Income Statement
31,Depreciation Income Statement,,4172641000.0,3968473000.0,3943791000.0,Income Statement
32,Selling General And Administration,,736893000.0,795454000.0,764962000.0,Income Statement
33,Selling And Marketing Expense,,269630000.0,265560000.0,375118000.0,Income Statement
34,General And Administrative Expense,,467263000.0,529894000.0,389844000.0,Income Statement
35,Insurance And Claims,,2844980000.0,2595361000.0,2040349000.0,Income Statement
36,Rent And Landing Fees,,4753369000.0,4787033000.0,4562537000.0,Income Statement
37,Total Revenue,160364600000.0,132673386000.0,128482756000.0,108202232000.0,Income Statement
38,Operating Revenue,160364600000.0,132673386000.0,128482756000.0,108202232000.0,Income Statement
0,Ordinary Shares Number,10752402175.0,10752402175.0,10752402175.0,10380593998.0,Balance Sheet
1,Share Issued,10752402175.0,10752402175.0,10752402175.0,10380593998.0,Balance Sheet
2,Total Debt,126377500000.0,136185446000.0,174505526000.0,267929471000.0,Balance Sheet
3,Tangible Book Value,463192400000.0,425717077000.0,376280389000.0,348357248000.0,Balance Sheet
4,Invested Capital,589569900000.0,561902523000.0,550785915000.0,616286719000.0,Balance Sheet
5,Net Tangible Assets,463192400000.0,425717077000.0,376280389000.0,348357248000.0,Balance Sheet
