,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,51991133.755971,6338837.068252,-977575.582367,Income Statement
1,Tax Rate For Calcs,0.252586,0.263234,0.259013,0.26975,Income Statement
2,Normalized EBITDA,3508649000.0,2745508000.0,2363117000.0,2556040000.0,Income Statement
3,Total Unusual Items,0.0,197509000.0,24473000.0,-3624000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,0.0,197509000.0,24473000.0,-3624000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,2281240000.0,1895268000.0,1534712000.0,1634817000.0,Income Statement
6,Reconciled Depreciation,391663000.0,362960000.0,290876000.0,300892000.0,Income Statement
7,Reconciled Cost Of Revenue,19300045000.0,11992623000.0,6130417000.0,8927386000.0,Income Statement
8,EBIT,3116986000.0,2580057000.0,2096714000.0,2251524000.0,Income Statement
9,Net Interest Income,-64807000.0,1290244000.0,1407150000.0,2026328000.0,Income Statement
10,Interest Expense,64807000.0,7641000.0,25540000.0,12814000.0,Income Statement
11,Interest Income,,1301900000.0,1526823000.0,2039684000.0,Income Statement
12,Normalized Income,2281240000.0,1749750133.755971,1516577837.068252,1637463424.417633,Income Statement
13,Net Income From Continuing And Discontinued Operation,2281240000.0,1895268000.0,1534712000.0,1634817000.0,Income Statement
14,Total Expenses,24512820000.0,16426283000.0,10803717000.0,14142774000.0,Income Statement
15,Rent Expense Supplemental,,58645000.0,79896000.0,72345000.0,Income Statement
16,Diluted Average Shares,,114517704.0,114552000.0,114552000.0,Income Statement
17,Basic Average Shares,,114517704.0,114552000.0,114552000.0,Income Statement
18,Diluted EPS,,16.55,13.4,14.27,Income Statement
19,Basic EPS,,16.55,13.4,14.27,Income Statement
20,Diluted NI Availto Com Stockholders,2281240000.0,1895268000.0,1534712000.0,1634817000.0,Income Statement
21,Net Income Common Stockholders,2281240000.0,1895268000.0,1534712000.0,1634817000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,2281240000.0,1895268000.0,1534712000.0,1634817000.0,Income Statement
24,Net Income Including Noncontrolling Interests,2281240000.0,1895268000.0,1534712000.0,1634817000.0,Income Statement
25,Net Income Continuous Operations,2281240000.0,1895268000.0,1534712000.0,1634817000.0,Income Statement
26,Tax Provision,770939000.0,677148000.0,536462000.0,603893000.0,Income Statement
