,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,95609600.0,-616171.593934,0.0,-330853.350509
Tax Rate For Calcs,0.4,0.001822,0.0,0.000651
Normalized EBITDA,-2762424000.0,-232977000.0,172572000.0,-2317769000.0
Total Unusual Items,239024000.0,-338260000.0,16544000.0,-508599000.0
Total Unusual Items Excluding Goodwill,239024000.0,-338260000.0,16544000.0,-508599000.0
Net Income From Continuing Operation Net Minority Interest,-22706038000.0,-1125461000.0,-447152000.0,-3862304000.0
Reconciled Depreciation,100487000.0,127145000.0,162490000.0,181107000.0
Reconciled Cost Of Revenue,3100193000.0,3396346000.0,3497262000.0,4976776000.0
EBIT,-2623887000.0,-698482000.0,26626000.0,-3007475000.0
Net Interest Income,-19386372000.0,-236530000.0,-386446000.0,-851997000.0
Interest Expense,19386372000.0,509253000.0,461662000.0,869429000.0
Interest Income,,392524000.0,249109000.0,331608000.0
Normalized Income,-22849452400.0,-787817171.593934,-463696000.0,-3354035853.350509
Net Income From Continuing And Discontinued Operation,-22706038000.0,-1125461000.0,-447152000.0,-3862304000.0
Total Expenses,7108939000.0,4883374000.0,5098420000.0,9806766000.0
Rent Expense Supplemental,,19073000.0,26360000.0,43877000.0
Diluted Average Shares,211573220.0,211552820.0,211570757.0,211570757.0
Basic Average Shares,211573220.0,211552820.0,211570757.0,211570757.0
Diluted EPS,-107.32,-5.32,-2.11,-18.26
Basic EPS,-107.32,-5.32,-2.11,-18.26
Diluted NI Availto Com Stockholders,-22706038000.0,-1125461000.0,-447152000.0,-3862304000.0
Net Income Common Stockholders,-22706038000.0,-1125461000.0,-447152000.0,-3862304000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-22706038000.0,-1125461000.0,-447152000.0,-3862304000.0
Minority Interests,-74410000.0,80074000.0,-12116000.0,12078000.0
Net Income Including Noncontrolling Interests,-22631628000.0,-1205535000.0,-435036000.0,-3874382000.0
Net Income Continuous Operations,-22631628000.0,-1205535000.0,-435036000.0,-3874382000.0
Tax Provision,621369000.0,-2200000.0,0.0,-2522000.0
Pretax Income,-22010259000.0,-1207735000.0,-435036000.0,-3876904000.0
Other Non Operating Income Expenses,438168000.0,16636000.0,14735000.0,19535000.0
Special Income Charges,239024000.0,-337973000.0,13762000.0,-508225000.0
Other Special Charges,,299401000.0,1199000.0,3218000.0
Write Off,,38572000.0,-14961000.0,505007000.0
Net Non Operating Interest Income Expense,-19386372000.0,-236530000.0,-386446000.0,-851997000.0
Total Other Finance Cost,,119801000.0,173893000.0,314176000.0
Interest Expense Non Operating,19386372000.0,509253000.0,461662000.0,869429000.0
Interest Income Non Operating,,392524000.0,249109000.0,331608000.0
