,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-7726384.71907,-17343389.0,664335.0,-227760.0
Tax Rate For Calcs,0.236998,0.2681,0.3325,0.1825
Normalized EBITDA,1953710000.0,1368340000.0,1075506000.0,1455611000.0
Total Unusual Items,-32601000.0,-64690000.0,1998000.0,-1248000.0
Total Unusual Items Excluding Goodwill,-32601000.0,-64690000.0,1998000.0,-1248000.0
Net Income From Continuing Operation Net Minority Interest,813708000.0,369053000.0,117262000.0,302588000.0
Reconciled Depreciation,731968000.0,708786000.0,829510000.0,927752000.0
Reconciled Cost Of Revenue,14461348000.0,11685706000.0,9648792000.0,10734679000.0
EBIT,1189141000.0,594864000.0,247994000.0,526610000.0
Net Interest Income,-47378000.0,4410000.0,-29790000.0,-48440000.0
Interest Expense,47378000.0,33069000.0,42932000.0,96994000.0
Interest Income,29169000.0,41701000.0,17449000.0,50901000.0
Normalized Income,838582615.28093,416399611.0,115928335.0,303608240.0
Net Income From Continuing And Discontinued Operation,813708000.0,369053000.0,117262000.0,302588000.0
Total Expenses,19303188000.0,15180840000.0,12985289000.0,14527141000.0
Rent Expense Supplemental,29716000.0,33899000.0,30848000.0,39372000.0
Diluted Average Shares,244480469.0,244480469.0,244480469.0,244480469.0
Basic Average Shares,244480469.0,244480469.0,244480469.0,244480469.0
Diluted EPS,3.33,1.51,0.48,1.24
Basic EPS,3.33,1.51,0.48,1.24
Diluted NI Availto Com Stockholders,813708000.0,369053000.0,117262000.0,302588000.0
Net Income Common Stockholders,813708000.0,369053000.0,117262000.0,302588000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,813708000.0,369053000.0,117262000.0,302588000.0
Minority Interests,-57459000.0,-42134000.0,-19625000.0,-48628000.0
Net Income Including Noncontrolling Interests,871167000.0,411187000.0,136887000.0,351216000.0
Net Income Continuous Operations,871167000.0,411187000.0,136887000.0,351216000.0
Tax Provision,270596000.0,150608000.0,68175000.0,78400000.0
Pretax Income,1141763000.0,561795000.0,205062000.0,429616000.0
Other Non Operating Income Expenses,85624000.0,20692000.0,22819000.0,35919000.0
Special Income Charges,-32601000.0,-64690000.0,1998000.0,-1248000.0
Other Special Charges,-9918000.0,-3062000.0,-1998000.0,1248000.0
Impairment Of Capital Assets,0.0,49234000.0,,
Restructuring And Mergern Acquisition,32601000.0,18518000.0,,
Net Non Operating Interest Income Expense,-47378000.0,4410000.0,-29790000.0,-48440000.0
Total Other Finance Cost,2706000.0,4222000.0,4307000.0,2347000.0
Interest Expense Non Operating,47378000.0,33069000.0,42932000.0,96994000.0
Interest Income Non Operating,29169000.0,41701000.0,17449000.0,50901000.0
Operating Income,1136118000.0,564546000.0,197738000.0,461844000.0
Operating Expense,4841840000.0,3495134000.0,3336497000.0,3792462000.0
Other Operating Expenses,1948117000.0,552335000.0,467757000.0,557073000.0
Depreciation And Amortization In Income Statement,731968000.0,708786000.0,829510000.0,927753000.0
Amortization,118045000.0,141861000.0,197887000.0,191503000.0
Depreciation Income Statement,731968000.0,566925000.0,631623000.0,736250000.0
Selling General And Administration,356432000.0,269556000.0,173764000.0,214201000.0
Selling And Marketing Expense,237001000.0,177370000.0,88894000.0,111302000.0
General And Administrative Expense,119431000.0,92186000.0,84870000.0,102899000.0
Rent And Landing Fees,29716000.0,33899000.0,30848000.0,39372000.0
Gross Profit,5977958000.0,4059680000.0,3534235000.0,4254306000.0
Cost Of Revenue,14461348000.0,11685706000.0,9648792000.0,10734679000.0
Total Revenue,20439306000.0,15745386000.0,13183027000.0,14988985000.0
Operating Revenue,20439306000.0,15745386000.0,13183027000.0,14988985000.0
Ordinary Shares Number,244480469.0,244480469.0,244480469.0,244480469.0
Share Issued,244480469.0,244480469.0,244480469.0,244480469.0
Net Debt,111107000.0,46564000.0,,152733000.0
Total Debt,617636000.0,709917000.0,485156000.0,781301000.0
Tangible Book Value,6791874000.0,6084960000.0,5619543000.0,5429481000.0
Invested Capital,7604801000.0,6988198000.0,6431547000.0,6695964000.0
Working Capital,2492871000.0,1958487000.0,2014607000.0,1504811000.0
Net Tangible Assets,6791874000.0,6084960000.0,5619543000.0,5429481000.0
Capital Lease Obligations,40536000.0,40029000.0,38951000.0,41650000.0
Common Stock Equity,7027701000.0,6318310000.0,5985342000.0,5956313000.0
Total Capitalization,7336680000.0,6661783000.0,6157905000.0,6117219000.0
Total Equity Gross Minority Interest,7337190000.0,6612696000.0,6242948000.0,6218259000.0
Minority Interest,309489000.0,294386000.0,257606000.0,261946000.0
Stockholders Equity,7027701000.0,6318310000.0,5985342000.0,5956313000.0
Other Equity Interest,6783221000.0,6073830000.0,,
Retained Earnings,4913651000.0,4204260000.0,3871292000.0,3842719000.0
Additional Paid In Capital,807076000.0,807076000.0,807076000.0,807076000.0
Capital Stock,244480000.0,244480000.0,244480000.0,244480000.0
Common Stock,244480000.0,244480000.0,244480000.0,244480000.0
Total Liabilities Net Minority Interest,3405291000.0,3385445000.0,3089254000.0,2681865000.0
Total Non Current Liabilities Net Minority Interest,451288000.0,499063000.0,323746000.0,314070000.0
Non Current Deferred Taxes Liabilities,5463000.0,9579000.0,11683000.0,20877000.0
Long Term Debt And Capital Lease Obligation,349515000.0,383502000.0,211093000.0,198499000.0
Long Term Capital Lease Obligation,40536000.0,40029000.0,38530000.0,37593000.0
Long Term Debt,308979000.0,343473000.0,172563000.0,160906000.0
Long Term Provisions,96310000.0,105982000.0,100970000.0,94694000.0
Current Liabilities,2954003000.0,2886382000.0,2765508000.0,2367795000.0
Other Current Liabilities,143896000.0,-2000.0,195221000.0,
Current Debt And Capital Lease Obligation,268121000.0,326415000.0,274063000.0,582802000.0
Current Capital Lease Obligation,,0.0,421000.0,4057000.0
Current Debt,268121000.0,326415000.0,273642000.0,578745000.0
Current Provisions,100415000.0,36156000.0,30518000.0,31280000.0
Payables,2230268000.0,2493362000.0,2405289000.0,1740558000.0
Other Payable,313140000.0,492186000.0,320412000.0,282474000.0
Dividends Payable,11526000.0,14820000.0,18880000.0,22326000.0
Total Tax Payable,27796000.0,8702000.0,26272000.0,0.0
Accounts Payable,2202472000.0,1977654000.0,2039725000.0,1435758000.0
Total Assets,10742481000.0,9998141000.0,9332202000.0,8900124000.0
Total Non Current Assets,5295607000.0,5153272000.0,4552087000.0,5027518000.0
Other Non Current Assets,51163000.0,54687000.0,79000.0,
