,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-36578712.150372,96679634.458024,100084.247152,-96027.312517
Tax Rate For Calcs,0.357924,0.075839,0.129811,0.060281
Normalized EBITDA,4680903000.0,1259718000.0,1477408000.0,730408000.0
Total Unusual Items,-102197000.0,1274793000.0,771000.0,-1593000.0
Total Unusual Items Excluding Goodwill,-102197000.0,1274793000.0,771000.0,-1593000.0
Net Income From Continuing Operation Net Minority Interest,2111532000.0,1760962000.0,787039000.0,495965000.0
Reconciled Depreciation,104579000.0,86599000.0,78426000.0,71537000.0
Reconciled Cost Of Revenue,7374345000.0,3571713000.0,2871764000.0,3565701000.0
EBIT,4474127000.0,2447912000.0,1399753000.0,657278000.0
Net Interest Income,-1185528000.0,350912000.0,224234000.0,76829000.0
Interest Expense,1185528000.0,542440000.0,495307000.0,129498000.0
Interest Income,,921240000.0,750371000.0,231886000.0
Normalized Income,2177150287.849628,582848634.458024,786368084.247152,497461972.687483
Net Income From Continuing And Discontinued Operation,2111532000.0,1760962000.0,787039000.0,495965000.0
Total Expenses,9520822000.0,5005740000.0,4127137000.0,4882767000.0
Rent Expense Supplemental,,11418000.0,6964000.0,21236000.0
Diluted Average Shares,49578117.0,49576633.0,49572000.0,49572000.0
Basic Average Shares,49578117.0,49576633.0,49572000.0,49572000.0
Diluted EPS,42.59,35.52,15.88,10.0
Basic EPS,42.59,35.52,15.88,10.0
Diluted NI Availto Com Stockholders,2111532000.0,1760962000.0,787039000.0,495965000.0
Net Income Common Stockholders,2111532000.0,1760962000.0,787039000.0,495965000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2111532000.0,1760962000.0,787039000.0,495965000.0
Net Income Including Noncontrolling Interests,2111532000.0,1760962000.0,787039000.0,495965000.0
Net Income Continuous Operations,2111532000.0,1760962000.0,787039000.0,495965000.0
Tax Provision,1177067000.0,144510000.0,117407000.0,31815000.0
Pretax Income,3288599000.0,1905472000.0,904446000.0,527780000.0
Other Non Operating Income Expenses,4889425000.0,163953000.0,160431000.0,9198000.0
Special Income Charges,-102197000.0,1274633000.0,356000.0,-1593000.0
Other Special Charges,,-1276760000.0,-356000.0,450000.0
Write Off,,2127000.0,,1143000.0
Net Non Operating Interest Income Expense,-1185528000.0,350912000.0,224234000.0,76829000.0
Total Other Finance Cost,,27888000.0,30830000.0,25559000.0
Interest Expense Non Operating,1185528000.0,542440000.0,495307000.0,129498000.0
Interest Income Non Operating,,921240000.0,750371000.0,231886000.0
Operating Income,-313101000.0,-24193000.0,28701000.0,104974000.0
Operating Expense,2146477000.0,1434027000.0,1255373000.0,1317066000.0
Other Operating Expenses,1510236000.0,356233000.0,374211000.0,404096000.0
Depreciation And Amortization In Income Statement,,86599000.0,,
Amortization,,611000.0,,
Depreciation Income Statement,,85988000.0,,
Selling General And Administration,,422716000.0,379115000.0,345165000.0
Selling And Marketing Expense,,299377000.0,292060000.0,284399000.0
General And Administrative Expense,,123339000.0,87055000.0,60766000.0
Rent And Landing Fees,,11418000.0,6964000.0,21236000.0
Gross Profit,1833376000.0,1409834000.0,1284074000.0,1422040000.0
Cost Of Revenue,7374345000.0,3571713000.0,2871764000.0,3565701000.0
Total Revenue,9207721000.0,4981547000.0,4155838000.0,4987741000.0
Operating Revenue,9207721000.0,4981547000.0,4155838000.0,4987741000.0
Ordinary Shares Number,49572490.0,49572490.0,49572490.0,49572490.0
