,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,0.0,0.0,-73105301.45597,Income Statement
1,Tax Rate For Calcs,0.27847,0.27494,0.268175,0.286867,Income Statement
2,Normalized EBITDA,21660782000.0,15043398000.0,8861896811.0,8284458656.0,Income Statement
3,Total Unusual Items,0.0,,0.0,-254840391.0,Income Statement
4,Total Unusual Items Excluding Goodwill,0.0,,0.0,-254840391.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,13709936000.0,9122005000.0,4830080979.0,4401047305.0,Income Statement
6,Reconciled Depreciation,2655487000.0,2462370000.0,2260923789.0,1795299751.0,Income Statement
7,Reconciled Cost Of Revenue,43447973000.0,29141122000.0,16068389355.0,15112609171.0,Income Statement
8,EBIT,19005295000.0,12581028000.0,6600973022.0,6234318514.0,Income Statement
9,Net Interest Income,-4098000.0,-3126000.0,-782187.0,58778598.0,Income Statement
10,Interest Expense,4098000.0,0.0,922683.0,62892738.0,Income Statement
11,Interest Income,,17000.0,278570.0,121758639.0,Income Statement
12,Normalized Income,13709936000.0,9122005000.0,4830080979.0,4582782394.54403,Income Statement
13,Net Income From Continuing And Discontinued Operation,13709936000.0,9122005000.0,4830080979.0,4401047305.0,Income Statement
14,Total Expenses,54897759000.0,37589463000.0,22165056962.0,20575405216.0,Income Statement
15,Rent Expense Supplemental,,379028000.0,321510127.0,319854245.0,Income Statement
16,Diluted Average Shares,,2018142699.0,1057607311.0,992190821.0,Income Statement
17,Basic Average Shares,,2018142699.0,1057607311.0,992190821.0,Income Statement
18,Diluted EPS,,4.52,4.5648,4.435199,Income Statement
19,Basic EPS,,4.52,4.5648,4.435199,Income Statement
20,Diluted NI Availto Com Stockholders,13709936000.0,9122005000.0,4830080979.0,4401047305.0,Income Statement
21,Net Income Common Stockholders,13709936000.0,9122005000.0,4830080979.0,4401047305.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,13709936000.0,9122005000.0,4830080979.0,4401047305.0,Income Statement
24,Net Income Including Noncontrolling Interests,13709936000.0,9122005000.0,4830080979.0,4401047305.0,Income Statement
25,Net Income Continuous Operations,13709936000.0,9122005000.0,4830080979.0,4401047305.0,Income Statement
26,Tax Provision,5291261000.0,3459023000.0,1769969360.0,1770378471.0,Income Statement
27,Pretax Income,19001197000.0,12581028000.0,6600050339.0,6171425776.0,Income Statement
28,Other Non Operating Income Expenses,,-22242000.0,193079760.0,15321543.0,Income Statement
29,Special Income Charges,0.0,,0.0,-254840391.0,Income Statement
30,Write Off,,,0.0,254840391.0,Income Statement
31,Net Non Operating Interest Income Expense,-4098000.0,-3126000.0,-782187.0,58778598.0,Income Statement
32,Total Other Finance Cost,,3143000.0,138074.0,87303.0,Income Statement
33,Interest Expense Non Operating,4098000.0,0.0,922683.0,62892738.0,Income Statement
34,Interest Income Non Operating,,17000.0,278570.0,121758639.0,Income Statement
35,Operating Income,19069914000.0,12606414000.0,6392925152.0,6347778543.0,Income Statement
36,Operating Expense,11449786000.0,8448341000.0,6096667607.0,5462796045.0,Income Statement
37,Other Operating Expenses,4793010000.0,820472000.0,514123447.0,629303322.0,Income Statement
38,Depreciation And Amortization In Income Statement,2655487000.0,2462370000.0,2260923789.0,1795299751.0,Income Statement
39,Depreciation Income Statement,2655487000.0,2462370000.0,2260923789.0,1795299751.0,Income Statement
40,Selling General And Administration,,2061356000.0,1342748603.0,1109696433.0,Income Statement
41,Selling And Marketing Expense,,1469413000.0,1075927007.0,872870309.0,Income Statement
42,General And Administrative Expense,,591943000.0,266821596.0,236826124.0,Income Statement
43,Rent And Landing Fees,,379028000.0,321510127.0,319854245.0,Income Statement
44,Gross Profit,30519700000.0,21054755000.0,12489592759.0,11810574588.0,Income Statement
45,Cost Of Revenue,43447973000.0,29141122000.0,16068389355.0,15112609171.0,Income Statement
46,Total Revenue,73967673000.0,50195877000.0,28557982114.0,26923183759.0,Income Statement
