,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,0.0,-75907.527279,-1378800.0
Tax Rate For Calcs,0.266081,0.203386,0.215646,0.3
Normalized EBITDA,87479000.0,77125000.0,32854000.0,28527000.0
Total Unusual Items,0.0,0.0,-352000.0,-4596000.0
Total Unusual Items Excluding Goodwill,0.0,0.0,-352000.0,-4596000.0
Net Income From Continuing Operation Net Minority Interest,34152000.0,43754000.0,12723000.0,2968000.0
Reconciled Depreciation,14033000.0,10065000.0,8056000.0,7650000.0
Reconciled Cost Of Revenue,573495000.0,566314000.0,385919000.0,335231000.0
EBIT,73446000.0,67060000.0,24446000.0,16281000.0
Net Interest Income,-22206000.0,-13928000.0,-10806000.0,-13480000.0
Interest Expense,22206000.0,12135000.0,8225000.0,11136000.0
Interest Income,,290000.0,331000.0,423000.0
Normalized Income,34152000.0,43754000.0,12999092.472721,6185200.0
Net Income From Continuing And Discontinued Operation,34152000.0,43754000.0,12723000.0,2968000.0
Total Expenses,898716000.0,741649000.0,520800000.0,466685000.0
Rent Expense Supplemental,,3023000.0,1496000.0,660000.0
Diluted Average Shares,25796000.0,25796000.0,25796000.0,25796000.0
Basic Average Shares,25796000.0,25796000.0,25796000.0,25796000.0
Diluted EPS,2.1,1.629439,0.493216,0.115057
Basic EPS,2.1,1.629439,0.493216,0.115057
Diluted NI Availto Com Stockholders,34152000.0,43754000.0,12723000.0,2968000.0
Net Income Common Stockholders,34152000.0,43754000.0,12723000.0,2968000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,34152000.0,43754000.0,12723000.0,2968000.0
Minority Interests,-3454000.0,,,
Net Income Including Noncontrolling Interests,37606000.0,43754000.0,12723000.0,2968000.0
Net Income Discontinuous Operations,0.0,0.0,0.0,0.0
Net Income Continuous Operations,37606000.0,43754000.0,12723000.0,2968000.0
Tax Provision,13634000.0,11171000.0,3498000.0,2177000.0
Pretax Income,51240000.0,54925000.0,16221000.0,5145000.0
Other Non Operating Income Expenses,18170000.0,355000.0,52000.0,370000.0
Special Income Charges,0.0,0.0,-352000.0,-4596000.0
Other Special Charges,,,352000.0,18000.0
Write Off,,0.0,0.0,4578000.0
Net Non Operating Interest Income Expense,-22206000.0,-13928000.0,-10806000.0,-13480000.0
Total Other Finance Cost,,2083000.0,2912000.0,2767000.0
Interest Expense Non Operating,22206000.0,12135000.0,8225000.0,11136000.0
Interest Income Non Operating,,290000.0,331000.0,423000.0
Operating Income,55276000.0,63465000.0,25007000.0,17506000.0
Operating Expense,325221000.0,175335000.0,134881000.0,131454000.0
Other Operating Expenses,266820000.0,74388000.0,73866000.0,76166000.0
Depreciation And Amortization In Income Statement,14033000.0,10065000.0,8056000.0,7650000.0
Amortization,,177000.0,130000.0,152000.0
Depreciation Income Statement,14033000.0,9888000.0,7926000.0,7498000.0
Selling General And Administration,,57880000.0,33980000.0,32209000.0
Selling And Marketing Expense,,53805000.0,31280000.0,27764000.0
General And Administrative Expense,,4075000.0,2700000.0,4445000.0
Rent And Landing Fees,,3023000.0,1496000.0,660000.0
Gross Profit,380497000.0,238800000.0,159888000.0,148960000.0
Cost Of Revenue,573495000.0,566314000.0,385919000.0,335231000.0
Total Revenue,953992000.0,805114000.0,545807000.0,484191000.0
Operating Revenue,953992000.0,805114000.0,545807000.0,484191000.0
Ordinary Shares Number,25796000.0,25796000.0,25796000.0,25796000.0
Share Issued,25796000.0,25796000.0,25796000.0,25796000.0
