,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-102463900.0,-1172984100.0,-1037160.0,4821480.0
Tax Rate For Calcs,0.2695,0.237,0.2412,0.2724
Total Unusual Items,-380200000.0,-4949300000.0,-4300000.0,17700000.0
Total Unusual Items Excluding Goodwill,-380200000.0,-4949300000.0,-4300000.0,17700000.0
Net Income From Continuing Operation Net Minority Interest,60200300000.0,27211000000.0,24988300000.0,25122700000.0
Reconciled Depreciation,6006900000.0,1353700000.0,1373600000.0,1410500000.0
Net Interest Income,162894900000.0,89121000000.0,80756200000.0,80030000000.0
Interest Expense,129312700000.0,97343100000.0,90542600000.0,82702600000.0
Interest Income,292207600000.0,186464100000.0,171298800000.0,162732600000.0
Normalized Income,60478036100.0,30987315900.0,24991562840.0,25109821480.0
Net Income From Continuing And Discontinued Operation,60200300000.0,27211000000.0,24988300000.0,25122700000.0
Diluted Average Shares,376100000.0,266200000.0,246300000.0,232900000.0
Basic Average Shares,374400000.0,266200000.0,246300000.0,232900000.0
Diluted EPS,159.83,102.23,101.44,107.89
Basic EPS,160.54,102.23,101.44,107.89
Diluted NI Availto Com Stockholders,60200300000.0,27211000000.0,24988300000.0,25122700000.0
Net Income Common Stockholders,60200300000.0,27211000000.0,24988300000.0,25122700000.0
Net Income,60200300000.0,27211000000.0,24988300000.0,25122700000.0
Minority Interests,,0.0,0.0,
Net Income Including Noncontrolling Interests,60200300000.0,27211000000.0,24988300000.0,25122700000.0
Net Income Continuous Operations,60200300000.0,27211000000.0,24988300000.0,25122700000.0
Tax Provision,22022500000.0,8413200000.0,7907500000.0,9368300000.0
Pretax Income,82137200000.0,35492500000.0,32780100000.0,34386700000.0
Special Income Charges,-380200000.0,-4949300000.0,-4300000.0,17700000.0
Other Special Charges,10000000.0,7900000.0,6500000.0,-11700000.0
Write Off,370200000.0,4941400000.0,-2200000.0,-6000000.0
Gain On Sale Of Security,6433100000.0,4394400000.0,806500000.0,178000000.0
Operating Expense,48369400000.0,19484200000.0,18717900000.0,19718900000.0
Other Operating Expenses,11411600000.0,5962400000.0,6424200000.0,6868500000.0
Depreciation And Amortization In Income Statement,6006900000.0,1353700000.0,1373600000.0,1410500000.0
Depreciation Income Statement,6006900000.0,1353700000.0,1373600000.0,1410500000.0
Selling General And Administration,4407500000.0,2132000000.0,1737000000.0,1212500000.0
Selling And Marketing Expense,2218100000.0,1004700000.0,613100000.0,619800000.0
General And Administrative Expense,2189400000.0,1127300000.0,1123900000.0,592700000.0
Insurance And Claims,78800000.0,20300000.0,20700000.0,13800000.0
Rent And Landing Fees,76400000.0,32400000.0,92400000.0,98800000.0
Total Revenue,168618100000.0,92921000000.0,81774800000.0,80813200000.0
Operating Revenue,168618100000.0,92921000000.0,81774800000.0,80813200000.0
Ordinary Shares Number,374427276.0,270519713.0,253061513.0,232854743.0
Share Issued,374427276.0,270519713.0,253061513.0,232854743.0
Net Debt,1175961700000.0,812818500000.0,785666600000.0,790104700000.0
Total Debt,1286886100000.0,929193300000.0,903655400000.0,828715800000.0
Tangible Book Value,404873800000.0,260912200000.0,217149000000.0,181396400000.0
Invested Capital,1715993900000.0,1186641600000.0,1117333400000.0,1006510800000.0
Net Tangible Assets,404873800000.0,260912200000.0,217149000000.0,181396400000.0
Common Stock Equity,435128600000.0,260942600000.0,217172900000.0,181423100000.0
Total Capitalization,1715993900000.0,1186641600000.0,1117333400000.0,1006510800000.0
Total Equity Gross Minority Interest,437995400000.0,260942600000.0,217172900000.0,181423100000.0
Minority Interest,2866800000.0,,,
Stockholders Equity,435128600000.0,260942600000.0,217172900000.0,181423100000.0
Other Equity Interest,1998400000.0,,,
Retained Earnings,156999500000.0,123554700000.0,105325100000.0,93945400000.0
Additional Paid In Capital,174501500000.0,57162600000.0,32551500000.0,18086900000.0
Capital Stock,3744300000.0,2705200000.0,2530600000.0,2268800000.0
Common Stock,3744300000.0,2705200000.0,2530600000.0,2268800000.0
Total Liabilities Net Minority Interest,1668006100000.0,1161739000000.0,1081104900000.0,961234800000.0
Derivative Product Liabilities,,,,0.0
Long Term Debt And Capital Lease Obligation,1286886100000.0,929193300000.0,903655400000.0,828715800000.0
Payables,11317800000.0,5818500000.0,9207500000.0,5577000000.0
Other Payable,6482500000.0,3692800000.0,4015700000.0,3016800000.0
Dividends Payable,94500000.0,97200000.0,1616500000.0,105700000.0
Total Tax Payable,1608900000.0,368200000.0,1020200000.0,1020200000.0
Accounts Payable,3131900000.0,1660300000.0,2555100000.0,1434300000.0
Total Assets,2106001500000.0,1422681600000.0,1298277800000.0,1142657900000.0
Investments And Advances,81004200000.0,71726300000.0,35180900000.0,36943600000.0
Investmentin Financial Assets,79166800000.0,69971900000.0,33558000000.0,35438400000.0
Available For Sale Securities,66256600000.0,44250600000.0,31782700000.0,27807100000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,6207200000.0,23707300000.0,82800000.0,44000000.0
Trading Securities,,,,30200000.0
Long Term Equity Investment,1837400000.0,1754400000.0,1622900000.0,1505200000.0
