,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,-63413600.0,17547600.0,-2490300.0,96066900.0,Income Statement
1,Tax Rate For Calcs,0.4,0.4,0.3,0.3,Income Statement
2,Normalized EBITDA,-327764000.0,-368240000.0,-451407000.0,-413373000.0,Income Statement
3,Total Unusual Items,-158534000.0,43869000.0,-8301000.0,320223000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,-158534000.0,43869000.0,-8301000.0,320223000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,-1512480000.0,-1261333000.0,-1306053000.0,-474431000.0,Income Statement
6,Reconciled Depreciation,292598000.0,300038000.0,307497000.0,386425000.0,Income Statement
7,Reconciled Cost Of Revenue,3082185000.0,3324135000.0,2546640000.0,3675798000.0,Income Statement
8,EBIT,-778896000.0,-624409000.0,-767205000.0,-479575000.0,Income Statement
9,Net Interest Income,-733529000.0,-643284000.0,-536228000.0,-234800000.0,Income Statement
10,Interest Expense,733529000.0,636986000.0,531965000.0,230125000.0,Income Statement
11,Normalized Income,-1417359600.0,-1287654400.0,-1300242300.0,-698587100.0,Income Statement
12,Net Income From Continuing And Discontinued Operation,-1512480000.0,-1261333000.0,-1368676000.0,-474431000.0,Income Statement
13,Total Expenses,4468484000.0,4744795000.0,4024159000.0,5470367000.0,Income Statement
14,Rent Expense Supplemental,,4340000.0,4082000.0,13966000.0,Income Statement
15,Diluted Average Shares,,71870826.0,71859000.0,71859000.0,Income Statement
16,Basic Average Shares,,71870826.0,71859000.0,71859000.0,Income Statement
17,Diluted EPS,,-17.55,-19.046689,-6.602249,Income Statement
18,Basic EPS,,-17.55,-19.046689,-6.602249,Income Statement
19,Diluted NI Availto Com Stockholders,-1512480000.0,-1261333000.0,-1368676000.0,-474431000.0,Income Statement
20,Net Income Common Stockholders,-1512480000.0,-1261333000.0,-1368676000.0,-474431000.0,Income Statement
21,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
22,Net Income,-1512480000.0,-1261333000.0,-1368676000.0,-474431000.0,Income Statement
23,Minority Interests,25100.0,82000.0,30768000.0,247590000.0,Income Statement
24,Net Income Including Noncontrolling Interests,-1512505000.0,-1261415000.0,-1399444000.0,-722021000.0,Income Statement
25,Net Income Discontinuous Operations,,0.0,-62623000.0,,Income Statement
26,Net Income Continuous Operations,-1512505000.0,-1261415000.0,-1336821000.0,-722021000.0,Income Statement
27,Tax Provision,80000.0,20000.0,37651000.0,12321000.0,Income Statement
28,Pretax Income,-1512425000.0,-1261395000.0,-1299170000.0,-709700000.0,Income Statement
29,Other Non Operating Income Expenses,45461000.0,26343000.0,32451000.0,93592000.0,Income Statement
30,Special Income Charges,-158534000.0,43869000.0,-8301000.0,320223000.0,Income Statement
31,Other Special Charges,158534000.0,-46385000.0,,-321292000.0,Income Statement
32,Write Off,,2516000.0,8301000.0,1069000.0,Income Statement
33,Net Non Operating Interest Income Expense,-733529000.0,-643284000.0,-536228000.0,-234800000.0,Income Statement
34,Total Other Finance Cost,,6298000.0,4263000.0,4675000.0,Income Statement
35,Interest Expense Non Operating,733529000.0,636986000.0,531965000.0,230125000.0,Income Statement
36,Operating Income,-665823000.0,-690887000.0,-773009000.0,-880313000.0,Income Statement
37,Operating Expense,1386299000.0,1420660000.0,1477519000.0,1794569000.0,Income Statement
38,Other Operating Expenses,590713000.0,109736000.0,281050000.0,61627000.0,Income Statement
39,Depreciation And Amortization In Income Statement,292598000.0,300037000.0,307497000.0,386425000.0,Income Statement
40,Amortization,,0.0,967000.0,565000.0,Income Statement
