,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,-47712968.708448,4120000.0,-109140000.0,13356127.581514
Tax Rate For Calcs,0.381704,0.4,0.3,0.246879
Normalized EBITDA,1936800000.0,462100000.0,882500000.0,2272700000.0
Total Unusual Items,-125000000.0,10300000.0,-363800000.0,54100000.0
Total Unusual Items Excluding Goodwill,-125000000.0,10300000.0,-363800000.0,54100000.0
Net Income From Continuing Operation Net Minority Interest,780300000.0,-328000000.0,-187800000.0,1291700000.0
Reconciled Depreciation,566800000.0,587300000.0,604300000.0,609400000.0
Reconciled Cost Of Revenue,19700400000.0,12643200000.0,10853700000.0,13248000000.0
EBIT,1245000000.0,-114900000.0,-85600000.0,1717400000.0
Net Interest Income,-116900000.0,37000000.0,-9200000.0,33600000.0
Interest Expense,116900000.0,53400000.0,52300000.0,27500000.0
Interest Income,523500000.0,90400000.0,60100000.0,84300000.0
Normalized Income,857587031.291552,-334180000.0,66860000.0,1250956127.581514
Net Income From Continuing And Discontinued Operation,780300000.0,-328000000.0,-187800000.0,1291700000.0
Total Expenses,26227500000.0,17249600000.0,14704900000.0,17528200000.0
Rent Expense Supplemental,24900000.0,37000000.0,37200000.0,60700000.0
Diluted Average Shares,233217537.0,233289875.0,232045036.0,239340675.0
Basic Average Shares,231561423.0,231262959.0,231206795.0,239340675.0
Diluted EPS,3.35,-1.53,-0.81,5.4
Basic EPS,3.37,-1.53,-0.81,5.4
Diluted NI Availto Com Stockholders,780300000.0,-353000000.0,-187800000.0,1291700000.0
Net Income Common Stockholders,780300000.0,-353000000.0,-187800000.0,1291700000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,780300000.0,-353000000.0,-187800000.0,1291700000.0
Minority Interests,82800000.0,0.0,0.0,19000000.0
Net Income Including Noncontrolling Interests,697500000.0,-353000000.0,-187800000.0,1272700000.0
Net Income Extraordinary,,-25000000.0,,
Net Income Continuous Operations,697500000.0,-328000000.0,-187800000.0,1272700000.0
Tax Provision,430600000.0,159700000.0,49900000.0,417200000.0
Pretax Income,1128100000.0,-168300000.0,-137900000.0,1689900000.0
Other Non Operating Income Expenses,671400000.0,62000000.0,8400000.0,35600000.0
Special Income Charges,-125000000.0,10200000.0,-365200000.0,5100000.0
Other Special Charges,-49000000.0,-162600000.0,-83800000.0,-104900000.0
Write Off,1100000.0,6000000.0,20400000.0,39300000.0
Impairment Of Capital Assets,158400000.0,94200000.0,174000000.0,
Restructuring And Mergern Acquisition,15600000.0,52200000.0,254600000.0,60500000.0
Net Non Operating Interest Income Expense,-116900000.0,37000000.0,-9200000.0,33600000.0
Total Other Finance Cost,,,17000000.0,23200000.0
Interest Expense Non Operating,116900000.0,53400000.0,52300000.0,27500000.0
Interest Income Non Operating,523500000.0,90400000.0,60100000.0,84300000.0
Operating Income,767000000.0,-281900000.0,224700000.0,1553400000.0
Operating Expense,6527100000.0,4606400000.0,3851200000.0,4280200000.0
Other Operating Expenses,3841200000.0,2036500000.0,1553100000.0,1614400000.0
Depreciation And Amortization In Income Statement,566800000.0,587300000.0,604300000.0,609400000.0
Amortization,248600000.0,233200000.0,229900000.0,217100000.0
Depreciation Income Statement,566800000.0,354100000.0,374400000.0,392300000.0
Selling General And Administration,847000000.0,396600000.0,320100000.0,317100000.0
Selling And Marketing Expense,407300000.0,225100000.0,179500000.0,149000000.0
General And Administrative Expense,439700000.0,171500000.0,140600000.0,168100000.0
Rent And Landing Fees,24900000.0,37000000.0,37200000.0,60700000.0
Gross Profit,7294100000.0,4324500000.0,4075900000.0,5833600000.0
Cost Of Revenue,19700400000.0,12643200000.0,10853700000.0,13248000000.0
Total Revenue,26994500000.0,16967700000.0,14929600000.0,19081600000.0
Operating Revenue,26994500000.0,16967700000.0,14929600000.0,19081600000.0
Ordinary Shares Number,231648587.0,231521292.0,231206795.0,231206795.0
Share Issued,231648587.0,231521292.0,231206795.0,231206795.0
Net Debt,,1418800000.0,,
Total Debt,282600000.0,2573600000.0,202500000.0,279800000.0
Tangible Book Value,14080500000.0,5658500000.0,5928500000.0,6256200000.0
Invested Capital,15899300000.0,9818600000.0,7860800000.0,8083200000.0
Working Capital,9234700000.0,3573500000.0,2602600000.0,3137500000.0
Net Tangible Assets,14080500000.0,5658500000.0,5928500000.0,6256200000.0
