,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,61842411.905405,70157589.883224,75747753.7813
Tax Rate For Calcs,0.244264,0.236788,0.224473,0.217883
Normalized EBITDA,3847682000.0,3939027000.0,2374926000.0,1134442000.0
Total Unusual Items,,261172000.0,312543000.0,347654000.0
Total Unusual Items Excluding Goodwill,,261172000.0,312543000.0,347654000.0
Net Income From Continuing Operation Net Minority Interest,2759390000.0,3111812000.0,2003405000.0,1061553000.0
Reconciled Depreciation,194804000.0,114628000.0,92005000.0,117324000.0
Reconciled Cost Of Revenue,809907000.0,1041688000.0,734224000.0,729199000.0
EBIT,3652878000.0,4085571000.0,2595464000.0,1364772000.0
Net Interest Income,-1335000.0,154093000.0,173424000.0,160903000.0
Interest Expense,1335000.0,99000.0,230000.0,294000.0
Interest Income,,154192000.0,173654000.0,161197000.0
Normalized Income,2759390000.0,2912482411.905405,1761019589.883224,789646753.7813
Net Income From Continuing And Discontinued Operation,2759390000.0,3111812000.0,2003405000.0,1061553000.0
Total Expenses,2512239000.0,1864074000.0,1333969000.0,1402774000.0
Rent Expense Supplemental,,19625000.0,22039000.0,24108000.0
Diluted Average Shares,,104493351.0,104500000.0,104500000.0
Basic Average Shares,,104493351.0,104500000.0,104500000.0
Diluted EPS,,29.78,19.17,10.16
Basic EPS,,29.78,19.17,10.16
Diluted NI Availto Com Stockholders,2759390000.0,3111812000.0,2003405000.0,1061553000.0
Net Income Common Stockholders,2759390000.0,3111812000.0,2003405000.0,1061553000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2759390000.0,3111812000.0,2003405000.0,1061553000.0
Minority Interests,-211000.0,-6269000.0,-9268000.0,-5629000.0
Net Income Including Noncontrolling Interests,2759601000.0,3118081000.0,2012673000.0,1067182000.0
Net Income Continuous Operations,2759601000.0,3118081000.0,2012673000.0,1067182000.0
Tax Provision,891942000.0,967391000.0,582561000.0,297296000.0
Pretax Income,3651543000.0,4085472000.0,2595234000.0,1364478000.0
Other Non Operating Income Expenses,658483000.0,35181000.0,6065000.0,8102000.0
Special Income Charges,,-55343000.0,-69634000.0,-70083000.0
Other Special Charges,,-2006000.0,,-1528000.0
Write Off,,57349000.0,69634000.0,71611000.0
Net Non Operating Interest Income Expense,-1335000.0,154093000.0,173424000.0,160903000.0
Interest Expense Non Operating,1335000.0,99000.0,230000.0,294000.0
Interest Income Non Operating,,154192000.0,173654000.0,161197000.0
Operating Income,3038629000.0,3649234000.0,2103202000.0,847819000.0
Operating Expense,1702332000.0,822386000.0,599745000.0,673575000.0
Other Operating Expenses,1507528000.0,540054000.0,353166000.0,386704000.0
Depreciation And Amortization In Income Statement,194804000.0,114628000.0,92005000.0,117324000.0
Amortization,,52500000.0,,40308000.0
