,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.4,0.0,0.0,0.0
Normalized EBITDA,2917389000.0,3427222000.0,1140878000.0,854947000.0
Total Unusual Items,0.0,-1072824000.0,-84388000.0,-11962000.0
Total Unusual Items Excluding Goodwill,0.0,-1072824000.0,-84388000.0,-11962000.0
Net Income From Continuing Operation Net Minority Interest,578302000.0,480655000.0,-758220000.0,-1143394000.0
Reconciled Depreciation,979274000.0,913246000.0,939949000.0,967863000.0
Reconciled Cost Of Revenue,42995793000.0,36240260000.0,22611812000.0,24386751000.0
EBIT,1938115000.0,1441152000.0,116541000.0,-124878000.0
Net Interest Income,-888842000.0,-965549000.0,-860530000.0,-963172000.0
Interest Expense,888842000.0,960497000.0,874761000.0,1018516000.0
Interest Income,,21484000.0,19847000.0,64673000.0
Normalized Income,578302000.0,1553479000.0,-673832000.0,-1131432000.0
Net Income From Continuing And Discontinued Operation,578302000.0,480655000.0,-758220000.0,-1143394000.0
Total Expenses,59667526000.0,43714151000.0,27178114000.0,28842648000.0
Rent Expense Supplemental,,460140000.0,397696000.0,242048000.0
Diluted Average Shares,,110488736.0,110450286.0,103299196.0
Basic Average Shares,,110488736.0,110450286.0,103299196.0
Diluted EPS,,4.35,-6.86,-11.07
Basic EPS,,4.35,-6.86,-11.07
Diluted NI Availto Com Stockholders,578302000.0,480655000.0,-758220000.0,-1143394000.0
Net Income Common Stockholders,578302000.0,480655000.0,-758220000.0,-1143394000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,578302000.0,480655000.0,-758220000.0,-1143394000.0
Net Income Including Noncontrolling Interests,578302000.0,480655000.0,-758220000.0,-1143394000.0
Net Income Continuous Operations,578302000.0,480655000.0,-758220000.0,-1143394000.0
Tax Provision,470971000.0,0.0,0.0,0.0
Pretax Income,1049273000.0,480655000.0,-758220000.0,-1143394000.0
Other Non Operating Income Expenses,354894000.0,273417000.0,87647000.0,484230000.0
Special Income Charges,0.0,-1072824000.0,-84388000.0,-11967000.0
Other Special Charges,,73985000.0,73809000.0,6213000.0
Write Off,,998839000.0,10579000.0,5754000.0
Net Non Operating Interest Income Expense,-888842000.0,-965549000.0,-860530000.0,-963172000.0
Total Other Finance Cost,,26536000.0,5616000.0,9329000.0
Interest Expense Non Operating,888842000.0,960497000.0,874761000.0,1018516000.0
Interest Income Non Operating,,21484000.0,19847000.0,64673000.0
Operating Income,1583221000.0,2262921000.0,98642000.0,-650177000.0
Operating Expense,16671733000.0,7473891000.0,4566302000.0,4455897000.0
Other Operating Expenses,14376233000.0,3984675000.0,1929171000.0,2268902000.0
Depreciation And Amortization In Income Statement,979274000.0,913246000.0,939949000.0,967863000.0
Amortization,,800000.0,,
Depreciation Income Statement,979274000.0,912446000.0,939949000.0,967863000.0
Selling General And Administration,,659373000.0,305830000.0,326268000.0
Selling And Marketing Expense,,558428000.0,231378000.0,216675000.0
General And Administrative Expense,,100945000.0,74452000.0,109593000.0
Rent And Landing Fees,,460140000.0,397696000.0,242048000.0
Gross Profit,18254954000.0,9736812000.0,4664944000.0,3805720000.0
Cost Of Revenue,42995793000.0,36240260000.0,22611812000.0,24386751000.0
