,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,176583.172687,1914149.127912,-337874.727898,Income Statement
1,Tax Rate For Calcs,0.23257,0.274624,0.225917,0.211799,Income Statement
2,Normalized EBITDA,129674000.0,97938000.0,47067920.0,83475698.0,Income Statement
3,Total Unusual Items,0.0,643000.0,8472796.0,-1595260.0,Income Statement
4,Total Unusual Items Excluding Goodwill,0.0,643000.0,8472796.0,-1595260.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,59858000.0,40262000.0,8544696.0,15039248.0,Income Statement
6,Reconciled Depreciation,22107000.0,22590000.0,25454834.0,31002843.0,Income Statement
7,Reconciled Cost Of Revenue,2557618000.0,2246598000.0,1214392319.0,1502617082.0,Income Statement
8,EBIT,107567000.0,75991000.0,30085882.0,50877595.0,Income Statement
9,Net Interest Income,-29569000.0,-20548000.0,-28512211.0,-40533272.0,Income Statement
10,Interest Expense,29569000.0,20486000.0,19047406.0,31797118.0,Income Statement
11,Interest Income,,7230000.0,1670696.0,17012896.0,Income Statement
12,Normalized Income,59858000.0,39795583.172687,1986049.127912,16296633.272102,Income Statement
13,Net Income From Continuing And Discontinued Operation,59858000.0,40262000.0,8544696.0,15039248.0,Income Statement
14,Total Expenses,2760041000.0,2339323000.0,1345365129.0,1691482483.0,Income Statement
15,Rent Expense Supplemental,,1474000.0,1155979.0,3967359.0,Income Statement
16,Diluted Average Shares,,89471111.0,88760000.0,88760000.0,Income Statement
17,Basic Average Shares,,89471111.0,88760000.0,88760000.0,Income Statement
18,Diluted EPS,,0.45,0.088,0.17,Income Statement
19,Basic EPS,,0.45,0.088,0.17,Income Statement
20,Diluted NI Availto Com Stockholders,59858000.0,40262000.0,8544696.0,15039248.0,Income Statement
21,Net Income Common Stockholders,59858000.0,40262000.0,8544696.0,15039248.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,59858000.0,40262000.0,8544696.0,15039248.0,Income Statement
24,Net Income Including Noncontrolling Interests,59858000.0,40262000.0,8544696.0,15039248.0,Income Statement
25,Net Income Continuous Operations,59858000.0,40262000.0,8544696.0,15039248.0,Income Statement
26,Tax Provision,18140000.0,15243000.0,2493780.0,4041229.0,Income Statement
27,Pretax Income,77998000.0,55505000.0,11038476.0,19080477.0,Income Statement
28,Other Non Operating Income Expenses,44571000.0,18491000.0,24545304.0,40302358.0,Income Statement
29,Special Income Charges,0.0,0.0,7469496.0,-2990110.0,Income Statement
30,Other Special Charges,,,-7469496.0,,Income Statement
31,Write Off,,,,2990110.0,Income Statement
32,Net Non Operating Interest Income Expense,-29569000.0,-20548000.0,-28512211.0,-40533272.0,Income Statement
33,Total Other Finance Cost,,7292000.0,11135501.0,25749050.0,Income Statement
34,Interest Expense Non Operating,29569000.0,20486000.0,19047406.0,31797118.0,Income Statement
35,Interest Income Non Operating,,7230000.0,1670696.0,17012896.0,Income Statement
36,Operating Income,62997000.0,56481000.0,3606597.0,21585210.0,Income Statement
37,Operating Expense,202423000.0,92725000.0,130972810.0,188865401.0,Income Statement
38,Other Operating Expenses,137398000.0,36802000.0,34652617.0,47150559.0,Income Statement
39,Depreciation And Amortization In Income Statement,22107000.0,22590000.0,25454834.0,31002843.0,Income Statement
40,Depreciation Income Statement,22107000.0,22590000.0,25454834.0,31002843.0,Income Statement
41,Selling General And Administration,,26420000.0,27541931.0,45932908.0,Income Statement
42,Selling And Marketing Expense,,18698000.0,21479440.0,36819950.0,Income Statement
43,General And Administrative Expense,,7722000.0,6062491.0,9112958.0,Income Statement
44,Rent And Landing Fees,,1474000.0,1155979.0,3967359.0,Income Statement
45,Gross Profit,265420000.0,149206000.0,134579407.0,210450611.0,Income Statement
46,Cost Of Revenue,2557618000.0,2246598000.0,1214392319.0,1502617082.0,Income Statement
47,Total Revenue,2823038000.0,2395804000.0,1348971726.0,1713067693.0,Income Statement
48,Operating Revenue,2823038000.0,2395804000.0,1348971726.0,1713067693.0,Income Statement
0,Ordinary Shares Number,88760000.0,88760000.0,88760000.0,88760000.0,Balance Sheet
1,Share Issued,88760000.0,88760000.0,88760000.0,88760000.0,Balance Sheet
2,Net Debt,206234000.0,187242000.0,298296946.0,299937673.0,Balance Sheet
3,Total Debt,220109000.0,212712000.0,311121952.0,301747516.0,Balance Sheet
4,Tangible Book Value,740502000.0,689787000.0,648298228.0,639753532.0,Balance Sheet
5,Invested Capital,960611000.0,902499000.0,959420180.0,941501048.0,Balance Sheet
6,Working Capital,451559000.0,550084000.0,467504893.0,379687634.0,Balance Sheet
7,Net Tangible Assets,740502000.0,689787000.0,648298228.0,639753532.0,Balance Sheet
8,Common Stock Equity,740502000.0,689787000.0,648298228.0,639753532.0,Balance Sheet
9,Total Capitalization,762964000.0,732020000.0,700733912.0,640161422.0,Balance Sheet
10,Total Equity Gross Minority Interest,740502000.0,689787000.0,648298228.0,639753532.0,Balance Sheet
11,Stockholders Equity,740502000.0,689787000.0,648298228.0,639753532.0,Balance Sheet
12,Other Equity Interest,562982000.0,,,,Balance Sheet
13,Retained Earnings,,266015000.0,224526138.0,215981442.0,Balance Sheet
14,Additional Paid In Capital,,244752000.0,244752090.0,244752090.0,Balance Sheet
15,Capital Stock,177520000.0,177520000.0,177520000.0,177520000.0,Balance Sheet
16,Common Stock,177520000.0,177520000.0,177520000.0,177520000.0,Balance Sheet
17,Total Liabilities Net Minority Interest,442606000.0,547194000.0,686499930.0,696280830.0,Balance Sheet
18,Total Non Current Liabilities Net Minority Interest,29067000.0,47961000.0,59326701.0,7895990.0,Balance Sheet
19,Non Current Pension And Other Postretirement Benefit Plans,,4993000.0,5756853.0,5320716.0,Balance Sheet
20,Non Current Deferred Taxes Liabilities,0.0,735000.0,1134164.0,2167384.0,Balance Sheet
21,Long Term Debt And Capital Lease Obligation,22462000.0,42233000.0,52435684.0,407890.0,Balance Sheet
22,Long Term Debt,22462000.0,42233000.0,52435684.0,407890.0,Balance Sheet
23,Long Term Provisions,6605000.0,,5757000.0,,Balance Sheet
24,Current Liabilities,413539000.0,499233000.0,627173229.0,688384840.0,Balance Sheet
25,Other Current Liabilities,5119000.0,492000.0,960087.0,1201285.0,Balance Sheet
26,Current Debt And Capital Lease Obligation,197647000.0,170479000.0,258686268.0,301339626.0,Balance Sheet
27,Current Debt,197647000.0,170479000.0,258686268.0,301339626.0,Balance Sheet
28,Pensionand Other Post Retirement Benefit Plans Current,,689000.0,,,Balance Sheet
29,Current Provisions,598000.0,,86187284.0,82597712.0,Balance Sheet
