,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0
Normalized EBITDA,244557000.0,-74010000.0,-137416000.0,122679000.0
Total Unusual Items,0.0,75000.0,0.0,
Total Unusual Items Excluding Goodwill,0.0,75000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,19204000.0,-697214000.0,-769724000.0,-446371000.0
Reconciled Depreciation,225353000.0,285103000.0,269043000.0,249604000.0
Reconciled Cost Of Revenue,263899000.0,2224919000.0,1838056000.0,2275681000.0
EBIT,19204000.0,-359038000.0,-406459000.0,-126925000.0
Net Interest Income,0.0,-338242000.0,-352476000.0,-320586000.0
Interest Expense,0.0,338176000.0,363265000.0,319446000.0
Interest Income,,1092000.0,14018000.0,676000.0
Normalized Income,19204000.0,-697289000.0,-769724000.0,-446371000.0
Net Income From Continuing And Discontinued Operation,-1181855000.0,-697214000.0,-769724000.0,-446371000.0
Total Expenses,464200000.0,3612920000.0,3055044000.0,3499039000.0
Rent Expense Supplemental,,1710000.0,1677000.0,2057000.0
Diluted Average Shares,147547441.0,147714619.0,147522032.0,147522032.0
Basic Average Shares,147547441.0,147714619.0,147522032.0,147522032.0
Diluted EPS,-8.01,-4.72,-5.22,-3.03
Basic EPS,-8.01,-4.72,-5.22,-3.03
Diluted NI Availto Com Stockholders,-1181855000.0,-697214000.0,-769724000.0,-446371000.0
Net Income Common Stockholders,-1181855000.0,-697214000.0,-769724000.0,-446371000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-1181855000.0,-697214000.0,-769724000.0,-446371000.0
Net Income Including Noncontrolling Interests,-1181855000.0,-697214000.0,-769724000.0,-446371000.0
Net Income Discontinuous Operations,-1201059000.0,,,
Net Income Continuous Operations,19204000.0,-697214000.0,-769724000.0,-446371000.0
Tax Provision,0.0,0.0,0.0,0.0
Pretax Income,19204000.0,-697214000.0,-769724000.0,-446371000.0
Other Non Operating Income Expenses,16390000.0,24240000.0,11423000.0,36527000.0
Special Income Charges,0.0,75000.0,0.0,
Other Special Charges,,-75000.0,,
Net Non Operating Interest Income Expense,0.0,-338242000.0,-352476000.0,-320586000.0
Total Other Finance Cost,,1158000.0,3229000.0,1816000.0
Interest Expense Non Operating,0.0,338176000.0,363265000.0,319446000.0
Interest Income Non Operating,,1092000.0,14018000.0,676000.0
Operating Income,2814000.0,-382370000.0,-430545000.0,-161459000.0
Operating Expense,200301000.0,1388001000.0,1216988000.0,1223358000.0
Other Operating Expenses,141227000.0,782814000.0,671114000.0,689739000.0
Depreciation And Amortization In Income Statement,41674000.0,285103000.0,269043000.0,249604000.0
Depreciation Income Statement,41674000.0,285103000.0,269043000.0,249604000.0
Selling General And Administration,,118539000.0,53915000.0,48786000.0
Selling And Marketing Expense,,103586000.0,43367000.0,28215000.0
General And Administrative Expense,,14953000.0,10548000.0,20571000.0
Rent And Landing Fees,,1710000.0,1677000.0,2057000.0
Gross Profit,203115000.0,1005631000.0,786443000.0,1061899000.0
Cost Of Revenue,263899000.0,2224919000.0,1838056000.0,2275681000.0
Total Revenue,467014000.0,3230550000.0,2624499000.0,3337580000.0
Operating Revenue,467014000.0,3230550000.0,2624499000.0,3337580000.0
Ordinary Shares Number,147522032.0,147522032.0,147522032.0,147522032.0
Share Issued,147522032.0,147522032.0,147522032.0,147522032.0
Net Debt,3609386000.0,4794457000.0,4470183000.0,3925306000.0
Total Debt,3610000000.0,4795303000.0,4474167000.0,3931328000.0
Tangible Book Value,1403628000.0,2584247000.0,3281364000.0,4048314000.0
Invested Capital,5014791000.0,7380865000.0,7757096000.0,7983262000.0
Working Capital,1404473000.0,-3392898000.0,-2803466000.0,-2196173000.0
Net Tangible Assets,1403628000.0,2584247000.0,3281364000.0,4048314000.0
Common Stock Equity,1404791000.0,2585562000.0,3282929000.0,4051934000.0
Total Capitalization,4904791000.0,3486194000.0,4240389000.0,5067584000.0
Total Equity Gross Minority Interest,1404791000.0,2585562000.0,3282929000.0,4051934000.0
Stockholders Equity,1404791000.0,2585562000.0,3282929000.0,4051934000.0
Other Equity Interest,-70429000.0,1110342000.0,1807709000.0,
Retained Earnings,,14957000.0,712324000.0,1481329000.0
Capital Stock,1475220000.0,1475220000.0,1475220000.0,1475220000.0
Common Stock,1475220000.0,1475220000.0,1475220000.0,1475220000.0
Total Liabilities Net Minority Interest,4842786000.0,5456605000.0,5422741000.0,4860708000.0
Total Non Current Liabilities Net Minority Interest,3502422000.0,938567000.0,1000725000.0,1075182000.0
Non Current Pension And Other Postretirement Benefit Plans,,27516000.0,33622000.0,39801000.0
Non Current Deferred Taxes Liabilities,0.0,0.0,0.0,
Long Term Debt And Capital Lease Obligation,3500000000.0,900632000.0,957460000.0,1015650000.0
Long Term Debt,3500000000.0,900632000.0,957460000.0,1015650000.0
Long Term Provisions,2422000.0,27516000.0,33622000.0,
Current Liabilities,1340364000.0,4518038000.0,4422016000.0,3785526000.0
Other Current Liabilities,2372000.0,22415000.0,25280000.0,26938000.0
Current Debt And Capital Lease Obligation,110000000.0,3894671000.0,3516707000.0,2915678000.0
Current Debt,110000000.0,3894671000.0,3516707000.0,2915678000.0
Pensionand Other Post Retirement Benefit Plans Current,,,22912000.0,24396000.0
Current Provisions,2392000.0,22467000.0,22912000.0,24396000.0
Payables,68106000.0,562434000.0,839966000.0,801319000.0
Other Payable,,70830000.0,81231000.0,127908000.0
Total Tax Payable,0.0,0.0,,
Accounts Payable,68106000.0,491604000.0,758735000.0,673411000.0
Total Assets,6247577000.0,8042167000.0,8705670000.0,8912642000.0
Total Non Current Assets,3502740000.0,6917027000.0,7087120000.0,7323289000.0
Other Non Current Assets,5166000.0,4927000.0,1000.0,
Non Current Prepaid Assets,,46623000.0,28344000.0,66916000.0
Non Current Deferred Taxes Assets,,0.0,0.0,
Investmentin Financial Assets,11581000.0,475000.0,365000.0,201000.0
Available For Sale Securities,11581000.0,475000.0,365000.0,201000.0
Goodwill And Other Intangible Assets,1163000.0,1315000.0,1565000.0,3620000.0
Other Intangible Assets,1163000.0,1315000.0,1565000.0,3620000.0
Net PPE,3484830000.0,6868614000.0,7056845000.0,7252552000.0
Accumulated Depreciation,,-1704870000.0,-1420892000.0,-1153904000.0
Gross PPE,3484830000.0,8573484000.0,8477737000.0,8406456000.0
Construction In Progress,0.0,0.0,800000.0,657443000.0
Other Properties,3484830000.0,6868614000.0,7056046000.0,
Machinery Furniture Equipment,,5161194000.0,5075761000.0,4347837000.0
Buildings And Improvements,,912555000.0,901441000.0,901441000.0
Land And Improvements,,2499735000.0,2499735000.0,2499735000.0
Properties,,0.0,0.0,0.0
Current Assets,2744837000.0,1125140000.0,1618550000.0,1589353000.0
Other Current Assets,248313000.0,1000.0,454697000.0,
Assets Held For Sale Current,2366667000.0,,,
Restricted Cash,,437000.0,200000.0,1668000.0
Prepaid Assets,,7678000.0,30243000.0,17651000.0
Inventory,46270000.0,561499000.0,885869000.0,723545000.0
Other Inventories,,32482000.0,95001000.0,54943000.0
Finished Goods,,251500000.0,283699000.0,251785000.0
Work In Process,,8395000.0,19887000.0,19092000.0
Raw Materials,,269122000.0,487282000.0,397725000.0
Other Receivables,,367000.0,420000.0,379000.0
Taxes Receivable,,314881000.0,424454000.0,521363000.0
Accounts Receivable,82257000.0,239431000.0,273380000.0,318725000.0
Allowance For Doubtful Accounts Receivable,,-4033000.0,-4033000.0,-7771000.0
Gross Accounts Receivable,,243464000.0,277413000.0,326496000.0
Cash Cash Equivalents And Short Term Investments,1330000.0,846000.0,3984000.0,6022000.0
Other Short Term Investments,716000.0,804000.0,620000.0,
Cash And Cash Equivalents,614000.0,846000.0,3984000.0,6022000.0
Cash Financial,,846000.0,3984000.0,6022000.0
Free Cash Flow,299570000.0,10913000.0,-183360000.0,-320703000.0
Repayment Of Debt,-3693812000.0,-109351000.0,-92346000.0,-95525000.0
Issuance Of Debt,3408665000.0,177608000.0,0.0,
Issuance Of Capital Stock,,0.0,0.0,
Capital Expenditure,,-96546000.0,-71282000.0,-683278000.0
End Cash Position,614000.0,846000.0,3984000.0,6022000.0
Other Cash Adjustment Outside Changein Cash,,-1000.0,-2000.0,
Beginning Cash Position,846000.0,3984000.0,6022000.0,1794000.0
Changes In Cash,-232000.0,-3137000.0,-2038000.0,4228000.0
Financing Cash Flow,-320181000.0,-14539000.0,176344000.0,293667000.0
Interest Paid Cff,-35034000.0,-82796000.0,-318636000.0,-277657000.0
Net Common Stock Issuance,,0.0,0.0,
Common Stock Issuance,,0.0,0.0,
Net Issuance Payments Of Debt,-285147000.0,68257000.0,494980000.0,571324000.0
Net Short Term Debt Issuance,-3693812000.0,177608000.0,587326000.0,666849000.0
Short Term Debt Payments,-3693812000.0,,,
Short Term Debt Issuance,,177608000.0,587326000.0,
Net Long Term Debt Issuance,3408665000.0,-109351000.0,-92346000.0,-95525000.0
Long Term Debt Payments,,-109351000.0,-92346000.0,-95525000.0
Long Term Debt Issuance,3408665000.0,0.0,0.0,
Investing Cash Flow,20379000.0,-96057000.0,-66304000.0,-652014000.0
Interest Received Cfi,16408000.0,726000.0,3510000.0,297000.0
Net Investment Purchase And Sale,225000.0,-237000.0,1468000.0,30967000.0
Sale Of Investment,225000.0,,1468000.0,30967000.0
Purchase Of Investment,,-237000.0,,
Capital Expenditure Reported,3746000.0,-96546000.0,-71282000.0,-683278000.0
Operating Cash Flow,299570000.0,107459000.0,-112078000.0,362575000.0
Taxes Refund Paid,0.0,0.0,0.0,0.0
Change In Working Capital,166150000.0,180479000.0,36129000.0,237887000.0
Change In Other Current Liabilities,-48422000.0,-17251000.0,-48378000.0,52082000.0
Change In Other Current Assets,65960000.0,114278000.0,123270000.0,51914000.0
Change In Payable,-308155000.0,-268054000.0,85324000.0,51473000.0
Change In Inventory,379425000.0,324370000.0,-162324000.0,102838000.0
Change In Receivables,109696000.0,33949000.0,45345000.0,-27462000.0
Other Non Cash Items,76760000.0,338168000.0,352476000.0,320586000.0
Provisionand Write Offof Assets,12118000.0,,0.0,
Depreciation And Amortization,225353000.0,285103000.0,269043000.0,249604000.0
Amortization Cash Flow,,1050000.0,,
Depreciation,225353000.0,284053000.0,269043000.0,249604000.0
Gain Loss On Investment Securities,-62000.0,,,
Net Foreign Currency Exchange Gain Loss,2707000.0,923000.0,0.0,867000.0
Net Income From Continuing Operations,-1181855000.0,-697214000.0,-769724000.0,-446371000.0
