,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,7238619.233021,16838753.602886,-22716885.440964,-206035854.365613
Tax Rate For Calcs,0.092208,0.211465,0.260814,0.254002
Normalized EBITDA,8813206000.0,7137660000.0,10197608000.0,8516287000.0
Total Unusual Items,78503000.0,79629000.0,-87100000.0,-811159000.0
Total Unusual Items Excluding Goodwill,78503000.0,79629000.0,-87100000.0,-811159000.0
Net Income From Continuing Operation Net Minority Interest,-772223000.0,1657113000.0,4541168000.0,1863546000.0
Reconciled Depreciation,13597000.0,11507000.0,18923000.0,14481000.0
Reconciled Cost Of Revenue,284424000.0,238502000.0,197605000.0,192939000.0
EBIT,8878112000.0,7205782000.0,10091585000.0,7690647000.0
Net Interest Income,-9728774000.0,-5035234000.0,-3892706000.0,-5100587000.0
Interest Expense,9728774000.0,5104272000.0,3948115000.0,5192590000.0
Interest Income,,90401000.0,73465000.0,92003000.0
Normalized Income,-843487380.766979,1594322753.602886,4605551114.559036,2468669145.634387
Net Income From Continuing And Discontinued Operation,-772223000.0,1657113000.0,4541168000.0,1863546000.0
Total Expenses,467570000.0,1388870000.0,516673000.0,-76298000.0
Rent Expense Supplemental,,14453000.0,12194000.0,12194000.0
Diluted Average Shares,180005361.0,179925516.0,180010134.0,180010134.0
Basic Average Shares,180005361.0,179925516.0,180010134.0,180010134.0
Diluted EPS,-4.29,9.21,25.23,10.35
Basic EPS,-4.29,9.21,25.23,10.35
Diluted NI Availto Com Stockholders,-772223000.0,1657113000.0,4541168000.0,1863546000.0
Net Income Common Stockholders,-772223000.0,1657113000.0,4541168000.0,1863546000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-772223000.0,1657113000.0,4541168000.0,1863546000.0
Net Income Including Noncontrolling Interests,-772223000.0,1657114000.0,4541168000.0,1863546000.0
Net Income Continuous Operations,-772223000.0,1657114000.0,4541168000.0,1863546000.0
Tax Provision,-78438000.0,444396000.0,1602302000.0,634511000.0
Pretax Income,-850662000.0,2101510000.0,6143470000.0,2498057000.0
Other Non Operating Income Expenses,2150000.0,1861000.0,3760000.0,1753000.0
Special Income Charges,78503000.0,79629000.0,-87100000.0,-811159000.0
Other Special Charges,,-239699000.0,87100000.0,812159000.0
Write Off,,160070000.0,,-1000000.0
Net Non Operating Interest Income Expense,-9728774000.0,-5035234000.0,-3892706000.0,-5100587000.0
Total Other Finance Cost,,21363000.0,18056000.0,
Interest Expense Non Operating,9728774000.0,5104272000.0,3948115000.0,5192590000.0
Interest Income Non Operating,,90401000.0,73465000.0,92003000.0
Operating Income,8797459000.0,7055257000.0,10119519000.0,8408047000.0
Operating Expense,183146000.0,1150368000.0,319068000.0,-269237000.0
Other Operating Expenses,169549000.0,1060798000.0,234472000.0,53567000.0
Depreciation And Amortization In Income Statement,13597000.0,11507000.0,18923000.0,14481000.0
Depreciation Income Statement,13597000.0,11507000.0,18923000.0,14481000.0
Selling General And Administration,,21519000.0,13538000.0,12594000.0
Selling And Marketing Expense,,955000.0,597000.0,342000.0
General And Administrative Expense,,20564000.0,12941000.0,12252000.0
Rent And Landing Fees,,14453000.0,12194000.0,12194000.0
Gross Profit,8980605000.0,8205625000.0,10438587000.0,8138810000.0
Cost Of Revenue,284424000.0,238502000.0,197605000.0,192939000.0
Total Revenue,9265029000.0,8444127000.0,10636192000.0,8331749000.0
Operating Revenue,9265029000.0,8444127000.0,10636192000.0,8331749000.0
Ordinary Shares Number,180010134.0,180010134.0,180010134.0,180010134.0
Share Issued,180010134.0,180010134.0,180010134.0,180010134.0
Net Debt,192229861000.0,144819508000.0,98618361000.0,121635964000.0
Total Debt,192427861000.0,145330733000.0,98635095000.0,121649785000.0
Tangible Book Value,12481193000.0,14271643000.0,13160690000.0,10423991000.0
Invested Capital,204983614000.0,159593903000.0,111796121000.0,132068712000.0
Working Capital,15168468000.0,-8339738000.0,12441720000.0,9933027000.0
Net Tangible Assets,12481193000.0,14271643000.0,13160690000.0,10423991000.0
Capital Lease Obligations,44214000.0,9947000.0,2702000.0,6381000.0
Common Stock Equity,12599967000.0,14273117000.0,13163728000.0,10425308000.0
Total Capitalization,204983614000.0,14273117000.0,13163728000.0,10425308000.0
Total Equity Gross Minority Interest,12599967000.0,14273117000.0,13163728000.0,10425308000.0
Stockholders Equity,12599967000.0,14273117000.0,13163728000.0,10425308000.0
Other Equity Interest,10799866000.0,12473016000.0,11363622000.0,
Retained Earnings,,5855395000.0,5077429000.0,3247243000.0
