,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-19035702.5,-115779354.4,-10202280.5
Tax Rate For Calcs,0.235027,0.3475,0.3644,0.0835
Normalized EBITDA,3400785000.0,2220494000.0,2450939000.0,2163070000.0
Total Unusual Items,,-54779000.0,-317726000.0,-122183000.0
Total Unusual Items Excluding Goodwill,,-54779000.0,-317726000.0,-122183000.0
Net Income From Continuing Operation Net Minority Interest,1346551000.0,878613000.0,670985000.0,645532000.0
Reconciled Depreciation,596750000.0,505575000.0,503122000.0,453736000.0
Reconciled Cost Of Revenue,23728145000.0,18111141000.0,13804808000.0,18554603000.0
EBIT,2804035000.0,1660140000.0,1630091000.0,1587151000.0
Net Interest Income,-1043776000.0,-217587000.0,-446741000.0,-740569000.0
Interest Expense,1043776000.0,313539000.0,574485000.0,882769000.0
Interest Income,,192840000.0,211732000.0,213501000.0
Normalized Income,1346551000.0,914356297.5,872931645.6,757512719.5
Net Income From Continuing And Discontinued Operation,1346551000.0,878613000.0,670985000.0,645532000.0
Total Expenses,33917667000.0,26756957000.0,19331788000.0,24771307000.0
Rent Expense Supplemental,,54310000.0,57649000.0,52342000.0
Diluted Average Shares,118534419.0,118571255.0,118515150.0,118515150.0
Basic Average Shares,118534419.0,118571255.0,118515150.0,118515150.0
Diluted EPS,11.36,7.41,5.66,5.45
Basic EPS,11.36,7.41,5.66,5.45
Diluted NI Availto Com Stockholders,1346551000.0,878613000.0,670985000.0,645532000.0
Net Income Common Stockholders,1346551000.0,878613000.0,670985000.0,645532000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,1346551000.0,878613000.0,670985000.0,645532000.0
Net Income Including Noncontrolling Interests,1346551000.0,878613000.0,670985000.0,645532000.0
Net Income Continuous Operations,1346551000.0,878613000.0,670985000.0,645532000.0
Tax Provision,413708000.0,467988000.0,384621000.0,58850000.0
Pretax Income,1760259000.0,1346601000.0,1055606000.0,704382000.0
Other Non Operating Income Expenses,306462000.0,-237327000.0,-177416000.0,-252401000.0
Special Income Charges,,-54779000.0,-317726000.0,-122183000.0
Other Special Charges,,54779000.0,19420000.0,28082000.0
Write Off,,0.0,298306000.0,94101000.0
Net Non Operating Interest Income Expense,-1043776000.0,-217587000.0,-446741000.0,-740569000.0
Total Other Finance Cost,,96888000.0,83988000.0,71301000.0
Interest Expense Non Operating,1043776000.0,313539000.0,574485000.0,882769000.0
Interest Income Non Operating,,192840000.0,211732000.0,213501000.0
Operating Income,2497573000.0,2182514000.0,2094013000.0,2330138000.0
Operating Expense,10189522000.0,8645816000.0,5526980000.0,6216704000.0
Other Operating Expenses,8901054000.0,7327240000.0,4223459000.0,4909619000.0
Depreciation And Amortization In Income Statement,596750000.0,505575000.0,503122000.0,453736000.0
Amortization,,5410000.0,5845000.0,4172000.0
Depreciation Income Statement,596750000.0,500165000.0,497277000.0,449564000.0
Selling General And Administration,,76396000.0,75248000.0,97128000.0
General And Administrative Expense,,76396000.0,75248000.0,97128000.0
Rent And Landing Fees,,54310000.0,57649000.0,52342000.0
Gross Profit,12687095000.0,10828330000.0,7620993000.0,8546842000.0
Cost Of Revenue,23728145000.0,18111141000.0,13804808000.0,18554603000.0
Total Revenue,36415240000.0,28939471000.0,21425801000.0,27101445000.0
Operating Revenue,36415240000.0,28939471000.0,21425801000.0,27101445000.0
Ordinary Shares Number,118515150.0,118515150.0,118515150.0,118515150.0
Share Issued,118515150.0,118515150.0,118515150.0,118515150.0
Net Debt,10278697000.0,8595440000.0,5098935000.0,12715546000.0
Total Debt,13768959000.0,13627535000.0,8836449000.0,15062205000.0
Tangible Book Value,8021158000.0,6819909000.0,6057733000.0,5438031000.0
Invested Capital,21608574000.0,20246859000.0,14695665000.0,20301311000.0
Working Capital,1472991000.0,754348000.0,314084000.0,840232000.0
Net Tangible Assets,8021158000.0,6819909000.0,6057733000.0,5438031000.0
Capital Lease Obligations,192267000.0,211375000.0,213412000.0,216719000.0
Common Stock Equity,8031882000.0,6830699000.0,6072628000.0,5455825000.0
Total Capitalization,11598637000.0,9012212000.0,7344229000.0,7483159000.0
Total Equity Gross Minority Interest,8031882000.0,6830699000.0,6072628000.0,5455825000.0
Stockholders Equity,8031882000.0,6830699000.0,6072628000.0,5455825000.0
Other Equity Interest,6846395000.0,5645212000.0,,
Retained Earnings,,5058563000.0,4300492000.0,3683689000.0
Additional Paid In Capital,,48078000.0,48078000.0,48078000.0
Capital Stock,1185487000.0,1185487000.0,1185487000.0,1185487000.0
Common Stock,1185487000.0,1185487000.0,1185487000.0,1185487000.0
Total Liabilities Net Minority Interest,18559613000.0,20358345000.0,13896701000.0,22575132000.0
Total Non Current Liabilities Net Minority Interest,4488461000.0,3013979000.0,1891762000.0,2492659000.0
Derivative Product Liabilities,,1514000.0,10076000.0,27566000.0
Non Current Pension And Other Postretirement Benefit Plans,,,121291000.0,141375000.0
Non Current Deferred Taxes Liabilities,614986000.0,510670000.0,278770000.0,86920000.0
Long Term Debt And Capital Lease Obligation,3755415000.0,2388322000.0,1481625000.0,2236798000.0
Long Term Capital Lease Obligation,188660000.0,206809000.0,210024000.0,209464000.0
Long Term Debt,3566755000.0,2181513000.0,1271601000.0,2027334000.0
Long Term Provisions,118060000.0,113473000.0,121291000.0,
Current Liabilities,14071152000.0,17344366000.0,12004939000.0,20082473000.0
Other Current Liabilities,194122000.0,174273000.0,28000.0,
Current Debt And Capital Lease Obligation,10013544000.0,11239213000.0,7354824000.0,12825407000.0
Current Capital Lease Obligation,3607000.0,4566000.0,3388000.0,7255000.0
Current Debt,10009937000.0,11234647000.0,7351436000.0,12818152000.0
Pensionand Other Post Retirement Benefit Plans Current,,,88234000.0,119230000.0
Current Provisions,111767000.0,102796000.0,88234000.0,
Payables,2469669000.0,4847499000.0,3726964000.0,6245189000.0
Other Payable,,714471000.0,403929000.0,473014000.0
Dividends Payable,,12216000.0,14715000.0,19861000.0
Total Tax Payable,43933000.0,73091000.0,19500000.0,
Accounts Payable,2425736000.0,4047721000.0,3288820000.0,5752314000.0
Total Assets,26591495000.0,27189044000.0,19969329000.0,28030957000.0
Total Non Current Assets,11047352000.0,9090330000.0,7650306000.0,7108252000.0
Other Non Current Assets,62764000.0,1000.0,820479000.0,
Non Current Prepaid Assets,,190313000.0,876165000.0,563874000.0
Financial Assets,,0.0,1483000.0,2036000.0
Investmentin Financial Assets,59471000.0,0.0,0.0,0.0
Available For Sale Securities,59471000.0,61686000.0,1483000.0,
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,0.0,0.0,0.0
Goodwill And Other Intangible Assets,10724000.0,10790000.0,14895000.0,17794000.0
Other Intangible Assets,,10790000.0,14895000.0,17794000.0
Net PPE,10899985000.0,8889226000.0,6757763000.0,6522244000.0
Accumulated Depreciation,,-2628172000.0,-2169115000.0,-1800018000.0
Gross PPE,10899985000.0,11517398000.0,8926878000.0,8322262000.0
Construction In Progress,140849000.0,3173851000.0,782617000.0,464697000.0
Other Properties,10759136000.0,142060000.0,127459000.0,123519000.0
Machinery Furniture Equipment,,6774678000.0,6590134000.0,6310479000.0
Buildings And Improvements,,546036000.0,545895000.0,542794000.0
Land And Improvements,,880773000.0,880773000.0,880773000.0
Properties,,0.0,0.0,0.0
Current Assets,15544143000.0,18098714000.0,12319023000.0,20922705000.0
Other Current Assets,1303494000.0,1029367000.0,908986000.0,
Hedging Assets Current,,4323000.0,2476000.0,164312000.0
Restricted Cash,,551435000.0,497980000.0,175971000.0
Prepaid Assets,,785137000.0,738329000.0,818219000.0
Inventory,2411396000.0,4297747000.0,1813826000.0,2461139000.0
Finished Goods,,1858987000.0,545071000.0,681439000.0
Work In Process,,3527000.0,5174000.0,0.0
Raw Materials,,2435233000.0,1263581000.0,1779700000.0
Other Receivables,,544835000.0,485800000.0,250404000.0
Taxes Receivable,,244230000.0,170647000.0,459645000.0
Accounts Receivable,7572426000.0,6650277000.0,5085853000.0,14463065000.0
Allowance For Doubtful Accounts Receivable,,-173725000.0,-182376000.0,-136090000.0
Gross Accounts Receivable,,6824002000.0,5268229000.0,14599155000.0
Cash Cash Equivalents And Short Term Investments,4256827000.0,5020730000.0,3524112000.0,2129950000.0
Other Short Term Investments,958832000.0,200010000.0,10000.0,10000.0
Cash And Cash Equivalents,3297995000.0,4820720000.0,3524102000.0,2129940000.0
Cash Equivalents,,3995000000.0,3322508000.0,1945156000.0
Cash Financial,,825720000.0,201594000.0,184784000.0
Free Cash Flow,-1131741000.0,-2568780000.0,8632547000.0,5639979000.0
Repayment Of Debt,-698969000.0,-766501000.0,-752535000.0,-526511000.0
Issuance Of Debt,2332059000.0,1592020000.0,51234000.0,51529000.0
Capital Expenditure,-3052941000.0,-1696635000.0,-987780000.0,-646608000.0
End Cash Position,3297995000.0,4820720000.0,3524102000.0,2129940000.0
Beginning Cash Position,4820720000.0,3524102000.0,2129940000.0,416472000.0
Changes In Cash,-1522725000.0,1296618000.0,1394162000.0,1713468000.0
Financing Cash Flow,-1013829000.0,4037882000.0,-7020132000.0,-3926767000.0
Net Other Financing Charges,,,,-24361000.0
Interest Paid Cff,-1008799000.0,-546613000.0,-824038000.0,-1179239000.0
Cash Dividends Paid,-142218000.0,-118515000.0,-59257000.0,-118515000.0
Common Stock Dividend Paid,,-118515000.0,-59257000.0,-118515000.0
Net Issuance Payments Of Debt,160752000.0,4706636000.0,-6136837000.0,-2604652000.0
Net Short Term Debt Issuance,-1472338000.0,3881117000.0,-5435536000.0,-2129670000.0
Net Long Term Debt Issuance,1633090000.0,825519000.0,-701301000.0,-474982000.0
Long Term Debt Payments,-698969000.0,-766501000.0,-752535000.0,-526511000.0
Long Term Debt Issuance,2332059000.0,1592020000.0,51234000.0,51529000.0
Investing Cash Flow,-2430096000.0,-1869119000.0,-1206033000.0,-646352000.0
Interest Received Cfi,209371000.0,82229000.0,106817000.0,99376000.0
Net Investment Purchase And Sale,390626000.0,-255954000.0,-327155000.0,-99120000.0
Sale Of Investment,714366000.0,1819581000.0,144976000.0,74121000.0
Purchase Of Investment,-323740000.0,-2075535000.0,-472131000.0,-173241000.0
Net PPE Purchase And Sale,-3030093000.0,-1695394000.0,-985695000.0,-646608000.0
Sale Of PPE,22848000.0,1241000.0,2085000.0,0.0
Purchase Of PPE,-3052941000.0,-1696635000.0,-987780000.0,-646608000.0
Operating Cash Flow,1921200000.0,-872145000.0,9620327000.0,6286587000.0
Taxes Refund Paid,-351266000.0,-181437000.0,-173668000.0,-125931000.0
Change In Working Capital,-855838000.0,-2879307000.0,7230507000.0,4246839000.0
Change In Other Current Liabilities,69408000.0,468955000.0,-289426000.0,313196000.0
Change In Other Current Assets,-276269000.0,-64019000.0,260461000.0,-596668000.0
Change In Payable,-1613179000.0,764102000.0,-2466747000.0,516559000.0
