,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-225802621.97084,-143564512.0,-201338956.0
Tax Rate For Calcs,0.258795,0.256786,0.2912,0.3094
Normalized EBITDA,5524500000.0,4956140000.0,3587380000.0,3240370000.0
Total Unusual Items,,-879340000.0,-493010000.0,-650740000.0
Total Unusual Items Excluding Goodwill,,-879340000.0,-493010000.0,-650740000.0
Net Income From Continuing Operation Net Minority Interest,2972360000.0,2240380000.0,1685230000.0,1347090000.0
Reconciled Depreciation,1318180000.0,918450000.0,634550000.0,565870000.0
Reconciled Cost Of Revenue,1161740000.0,1807880000.0,2028100000.0,2147520000.0
EBIT,4206320000.0,3158350000.0,2459820000.0,2023760000.0
Net Interest Income,-126550000.0,-109050000.0,-23130000.0,-43870000.0
Interest Expense,196150000.0,143900000.0,82320000.0,73150000.0
Interest Income,69600000.0,34850000.0,59190000.0,29280000.0
Normalized Income,2972360000.0,2893917378.02916,2034675488.0,1796491044.0
Net Income From Continuing And Discontinued Operation,2972360000.0,2240380000.0,1685230000.0,1347090000.0
Total Expenses,15088160000.0,11908040000.0,10253420000.0,11180870000.0
Diluted Average Shares,,156341940.0,151914481.0,151907106.0
Basic Average Shares,,148664897.0,148000000.0,148000000.0
Diluted EPS,,14.33,11.09,8.87
Basic EPS,,15.07,11.39,9.1
Diluted NI Availto Com Stockholders,2972360000.0,2240380000.0,1685230000.0,1347090000.0
Net Income Common Stockholders,2972360000.0,2240380000.0,1685230000.0,1347090000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,2972360000.0,2240380000.0,1685230000.0,1347090000.0
Net Income Including Noncontrolling Interests,2972360000.0,2240380000.0,1685230000.0,1347090000.0
Net Income Continuous Operations,2972360000.0,2240380000.0,1685230000.0,1347090000.0
Tax Provision,1037810000.0,774070000.0,692270000.0,603520000.0
Pretax Income,4010170000.0,3014450000.0,2377500000.0,1950610000.0
Other Non Operating Income Expenses,77580000.0,9850000.0,73870000.0,350000.0
Special Income Charges,,-904040000.0,-504570000.0,-667940000.0
