,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,185449854.22592,-3017462.021881,-14733062.104106,Income Statement
1,Tax Rate For Calcs,0.24757,0.266673,0.28333,0.152744,Income Statement
2,Normalized EBITDA,3536009000.0,1604315000.0,1391489000.0,1177225000.0,Income Statement
3,Total Unusual Items,0.0,695421000.0,-10650000.0,-96456000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,0.0,695421000.0,-10650000.0,-96456000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,2397941000.0,1502395000.0,810469000.0,704309000.0,Income Statement
6,Reconciled Depreciation,302471000.0,225912000.0,221218000.0,218461000.0,Income Statement
7,Reconciled Cost Of Revenue,22014354000.0,14768729000.0,7499843000.0,5666813000.0,Income Statement
8,EBIT,3233538000.0,2073824000.0,1159621000.0,862308000.0,Income Statement
9,Net Interest Income,-46289000.0,65112000.0,47295000.0,75338000.0,Income Statement
10,Interest Expense,46289000.0,25051000.0,28575000.0,30962000.0,Income Statement
11,Interest Income,,90163000.0,75870000.0,106300000.0,Income Statement
12,Normalized Income,2397941000.0,992423854.22592,818101537.978119,786031937.895894,Income Statement
13,Net Income From Continuing And Discontinued Operation,2397941000.0,1502395000.0,810469000.0,704309000.0,Income Statement
14,Total Expenses,32504868000.0,21809309000.0,11850055000.0,10022646000.0,Income Statement
15,Rent Expense Supplemental,,41608000.0,17010000.0,30806000.0,Income Statement
16,Diluted Average Shares,,183666748.0,183329126.0,183155666.0,Income Statement
17,Basic Average Shares,,183666748.0,183172607.0,182904986.0,Income Statement
18,Diluted EPS,,8.18,4.42,3.85,Income Statement
19,Basic EPS,,8.18,4.43,3.85,Income Statement
20,Diluted NI Availto Com Stockholders,2397941000.0,1502395000.0,810469000.0,704309000.0,Income Statement
21,Net Income Common Stockholders,2397941000.0,1502395000.0,810469000.0,704309000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,2397941000.0,1502395000.0,810469000.0,704309000.0,Income Statement
24,Minority Interests,-241000.0,-26000.0,-118000.0,-54000.0,Income Statement
25,Net Income Including Noncontrolling Interests,2398182000.0,1502421000.0,810587000.0,704363000.0,Income Statement
26,Net Income Continuous Operations,2398182000.0,1502421000.0,810587000.0,704363000.0,Income Statement
27,Tax Provision,789067000.0,546352000.0,320459000.0,126983000.0,Income Statement
28,Pretax Income,3187249000.0,2048773000.0,1131046000.0,831346000.0,Income Statement
29,Other Non Operating Income Expenses,356008000.0,31690000.0,19036000.0,38890000.0,Income Statement
30,Special Income Charges,0.0,583213000.0,-96017000.0,-210101000.0,Income Statement
31,Other Special Charges,,-397000.0,756000.0,,Income Statement
32,Write Off,,-582816000.0,95261000.0,210101000.0,Income Statement
33,Net Non Operating Interest Income Expense,-46289000.0,65112000.0,47295000.0,75338000.0,Income Statement
34,Interest Expense Non Operating,46289000.0,25051000.0,28575000.0,30962000.0,Income Statement
35,Interest Income Non Operating,,90163000.0,75870000.0,106300000.0,Income Statement
36,Operating Income,2775510000.0,1135895000.0,1008059000.0,774059000.0,Income Statement
37,Operating Expense,10490514000.0,7040580000.0,4350212000.0,4355833000.0,Income Statement
38,Other Operating Expenses,7612128000.0,4391312000.0,2253292000.0,2288636000.0,Income Statement
39,Depreciation And Amortization In Income Statement,302471000.0,225912000.0,221218000.0,218461000.0,Income Statement
40,Depreciation Income Statement,302471000.0,225912000.0,221218000.0,218461000.0,Income Statement
41,Selling General And Administration,,584490000.0,317186000.0,397917000.0,Income Statement
42,Selling And Marketing Expense,,174201000.0,77733000.0,165328000.0,Income Statement
43,General And Administrative Expense,,410289000.0,239453000.0,232589000.0,Income Statement
44,Rent And Landing Fees,,41608000.0,17010000.0,30806000.0,Income Statement
45,Gross Profit,13266024000.0,8176475000.0,5358271000.0,5129892000.0,Income Statement
46,Cost Of Revenue,22014354000.0,14768729000.0,7499843000.0,5666813000.0,Income Statement
47,Total Revenue,35280378000.0,22945204000.0,12858114000.0,10796705000.0,Income Statement
48,Operating Revenue,35280378000.0,22945204000.0,12858114000.0,10796705000.0,Income Statement
0,Ordinary Shares Number,183713088.0,183673088.0,183228904.0,183160060.0,Balance Sheet
1,Share Issued,183713088.0,183673088.0,183228904.0,183160060.0,Balance Sheet
2,Total Debt,421449000.0,210876000.0,176591000.0,207743000.0,Balance Sheet
3,Tangible Book Value,10113901000.0,8512205000.0,7381103000.0,6558142000.0,Balance Sheet
4,Invested Capital,10779984000.0,9157185000.0,8018232000.0,7192488000.0,Balance Sheet
5,Working Capital,6814488000.0,5759872000.0,4710553000.0,3705384000.0,Balance Sheet
6,Net Tangible Assets,10113901000.0,8512205000.0,7381103000.0,6558142000.0,Balance Sheet
7,Capital Lease Obligations,421449000.0,210876000.0,176591000.0,207743000.0,Balance Sheet
8,Common Stock Equity,10779984000.0,9157185000.0,8018232000.0,7192488000.0,Balance Sheet
9,Total Capitalization,10779984000.0,9157185000.0,8018232000.0,7192488000.0,Balance Sheet
10,Total Equity Gross Minority Interest,10780672000.0,9164026000.0,8025047000.0,7199185000.0,Balance Sheet
11,Minority Interest,688000.0,6841000.0,6815000.0,6697000.0,Balance Sheet
12,Stockholders Equity,10779984000.0,9157185000.0,8018232000.0,7192488000.0,Balance Sheet
13,Other Equity Interest,10412558000.0,29355000.0,18624000.0,19498000.0,Balance Sheet
14,Retained Earnings,,6420220000.0,5260603000.0,4531736000.0,Balance Sheet
15,Additional Paid In Capital,,1040624000.0,996903000.0,991933000.0,Balance Sheet
16,Capital Stock,367426000.0,367347000.0,366458000.0,366320000.0,Balance Sheet
17,Common Stock,367426000.0,367347000.0,366458000.0,366320000.0,Balance Sheet
18,Total Liabilities Net Minority Interest,15405996000.0,12963376000.0,7913163000.0,4417283000.0,Balance Sheet
19,Total Non Current Liabilities Net Minority Interest,400675000.0,318083000.0,270173000.0,323449000.0,Balance Sheet
20,Non Current Pension And Other Postretirement Benefit Plans,,170533000.0,157014000.0,171770000.0,Balance Sheet
21,Long Term Debt And Capital Lease Obligation,262692000.0,147550000.0,113159000.0,151679000.0,Balance Sheet
22,Long Term Capital Lease Obligation,262692000.0,147550000.0,113159000.0,151679000.0,Balance Sheet
23,Long Term Provisions,131590000.0,170500000.0,157000000.0,,Balance Sheet
24,Current Liabilities,15005321000.0,12645293000.0,7642990000.0,4093834000.0,Balance Sheet
25,Other Current Liabilities,8640728000.0,7761400000.0,3762600000.0,,Balance Sheet
26,Current Debt And Capital Lease Obligation,158757000.0,63326000.0,63432000.0,56064000.0,Balance Sheet
27,Current Capital Lease Obligation,158757000.0,63326000.0,63432000.0,56064000.0,Balance Sheet
28,Current Debt,,,,0.0,Balance Sheet
29,Pensionand Other Post Retirement Benefit Plans Current,,315377000.0,251130000.0,72518000.0,Balance Sheet
30,Current Provisions,439803000.0,315400000.0,251100000.0,,Balance Sheet
31,Payables,5377504000.0,4560633000.0,3607843000.0,2004756000.0,Balance Sheet
32,Other Payable,,278164000.0,165175000.0,114616000.0,Balance Sheet
33,Dividends Payable,,10648000.0,10886000.0,15207000.0,Balance Sheet
34,Total Tax Payable,327347000.0,23919000.0,15640000.0,,Balance Sheet
35,Accounts Payable,5050157000.0,4247902000.0,3416142000.0,1874933000.0,Balance Sheet
36,Total Assets,26186668000.0,22127402000.0,15938210000.0,11616468000.0,Balance Sheet
37,Total Non Current Assets,4366859000.0,3722237000.0,3584667000.0,3817250000.0,Balance Sheet
38,Other Non Current Assets,49761000.0,30600000.0,89700000.0,,Balance Sheet
39,Non Current Prepaid Assets,,101820000.0,73584000.0,10861000.0,Balance Sheet
40,Non Current Deferred Taxes Assets,111470000.0,19283000.0,104205000.0,180606000.0,Balance Sheet
41,Other Investments,,,,126702000.0,Balance Sheet
42,Investmentin Financial Assets,967901000.0,703540000.0,483056000.0,524762000.0,Balance Sheet
