,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,33754150.197628,-4188950.749465,-9333532.934132,-3051675.759938
Tax Rate For Calcs,0.26166,0.244968,0.326347,0.328137
Normalized EBITDA,424900000.0,401200000.0,215700000.0,31300000.0
Total Unusual Items,129000000.0,-17100000.0,-28600000.0,-9300000.0
Total Unusual Items Excluding Goodwill,129000000.0,-17100000.0,-28600000.0,-9300000.0
Net Income From Continuing Operation Net Minority Interest,280200000.0,176300000.0,45000000.0,-86200000.0
Reconciled Depreciation,52000000.0,51200000.0,50600000.0,48600000.0
Reconciled Cost Of Revenue,5471100000.0,4623800000.0,2259100000.0,1807100000.0
EBIT,501900000.0,332900000.0,136500000.0,-26600000.0
Net Interest Income,-122400000.0,-95800000.0,-68800000.0,-100900000.0
Interest Expense,122400000.0,99400000.0,69700000.0,101700000.0
Interest Income,1000000.0,3600000.0,900000.0,800000.0
Normalized Income,184954150.197628,189211049.250535,64266467.065868,-79951675.759938
Net Income From Continuing And Discontinued Operation,280200000.0,176300000.0,45000000.0,-86200000.0
Total Expenses,6265000000.0,5240300000.0,2749200000.0,2320100000.0
Rent Expense Supplemental,3500000.0,2900000.0,2500000.0,2500000.0
Diluted Average Shares,,10326263.0,10326263.0,10326263.0
Basic Average Shares,,10326263.0,10326263.0,10326263.0
Diluted EPS,,17.07,4.35,-8.34
Basic EPS,,17.07,4.35,-8.34
Diluted NI Availto Com Stockholders,280200000.0,176300000.0,45000000.0,-86200000.0
Net Income Common Stockholders,280200000.0,176300000.0,45000000.0,-86200000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,280200000.0,176300000.0,45000000.0,-86200000.0
Net Income Including Noncontrolling Interests,280200000.0,176300000.0,45000000.0,-86200000.0
Net Income Continuous Operations,280200000.0,176300000.0,45000000.0,-86200000.0
Tax Provision,99300000.0,57200000.0,21800000.0,-42100000.0
Pretax Income,379500000.0,233500000.0,66800000.0,-128300000.0
Other Non Operating Income Expenses,28400000.0,30400000.0,23500000.0,21700000.0
Special Income Charges,129000000.0,-4000000.0,-20300000.0,-1600000.0
Other Special Charges,-129000000.0,3100000.0,1300000.0,-300000.0
Write Off,1300000.0,900000.0,19000000.0,1900000.0
Net Non Operating Interest Income Expense,-122400000.0,-95800000.0,-68800000.0,-100900000.0
Interest Expense Non Operating,122400000.0,99400000.0,69700000.0,101700000.0
Interest Income Non Operating,1000000.0,3600000.0,900000.0,800000.0
Operating Income,344500000.0,316100000.0,140700000.0,-39700000.0
Operating Expense,793900000.0,616500000.0,490100000.0,513000000.0
Other Operating Expenses,549100000.0,216300000.0,158800000.0,182600000.0
Depreciation And Amortization In Income Statement,52000000.0,51200000.0,50600000.0,48600000.0
Depreciation Income Statement,52000000.0,51200000.0,50600000.0,48600000.0
Selling General And Administration,210500000.0,179600000.0,134600000.0,133000000.0
