,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,240817.758569,125889.423724,137863.667811,Income Statement
1,Tax Rate For Calcs,0.258465,0.257559,0.328693,0.258172,Income Statement
2,Normalized EBITDA,2650400000.0,1633109000.0,1225703000.0,1341728000.0,Income Statement
3,Total Unusual Items,,935000.0,383000.0,534000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,,935000.0,383000.0,534000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,1826400000.0,1101443000.0,723534000.0,846007000.0,Income Statement
6,Reconciled Depreciation,163300000.0,141020000.0,142645000.0,182611000.0,Income Statement
7,Reconciled Cost Of Revenue,6870100000.0,5934506000.0,3747621000.0,3986681000.0,Income Statement
8,EBIT,2487100000.0,1493024000.0,1083441000.0,1159651000.0,Income Statement
9,Net Interest Income,-24100000.0,49274000.0,36468000.0,71032000.0,Income Statement
10,Interest Expense,24100000.0,9481000.0,5642000.0,19216000.0,Income Statement
11,Interest Income,,74807000.0,53385000.0,97033000.0,Income Statement
12,Normalized Income,1826400000.0,1100748817.758569,723276889.423724,845610863.667811,Income Statement
13,Net Income From Continuing And Discontinued Operation,1826400000.0,1101443000.0,723534000.0,846007000.0,Income Statement
14,Total Expenses,9213600000.0,7616018000.0,5125844000.0,6164370000.0,Income Statement
15,Rent Expense Supplemental,,4500000.0,7119000.0,14319000.0,Income Statement
16,Diluted Average Shares,31565849.0,31570651.0,31568000.0,31568000.0,Income Statement
17,Basic Average Shares,31565849.0,31570651.0,31568000.0,31568000.0,Income Statement
18,Diluted EPS,57.86,34.89,22.92,26.8,Income Statement
19,Basic EPS,57.86,34.89,22.92,26.8,Income Statement
20,Diluted NI Availto Com Stockholders,1826400000.0,1101443000.0,723534000.0,846007000.0,Income Statement
21,Net Income Common Stockholders,1826400000.0,1101443000.0,723534000.0,846007000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,1826400000.0,1101443000.0,723534000.0,846007000.0,Income Statement
24,Net Income Including Noncontrolling Interests,1826400000.0,1101443000.0,723534000.0,846007000.0,Income Statement
25,Net Income Continuous Operations,1826400000.0,1101443000.0,723534000.0,846007000.0,Income Statement
26,Tax Provision,636600000.0,382100000.0,354265000.0,294428000.0,Income Statement
27,Pretax Income,2463000000.0,1483543000.0,1077799000.0,1140435000.0,Income Statement
28,Other Non Operating Income Expenses,192800000.0,76153000.0,93463000.0,254361000.0,Income Statement
29,Special Income Charges,,935000.0,383000.0,534000.0,Income Statement
30,Other Special Charges,,-935000.0,-456000.0,-17429000.0,Income Statement
31,Write Off,,0.0,73000.0,16895000.0,Income Statement
32,Net Non Operating Interest Income Expense,-24100000.0,49274000.0,36468000.0,71032000.0,Income Statement
33,Total Other Finance Cost,,16052000.0,11275000.0,6785000.0,Income Statement
34,Interest Expense Non Operating,24100000.0,9481000.0,5642000.0,19216000.0,Income Statement
35,Interest Income Non Operating,,74807000.0,53385000.0,97033000.0,Income Statement
36,Operating Income,2294300000.0,1353036000.0,951813000.0,788824000.0,Income Statement
37,Operating Expense,2343500000.0,1681512000.0,1378223000.0,2177689000.0,Income Statement
38,Other Operating Expenses,1069800000.0,387719000.0,282247000.0,595582000.0,Income Statement
39,Depreciation And Amortization In Income Statement,163300000.0,141020000.0,142645000.0,182611000.0,Income Statement
40,Amortization,,784000.0,42259000.0,66104000.0,Income Statement
41,Depreciation Income Statement,163300000.0,140236000.0,100386000.0,116507000.0,Income Statement
42,Selling General And Administration,,217942000.0,181194000.0,213028000.0,Income Statement
43,Selling And Marketing Expense,,119087000.0,85518000.0,69693000.0,Income Statement
44,General And Administrative Expense,,98855000.0,95676000.0,143335000.0,Income Statement
