,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,-2724380.879247,-58979411.2,-267556.200995,-15055.630866,Income Statement
1,Tax Rate For Calcs,0.142638,0.4,0.00315,0.019041,Income Statement
2,Normalized EBITDA,-49700000.0,115833601.0,-18164727.0,46476329.0,Income Statement
3,Total Unusual Items,-19100000.0,-147448528.0,-84951553.0,-790676.0,Income Statement
4,Total Unusual Items Excluding Goodwill,-19100000.0,-147448528.0,-84951553.0,-790676.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,-446600000.0,-272114727.0,-403002291.0,-281552409.0,Income Statement
6,Reconciled Depreciation,388248000.0,170137511.0,246540199.0,291016110.0,Income Statement
7,Reconciled Cost Of Revenue,41500000.0,21849147.0,20424716.0,19299067.0,Income Statement
8,EBIT,-457100000.0,-201752438.0,-349656479.0,-245330457.0,Income Statement
9,Net Interest Income,-63800000.0,-62492228.0,-54508107.0,-41589397.0,Income Statement
10,Interest Expense,63800000.0,62520361.0,54619084.0,41687189.0,Income Statement
11,Interest Income,,28133.0,110977.0,97792.0,Income Statement
12,Normalized Income,-430224380.879247,-183645610.2,-318318294.200995,-280776788.630866,Income Statement
13,Net Income From Continuing And Discontinued Operation,-446600000.0,-272114727.0,-403002291.0,-281552409.0,Income Statement
14,Total Expenses,548200000.0,237684671.0,302837764.0,339605768.0,Income Statement
15,Rent Expense Supplemental,,5108604.0,5467797.0,0.0,Income Statement
16,Diluted Average Shares,42291667.0,42383178.0,42310724.0,42310724.0,Income Statement
17,Basic Average Shares,42291667.0,42383178.0,42310724.0,42310724.0,Income Statement
18,Diluted EPS,-10.56,-6.42,-9.52,-6.65,Income Statement
19,Basic EPS,-10.56,-6.42,-9.52,-6.65,Income Statement
20,Diluted NI Availto Com Stockholders,-446600000.0,-272114727.0,-403002291.0,-281552409.0,Income Statement
21,Net Income Common Stockholders,-446600000.0,-272114727.0,-403002291.0,-281552409.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,-446600000.0,-272114727.0,-403002291.0,-281552409.0,Income Statement
24,Net Income Including Noncontrolling Interests,-446600000.0,-272114727.0,-403002291.0,-281552409.0,Income Statement
25,Net Income Continuous Operations,-446600000.0,-272114727.0,-403002291.0,-281552409.0,Income Statement
26,Tax Provision,-74300000.0,7841928.0,-1273272.0,-5465237.0,Income Statement
27,Pretax Income,-520900000.0,-264272799.0,-404275563.0,-287017646.0,Income Statement
28,Other Non Operating Income Expenses,9700000.0,123825237.0,88128.0,67430513.0,Income Statement
29,Special Income Charges,-19100000.0,-147448528.0,-84951553.0,-790676.0,Income Statement
30,Other Special Charges,19100000.0,185898538.0,-3236114.0,,Income Statement
31,Write Off,,-38450010.0,88187667.0,790676.0,Income Statement
32,Impairment Of Capital Assets,,,,0.0,Income Statement
33,Net Non Operating Interest Income Expense,-63800000.0,-62492228.0,-54508107.0,-41589397.0,Income Statement
34,Interest Expense Non Operating,63800000.0,62520361.0,54619084.0,41687189.0,Income Statement
35,Interest Income Non Operating,,28133.0,110977.0,97792.0,Income Statement
36,Operating Income,-447700000.0,-178014581.0,-264847623.0,-312012820.0,Income Statement
37,Operating Expense,506700000.0,215835524.0,282413048.0,320306701.0,Income Statement
38,Other Operating Expenses,118400000.0,16108982.0,14045448.0,11422414.0,Income Statement
39,Depreciation And Amortization In Income Statement,388300000.0,170137511.0,246540199.0,291016110.0,Income Statement
40,Amortization,,,,0.0,Income Statement
41,Depreciation Income Statement,388300000.0,170137511.0,246540199.0,291016110.0,Income Statement
42,Selling General And Administration,,23940376.0,30366896.0,16438871.0,Income Statement
43,Selling And Marketing Expense,,14129357.0,14450567.0,3353520.0,Income Statement
44,General And Administrative Expense,,9811019.0,15916329.0,13085351.0,Income Statement
45,Rent And Landing Fees,,5108604.0,5467797.0,0.0,Income Statement
46,Gross Profit,59000000.0,37820943.0,17565425.0,8293881.0,Income Statement
47,Cost Of Revenue,41500000.0,21849147.0,20424716.0,19299067.0,Income Statement
48,Total Revenue,100500000.0,59670090.0,37990141.0,27592948.0,Income Statement
49,Operating Revenue,100500000.0,59670090.0,37990141.0,27592948.0,Income Statement
0,Ordinary Shares Number,42310724.0,42310724.0,42310724.0,42310724.0,Balance Sheet
1,Share Issued,42310724.0,42310724.0,42310724.0,42310724.0,Balance Sheet
2,Net Debt,,198545758.0,333538819.0,287010328.0,Balance Sheet
3,Total Debt,3400000.0,198657002.0,334004837.0,287081766.0,Balance Sheet
4,Tangible Book Value,2004700000.0,2431886256.0,2720932674.0,3084310120.0,Balance Sheet
5,Invested Capital,2119900000.0,2765211466.0,3198755325.0,3524591581.0,Balance Sheet
6,Working Capital,159400000.0,29127976.0,-212095252.0,-156547591.0,Balance Sheet
7,Net Tangible Assets,2004700000.0,2431886256.0,2720932674.0,3084310120.0,Balance Sheet
8,Capital Lease Obligations,3400000.0,,,,Balance Sheet
9,Common Stock Equity,2119900000.0,2566554464.0,2864750488.0,3237509815.0,Balance Sheet
10,Total Capitalization,2119900000.0,2566554464.0,2864750488.0,3237509815.0,Balance Sheet
11,Total Equity Gross Minority Interest,2119900000.0,2566554464.0,2864750488.0,3237509815.0,Balance Sheet
12,Stockholders Equity,2119900000.0,2566554464.0,2864750488.0,3237509815.0,Balance Sheet
13,Other Equity Interest,1696800000.0,2143500000.0,2441600000.0,,Balance Sheet
14,Fixed Assets Revaluation Reserve,,-64020680.0,-25259439.0,-55502403.0,Balance Sheet
15,Retained Earnings,,-2471295183.0,-2211860400.0,-1808858109.0,Balance Sheet
16,Additional Paid In Capital,,4602815570.0,4602815570.0,4602815570.0,Balance Sheet
17,Capital Stock,423100000.0,423107240.0,423107240.0,423107240.0,Balance Sheet
18,Common Stock,423100000.0,423107240.0,423107240.0,423107240.0,Balance Sheet
19,Total Liabilities Net Minority Interest,84200000.0,294875523.0,479604638.0,436652011.0,Balance Sheet
20,Total Non Current Liabilities Net Minority Interest,1100000.0,352380.0,667432.0,0.0,Balance Sheet
21,Other Non Current Liabilities,,,100000.0,,Balance Sheet
22,Non Current Pension And Other Postretirement Benefit Plans,,352380.0,667432.0,,Balance Sheet
23,Long Term Provisions,1100000.0,400000.0,700000.0,,Balance Sheet
24,Current Liabilities,83100000.0,294523143.0,478937206.0,436652011.0,Balance Sheet
25,Other Current Liabilities,58900000.0,26557120.0,27125806.0,28346855.0,Balance Sheet
26,Current Debt And Capital Lease Obligation,3400000.0,198657002.0,334004837.0,287081766.0,Balance Sheet
27,Current Capital Lease Obligation,3400000.0,,,,Balance Sheet
28,Current Debt,0.0,198657002.0,334004837.0,287081766.0,Balance Sheet
29,Pensionand Other Post Retirement Benefit Plans Current,,5002105.0,4792700.0,6136221.0,Balance Sheet
