,item,2023-03-31 00:00:00,2022-03-31 00:00:00,2021-03-31 00:00:00,2020-03-31 00:00:00,sheet
0,Tax Effect Of Unusual Items,0.0,3440000.0,82476.190476,1121850000.0,Income Statement
1,Tax Rate For Calcs,0.0,0.4,0.000635,0.3,Income Statement
2,Normalized EBITDA,36400000.0,17700000.0,89300000.0,-590200000.0,Income Statement
3,Total Unusual Items,0.0,8600000.0,129900000.0,3739500000.0,Income Statement
4,Total Unusual Items Excluding Goodwill,0.0,8600000.0,129900000.0,3739500000.0,Income Statement
5,Net Income From Continuing Operation Net Minority Interest,-24100000.0,-22600000.0,157400000.0,3083300000.0,Income Statement
6,Reconciled Depreciation,39400000.0,44900000.0,52000000.0,60800000.0,Income Statement
7,Reconciled Cost Of Revenue,267200000.0,870100000.0,824900000.0,1274600000.0,Income Statement
8,EBIT,-3000000.0,-18600000.0,167200000.0,3088500000.0,Income Statement
9,Net Interest Income,-21100000.0,500000.0,3500000.0,-43500000.0,Income Statement
10,Interest Expense,21100000.0,3900000.0,9700000.0,5300000.0,Income Statement
11,Interest Income,,20100000.0,19000000.0,3900000.0,Income Statement
12,Normalized Income,-24100000.0,-27760000.0,27582476.190476,465650000.0,Income Statement
13,Net Income From Continuing And Discontinued Operation,-24100000.0,-22600000.0,157400000.0,3083300000.0,Income Statement
14,Total Expenses,1088300000.0,1059900000.0,995800000.0,1983900000.0,Income Statement
15,Rent Expense Supplemental,,14200000.0,9900000.0,71300000.0,Income Statement
16,Diluted Average Shares,28690476.0,28607595.0,28700000.0,28700000.0,Income Statement
17,Basic Average Shares,28690476.0,28607595.0,28700000.0,28700000.0,Income Statement
18,Diluted EPS,-0.84,-0.79,5.48,107.28,Income Statement
19,Basic EPS,-0.84,-0.79,5.48,107.28,Income Statement
20,Diluted NI Availto Com Stockholders,-24100000.0,-22600000.0,157400000.0,3083300000.0,Income Statement
21,Net Income Common Stockholders,-24100000.0,-22600000.0,157400000.0,3083300000.0,Income Statement
22,Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,Income Statement
23,Net Income,-24100000.0,-22600000.0,157400000.0,3083300000.0,Income Statement
24,Minority Interests,0.0,0.0,,,Income Statement
