,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,-47820.442334,0.0,-24471815.904406
Tax Rate For Calcs,0.282613,0.265892,0.25741,0.238038
Normalized EBITDA,-24273000.0,914117253.0,1284298618.0,870166198.0
Total Unusual Items,0.0,-179849.0,0.0,-102806259.0
Total Unusual Items Excluding Goodwill,0.0,-179849.0,0.0,-102806259.0
Net Income From Continuing Operation Net Minority Interest,-242187000.0,537432342.0,848778804.0,479365852.0
Reconciled Depreciation,175446000.0,150192373.0,135342537.0,89735120.0
Reconciled Cost Of Revenue,3432223000.0,3436586738.0,1632328974.0,2445826892.0
EBIT,-199719000.0,763745031.0,1148956081.0,677624819.0
Net Interest Income,-137877000.0,-37624242.0,-3173655.0,-52099403.0
Interest Expense,137877000.0,31655921.0,5958743.0,48504242.0
Interest Income,,4349217.0,6844083.0,90619.0
Normalized Income,-242187000.0,537564370.557666,848778804.0,557700295.095594
Net Income From Continuing And Discontinued Operation,-242187000.0,537432342.0,848778804.0,479365852.0
Total Expenses,5128350000.0,4145530947.0,2236545801.0,2970325439.0
Diluted Average Shares,,8564440.0,8564440.0,8564440.0
Basic Average Shares,,8564440.0,8564440.0,8564440.0
Diluted EPS,,62.751563,98.989465,55.971652
Basic EPS,,62.751563,98.989465,55.971652
Diluted NI Availto Com Stockholders,-242187000.0,537432342.0,848778804.0,479365852.0
Net Income Common Stockholders,-242187000.0,537432342.0,848778804.0,479365852.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0
Net Income,-242187000.0,537432342.0,848778804.0,479365852.0
Net Income Including Noncontrolling Interests,-242187000.0,537432342.0,848778804.0,479365853.0
Net Income Continuous Operations,-242187000.0,537432342.0,848778804.0,479365853.0
Tax Provision,-95409000.0,194656768.0,294218534.0,149754724.0
Pretax Income,-337596000.0,732089110.0,1142997338.0,629120577.0
Other Non Operating Income Expenses,3369000.0,10064067.0,3636376.0,10194011.0
Special Income Charges,0.0,-179849.0,0.0,-102806259.0
Other Special Charges,,179849.0,,102806259.0
Net Non Operating Interest Income Expense,-137877000.0,-37624242.0,-3173655.0,-52099403.0
Total Other Finance Cost,,10317538.0,4058995.0,3685780.0
Interest Expense Non Operating,137877000.0,31655921.0,5958743.0,48504242.0
Interest Income Non Operating,,4349217.0,6844083.0,90619.0
Operating Income,-203088000.0,760956294.0,1145821010.0,774918132.0
Operating Expense,1696127000.0,708944209.0,604216827.0,524498547.0
Other Operating Expenses,1173722000.0,6303549.0,17387381.0,
Depreciation And Amortization In Income Statement,175446000.0,150192373.0,135342537.0,89735120.0
Depreciation Income Statement,175446000.0,150192373.0,135342537.0,89735120.0
Selling General And Administration,,255047402.0,182327185.0,180133643.0
Selling And Marketing Expense,,133477284.0,65045841.0,46994685.0
General And Administrative Expense,,121570118.0,117281344.0,133138958.0
Gross Profit,1493039000.0,1469900503.0,1750037837.0,1299416679.0
Cost Of Revenue,3432223000.0,3436586738.0,1632328974.0,2445826892.0
Total Revenue,4925262000.0,4906487241.0,3382366811.0,3745243571.0
Operating Revenue,4925262000.0,4906487241.0,3382366811.0,3745243571.0
Ordinary Shares Number,8564440.0,8564440.0,8564440.0,8564440.0
Share Issued,8564440.0,8564440.0,8564440.0,8564440.0
Net Debt,1893956000.0,2113458801.0,233075417.0,195397536.0
Total Debt,1904748000.0,2118593487.0,243524338.0,201871152.0
Tangible Book Value,2757523000.0,3040710896.0,2516742592.0,1678988695.0
