,title,source,link,date
20,Jindal Steel shares rebound 60% from 52-week low; is Rs 810 target price in sight?,Business Today,news.google.com/articles/CBMif2h0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vbWFya2V0cy9jb21wYW55LXN0b2NrL3N0b3J5L2ppbmRhbC1zdGVlbC1zaGFyZXMtcmVjb3Zlci01Mi13ZWVrLWxvdy10YXJnZXQtcHJpY2UtNDAwNzkyLTIwMjMtMTAtMDXSAYMBaHR0cHM6Ly93d3cuYnVzaW5lc3N0b2RheS5pbi9hbXAvbWFya2V0cy9jb21wYW55LXN0b2NrL3N0b3J5L2ppbmRhbC1zdGVlbC1zaGFyZXMtcmVjb3Zlci01Mi13ZWVrLWxvdy10YXJnZXQtcHJpY2UtNDAwNzkyLTIwMjMtMTAtMDU?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-05
19,"Multibagger steel stock rose 65% from 52-week low; can it cross Rs 1,900 mark?",Business Today,news.google.com/articles/CBMilAFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL21hcmtldHMvY29tcGFueS1zdG9jay9zdG9yeS9hcGwtYXBvbGxvLXR1YmVzLXNoYXJlcy1yaXNlLTUyLXdlZWstbG93LXRhcmdldC1wcmljZS1tdWx0aWJhZ2dlci1yZXR1cm5zLTQwMDgxNi0yMDIzLTEwLTA10gGYAWh0dHBzOi8vd3d3LmJ1c2luZXNzdG9kYXkuaW4vYW1wL21hcmtldHMvY29tcGFueS1zdG9jay9zdG9yeS9hcGwtYXBvbGxvLXR1YmVzLXNoYXJlcy1yaXNlLTUyLXdlZWstbG93LXRhcmdldC1wcmljZS1tdWx0aWJhZ2dlci1yZXR1cm5zLTQwMDgxNi0yMDIzLTEwLTA1?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-05
30,The headaches of India’s largest office landlord | Mint,Mint,news.google.com/articles/CBMiZmh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9pbmR1c3RyeS90aGUtaGVhZGFjaGVzLW9mLWluZGlhLXMtbGFyZ2VzdC1vZmZpY2UtbGFuZGxvcmQtMTE2OTY1MjIxOTAwNzYuaHRtbNIBamh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9pbmR1c3RyeS90aGUtaGVhZGFjaGVzLW9mLWluZGlhLXMtbGFyZ2VzdC1vZmZpY2UtbGFuZGxvcmQvYW1wLTExNjk2NTIyMTkwMDc2Lmh0bWw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-05
11,"Tata Steel shares deliver single-digit returns in 2023; time to buy, sell or hold?",Business Today,news.google.com/articles/CBMijwFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL21hcmtldHMvY29tcGFueS1zdG9jay9zdG9yeS90YXRhLXN0ZWVsLXNoYXJlcy1yaXNlLXNpbmdsZS1kaWdpdC1yZXR1cm5zLWluLTIwMjMtYnV5LXNlbGwtb3ItaG9sZC00MDA4NjktMjAyMy0xMC0wNdIBkwFodHRwczovL3d3dy5idXNpbmVzc3RvZGF5LmluL2FtcC9tYXJrZXRzL2NvbXBhbnktc3RvY2svc3RvcnkvdGF0YS1zdGVlbC1zaGFyZXMtcmlzZS1zaW5nbGUtZGlnaXQtcmV0dXJucy1pbi0yMDIzLWJ1eS1zZWxsLW9yLWhvbGQtNDAwODY5LTIwMjMtMTAtMDU?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-05
15,"For Berger Paints investors, there are a few shades of grey | Mint",Mint,news.google.com/articles/CBMifWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvbWFyay10by1tYXJrZXQvZm9yLWJlcmdlci1wYWludHMtaW52ZXN0b3JzLXRoZXJlLWFyZS1hLWZldy1zaGFkZXMtb2YtZ3JleS0xMTY5NjQzNzA3MDI4OS5odG1s0gGBAWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvbWFyay10by1tYXJrZXQvZm9yLWJlcmdlci1wYWludHMtaW52ZXN0b3JzLXRoZXJlLWFyZS1hLWZldy1zaGFkZXMtb2YtZ3JleS9hbXAtMTE2OTY0MzcwNzAyODkuaHRtbA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-04
14,Popular Vehicles and Services files IPO papers with SEBI,Mathrubhumi English,news.google.com/articles/CBMicWh0dHBzOi8vZW5nbGlzaC5tYXRocnViaHVtaS5jb20vbmV3cy9tb25leS9wb3B1bGFyLXZlaGljbGVzLWFuZC1zZXJ2aWNlcy1sdGQtZmlsZXMtaXBvLXBhcGVycy13aXRoLXNlYmktMS44OTU3Mjc50gF1aHR0cHM6Ly9lbmdsaXNoLm1hdGhydWJodW1pLmNvbS9hbXAvbmV3cy9tb25leS9wb3B1bGFyLXZlaGljbGVzLWFuZC1zZXJ2aWNlcy1sdGQtZmlsZXMtaXBvLXBhcGVycy13aXRoLXNlYmktMS44OTU3Mjc5?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-04
26,Debt-free PSU stock gets a buy call by Brokerage for an upside of ...,Trade Brains,news.google.com/articles/CBMiggFodHRwczovL3RyYWRlYnJhaW5zLmluL2ZlYXR1cmVzL2RlYnQtZnJlZS1wc3Utc3RvY2stZ2V0cy1hLWJ1eS1jYWxsLWJ5LWJyb2tlcmFnZS1mb3ItYW4tdXBzaWRlLW9mLW1vcmUtdGhhbi0yMC1hcmUteW91LWhvbGRpbmctaXQv0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-04
44,AI trailblazer Dr Gopichand Katragadda becomes President of the ...,ANI News,news.google.com/articles/CBMipQFodHRwczovL3d3dy5hbmluZXdzLmluL25ld3MvYnVzaW5lc3MvYnVzaW5lc3MvYWktdHJhaWxibGF6ZXItZHItZ29waWNoYW5kLWthdHJhZ2FkZGEtYmVjb21lcy1wcmVzaWRlbnQtb2YtdGhlLWluc3RpdHV0aW9uLW9mLWVuZ2luZWVyaW5nLWFuZC10ZWNobm9sb2d5MjAyMzEwMDQxMDEzMzXSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-04
32,CNG now costs less than half of petrol and diesel prices,CNBCTV18,news.google.com/articles/CBMijQFodHRwczovL3d3dy5jbmJjdHYxOC5jb20vYnVzaW5lc3MvaXNlYy1hbmFseXN0LXBvc2l0aXZlLW9uLXRoaXMtZ2FzLXN0b2NrLWFmdGVyLWNuZy1wcmljZS1jb21lcy1kb3duLXRvLWxlc3MtdGhhbi1oYWxmLW9mLXBldHJvbC0xNzk0MjgxMS5odG3SAZEBaHR0cHM6Ly93d3cuY25iY3R2MTguY29tL2J1c2luZXNzL2lzZWMtYW5hbHlzdC1wb3NpdGl2ZS1vbi10aGlzLWdhcy1zdG9jay1hZnRlci1jbmctcHJpY2UtY29tZXMtZG93bi10by1sZXNzLXRoYW4taGFsZi1vZi1wZXRyb2wtMTc5NDI4MTEuaHRtL2FtcA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-04
10,JSW Infrastructure share price debuts at 20% premium at ₹143 on NSE and BSE | Mint,Mint,news.google.com/articles/CBMihAFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L2lwby9qc3ctaW5mcmFzdHJ1Y3R1cmUtc2hhcmUtcHJpY2UtZGVidXRzLWF0LTIwLXByZW1pdW0tYXQtcnMtMTQzLW9uLW5zZS1hbmQtYnNlLTExNjk2MzA1NTk0OTY4Lmh0bWzSAYgBaHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL21hcmtldC9pcG8vanN3LWluZnJhc3RydWN0dXJlLXNoYXJlLXByaWNlLWRlYnV0cy1hdC0yMC1wcmVtaXVtLWF0LXJzLTE0My1vbi1uc2UtYW5kLWJzZS9hbXAtMTE2OTYzMDU1OTQ5NjguaHRtbA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-03
