,title,source,link,date
9,Discom on radar for electrified fence tragedies,Times of India,news.google.com/articles/CBMiiwFodHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS9jaXR5L25hZ3B1ci9odHRwcy9leGFtcGxlLWNvbS9kaXNjb20tb24tcmFkYXItZm9yLWVsZWN0cmlmaWVkLWZlbmNlLXRyYWdlZGllcy9hcnRpY2xlc2hvdy8xMDUyNzU3NTkuY21z0gGPAWh0dHBzOi8vdGltZXNvZmluZGlhLmluZGlhdGltZXMuY29tL2NpdHkvbmFncHVyL2h0dHBzL2V4YW1wbGUtY29tL2Rpc2NvbS1vbi1yYWRhci1mb3ItZWxlY3RyaWZpZWQtZmVuY2UtdHJhZ2VkaWVzL2FtcF9hcnRpY2xlc2hvdy8xMDUyNzU3NTkuY21z?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-17
26,1300 booths in remote areas get temp electricity,Times of India,news.google.com/articles/CBMif2h0dHBzOi8vdGltZXNvZmluZGlhLmluZGlhdGltZXMuY29tL2NpdHkvaW5kb3JlL25ld3MvMTMwMC1ib290aHMtcmVtb3RlLWFyZWFzLXRlbXAtZWxlY3RyaWNpdHktaW5kb3JlL2FydGljbGVzaG93LzEwNTI3NTg4NS5jbXPSAYMBaHR0cHM6Ly90aW1lc29maW5kaWEuaW5kaWF0aW1lcy5jb20vY2l0eS9pbmRvcmUvbmV3cy8xMzAwLWJvb3Rocy1yZW1vdGUtYXJlYXMtdGVtcC1lbGVjdHJpY2l0eS1pbmRvcmUvYW1wX2FydGljbGVzaG93LzEwNTI3NTg4NS5jbXM?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-17
5,"Market Trading Guide: Macrotech Developers, M&M among 5 stock ...",The Economic Times,news.google.com/articles/CBMirAFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9tYXJrZXQtdHJhZGluZy1ndWlkZS1tYWNyb3RlY2gtZGV2ZWxvcGVycy1tYW1wbS1hbW9uZy01LXN0b2NrLXJlY29tbWVuZGF0aW9ucy1mb3ItZnJpZGF5L3N0b2NrLWlkZWFzL3NsaWRlc2hvdy8xMDUyNjg3MzguY21z0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-16
13,Delay in moving high tension wire hits Wadi flyover work,Times of India,news.google.com/articles/CBMiggFodHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS9jaXR5L25hZ3B1ci9kZWxheS1pbi1tb3ZpbmctaGlnaC10ZW5zaW9uLXdpcmUtaGl0cy13YWRpLWZseW92ZXItd29yay9hcnRpY2xlc2hvdy8xMDUyNjQ1MjUuY21z0gGGAWh0dHBzOi8vdGltZXNvZmluZGlhLmluZGlhdGltZXMuY29tL2NpdHkvbmFncHVyL2RlbGF5LWluLW1vdmluZy1oaWdoLXRlbnNpb24td2lyZS1oaXRzLXdhZGktZmx5b3Zlci13b3JrL2FtcF9hcnRpY2xlc2hvdy8xMDUyNjQ1MjUuY21z?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-16
23,Vedanta's arm sets up new unit in Saudi Arabia for copper business,IndiaTimes,news.google.com/articles/CBMifGh0dHBzOi8vbS50aW1lc29maW5kaWEuY29tL2luZGlhL3ZlZGFudGFzLWFybS1zZXRzLXVwLW5ldy11bml0LWluLXNhdWRpLWFyYWJpYS1mb3ItY29wcGVyLWJ1c2luZXNzL2FydGljbGVzaG93LzEwNTI1NjMyOC5jbXPSAYABaHR0cHM6Ly9tLnRpbWVzb2ZpbmRpYS5jb20vaW5kaWEvdmVkYW50YXMtYXJtLXNldHMtdXAtbmV3LXVuaXQtaW4tc2F1ZGktYXJhYmlhLWZvci1jb3BwZXItYnVzaW5lc3MvYW1wX2FydGljbGVzaG93LzEwNTI1NjMyOC5jbXM?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-16
24,‘Ensure safe power supply to devotees’,Times of India,news.google.com/articles/CBMibWh0dHBzOi8vdGltZXNvZmluZGlhLmluZGlhdGltZXMuY29tL2NpdHkvcGF0bmEvZW5zdXJlLXNhZmUtcG93ZXItc3VwcGx5LXRvLWRldm90ZWVzL2FydGljbGVzaG93LzEwNTI0ODI1Ni5jbXPSAXFodHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS9jaXR5L3BhdG5hL2Vuc3VyZS1zYWZlLXBvd2VyLXN1cHBseS10by1kZXZvdGVlcy9hbXBfYXJ0aWNsZXNob3cvMTA1MjQ4MjU2LmNtcw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-16
32,MoU inked to install smart prepaid meters in five dists,Times of India,news.google.com/articles/CBMigAFodHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS9jaXR5L3BhdG5hL21vdS1pbmtlZC10by1pbnN0YWxsLXNtYXJ0LXByZXBhaWQtbWV0ZXJzLWluLWZpdmUtZGlzdHMvYXJ0aWNsZXNob3cvMTA1MjIxODQ1LmNtc9IBhAFodHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS9jaXR5L3BhdG5hL21vdS1pbmtlZC10by1pbnN0YWxsLXNtYXJ0LXByZXBhaWQtbWV0ZXJzLWluLWZpdmUtZGlzdHMvYW1wX2FydGljbGVzaG93LzEwNTIyMTg0NS5jbXM?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-15
41,EU-India Innocentre’s 8th cohort showcases cutting-edge technologies in Bengaluru,IndiaTimes,news.google.com/articles/CBMinQFodHRwczovL20udGltZXNvZmluZGlhLmNvbS9idXNpbmVzcy9pbmRpYS1idXNpbmVzcy9ldS1pbmRpYS1pbm5vY2VudHJlcy04dGgtY29ob3J0LXNob3djYXNlcy1jdXR0aW5nLWVkZ2UtdGVjaG5vbG9naWVzLWluLWJlbmdhbHVydS9hcnRpY2xlc2hvdy8xMDUyMzk0NzAuY21z0gGhAWh0dHBzOi8vbS50aW1lc29maW5kaWEuY29tL2J1c2luZXNzL2luZGlhLWJ1c2luZXNzL2V1LWluZGlhLWlubm9jZW50cmVzLTh0aC1jb2hvcnQtc2hvd2Nhc2VzLWN1dHRpbmctZWRnZS10ZWNobm9sb2dpZXMtaW4tYmVuZ2FsdXJ1L2FtcF9hcnRpY2xlc2hvdy8xMDUyMzk0NzAuY21z?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-15
36,Insurance co to pay Rs 13 lakh to construction firm for road damaged in cloud burst,Times of India,news.google.com/articles/CBMimAFodHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS9jaXR5L2RlaHJhZHVuL2luc3VyYW5jZS1jby10by1wYXktMTNsLXRvLWNvbnN0cnVjdGlvbi1maXJtLWZvci1yb2FkLWRhbWFnZWQtaW4tY2xvdWQtYnVyc3QvYXJ0aWNsZXNob3cvMTA1MTk4MDczLmNtc9IBnAFodHRwczovL3RpbWVzb2ZpbmRpYS5pbmRpYXRpbWVzLmNvbS9jaXR5L2RlaHJhZHVuL2luc3VyYW5jZS1jby10by1wYXktMTNsLXRvLWNvbnN0cnVjdGlvbi1maXJtLWZvci1yb2FkLWRhbWFnZWQtaW4tY2xvdWQtYnVyc3QvYW1wX2FydGljbGVzaG93LzEwNTE5ODA3My5jbXM?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-14
59,Want to pick midcaps? IIFL Securities lists 7 top stocks to buy this Diwali,Mint,news.google.com/articles/CBMifmh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9waG90b3Mvd2FudC10by1waWNrLW1pZGNhcHMtaWlmbC1zZWN1cml0aWVzLWxpc3RzLTctdG9wLXN0b2Nrcy10by1idXktdGhpcy1kaXdhbGktMTE2OTkyNjE2NjE4MzAuaHRtbNIBigFodHRwczovL3d3dy5saXZlbWludC5jb20vcGhvdG9zL3dhbnQtdG8tcGljay1taWRjYXBzLWlpZmwtc2VjdXJpdGllcy1saXN0cy03LXRvcC1zdG9ja3MtdG8tYnV5LXRoaXMtZGl3YWxpL2dhbGxlcnkvYW1wLTExNjk5MjYxNjYxODMwLmh0bWw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-11-09
