,title,source,link,date
12,Advancement in medical tech reduces morbidity rate: Bengaluru ...,The New Indian Express,news.google.com/articles/CBMijwFodHRwczovL3d3dy5uZXdpbmRpYW5leHByZXNzLmNvbS9zdGF0ZXMva2FybmF0YWthLzIwMjMvb2N0LzE1L2FkdmFuY2VtZW50LWluLW1lZGljYWwtdGVjaC1yZWR1Y2VzLW1vcmJpZGl0eS1yYXRlLWJlbmdhbHVydS1kb2N0b3JzLTI2MjQwNDQuaHRtbNIBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-15
19,"Breast Cancer Awareness Month: Vigilance, self-examination, awareness",The New Indian Express,news.google.com/articles/CBMiigFodHRwczovL3d3dy5uZXdpbmRpYW5leHByZXNzLmNvbS9jaXRpZXMvY2hlbm5haS8yMDIzL29jdC8xNC9icmVhc3QtY2FuY2VyLWF3YXJlbmVzcy1tb250aC12aWdpbGFuY2VzZWxmLWV4YW1pbmF0aW9uLWF3YXJlbmVzcy0yNjIzNjQ2Lmh0bWzSAYkBaHR0cHM6Ly93d3cubmV3aW5kaWFuZXhwcmVzcy5jb20vY2l0aWVzL2NoZW5uYWkvMjAyMy9vY3QvMTQvYnJlYXN0LWNhbmNlci1hd2FyZW5lc3MtbW9udGgtdmlnaWxhbmNlc2VsZi1leGFtaW5hdGlvbi1hd2FyZW5lc3MtMjYyMzY0Ni5hbXA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-14
24,New viral flu causing bronchitis. How to take care of yourself if you have it?,The Indian Express,news.google.com/articles/CBMiamh0dHBzOi8vaW5kaWFuZXhwcmVzcy5jb20vYXJ0aWNsZS9saWZlc3R5bGUvbGlmZS1zdHlsZS92aXJhbC1icm9uY2hpdGlzLW1hbmFnZW1lbnQtc2lnbnMtc3ltcHRvbXMtODk3ODIwMC_SAW9odHRwczovL2luZGlhbmV4cHJlc3MuY29tL2FydGljbGUvbGlmZXN0eWxlL2xpZmUtc3R5bGUvdmlyYWwtYnJvbmNoaXRpcy1tYW5hZ2VtZW50LXNpZ25zLXN5bXB0b21zLTg5NzgyMDAvbGl0ZS8?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-12
22,Dental Tourism Market Is Likely to Experience a Strong Growth During 2021-2031 | Apollo Hospitals Enterpri...,SeeDance News,news.google.com/articles/CBMi1wFodHRwczovL3d3dy5zZWVkYW5jZS5jb20vZGVudGFsLXRvdXJpc20tbWFya2V0LWlzLWxpa2VseS10by1leHBlcmllbmNlLWEtc3Ryb25nLWdyb3d0aC1kdXJpbmctMjAyMS0yMDMxLWFwb2xsby1ob3NwaXRhbHMtZW50ZXJwcmlzZS1sdGQtZ2xvYmFsLWJhbmdrb2staW50ZXJuYXRpb25hbC1kZW50YWwtY2VudGVyLXRoYWlsYW5kLWZvcnRpcy1oZWFsdGhjYXJlLWdsb2JhbC0yL9IB2wFodHRwczovL3d3dy5zZWVkYW5jZS5jb20vZGVudGFsLXRvdXJpc20tbWFya2V0LWlzLWxpa2VseS10by1leHBlcmllbmNlLWEtc3Ryb25nLWdyb3d0aC1kdXJpbmctMjAyMS0yMDMxLWFwb2xsby1ob3NwaXRhbHMtZW50ZXJwcmlzZS1sdGQtZ2xvYmFsLWJhbmdrb2staW50ZXJuYXRpb25hbC1kZW50YWwtY2VudGVyLXRoYWlsYW5kLWZvcnRpcy1oZWFsdGhjYXJlLWdsb2JhbC0yL2FtcC8?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-12
48,Group working to curb vaping addiction seeks support from women parliamentarians,The Financial Express,news.google.com/articles/CBMilQFodHRwczovL3d3dy5maW5hbmNpYWxleHByZXNzLmNvbS9oZWFsdGhjYXJlL25ld3MtaGVhbHRoY2FyZS9ncm91cC13b3JraW5nLXRvLWN1cmItdmFwaW5nLWFkZGljdGlvbi1zZWVrcy1zdXBwb3J0LWZyb20td29tZW4tcGFybGlhbWVudGFyaWFucy8zMjcwODkxL9IBmgFodHRwczovL3d3dy5maW5hbmNpYWxleHByZXNzLmNvbS9oZWFsdGhjYXJlL25ld3MtaGVhbHRoY2FyZS9ncm91cC13b3JraW5nLXRvLWN1cmItdmFwaW5nLWFkZGljdGlvbi1zZWVrcy1zdXBwb3J0LWZyb20td29tZW4tcGFybGlhbWVudGFyaWFucy8zMjcwODkxL2xpdGUv?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-12
30,"Nifty, Sensex Pause for Breath - Thursday Closing Report",Moneylife,news.google.com/articles/CBMiYWh0dHBzOi8vd3d3Lm1vbmV5bGlmZS5pbi9hcnRpY2xlL25pZnR5LXNlbnNleC1wYXVzZS1mb3ItYnJlYXRoLXRodXJzZGF5LWNsb3NpbmctcmVwb3J0LzcyMjYwLmh0bWzSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-12
9,"""Utilising Digital India For Mental Health Support Biggest Takeaway ...",BW Businessworld,news.google.com/articles/CBMiiwFodHRwczovL2J3cGVvcGxlLmJ1c2luZXNzd29ybGQuaW4vYXJ0aWNsZS8tVXRpbGlzaW5nLURpZ2l0YWwtSW5kaWEtRm9yLU1lbnRhbC1IZWFsdGgtU3VwcG9ydC1CaWdnZXN0LVRha2Vhd2F5LUZyb20tQ292aWQtLzEyLTEwLTIwMjMtNDk0NzA30gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-12
63,Expert Advice on the Causes & Prevention of Joint Disease on this ...,Ahmedabad Mirror,news.google.com/articles/CBMihwFodHRwczovL3d3dy5haG1lZGFiYWRtaXJyb3IuY29tL2V4cGVydC1hZHZpY2Utb24tdGhlLWNhdXNlcy0tcHJldmVudGlvbi1vZi1qb2ludC1kaXNlYXNlLW9uLXRoaXMtd29ybGQtYXJ0aHJpdGlzLWRheS0yMDIzLzgxODY1NDMyLmh0bWzSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-12
34,"In 12 months, TeleMANAS counselled 3.5 lakh people through 44 ...",Daily Pioneer,news.google.com/articles/CBMiemh0dHBzOi8vd3d3LmRhaWx5cGlvbmVlci5jb20vMjAyMy9pbmRpYS9pbi0xMi1tb250aHMtdGVsZW1hbmFzLWNvdW5zZWxsZWQtMy01LWxha2gtcGVvcGxlLXRocm91Z2gtNDQtY2VsbHMtLW1hbmRhdml5YS5odG1s0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-11
28,Bengaluru battles viral onslaught: Overlapping symptoms challenge ...,South First,news.google.com/articles/CBMibWh0dHBzOi8vdGhlc291dGhmaXJzdC5jb20vaGVhbHRoL2JlbmdhbHVydS1iYXR0bGVzLXZpcmFsLW9uc2xhdWdodC1vdmVybGFwcGluZy1zeW1wdG9tcy1jaGFsbGVuZ2UtY2xpbmljaWFucy_SAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-11
