,title,source,link,date
83,"Xerosis, Pruritus, Pallor, Stage 5 CKD hemodialysis patients | CCID",Dove Medical Press,news.google.com/articles/CBMihAFodHRwczovL3d3dy5kb3ZlcHJlc3MuY29tL2NoYXJhY3RlcmlzdGljcy1vZi14ZXJvc2lzLXBydXJpdHVzLWFuZC1wYWxsb3ItaW4tc3RhZ2UtNS1jaHJvbmljLWtpZG4tcGVlci1yZXZpZXdlZC1mdWxsdGV4dC1hcnRpY2xlLUNDSUTSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-21
14,Health care equity through intelligent edge computing | JMDH,Dove Medical Press,news.google.com/articles/CBMihAFodHRwczovL3d3dy5kb3ZlcHJlc3MuY29tL2hlYWx0aC1jYXJlLWVxdWl0eS10aHJvdWdoLWludGVsbGlnZW50LWVkZ2UtY29tcHV0aW5nLWFuZC1hdWdtZW50ZWQtcmUtcGVlci1yZXZpZXdlZC1mdWxsdGV4dC1hcnRpY2xlLUpNREjSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-21
1,Global health partnerships in the time of COVID-19: redefining the ...,Journal of Global Health Reports,news.google.com/articles/CBMicWh0dHBzOi8vd3d3LmpvZ2hyLm9yZy9hcnRpY2xlLzg3ODYwLWdsb2JhbC1oZWFsdGgtcGFydG5lcnNoaXBzLWluLXRoZS10aW1lLW9mLWNvdmlkLTE5LXJlZGVmaW5pbmctdGhlLXdheS13ZS13b3Jr0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-21
30,Interim health minister decides to set up 'Pharma Park',DAWN.com,news.google.com/articles/CBMiV2h0dHBzOi8vd3d3LmRhd24uY29tL25ld3MvMTc3Njk3OS9pbnRlcmltLWhlYWx0aC1taW5pc3Rlci1kZWNpZGVzLXRvLXNldC11cC1waGFybWEtcGFya9IBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-21
28,"Diabetes Market to Surge to $132 Billion by 2028, Revealing ...",Business Wire,news.google.com/articles/CBMitwFodHRwczovL3d3dy5idXNpbmVzc3dpcmUuY29tL25ld3MvaG9tZS8yMDIzMDkyMTQxMzY4NS9lbi9EaWFiZXRlcy1NYXJrZXQtdG8tU3VyZ2UtdG8tMTMyLUJpbGxpb24tYnktMjAyOC1SZXZlYWxpbmctUHJvbWlzaW5nLUdyb3d0aC1UcmFqZWN0b3J5LXdpdGgtYS01LjItQ0FHUi0tLVJlc2VhcmNoQW5kTWFya2V0cy5jb23SAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-21
27,World Alzheimer's Day: What You Need To Know About This Disease,OTV News,news.google.com/articles/CBMibmh0dHBzOi8vb2Rpc2hhdHYuaW4vdmlkZW9zL2ludGVybmF0aW9uYWwvd29ybGQtYWx6aGVpbWVyLXMtZGF5LXdoYXQteW91LW5lZWQtdG8ta25vdy1hYm91dC10aGlzLWRpc2Vhc2UtMjE1NTA50gFyaHR0cHM6Ly9vZGlzaGF0di5pbi92aWRlb3MvaW50ZXJuYXRpb25hbC93b3JsZC1hbHpoZWltZXItcy1kYXktd2hhdC15b3UtbmVlZC10by1rbm93LWFib3V0LXRoaXMtZGlzZWFzZS0yMTU1MDkvYW1w?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-21
26,"Health Wine Market Demand, Status and Global Briefing 2023 to 2029 |Jinpai, Yedao, Changyu, Guling",Benzinga,news.google.com/articles/CBMikwFodHRwczovL3d3dy5iZW56aW5nYS5jb20vcHJlc3NyZWxlYXNlcy8yMy8wOS8zNDc3NzUwNy9oZWFsdGgtd2luZS1tYXJrZXQtZGVtYW5kLXN0YXR1cy1hbmQtZ2xvYmFsLWJyaWVmaW5nLTIwMjMtdG8tMjAyOS1qaW5wYWkteWVkYW8tY2hhbmd5dS1ndWxpbmfSAS1odHRwczovL3d3dy5iZW56aW5nYS5jb20vYW1wL2NvbnRlbnQvMzQ3Nzc1MDc?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-21
23,IBD (Ulcerative Colitis and Crohn's Disease) Treatment Market ...,GlobeNewswire,news.google.com/articles/CBMivgFodHRwczovL3d3dy5nbG9iZW5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2UvMjAyMy8wOS8yMS8yNzQ3MTI5LzAvZW4vSUJELVVsY2VyYXRpdmUtQ29saXRpcy1hbmQtQ3JvaG4tcy1EaXNlYXNlLVRyZWF0bWVudC1NYXJrZXQtcmV2ZW51ZS10by1oaXQtVVNELTM2LUJpbGxpb24tYnktMjAzMy1zYXlzLVJlc2VhcmNoLU5lc3Rlci5odG1s0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-21
22,"Extra-legal abortion and post-abortion care knowledge, attitudes ...",BioMed Central,news.google.com/articles/CBMiTWh0dHBzOi8vYm1jd29tZW5zaGVhbHRoLmJpb21lZGNlbnRyYWwuY29tL2FydGljbGVzLzEwLjExODYvczEyOTA1LTAyMy0wMjYzOS150gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-21
41,Biopsy Market to grow at a CAGR of 11.14% during the forecast ...,GlobeNewswire,news.google.com/articles/CBMixwFodHRwczovL3d3dy5nbG9iZW5ld3N3aXJlLmNvbS9uZXdzLXJlbGVhc2UvMjAyMy8wOS8yMS8yNzQ3MTc2LzAvZW4vQmlvcHN5LU1hcmtldC10by1ncm93LWF0LWEtQ0FHUi1vZi0xMS0xNC1kdXJpbmctdGhlLWZvcmVjYXN0LXBlcmlvZC1yZWFjaGluZy1VU0QtNjEtMDMtQm4tYnktMjAyOS1zYXlzLU1heGltaXplLU1hcmtldC1SZXNlYXJjaC5odG1s0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-21
