,title,source,link,date
0,Infosys Recognized as Second Largest IT Transformation Partner by ...,Infosys,news.google.com/articles/CBMiX2h0dHBzOi8vd3d3LmluZm9zeXMuY29tL25ld3Nyb29tL2ZlYXR1cmVzLzIwMjMvcmVjb2duaXplZC1zZWNvbmQtbGFyZ2VzdC1pdC10cmFuc2Zvcm1hdGlvbi5odG1s0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-25
3,"Sensex, Nifty Trade Lower As Infosys, Reliance, L&T Drag: Midday Market Update",BQ Prime,news.google.com/articles/CBMiaWh0dHBzOi8vd3d3LmJxcHJpbWUuY29tL21hcmtldHMvc2Vuc2V4LW5pZnR5LXRyYWRlLWxvd2VyLWFzLWluZm9zeXMtcmVsaWFuY2UtbHQtZHJhZy1taWRkYXktbWFya2V0LXVwZGF0ZdIBbWh0dHBzOi8vd3d3LmJxcHJpbWUuY29tL2FtcC9tYXJrZXRzL3NlbnNleC1uaWZ0eS10cmFkZS1sb3dlci1hcy1pbmZvc3lzLXJlbGlhbmNlLWx0LWRyYWctbWlkZGF5LW1hcmtldC11cGRhdGU?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-25
4,"Market Wrap: Sensex, Nifty end flat in highly volatile trade amid weak global trend",MintGenie,news.google.com/articles/CBMijQFodHRwczovL21pbnRnZW5pZS5saXZlbWludC5jb20vbmV3cy9tYXJrZXRzL21hcmtldC13cmFwLXNlbnNleC1uaWZ0eS1lbmQtZmxhdC1pbi1oaWdobHktdm9sYXRpbGUtdHJhZGUtYW1pZC13ZWFrLWdsb2JhbC10cmVuZC0xNTE2OTU2MzkwNTYxODTSAZEBaHR0cHM6Ly9taW50Z2VuaWUubGl2ZW1pbnQuY29tL2FtcC9uZXdzL21hcmtldHMvbWFya2V0LXdyYXAtc2Vuc2V4LW5pZnR5LWVuZC1mbGF0LWluLWhpZ2hseS12b2xhdGlsZS10cmFkZS1hbWlkLXdlYWstZ2xvYmFsLXRyZW5kLTE1MTY5NTYzOTA1NjE4NA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-25
5,"Stock Market Highlights: Sensex, Nifty 50 end little changed; Realty stocks, broader markets outperform",CNBCTV18,news.google.com/articles/CBMieWh0dHBzOi8vd3d3LmNuYmN0djE4LmNvbS9tYXJrZXQvc3RvY2stbWFya2V0LWxpdmUtdXBkYXRlcy1uaWZ0eS01MC1zZW5zZXgtdG9kYXktYmFua3MtZGVsdGEtY29ycC1zdXpsb24tc2p2bi0xNzg3MDQxMS5odG3SAX1odHRwczovL3d3dy5jbmJjdHYxOC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1saXZlLXVwZGF0ZXMtbmlmdHktNTAtc2Vuc2V4LXRvZGF5LWJhbmtzLWRlbHRhLWNvcnAtc3V6bG9uLXNqdm4tMTc4NzA0MTEuaHRtL2FtcA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-25
6,European Commission Approves Infosys' Acquisition of Liberty ...,Marketscreener.com,news.google.com/articles/CBMimwFodHRwczovL3d3dy5tYXJrZXRzY3JlZW5lci5jb20vcXVvdGUvc3RvY2svSU5GT1NZUy1MSU1JVEVELTk3NDMzNDIvbmV3cy9FdXJvcGVhbi1Db21taXNzaW9uLUFwcHJvdmVzLUluZm9zeXMtQWNxdWlzaXRpb24tb2YtTGliZXJ0eS1HbG9iYWwtQXNzZXRzLTQ0OTE0NTY0L9IBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-25
1,Investment in Infosys Limited Signals Confidence in Technology ...,Best Stocks,news.google.com/articles/CBMiSmh0dHBzOi8vYmVzdHN0b2Nrcy5jb20vaW52ZXN0bWVudC1pbi1pbmZvc3lzLWxpbWl0ZWQtc2lnbmFscy1jb25maWRlbmNlLWkv0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-25
17,Jatin Dalal likely to be new Cognizant CFO | Mint,Mint,news.google.com/articles/CBMingFodHRwczovL3d3dy5saXZlbWludC5jb20vY29tcGFuaWVzL25ld3Mvd2lwcm9zLWNmby1qYXRpbi1kYWxhbC1leHBlY3RlZC10by1qb2luLWNvZ25pemFudC1jb3VsZC1iZS1hLW1ham9yLWdhaW4tZm9yLXRoZS1zdHJ1Z2dsaW5nLWNvbXBhbnktMTE2OTU1NzUwMTMyMjEuaHRtbNIBogFodHRwczovL3d3dy5saXZlbWludC5jb20vY29tcGFuaWVzL25ld3Mvd2lwcm9zLWNmby1qYXRpbi1kYWxhbC1leHBlY3RlZC10by1qb2luLWNvZ25pemFudC1jb3VsZC1iZS1hLW1ham9yLWdhaW4tZm9yLXRoZS1zdHJ1Z2dsaW5nLWNvbXBhbnkvYW1wLTExNjk1NTc1MDEzMjIxLmh0bWw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-24
2,10388 Shares in Infosys Limited (NYSE:INFY) Acquired by Drive ...,MarketBeat,news.google.com/articles/CBMiSmh0dHBzOi8vd3d3Lm1hcmtldGJlYXQuY29tL2luc3RhbnQtYWxlcnRzL255c2UtaW5meS1zZWMtZmlsaW5nLTIwMjMtMDktMjQv0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-24
8,"Wipro to rebound as market recovers; top exits no worry, says CEO | Mint",Mint,news.google.com/articles/CBMicmh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9jb21wYW5pZXMvbmV3cy93aXByby10by1yZWJvdW5kLWFzLW1hcmtldC1yZWNvdmVycy10b3AtZXhpdHMtbm8td29ycnktMTE2OTU1Nzc2NDU4NDEuaHRtbNIBdmh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9jb21wYW5pZXMvbmV3cy93aXByby10by1yZWJvdW5kLWFzLW1hcmtldC1yZWNvdmVycy10b3AtZXhpdHMtbm8td29ycnkvYW1wLTExNjk1NTc3NjQ1ODQxLmh0bWw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-24
26,"Eight Of Top 10 Firms Lose Rs 2.28 Lakh Crore In M-Cap; HDFC Bank, RIL Biggest Laggards",BQ Prime,news.google.com/articles/CBMidWh0dHBzOi8vd3d3LmJxcHJpbWUuY29tL2J1c2luZXNzL2VpZ2h0LW9mLXRvcC0xMC1maXJtcy1sb3NlLXJzLTIyOC1sYWtoLWNyb3JlLWluLW0tY2FwLWhkZmMtYmFuay1yaWwtYmlnZ2VzdC1sYWdnYXJkc9IBeWh0dHBzOi8vd3d3LmJxcHJpbWUuY29tL2FtcC9idXNpbmVzcy9laWdodC1vZi10b3AtMTAtZmlybXMtbG9zZS1ycy0yMjgtbGFraC1jcm9yZS1pbi1tLWNhcC1oZGZjLWJhbmstcmlsLWJpZ2dlc3QtbGFnZ2FyZHM?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-24
