,title,source,link,date
0,General Insurance Corporation Of India Share Price Live blog for 30 Oct 2023,MintGenie,news.google.com/articles/CBMiiAFodHRwczovL21pbnRnZW5pZS5saXZlbWludC5jb20vbmV3cy9tYXJrZXRzL2dlbmVyYWwtaW5zdXJhbmNlLWNvcnBvcmF0aW9uLW9mLWluZGlhLXNoYXJlLXByaWNlLWxpdmUtYmxvZy1mb3ItMzAtb2N0LTIwMjMtMTUxNjk4NjM3MDQyMjUx0gGMAWh0dHBzOi8vbWludGdlbmllLmxpdmVtaW50LmNvbS9hbXAvbmV3cy9tYXJrZXRzL2dlbmVyYWwtaW5zdXJhbmNlLWNvcnBvcmF0aW9uLW9mLWluZGlhLXNoYXJlLXByaWNlLWxpdmUtYmxvZy1mb3ItMzAtb2N0LTIwMjMtMTUxNjk4NjM3MDQyMjUx?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-30
8,Flipkart takes a stab at insurance once again,YourStory,news.google.com/articles/CBMiXGh0dHBzOi8veW91cnN0b3J5LmNvbS8yMDIzLzEwL2ZsaXBrYXJ0LWluc3VyYW5jZS1vbmNlLWFnYWluLWNvdmVyZm94LXBsdWctYW5kLXBsYXktaW5zdXJ0ZWNo0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-30
4,"BS BFSI Summit: From Doraiswamy to Tahilyani, meet life insurance experts",Business Standard,news.google.com/articles/CBMikAFodHRwczovL3d3dy5idXNpbmVzcy1zdGFuZGFyZC5jb20vc3BlY2lhbHMvYnMtZXZlbnRzL2JzLWJmc2ktc3VtbWl0LWZyb20tZG9yYWlzd2FteS10by10YWhpbHlhbmktbWVldC1saWZlLWluc3VyYW5jZS1leHBlcnRzLTEyMzEwMjkwMDcwMV8xLmh0bWzSAZQBaHR0cHM6Ly93d3cuYnVzaW5lc3Mtc3RhbmRhcmQuY29tL2FtcC9zcGVjaWFscy9icy1ldmVudHMvYnMtYmZzaS1zdW1taXQtZnJvbS1kb3JhaXN3YW15LXRvLXRhaGlseWFuaS1tZWV0LWxpZmUtaW5zdXJhbmNlLWV4cGVydHMtMTIzMTAyOTAwNzAxXzEuaHRtbA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-29
23,"Public companies account for 75% of Kansai Nerolac Paints Limited's (NSE:KANSAINER) ownership, while institutions account for 14%",Simply Wall St,news.google.com/articles/CBMilgFodHRwczovL3NpbXBseXdhbGwuc3Qvc3RvY2tzL2luL21hdGVyaWFscy9uc2Uta2Fuc2FpbmVyL2thbnNhaS1uZXJvbGFjLXBhaW50cy1zaGFyZXMvbmV3cy9wdWJsaWMtY29tcGFuaWVzLWFjY291bnQtZm9yLTc1LW9mLWthbnNhaS1uZXJvbGFjLXBhaW50cy1saW3SAZoBaHR0cHM6Ly9zaW1wbHl3YWxsLnN0L3N0b2Nrcy9pbi9tYXRlcmlhbHMvbnNlLWthbnNhaW5lci9rYW5zYWktbmVyb2xhYy1wYWludHMtc2hhcmVzL25ld3MvcHVibGljLWNvbXBhbmllcy1hY2NvdW50LWZvci03NS1vZi1rYW5zYWktbmVyb2xhYy1wYWludHMtbGltL2FtcA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-29
19,What a BJP convention on Valmiki Jayanti says about the fight for Dalit votes in Uttar Pradesh,Scroll.in,news.google.com/articles/CBMigAFodHRwczovL3Njcm9sbC5pbi9hcnRpY2xlLzEwNTgyOTAvd2hhdC1hLWJqcC1jb252ZW50aW9uLW9uLXZhbG1pa2ktamF5YW50aS1zYXlzLWFib3V0LXRoZS1maWdodC1mb3ItZGFsaXQtdm90ZXMtaW4tdXR0YXItcHJhZGVzaNIBhAFodHRwczovL2FtcC5zY3JvbGwuaW4vYXJ0aWNsZS8xMDU4MjkwL3doYXQtYS1ianAtY29udmVudGlvbi1vbi12YWxtaWtpLWpheWFudGktc2F5cy1hYm91dC10aGUtZmlnaHQtZm9yLWRhbGl0LXZvdGVzLWluLXV0dGFyLXByYWRlc2g?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-29
35,"Mukesh Ambani Death Threat News: Mukesh Ambani receives fresh death threat, email demands Rs 200 crore",Economic Times,news.google.com/articles/CBMifWh0dHBzOi8vZWNvbm9taWN0aW1lcy5pbmRpYXRpbWVzLmNvbS9uZXdzL25ld3NibG9ncy9kYWlseS1uZXdzLWFuZC1sYXRlc3QtdXBkYXRlcy1saXZlLTI4LW9jdG9iZXItMjAyMy9saXZlYmxvZy8xMDQ3Njc1NzcuY21z0gGBAWh0dHBzOi8vZWNvbm9taWN0aW1lcy5pbmRpYXRpbWVzLmNvbS9uZXdzL25ld3NibG9ncy9kYWlseS1uZXdzLWFuZC1sYXRlc3QtdXBkYXRlcy1saXZlLTI4LW9jdG9iZXItMjAyMy9hbXBfbGl2ZWJsb2cvMTA0NzY3NTc3LmNtcw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-28
28,₹37cr allotted for Thuraiyur bypass,Times of India,news.google.com/articles/CBMibGh0dHBzOi8vdGltZXNvZmluZGlhLmluZGlhdGltZXMuY29tL2NpdHkvdHJpY2h5LzM3Y3ItYWxsb3R0ZWQtZm9yLXRodXJhaXl1ci1ieXBhc3MvYXJ0aWNsZXNob3cvMTA0NzY5MzAzLmNtc9IBcGh0dHBzOi8vdGltZXNvZmluZGlhLmluZGlhdGltZXMuY29tL2NpdHkvdHJpY2h5LzM3Y3ItYWxsb3R0ZWQtZm9yLXRodXJhaXl1ci1ieXBhc3MvYW1wX2FydGljbGVzaG93LzEwNDc2OTMwMy5jbXM?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-28
11,"Buzzing Stocks: Axis Bank, Colgate Palmolive, Infosys, Vodafone Idea, Aditya Birla Sun Life AMC and others...",Moneycontrol,news.google.com/articles/CBMitAFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvcGhvdG9zL2J1c2luZXNzL3N0b2Nrcy9idXp6aW5nLXN0b2Nrcy1heGlzLWJhbmstY29sZ2F0ZS1wYWxtb2xpdmUtaW5mb3N5cy12b2RhZm9uZS1pZGVhLWFkaXR5YS1iaXJsYS1zdW4tbGlmZS1hbWMtYW5kLW90aGVycy1pbi1uZXdzLTExNjA3MzMxLmh0bWzSAbgBaHR0cHM6Ly93d3cubW9uZXljb250cm9sLmNvbS9uZXdzL3Bob3Rvcy9idXNpbmVzcy9zdG9ja3MvYnV6emluZy1zdG9ja3MtYXhpcy1iYW5rLWNvbGdhdGUtcGFsbW9saXZlLWluZm9zeXMtdm9kYWZvbmUtaWRlYS1hZGl0eWEtYmlybGEtc3VuLWxpZmUtYW1jLWFuZC1vdGhlcnMtaW4tbmV3cy0xMTYwNzMzMS5odG1sL2FtcA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-27
13,"Stocks that will see action today: October 27, 2023",BusinessLine,news.google.com/articles/CBMicmh0dHBzOi8vd3d3LnRoZWhpbmR1YnVzaW5lc3NsaW5lLmNvbS9tYXJrZXRzL3N0b2Nrcy10aGF0LXdpbGwtc2VlLWFjdGlvbi10b2RheS1vY3RvYmVyLTI3LTIwMjMvYXJ0aWNsZTY3NDY0NjI2LmVjZdIBd2h0dHBzOi8vd3d3LnRoZWhpbmR1YnVzaW5lc3NsaW5lLmNvbS9tYXJrZXRzL3N0b2Nrcy10aGF0LXdpbGwtc2VlLWFjdGlvbi10b2RheS1vY3RvYmVyLTI3LTIwMjMvYXJ0aWNsZTY3NDY0NjI2LmVjZS9hbXAv?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-27
55,"Cipla, Maruti, BPCL, SRF, Lemon Tree समेत इन स्टॉक्स पर रखें नजर, दिखेगा जोरदार एक्शन",Zee Business हिंदी,news.google.com/articles/CBMinwFodHRwczovL3d3dy56ZWViaXouY29tL2hpbmRpL3N0b2NrLW1hcmtldHMvc3RvY2tzL3N0b2Nrcy1pbi1uZXdzLXRvZGF5LW9uLTI3dGgtb2N0b2Jlci1xMi1yZXN1bHRzLWJ1bGstZGVhbC1pcG8tYWxlcnRzLWRpdmlkZW5kLWV4LWRhdGUtY2hlY2stc2hhcmUtbGlzdC0xNDc4OTPSAaMBaHR0cHM6Ly93d3cuemVlYml6LmNvbS9oaW5kaS9zdG9jay1tYXJrZXRzL3N0b2Nrcy9zdG9ja3MtaW4tbmV3cy10b2RheS1vbi0yN3RoLW9jdG9iZXItcTItcmVzdWx0cy1idWxrLWRlYWwtaXBvLWFsZXJ0cy1kaXZpZGVuZC1leC1kYXRlLWNoZWNrLXNoYXJlLWxpc3QtMTQ3ODkzL2FtcA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-10-27
