,title,source,link,date
22,Hyd’s Mordor acquires 51% stake in GMI,Times of India,news.google.com/articles/CBMiaGh0dHBzOi8vbS50aW1lc29maW5kaWEuY29tL2NpdHkvaHlkZXJhYmFkL2h5ZHMtbW9yZG9yLWFjcXVpcmVzLTUxLXN0YWtlLWluLWdtaS9hcnRpY2xlc2hvdy8xMDM2Nzc3OTMuY21z0gFsaHR0cHM6Ly9tLnRpbWVzb2ZpbmRpYS5jb20vY2l0eS9oeWRlcmFiYWQvaHlkcy1tb3Jkb3ItYWNxdWlyZXMtNTEtc3Rha2UtaW4tZ21pL2FtcF9hcnRpY2xlc2hvdy8xMDM2Nzc3OTMuY21z?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-15
0,"Suven Pharma soars 6% as cabinet committee greenlights Rs 9,589 crore FDI deal",Moneycontrol,news.google.com/articles/CBMijQFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvbWFya2V0cy9zdXZlbi1waGFybWEtc29hcnMtNi1hcy1jYWJpbmV0LWNvbW1pdHRlZS1ncmVlbmxpZ2h0cy1ycy05NTg5LWNyb3JlLWZkaS1kZWFsLTExMzY0ODgxLmh0bWzSAZEBaHR0cHM6Ly93d3cubW9uZXljb250cm9sLmNvbS9uZXdzL2J1c2luZXNzL21hcmtldHMvc3V2ZW4tcGhhcm1hLXNvYXJzLTYtYXMtY2FiaW5ldC1jb21taXR0ZWUtZ3JlZW5saWdodHMtcnMtOTU4OS1jcm9yZS1mZGktZGVhbC0xMTM2NDg4MS5odG1sL2FtcA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-14
23,"Market Highlights: Nifty ends at all-time high amidst sluggish trading; Metal, PSU Bank shine; FMCG drags | Mint",Mint,news.google.com/articles/CBMinAFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L2xpdmUtYmxvZy9zZW5zZXgtdG9kYXktc2hhcmUtbWFya2V0LWxpdmUtdXBkYXRlcy1zZW5zZXgtbmlmdHktZXhwZWN0LXRvLWdhaW4tYXQtb3Blbi1naWZ0LW5pZnR5LWluLWdyZWVuLTExNjk0NjUxMDM1NjMyLmh0bWzSAaABaHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL21hcmtldC9saXZlLWJsb2cvc2Vuc2V4LXRvZGF5LXNoYXJlLW1hcmtldC1saXZlLXVwZGF0ZXMtc2Vuc2V4LW5pZnR5LWV4cGVjdC10by1nYWluLWF0LW9wZW4tZ2lmdC1uaWZ0eS1pbi1ncmVlbi9hbXAtMTE2OTQ2NTEwMzU2MzIuaHRtbA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-14
19,Trending stocks,Upstox,news.google.com/articles/CBMiL2h0dHBzOi8vdXBzdG94LmNvbS9tYXJrZXQtdGFsay90cmVuZGluZy1zdG9ja3Mv0gEzaHR0cHM6Ly91cHN0b3guY29tL21hcmtldC10YWxrL3RyZW5kaW5nLXN0b2Nrcy9hbXAv?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-14
18,"Cabinet Approval on September 13, 2023",AffairsCloud.com,news.google.com/articles/CBMiP2h0dHBzOi8vYWZmYWlyc2Nsb3VkLmNvbS9jYWJpbmV0LWFwcHJvdmFsLW9uLXNlcHRlbWJlci0xMy0yMDIzL9IBQ2h0dHBzOi8vYWZmYWlyc2Nsb3VkLmNvbS9jYWJpbmV0LWFwcHJvdmFsLW9uLXNlcHRlbWJlci0xMy0yMDIzLz9hbXA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-14
6,"Suven Pharmaceuticals shares jump over 6% after cabinet approves Rs 9,589 crore FDI",The Economic Times,news.google.com/articles/CBMimwFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9zdXZlbi1waGFybWFjZXV0aWNhbHMtc2hhcmVzLWp1bXAtb3Zlci02LWFmdGVyLWNhYmluZXQtYXBwcm92ZXMtcnMtOTU4OS1jcm9yZS1mZGkvYXJ0aWNsZXNob3cvMTAzNjU0NjE0LmNtc9IBnwFodHRwczovL20uZWNvbm9taWN0aW1lcy5jb20vbWFya2V0cy9zdG9ja3MvbmV3cy9zdXZlbi1waGFybWFjZXV0aWNhbHMtc2hhcmVzLWp1bXAtb3Zlci02LWFmdGVyLWNhYmluZXQtYXBwcm92ZXMtcnMtOTU4OS1jcm9yZS1mZGkvYW1wX2FydGljbGVzaG93LzEwMzY1NDYxNC5jbXM?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-14
16,"Stocks to Watch: RIL, Adani Group, IndiGo, Tata Steel, Bank of India, Paytm | Mint",Mint,news.google.com/articles/CBMiiwFodHRwczovL3d3dy5saXZlbWludC5jb20vbWFya2V0L3N0b2NrLW1hcmtldC1uZXdzL3N0b2Nrcy10by13YXRjaC1yaWwtYWRhbmktZ3JvdXAtaW5kaWdvLXRhdGEtc3RlZWwtYmFuay1vZi1pbmRpYS1wYXl0bS0xMTY5NDY1MDYzMzg2Mi5odG1s0gGPAWh0dHBzOi8vd3d3LmxpdmVtaW50LmNvbS9tYXJrZXQvc3RvY2stbWFya2V0LW5ld3Mvc3RvY2tzLXRvLXdhdGNoLXJpbC1hZGFuaS1ncm91cC1pbmRpZ28tdGF0YS1zdGVlbC1iYW5rLW9mLWluZGlhLXBheXRtL2FtcC0xMTY5NDY1MDYzMzg2Mi5odG1s?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-14
12,"Cabinet approves foreign investment of up to Rs 9,589 cr in Suven Pharmaceuticals",ThePrint,news.google.com/articles/CBMidWh0dHBzOi8vdGhlcHJpbnQuaW4vZWNvbm9teS9jYWJpbmV0LWFwcHJvdmVzLWZvcmVpZ24taW52ZXN0bWVudC1vZi11cC10by1ycy05NTg5LWNyLWluLXN1dmVuLXBoYXJtYWNldXRpY2Fscy8xNzYwMjMwL9IBeWh0dHBzOi8vdGhlcHJpbnQuaW4vZWNvbm9teS9jYWJpbmV0LWFwcHJvdmVzLWZvcmVpZ24taW52ZXN0bWVudC1vZi11cC10by1ycy05NTg5LWNyLWluLXN1dmVuLXBoYXJtYWNldXRpY2Fscy8xNzYwMjMwLz9hbXA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-13
17,NEWSALERT,The Week,news.google.com/articles/CBMiV2h0dHBzOi8vd3d3LnRoZXdlZWsuaW4vd2lyZS11cGRhdGVzL2J1c2luZXNzLzIwMjMvMDkvMTMvZGVsNDUtbmV3c2FsZXJ0LWNhYi1waGFybWEuaHRtbNIBW2h0dHBzOi8vd3d3LnRoZXdlZWsuaW4vd2lyZS11cGRhdGVzL2J1c2luZXNzLzIwMjMvMDkvMTMvZGVsNDUtbmV3c2FsZXJ0LWNhYi1waGFybWEuYW1wLmh0bWw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-13
15,"Nod for eCourts 3rd phase, 7.5 mn free gas connections | Mint",Mint,news.google.com/articles/CBMikAFodHRwczovL3d3dy5saXZlbWludC5jb20vbmV3cy9pbmRpYS91bmlvbi1jYWJpbmV0LWNsZWFycy03LTIxMC1jcm9yZS1lY291cnRzLXByb2plY3QtMS02NTAtY3JvcmUtZm9yLWNvb2tpbmctZ2FzLWNvbm5lY3Rpb25zLTExNjk0NjI0ODc3NDYxLmh0bWzSAZQBaHR0cHM6Ly93d3cubGl2ZW1pbnQuY29tL25ld3MvaW5kaWEvdW5pb24tY2FiaW5ldC1jbGVhcnMtNy0yMTAtY3JvcmUtZWNvdXJ0cy1wcm9qZWN0LTEtNjUwLWNyb3JlLWZvci1jb29raW5nLWdhcy1jb25uZWN0aW9ucy9hbXAtMTE2OTQ2MjQ4Nzc0NjEuaHRtbA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-09-13
