,title,source,link,date
44,"Generic Drug Market 2023 Future Forecast 2032 - Teva Pharmaceuticals Industries Ltd., Mylan NV, Novartis AG, P",openPR,news.google.com/articles/CBMiVmh0dHBzOi8vd3d3Lm9wZW5wci5jb20vbmV3cy8zMTg0MTI2L2dlbmVyaWMtZHJ1Zy1tYXJrZXQtMjAyMy1mdXR1cmUtZm9yZWNhc3QtMjAzMi10ZXZh0gFVaHR0cHM6Ly93d3cub3BlbnByLmNvbS9hbXAvMzE4NDEyNi9nZW5lcmljLWRydWctbWFya2V0LTIwMjMtZnV0dXJlLWZvcmVjYXN0LTIwMzItdGV2YQ?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-28
33,Tolterodine Tartrate API Market Expected to Reach Highest CAGR ...,The Knox Student,news.google.com/articles/CBMi6gFodHRwczovL3d3dy50aGVrbm94c3R1ZGVudC5jb20vbmV3cy8yMDIzLzA4LzI4L3RvbHRlcm9kaW5lLXRhcnRyYXRlLWFwaS1tYXJrZXQtZXhwZWN0ZWQtdG8tcmVhY2gtaGlnaGVzdC1jYWdyLWR1cmluZy1jb3ZpZC0xOS1jcmlzaXMtdGV2YS1waGFybWFjZXV0aWNhbC1pbmR1c3RyaWVzLWx0ZC1jaXBsYS1sdGQtbWFpdGhyaS1sYWJvcmF0b3JpZXMtcHJpdmF0ZS1sdGQtYWxrZW0tbGFib3JhdG9yaWVzLWx0ZC_SAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-28
31,"Ciprofloxacin HCI Market Latest Innovations, Drivers and Industry Status 2023 to 2032",Benzinga,news.google.com/articles/CBMiigFodHRwczovL3d3dy5iZW56aW5nYS5jb20vcHJlc3NyZWxlYXNlcy8yMy8wOC8zNDA2NDMzNS9jaXByb2Zsb3hhY2luLWhjaS1tYXJrZXQtbGF0ZXN0LWlubm92YXRpb25zLWRyaXZlcnMtYW5kLWluZHVzdHJ5LXN0YXR1cy0yMDIzLXRvLTIwMzLSAS1odHRwczovL3d3dy5iZW56aW5nYS5jb20vYW1wL2NvbnRlbnQvMzQwNjQzMzU?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-28
29,Rising Demand for Finasteride Market | Expected to Reach $546.7 Million by 2031,openPR,news.google.com/articles/CBMiYGh0dHBzOi8vd3d3Lm9wZW5wci5jb20vbmV3cy8zMTg1MTkxL3Jpc2luZy1kZW1hbmQtZm9yLWZpbmFzdGVyaWRlLW1hcmtldC1leHBlY3RlZC10by1yZWFjaC01NDYtN9IBX2h0dHBzOi8vd3d3Lm9wZW5wci5jb20vYW1wLzMxODUxOTEvcmlzaW5nLWRlbWFuZC1mb3ItZmluYXN0ZXJpZGUtbWFya2V0LWV4cGVjdGVkLXRvLXJlYWNoLTU0Ni03?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-28
16,Global Active Pharmaceutical Ingredients (API) Market Size and ...,The Knox Student,news.google.com/articles/CBMid2h0dHBzOi8vd3d3LnRoZWtub3hzdHVkZW50LmNvbS9uZXdzLzIwMjMvMDgvMjgvZ2xvYmFsLWFjdGl2ZS1waGFybWFjZXV0aWNhbC1pbmdyZWRpZW50cy1hcGktbWFya2V0LXNpemUtc2NvcGUtZm9yZWNhc3Qv0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-28
26,Exponential Growth Expected for Hepatitis B Infection Treatment ...,Digital Journal,news.google.com/articles/CBMi7QFodHRwczovL3d3dy5kaWdpdGFsam91cm5hbC5jb20vcHIvbmV3cy9jb2hlcmVudC1tYXJrZXQtaW5zaWdodHMvZXhwb25lbnRpYWwtZ3Jvd3RoLWV4cGVjdGVkLWZvci1oZXBhdGl0aXMtYi1pbmZlY3Rpb24tdHJlYXRtZW50LW1hcmtldC13aXRoLWNvbXBsZXRlLXN3b3QtYW5hbHlzaXMtYnktZm9yZWNhc3QtZnJvbS0yMDIzLXRvLTIwMzAtYWNjb3JkLWhlYWx0aGNhcmUtaW50YXMtcGhhcm1hY2V1dGljYWxzLWx0ZC3SAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-28
19,Raloxifene Market Positioned for Notable Growth Rate of 8.50% by ...,PharmiWeb.com,news.google.com/articles/CBMidmh0dHBzOi8vd3d3LnBoYXJtaXdlYi5jb20vcHJlc3MtcmVsZWFzZS8yMDIzLTA4LTI4L3JhbG94aWZlbmUtbWFya2V0LXBvc2l0aW9uZWQtZm9yLW5vdGFibGUtZ3Jvd3RoLXJhdGUtb2YtODUwLWJ5LTIwMjnSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-28
25,Pharmaceutical Grade Cefdinir Market Executive Summary and ...,The Knox Student,news.google.com/articles/CBMivQFodHRwczovL3d3dy50aGVrbm94c3R1ZGVudC5jb20vbmV3cy8yMDIzLzA4LzI4L3BoYXJtYWNldXRpY2FsLWdyYWRlLWNlZmRpbmlyLW1hcmtldC1leGVjdXRpdmUtc3VtbWFyeS1hbmQtYW5hbHlzaXMtYnktdG9wLXBsYXllcnMtMjAyMy0yMDI5LWx1cGluLWx0ZC1vbG9uLXNwYS1zYW5kb3otZ21iaC1vcmNoaWQtcGhhcm1hLWx0ZC_SAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-28
1,Aurobindo Pharma Limited Announces Interim Dividend for the Financial Year 2022-23,Marketscreener.com,news.google.com/articles/CBMipQFodHRwczovL3d3dy5tYXJrZXRzY3JlZW5lci5jb20vcXVvdGUvc3RvY2svQVVST0JJTkRPLVBIQVJNQS05MDU5MDI4L25ld3MvQXVyb2JpbmRvLVBoYXJtYS1MaW1pdGVkLUFubm91bmNlcy1JbnRlcmltLURpdmlkZW5kLWZvci10aGUtRmluYW5jaWFsLVllYXItMjAyMi0yMy00NDcxMTYxNy_SAakBaHR0cHM6Ly93d3cubWFya2V0c2NyZWVuZXIuY29tL2FtcC9xdW90ZS9zdG9jay9BVVJPQklORE8tUEhBUk1BLTkwNTkwMjgvbmV3cy9BdXJvYmluZG8tUGhhcm1hLUxpbWl0ZWQtQW5ub3VuY2VzLUludGVyaW0tRGl2aWRlbmQtZm9yLXRoZS1GaW5hbmNpYWwtWWVhci0yMDIyLTIzLTQ0NzExNjE3Lw?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-28
51,"Andhra govt appoints scam accused Sarath Reddy, Ketan Desai on ...",The News Minute,news.google.com/articles/CBMicWh0dHBzOi8vd3d3LnRoZW5ld3NtaW51dGUuY29tL2FydGljbGUvYW5kaHJhLWdvdnQtYXBwb2ludHMtc2NhbS1hY2N1c2VkLXNhcmF0aC1yZWRkeS1rZXRhbi1kZXNhaS10dGQtYm9hcmQtMTgxNTU30gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-26
