,title,source,link,date
32,Current Affairs 27 & 28 August 2023,AffairsCloud.com,news.google.com/articles/CBMiO2h0dHBzOi8vYWZmYWlyc2Nsb3VkLmNvbS9jdXJyZW50LWFmZmFpcnMtMjctMjgtYXVndXN0LTIwMjMv0gE_aHR0cHM6Ly9hZmZhaXJzY2xvdWQuY29tL2N1cnJlbnQtYWZmYWlycy0yNy0yOC1hdWd1c3QtMjAyMy8_YW1w?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-28
30,Revolutionising Social Impact: Magic Bus India Foundation's Tech ...,webindia123,news.google.com/articles/CBMiSWh0dHBzOi8vbmV3cy53ZWJpbmRpYTEyMy5jb20vbmV3cy9hcnRpY2xlcy9CdXNpbmVzcy8yMDIzMDgyOC80MTEyOTg3Lmh0bWzSAQA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-28
34,Retail India - Retail India News: Blackberrys Unveils Innovative ...,Indian Retailer,news.google.com/articles/CBMie2h0dHBzOi8vd3d3LmluZGlhbnJldGFpbGVyLmNvbS9uZXdzL3JldGFpbC1pbmRpYS1uZXdzLWJsYWNrYmVycnlzLXVudmVpbHMtaW5ub3ZhdGl2ZS10ZW1wLXRlY2gtYXBwYXJlbC1saW5lLXJlZGVmaW5pbmctbWVuc9IBf2h0dHBzOi8vd3d3LmluZGlhbnJldGFpbGVyLmNvbS9hbXAvbmV3cy9yZXRhaWwtaW5kaWEtbmV3cy1ibGFja2JlcnJ5cy11bnZlaWxzLWlubm92YXRpdmUtdGVtcC10ZWNoLWFwcGFyZWwtbGluZS1yZWRlZmluaW5nLW1lbnM?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-28
45,Connected Healthcare Market Value and Volume Latest Predictions Calculated till 2030,openPR,news.google.com/articles/CBMiV2h0dHBzOi8vd3d3Lm9wZW5wci5jb20vbmV3cy8zMTg0MzcwL2Nvbm5lY3RlZC1oZWFsdGhjYXJlLW1hcmtldC12YWx1ZS1hbmQtdm9sdW1lLWxhdGVzdNIBVmh0dHBzOi8vd3d3Lm9wZW5wci5jb20vYW1wLzMxODQzNzAvY29ubmVjdGVkLWhlYWx0aGNhcmUtbWFya2V0LXZhbHVlLWFuZC12b2x1bWUtbGF0ZXN0?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-28
20,BPCL plans to invest Rs 1.5 lakh crore in next 5 years towards Project Aspire,PSU Watch,news.google.com/articles/CBMibWh0dHBzOi8vcHN1d2F0Y2guY29tL25ld3N1cGRhdGVzL2JwY2wtcGxhbnMtdG8taW52ZXN0LXJzLTE1LWxha2gtY3JvcmUtaW4tbmV4dC01LXllYXJzLXRvd2FyZHMtcHJvamVjdC1hc3BpcmXSAXdodHRwczovL3BzdXdhdGNoLmNvbS9hbXAvc3RvcnkvbmV3c3VwZGF0ZXMvYnBjbC1wbGFucy10by1pbnZlc3QtcnMtMTUtbGFraC1jcm9yZS1pbi1uZXh0LTUteWVhcnMtdG93YXJkcy1wcm9qZWN0LWFzcGlyZQ?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-28
44,Retail India - Retail India News: Beauty by BiE Unveils Berry Pop ...,Indian Retailer,news.google.com/articles/CBMiemh0dHBzOi8vd3d3LmluZGlhbnJldGFpbGVyLmNvbS9uZXdzL3JldGFpbC1pbmRpYS1uZXdzLWJlYXV0eS1iaWUtdW52ZWlscy1iZXJyeS1wb3AtaHlkcmF0aW5nLWxpcC1iYWxtLWFuZC1jb2ZmZWUtYW5kLWNyZWFt0gF-aHR0cHM6Ly93d3cuaW5kaWFucmV0YWlsZXIuY29tL2FtcC9uZXdzL3JldGFpbC1pbmRpYS1uZXdzLWJlYXV0eS1iaWUtdW52ZWlscy1iZXJyeS1wb3AtaHlkcmF0aW5nLWxpcC1iYWxtLWFuZC1jb2ZmZWUtYW5kLWNyZWFt?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-27
21,MSEDCL disconnects power supply of 30K consumers over bill arrears,Hindustan Times,news.google.com/articles/CBMiqwFodHRwczovL3d3dy5oaW5kdXN0YW50aW1lcy5jb20vY2l0aWVzL3B1bmUtbmV3cy9tc2VkY2wtaW50ZW5zaWZpZXMtYWN0aW9uLWFnYWluc3QtdW5wYWlkLWVsZWN0cmljaXR5LWJpbGxzLWluLXB1bmUtZGlzY29ubmVjdHMtb3Zlci0zMC0wMDAtY29ubmVjdGlvbnMtMTAxNjkzMDc2MTg2NTQ5Lmh0bWzSAa8BaHR0cHM6Ly93d3cuaGluZHVzdGFudGltZXMuY29tL2NpdGllcy9wdW5lLW5ld3MvbXNlZGNsLWludGVuc2lmaWVzLWFjdGlvbi1hZ2FpbnN0LXVucGFpZC1lbGVjdHJpY2l0eS1iaWxscy1pbi1wdW5lLWRpc2Nvbm5lY3RzLW92ZXItMzAtMDAwLWNvbm5lY3Rpb25zLTEwMTY5MzA3NjE4NjU0OS1hbXAuaHRtbA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-26
42,ITC Next strategy redefining growth and profitability in FMCG ...,Storyboard18,news.google.com/articles/CBMiiQFodHRwczovL3d3dy5zdG9yeWJvYXJkMTguY29tL3F1YW50dW0tYnJpZWYvaXRjLW5leHQtc3RyYXRlZ3ktcmVkZWZpbmluZy1ncm93dGgtYW5kLXByb2ZpdGFiaWxpdHktaW4tZm1jZy1idXNpbmVzc2VzLXNhbmppdi1wdXJpLTEyNDYwLmh0bdIBAA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-26
3,"Man Industries: If Projects Are Completed on Time, the Stock Can ...",Moneylife,news.google.com/articles/CBMidGh0dHBzOi8vd3d3Lm1vbmV5bGlmZS5pbi9hcnRpY2xlL21hbi1pbmR1c3RyaWVzLWlmLXByb2plY3RzLWFyZS1jb21wbGV0ZWQtb24tdGltZS10aGUtc3RvY2stY2FuLWdvLXBsYWNlcy83MTc5Mi5odG1s0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-25
37,"Top 10 Stocks To Watch Today: Paytm, RIL, Jindal Stainless & More",Goodreturns,news.google.com/articles/CBMiaWh0dHBzOi8vd3d3Lmdvb2RyZXR1cm5zLmluL25ld3MvdG9wLTEwLXN0b2Nrcy10by13YXRjaC10b2RheS1wYXl0bS1yaWwtamluZGFsLXN0YWlubGVzcy1tb3JlLTEyOTYyOTUuaHRtbNIBcWh0dHBzOi8vd3d3Lmdvb2RyZXR1cm5zLmluL2FtcGh0bWwvbmV3cy90b3AtMTAtc3RvY2tzLXRvLXdhdGNoLXRvZGF5LXBheXRtLXJpbC1qaW5kYWwtc3RhaW5sZXNzLW1vcmUtMTI5NjI5NS5odG1s?hl=en-IN&gl=IN&ceid=IN%3Aen,2023-08-25
